eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
230.03683619302828,2.01635558888691,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57.683708906173706
nan,nan,53248,0.008267000247724355,0.01259765587747097,0.01567382737994194,0.014355468563735485,0.00820312462747097,0.01270751953125,17.083111071586607,0.48651613320689646,26,0.0002846311475409836,98.28571428571429,220.19054781392174,21,-0.0556239640172862,21.790129505097866,59.91819882392883
nan,nan,55296,0.01698330317667569,0.04951171949505806,0.04970703274011612,0.04150390625,0.02978515625,0.042626953125,17.03060350418091,0.44171816314337775,27,0.00028401639344262294,101.95,224.60786424457402,20,-0.0630089917947771,10.52607015185058,62.197250843048096
nan,nan,57344,0.022956889047054573,0.05390625074505806,0.07075195014476776,0.06865234673023224,0.05903320387005806,0.0630859375,17.130973488092422,0.28975432647857813,28,0.0002834016393442623,103.6,228.80489393769057,20,-0.014172434428473935,0.7901805233210325,64.50194597244263
nan,nan,59392,0.02452945646800799,0.05141601711511612,0.07402344048023224,0.07700195163488388,0.07402344048023224,0.0691162109375,17.093578577041626,0.3379289539530873,29,0.00028278688524590163,104.85,229.29171720763384,20,-0.027497455080447254,0.7397690635174513,66.76385188102722
nan,nan,61440,0.02021142728990526,0.04648437350988388,0.05332031100988388,0.063232421875,0.05571288987994194,0.0546875,17.037897646427155,0.37900577164255084,30,0.00028217213114754093,107.73684210526316,237.38638527136587,19,-0.006340091559104621,1.0600096195936204,69.02439284324646
253.49589811635298,3.9092224119716175,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69.51403307914734
nan,nan,63488,0.017590918429777957,0.03256835788488388,0.04545898362994194,0.05283202975988388,0.0419921875,0.043212890625,17.056670719385146,0.34947405848652124,31,0.0002815573770491803,109.88888888888889,236.22708045593183,18,-0.02263519498810638,1.8647619323804974,72.09194588661194
nan,nan,65536,0.026373690806212834,0.07968749850988388,0.09291992336511612,0.073486328125,0.06284179538488388,0.07723388671875,17.184102714061737,0.28043018179014323,32,0.0002809426229508196,111.44444444444444,239.34522656590713,18,-0.02753130129422061,1.2955156909301877,74.4880838394165
nan,nan,67584,0.019389988080365583,0.03666992112994194,0.05317382887005806,0.05844726413488388,0.05424804612994194,0.050634765625,17.13007816672325,0.3663268241565675,33,0.00028032786885245903,111.42105263157895,245.30439678600797,19,-0.034888838659389874,1.462446029856801,76.79790997505188
nan,nan,69632,0.019765402366465422,0.034423828125,0.05991210788488388,0.06582031399011612,0.05415039137005806,0.05357666015625,17.119156205654143,0.42662734165787697,34,0.0002797131147540983,108.0,243.93914078760645,19,-0.006934445453225635,2.6535433206707237,79.13735795021057
nan,nan,71680,0.020912906379817287,0.05058593675494194,0.07143554836511612,0.060302734375,0.05043945461511612,0.05819091796875,17.138526898622512,0.4565739426296204,35,0.00027909836065573767,110.27777777777777,245.4047271727244,18,-0.0013112167551298625,1.9250057572498918,81.36667108535767
192.46950415050648,22.924413518788246,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81.72903895378113
nan,nan,73728,0.012877261567336973,0.02177734300494194,0.03193359449505806,0.02583007887005806,0.016845703125,0.0240966796875,17.10092591047287,0.4025813024956733,36,0.000278483606557377,98.95238095238095,218.42507249267146,21,-0.021600683362339623,37.11747214794159,84.04562282562256
nan,nan,75776,0.00755506168861757,0.006054687313735485,0.015576171688735485,0.013232422061264515,0.01230468787252903,0.0117919921875,17.046982175111772,0.49626202024519445,37,0.00027786885245901637,102.5,225.35358406159799,20,-0.06495898232096806,14.814554077386855,86.4217619895935
nan,nan,77824,0.02184771125394036,0.04135742038488388,0.06621094048023224,0.073974609375,0.06352539360523224,0.06126708984375,17.112902545928954,0.4276759074535221,38,0.0002772540983606557,112.0,251.0976913793142,18,0.015186759205244016,4.36726561114192,88.85729789733887
nan,nan,79872,0.017362985818181187,0.02783203125,0.043212890625,0.05478515475988388,0.04887695237994194,0.0436767578125,17.10258467197418,0.453661192394793,39,0.00027663934426229507,106.05,243.7685798775254,20,-0.012558131858531852,3.1654651775956153,91.05957388877869
nan,nan,81920,0.026624668166186895,0.07294921576976776,0.08769531548023224,0.08242187649011612,0.07431640475988388,0.079345703125,16.97808548808098,0.2483137426432222,40,0.0002760245901639344,102.35,235.5457669655043,20,-0.02389554725959897,1.4850882852450014,93.37529993057251
280.90160610325086,10.827732591985807,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,93.85966491699219
nan,nan,83968,0.025306407418975142,0.04555664211511612,0.07207031548023224,0.089599609375,0.07670898735523224,0.07098388671875,17.06574031114578,0.3176786947762594,41,0.00027540983606557377,113.38888888888889,266.0720532359509,18,-0.016823128913529217,3.34186853133142,96.2357828617096
nan,nan,86016,0.02318226009301725,0.04116211086511612,0.05961913987994194,0.07856445014476776,0.08134765923023224,0.06517333984375,17.15519385933876,0.4621892174240202,42,0.0002747950819672131,109.63157894736842,256.6888067493546,19,-0.012428819065098651,3.4261102311313154,98.62938475608826
nan,nan,88064,0.024278208219766385,0.04868163913488388,0.07387695461511612,0.07558593899011612,0.06235351413488388,0.06512451171875,17.069733107089995,0.3527539291419089,43,0.0002741803278688524,115.17647058823529,276.2013265288433,17,-0.011668354057474063,6.94892330467701,100.93236184120178
nan,nan,90112,0.025936901888780995,0.06513671576976776,0.07827148586511612,0.08261718600988388,0.06694336235523224,0.0732421875,17.11756948828697,0.34281926800031215,44,0.00027356557377049176,118.55555555555556,282.20987538294503,18,-0.026708042618702167,9.926059281826019,103.26675486564636
281.9502303497062,63.435530802199445,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103.79496002197266
nan,nan,92160,0.018554232153110205,0.03266601637005806,0.04824218899011612,0.05991210788488388,0.05117187649011612,0.047998046875,17.17335025072098,0.40052102617919444,45,0.0002729508196721311,127.0,278.97571978701035,16,-0.02439598130004015,12.730097062140704,106.10346007347107
nan,nan,94208,0.021891615547792752,0.05234374850988388,0.06547851860523224,0.06430663913488388,0.055908203125,0.05950927734375,17.136236608028412,0.34035986731760204,46,0.00027233606557377046,124.75,282.1510582291398,16,-0.023092263739090412,8.813485286384822,108.49211311340332
nan,nan,96256,0.017464681157434825,0.03447265550494194,0.04765624925494194,0.04750976711511612,0.040771484375,0.0426025390625,17.036431348323823,0.4879206782206893,47,0.0002717213114754098,124.6470588235294,285.6922193658951,17,-0.058972602602443656,14.842780317366124,110.86926674842834
nan,nan,98304,0.025885841956187504,0.05903320387005806,0.07646484673023224,0.08554687350988388,0.07412109524011612,0.07379150390625,17.115908432006837,0.4083934256574139,48,0.00027110655737704915,121.4375,284.5463460416535,16,-0.022601462516468017,12.815294481813908,113.15159392356873
nan,nan,100352,0.022410146520996932,0.045654296875,0.06035156175494194,0.06948242336511612,0.064208984375,0.05992431640625,17.15968092083931,0.2753152769524604,49,0.0002704918032786885,117.88888888888889,276.73165822259637,18,-0.017028339515672997,7.850998859107494,115.4215977191925
303.92489369848465,7.878536425726639,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115.9319908618927
nan,nan,102400,0.025452058373775798,0.06201171875,0.08261718600988388,0.08046875149011612,0.06826172024011612,0.07333984375,17.14021709561348,0.38542796280235053,50,0.00026987704918032785,122.11764705882354,293.40262480266944,17,-0.01799316475080559,7.056884977594018,118.2862389087677
nan,nan,104448,0.02274990347941639,0.04677734524011612,0.071044921875,0.08012695610523224,0.05624999850988388,0.0635498046875,17.246473175287246,0.41423714195843786,51,0.00026926229508196715,120.0,285.1588497113972,17,-0.023987570754252376,9.934001767635346,120.63002586364746
nan,nan,106496,0.025284222827031043,0.05317382887005806,0.07744140923023224,0.08144531399011612,0.07114257663488388,0.07080078125,17.16743043065071,0.3663171142339706,52,0.00026864754098360655,119.17647058823529,290.9705512230434,17,-0.01326920528226765,7.684219657629728,122.85993194580078
nan,nan,108544,0.008523174797301181,0.00888671912252903,0.015576171688735485,0.02065429650247097,0.00966796837747097,0.0136962890625,17.016090083122254,0.48028674894012513,53,0.0002680327868852459,111.16666666666667,271.76549707921663,18,-0.03637686386646237,73.35313609242439,125.10256886482239
nan,nan,110592,0.028987627039896324,0.06357421725988388,0.09248046576976776,0.09311523288488388,0.07890625298023224,0.08201904296875,17.07877536416054,0.38160087731666864,54,0.00026741803278688525,122.17647058823529,305.489075514077,17,-0.006891512699075975,4.35647805519402,127.42244482040405
321.5274177344268,9.783480519544861,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127.93420100212097
nan,nan,112640,0.01707741413702024,0.02846679650247097,0.04428710788488388,0.04916992038488388,0.04008788987994194,0.0405029296875,17.076032716035844,0.5180749141727574,55,0.0002668032786885246,116.94117647058823,295.7519150463276,17,-0.06472177696414291,26.045985532552002,130.3286898136139
nan,nan,114688,0.014355564142897492,0.02548828162252903,0.042724609375,0.03940429538488388,0.02939453162252903,0.0342529296875,17.133647614717482,0.49562915209680797,56,0.0002661885245901639,117.66666666666667,297.5509484671632,18,-0.06037502758408664,34.14249363094568,132.67461395263672
nan,nan,116736,0.01309323148598196,0.02089843712747097,0.02817382849752903,0.03261718899011612,0.02255859412252903,0.02606201171875,17.049128103256226,0.48841623704647646,57,0.00026557377049180324,116.05555555555556,288.34174653367154,18,-0.06998123311204836,44.38715245723724,135.00818490982056
nan,nan,118784,0.022044378652208253,0.05878906324505806,0.06606445461511612,0.06767578423023224,0.04770507663488388,0.06005859375,17.090687346458434,0.3791429157019593,58,0.0002649590163934426,113.27777777777777,280.0655245672574,18,-0.04804143793007824,15.298429204523563,137.34120798110962
nan,nan,120832,0.0346284183775424,0.10175780951976776,0.11025390774011612,0.10390625149011612,0.08369140326976776,0.09990234375,17.17513933777809,0.3863186789676547,59,0.00026434426229508194,118.29411764705883,297.3039214002621,17,-0.03449424452701351,6.965065190196038,139.69469094276428
316.3761660497575,7.424113043134223,120832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,140.2047119140625
nan,nan,122880,0.03578689002897591,0.09746094048023224,0.10605468600988388,0.118896484375,0.10185547173023224,0.10606689453125,17.177842450141906,0.3320665535982698,60,0.0002637295081967213,120.11764705882354,302.0112110480939,17,-0.023748772114049643,4.695949599519372,142.54046297073364
nan,nan,124928,0.026129290196695364,0.06020507961511612,0.07197265326976776,0.084716796875,0.07109375298023224,0.0719970703125,17.222622752189636,0.41912263627164065,61,0.00026311475409836063,114.88888888888889,285.3179615489082,18,-0.023073361354181542,11.436413126438856,144.85164999961853
nan,nan,126976,0.013192560553579823,0.02500000037252903,0.034423828125,0.02919921837747097,0.01767578162252903,0.02657470703125,17.078238087892533,0.4994222671724856,62,0.0002625,98.0952380952381,233.19552199075952,21,-0.0903030559187755,148.33877435922622,147.15119099617004
nan,nan,129024,0.015310342832526658,0.03627929836511612,0.037353515625,0.04145507887005806,0.03056640550494194,0.03641357421875,17.147420209646224,0.4856022920226678,63,0.00026188524590163933,112.72222222222223,279.2844831204615,18,-0.08422617265387089,43.60376552045345,149.5387008190155
nan,nan,131072,0.01759504530855338,0.04428710788488388,0.05048828199505806,0.04541015625,0.03847656399011612,0.04466552734375,17.09650537967682,0.47095018208492545,64,0.0002612704918032787,114.05555555555556,284.276794113718,18,-0.03616300555877387,26.887973092496395,151.91236281394958
292.71181544078746,59.24487043533511,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,152.37502193450928
