eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,90112,0.047931135863473175,0.14418944716453552,0.16386719048023224,0.16166992485523224,0.14643554389476776,0.15404052734375,34.36136724948883,0.29926254390738904,44,0.00027356557377049176,1000.0,-380.82613451052896,2,-0.06575955846055877,9.831555637717248,125.9903199672699
-77.37231865413239,47.580030562100426,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,129.70456290245056
nan,nan,92160,0.05018947612988996,0.16313476860523224,0.16147461533546448,0.16582031548023224,0.153076171875,0.16087646484375,34.24879062175751,0.46860198783688245,45,0.0002729508196721311,1000.0,-305.457678431972,2,-0.04241293586383108,12.430440832674503,131.9563889503479
nan,nan,94208,0.06707090675045038,0.189697265625,0.21391601860523224,0.22080078721046448,0.20634765923023224,0.2076904296875,34.34228250980377,0.45907066082581877,46,0.00027233606557377046,1000.0,-276.5947050612698,2,-0.03389805499173235,9.528155411034822,134.21298694610596
nan,nan,96256,0.05211222380094114,0.14467772841453552,0.16835936903953552,0.16904297471046448,0.16650390625,0.16214599609375,34.20544846057892,0.4410186644643545,47,0.0002717213114754098,1000.0,-208.93931285637512,2,-0.06254234972584527,8.56773071438074,136.48123693466187
nan,nan,98304,0.06590699785883772,0.18305663764476776,0.21235351264476776,0.21967773139476776,0.19580078125,0.20272216796875,34.383661484718324,0.4340844167396426,48,0.00027110655737704915,1000.0,-300.16150551226735,2,-0.04884097178000957,9.267804402112962,138.61483693122864
nan,nan,100352,0.06377574742291472,0.19077149033546448,0.204833984375,0.20878906548023224,0.18950195610523224,0.19847412109375,34.48580151796341,0.4542125899344683,49,0.0002704918032786885,1000.0,-241.7478452934006,2,-0.04152054255537223,8.59554527029395,140.696213722229
-173.9154054842479,31.374901927019103,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,144.3850860595703
nan,nan,102400,0.06083782339410391,0.17988280951976776,0.20209960639476776,0.19804687798023224,0.17241211235523224,0.1881103515625,34.19408054351807,0.4461844422388822,50,0.00026987704918032785,1000.0,-247.45953550395143,2,-0.04869350449298508,9.937828134000302,146.77839994430542
nan,nan,104448,0.053733121282130016,0.16718749701976776,0.16733399033546448,0.169677734375,0.17050781846046448,0.1686767578125,34.280976843833926,0.4690699770115316,51,0.00026926229508196715,1000.0,-237.7099172256299,2,-0.05888642749632709,11.50008957386017,149.09617686271667
nan,nan,106496,0.06358273987061694,0.18891601264476776,0.20961913466453552,0.21010741591453552,0.18305663764476776,0.1979248046875,34.332737350463866,0.4519508226774633,52,0.00026864754098360655,1000.0,-293.8688837787433,2,-0.056609599090006665,11.369291785359383,151.410808801651
nan,nan,108544,0.06515464536860235,0.19228515028953552,0.20317383110523224,0.21943359076976776,0.19565430283546448,0.20263671875,34.34307082891464,0.45308959116227926,53,0.0002680327868852459,1000.0,-271.08581806686306,2,-0.051496912335278464,9.825348490476609,153.52884101867676
nan,nan,110592,0.06654059594366117,0.183349609375,0.215576171875,0.21640625596046448,0.19902344048023224,0.2035888671875,34.18565623760223,0.44454102832823994,54,0.00026741803278688525,1000.0,-221.94704315846406,2,-0.04849043880531099,8.792559082806111,155.60902571678162
-123.80470642957039,56.31247723636506,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,159.28403997421265
nan,nan,112640,0.07063517564020003,0.20346680283546448,0.22202149033546448,0.22670897841453552,0.20624999701976776,0.21461181640625,34.45781680345535,0.4273528639692813,55,0.0002668032786885246,1000.0,-232.416733684612,2,-0.0623613803749322,9.587371250241995,161.66369891166687
nan,nan,114688,0.06545627524028533,0.18471679091453552,0.20688477158546448,0.21596679091453552,0.19374999403953552,0.20032958984375,34.216318655014035,0.45384942535310985,56,0.0002661885245901639,1000.0,-330.6555151797314,2,-0.03669369247218128,8.838447963446379,164.04571890830994
nan,nan,116736,0.07280204773342121,0.1982421875,0.22807617485523224,0.23125000298023224,0.209716796875,0.2168212890625,34.43318375349045,0.4542714359704405,57,0.00026557377049180324,1000.0,-240.9142551359165,2,-0.050911990538588726,7.580484949052334,166.4083149433136
nan,nan,118784,0.07120463777464466,0.19843749701976776,0.21918945014476776,0.22431640326976776,0.20346680283546448,0.2113525390625,34.368838691711424,0.4470552087761462,58,0.0002649590163934426,1000.0,-244.2249352768531,2,-0.045988881021912675,6.9699359983205795,168.5034568309784
nan,nan,120832,0.07001247078733286,0.19741210341453552,0.22734375298023224,0.22304686903953552,0.20913085341453552,0.2142333984375,34.31358120441437,0.4442011542618275,59,0.00026434426229508194,1000.0,-326.9407659425235,2,-0.03008822238916764,10.189308044314384,170.6024510860443
-137.66342705514518,50.804970750214366,120832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,174.3342809677124
nan,nan,122880,0.06320215347805061,0.18212890625,0.21142578125,0.20864257216453552,0.19296875596046448,0.19879150390625,34.36461647748947,0.4355865562800318,60,0.0002637295081967213,1000.0,-296.4958430629617,2,-0.0490594324292033,11.908803234994412,176.7756109237671
nan,nan,124928,0.07366335614569834,0.21328124403953552,0.22836914658546448,0.22768554091453552,0.21416015923023224,0.2208740234375,34.21701307296753,0.4299018118530512,61,0.00026311475409836063,1000.0,-230.20675954041988,2,-0.04874800057150423,8.788915918767453,179.20932793617249
nan,nan,126976,0.0612919582570612,0.169921875,0.1962890625,0.19736328721046448,0.19355468451976776,0.1892822265625,34.233138620853424,0.458431431138888,62,0.0002625,1000.0,-161.5066892154556,2,-0.049739121124730445,8.326459323614836,181.59539794921875
nan,nan,129024,0.06959003302836209,0.20883789658546448,0.21958008408546448,0.23193359375,0.20488281548023224,0.21630859375,34.414502799510956,0.45946909873746333,63,0.00026188524590163933,1000.0,-260.1349367977243,3,-0.05054716913437005,10.45990767776966,183.6693069934845
nan,nan,131072,0.05376158467770438,0.16142578423023224,0.17915038764476776,0.186279296875,0.16157226264476776,0.17210693359375,34.26539399623871,0.445442365296185,64,0.0002612704918032787,1000.0,-331.3881412684375,2,-0.06877641284518177,13.835883563756942,185.78954601287842
-30.71252629843203,46.55730856433614,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,189.5129280090332
nan,nan,133120,0.07169946808935493,0.21621093153953552,0.22685547173023224,0.22236327826976776,0.20791015028953552,0.2183349609375,34.40018584728241,0.45763637698255477,65,0.000260655737704918,1000.0,-186.57886799134013,2,-0.03737784331897274,9.551835107058286,191.89790797233582
nan,nan,135168,0.07408694111873046,0.21616211533546448,0.23749999701976776,0.23330077528953552,0.22084960341453552,0.226953125,34.618967461585996,0.43854632405564187,66,0.0002600409836065573,1000.0,-278.9792671368133,2,-0.04676313251839019,8.833022533357143,194.23454999923706
nan,nan,137216,0.07665625333684148,0.211181640625,0.23159179091453552,0.23574218153953552,0.21987304091453552,0.22459716796875,34.38819327354431,0.46248675482347607,67,0.00025942622950819673,1000.0,-184.71186301087414,2,-0.03399387016543187,8.767146242409945,196.52897095680237
nan,nan,139264,0.05938173845570418,0.16845703125,0.19755859673023224,0.19873046875,0.17299804091453552,0.18443603515625,34.32741638422012,0.45462995641864834,68,0.000258811475409836,1000.0,-153.0564220878817,2,-0.07231295385281555,10.219922651350497,198.59853982925415
nan,nan,141312,0.05212831798489788,0.14877930283546448,0.17949219048023224,0.17158202826976776,0.15620116889476776,0.164013671875,34.26091233491898,0.4304123975336552,69,0.00025819672131147537,1000.0,-210.15835516328252,2,-0.04845477270428091,12.200895671546458,200.77945613861084
-55.188342989267895,45.73442046351934,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,204.50200200080872
nan,nan,143360,0.07733017109130742,0.20527343451976776,0.24091796576976776,0.23491211235523224,0.20405273139476776,0.2212890625,34.32787315845489,0.4367186135612428,70,0.0002575819672131147,1000.0,-220.91558054958034,2,-0.0500217840570258,10.125863240659237,206.79960680007935
nan,nan,145408,0.0616831115577952,0.18466797471046448,0.20429687201976776,0.19746093451976776,0.17714843153953552,0.1908935546875,34.270743381977084,0.4674052540678531,71,0.00025696721311475407,1000.0,-194.67610099409876,2,-0.07503938447189284,11.80454230159521,209.08612895011902
nan,nan,147456,0.07439408750724397,0.21157225966453552,0.24750976264476776,0.23637695610523224,0.20429687201976776,0.22493896484375,34.372256708145144,0.44091566260904075,72,0.0002563524590163934,1000.0,-185.10143723221748,2,-0.06327199458755786,9.042319762706757,211.30537295341492
nan,nan,149504,0.08066197907173774,0.23076172173023224,0.2569335997104645,0.2530273497104645,0.226318359375,0.24176025390625,34.335858058929446,0.4542561475653201,73,0.00025573770491803277,1000.0,-156.06303855207602,2,-0.05003413014783291,8.686607582867145,213.40581107139587
nan,nan,151552,0.07985481813957448,0.23681640625,0.26069337129592896,0.25244140625,0.22080078721046448,0.24268798828125,34.26769996881485,0.45599502632394434,74,0.0002551229508196721,1000.0,-185.4913664391559,2,-0.05573807711771224,9.121080708503722,215.7380769252777
-115.72379952834483,64.47869774124165,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,219.43532299995422
nan,nan,153600,0.08172290702859755,0.23793944716453552,0.26396483182907104,0.24038085341453552,0.21420899033546448,0.23912353515625,34.489319515228274,0.4304462615866214,75,0.00025450819672131146,1000.0,-173.86233711345827,2,-0.04961811860266607,7.543921016156673,221.89647388458252
nan,nan,155648,0.0510866291471757,0.16000977158546448,0.186767578125,0.16523437201976776,0.14384765923023224,0.16396484375,34.190415227413176,0.34705287544056773,76,0.0002538934426229508,1000.0,-153.61411924175437,2,-0.07130844966450241,14.488548082113265,224.1925389766693
nan,nan,157696,0.07740782398614102,0.23442383110523224,0.25537109375,0.25053709745407104,0.21596679091453552,0.23907470703125,34.2794387459755,0.4591013509314507,77,0.0002532786885245901,1000.0,-222.49253296030224,2,-0.06036612774478271,8.603843612968921,226.31507277488708
nan,nan,159744,0.07767808814023738,0.23090820014476776,0.244873046875,0.2530761659145355,0.222412109375,0.2378173828125,34.388744068145755,0.443842790229246,78,0.00025266393442622946,1000.0,-197.8452907314525,2,-0.06816718266636598,9.803591467440128,228.38998579978943
nan,nan,161792,0.07967271273664664,0.232177734375,0.255126953125,0.24882812798023224,0.22246094048023224,0.2396484375,34.26367212533951,0.4103339425753802,79,0.0002520491803278688,1000.0,-197.12390641630094,2,-0.04625185244367458,8.949499252438546,230.75953888893127
-40.298222468004084,52.60878527799167,161792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,234.49860310554504
nan,nan,163840,0.08972822199211805,0.2528320252895355,0.2796386778354645,0.2718749940395355,0.2557128965854645,0.2650146484375,34.468020510673526,0.45755185671150683,80,0.00025143442622950816,1000.0,-191.03107586883144,2,-0.06308440073044039,7.201570192724466,236.94823789596558
nan,nan,165888,0.07044681426123134,0.205078125,0.22490234673023224,0.22182616591453552,0.19492188096046448,0.21168212890625,34.41713131666184,0.4632638642564416,81,0.00025081967213114756,1000.0,-189.34472437903293,2,-0.05661395459028427,9.415984563529491,239.33760499954224
nan,nan,167936,0.05934017479958129,0.1787109375,0.20400390028953552,0.19746093451976776,0.16767577826976776,0.186962890625,34.36031630039215,0.47747012157924473,82,0.0002502049180327869,1000.0,-110.03568911507708,2,-0.07022648268321063,11.304450657963752,241.44090604782104
nan,nan,169984,0.06410424255736871,0.19389648735523224,0.21943359076976776,0.21245117485523224,0.18002930283546448,0.20145263671875,34.440932190418245,0.4663058666046709,83,0.0002495901639344262,1000.0,-216.95665460143744,2,-0.05851277651381679,9.725118766725064,243.5669379234314
nan,nan,172032,0.08778583773892024,0.24116210639476776,0.26005858182907104,0.2666015625,0.24003906548023224,0.25196533203125,34.36723122596741,0.44795049391686914,84,0.00024897540983606555,1000.0,-129.69989430471452,3,-0.06120749064721167,8.95816398859024,245.93819880485535
-5.113061926525763,65.67181719758328,172032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,249.60252690315247
nan,nan,174080,0.09433173018987873,0.25849610567092896,0.276611328125,0.28706055879592896,0.24858398735523224,0.26768798828125,34.544620883464816,0.4547507831826806,85,0.0002483606557377049,1000.0,-135.7488094512824,2,-0.0670239475381095,7.346449059247971,251.97721672058105
nan,nan,176128,0.06654566505385447,0.19638672471046448,0.22636719048023224,0.21875,0.1806640625,0.2055419921875,34.36652030944824,0.479355332441628,86,0.00024774590163934425,1000.0,-197.35525435603915,2,-0.07862518218462355,11.194422724843026,254.10091495513916
nan,nan,178176,0.09401762918932946,0.26298826932907104,0.28862303495407104,0.2784667909145355,0.25390625,0.27099609375,34.45845160484314,0.45186113179661336,87,0.0002471311475409836,1000.0,-124.9287403827507,2,-0.0698273139380035,7.386427262425423,256.29348587989807
nan,nan,180224,0.08040364368062,0.23603515326976776,0.24746093153953552,0.25053709745407104,0.22573241591453552,0.23994140625,34.53996570110321,0.44746451801620424,88,0.00024651639344262295,1000.0,-151.9120124502363,2,-0.05813869749254082,8.19348634108901,258.6379327774048
85.02756218432499,55.76465829066122,180224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,262.34416484832764
nan,nan,182272,0.07717161515465705,0.228515625,0.24169921875,0.23452147841453552,0.20976562798023224,0.22862548828125,34.34521495103836,0.4452280283905566,89,0.0002459016393442623,1000.0,-121.66608933140552,2,-0.05245612696453463,9.03742790222168,264.64696884155273
nan,nan,184320,0.05886459990360891,0.18002930283546448,0.197509765625,0.19472655653953552,0.16762694716453552,0.18497314453125,34.284741044044495,0.4831906718667597,90,0.00024528688524590164,1000.0,-147.0254487304266,2,-0.07700832069385796,15.450807464122772,266.87824296951294
nan,nan,186368,0.05162061805094709,0.159423828125,0.17724609375,0.17207030951976776,0.14873047173023224,0.16436767578125,34.27029947042465,0.4625862300861627,91,0.00024467213114754094,1000.0,-136.7232916354048,2,-0.08885556701570749,16.800192204117774,268.97652196884155
nan,nan,188416,0.09320503211274626,0.2633300721645355,0.28369140625,0.26127928495407104,0.23818358778953552,0.26162109375,34.53163546323776,0.4250535565428436,92,0.00024405737704918031,1000.0,-92.13385278612533,2,-0.06921987651730888,8.53665669336915,271.27253794670105
nan,nan,190464,0.10651458488791832,0.2882324159145355,0.30913084745407104,0.30083006620407104,0.2672363221645355,0.291357421875,34.598307979106906,0.4540829292498529,93,0.00024344262295081966,1000.0,-111.81826129242955,2,-0.07042901512613753,7.4988480024039745,273.6292128562927
94.23175135085482,63.36027947021318,190464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,277.27268385887146
nan,nan,192512,0.0670418911096931,0.21157225966453552,0.22153320908546448,0.21943359076976776,0.18769530951976776,0.21005859375,34.32518990039826,0.45139926769770683,94,0.000242827868852459,1000.0,11.075654423792738,2,-0.06540590982476716,13.334729519486427,279.62646675109863
