eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/entropy,train/eps_step_0,train/eps_step_1,train/eps_step_2,train/eps_step_3,train/eps_step_4,train/eps_step_5,train/eps_step_6,train/eps_step_7,train/iteration,train/kl_budget_step_0,train/kl_budget_step_1,train/kl_budget_step_2,train/kl_budget_step_3,train/kl_budget_step_4,train/kl_budget_step_5,train/kl_budget_step_6,train/kl_budget_step_7,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,1409024,0.0010364337169448846,0.11189575493335724,0.11272583156824112,0.11146850883960724,0.11143799126148224,0.11283569782972336,0.11284179985523224,0.11315307766199112,0.11217651516199112,0.11231689453125,18.23245353102684,0.0644005760550499,0.06429233402013779,0.06432340294122696,0.06512878090143204,0.0706871747970581,0.07537877559661865,0.07913680374622345,0.07894573360681534,43,0.0020838265772908926,0.0020769673865288496,0.002078104531392455,0.002128657652065158,0.002509400714188814,0.0028529202099889517,0.003141979919746518,0.0031281434930860996,0.0002741803278688524,1001.0,-233.93208056454037,32,-0.002646314365119906,3.1739136546850206,1823.6395995616913
nan,nan,1441792,0.0010638672837558262,0.11500244587659836,0.11669921875,0.11559448391199112,0.11544189602136612,0.1148681640625,0.11484374850988388,0.11481323093175888,0.11601562798023224,0.11540985107421875,18.20747174024582,0.06524530053138733,0.06431133300065994,0.06339892745018005,0.06598498672246933,0.07109536975622177,0.07585237175226212,0.07863330841064453,0.07813100516796112,44,0.0021363329142332077,0.0020754579454660416,0.002016497543081641,0.0021851242054253817,0.0025365164037793875,0.002885777037590742,0.003102171467617154,0.0030621220357716084,0.00027356557377049176,1001.0,-252.3962971672215,48,-0.0028006690430629534,3.583813765272498,1861.365244626999
nan,nan,1474560,0.0010797592895414709,0.116607666015625,0.11811523884534836,0.11738891899585724,0.11662597954273224,0.11775512993335724,0.11802978813648224,0.11768188327550888,0.11782226711511612,0.11750335693359375,18.19502046406269,0.064430832862854,0.0636269748210907,0.06318044662475586,0.06557781994342804,0.07080059498548508,0.07575112581253052,0.0795402079820633,0.07917287945747375,45,0.0020841388031840324,0.002033824333921075,0.0020049994345754385,0.002157749142497778,0.002518575405701995,0.0028795499820262194,0.0031732276547700167,0.003147935261949897,0.0002729508196721311,1001.0,-243.99877098549058,32,-0.0028151471829914953,3.0636297073215246,1900.8040018081665
nan,nan,1507328,0.0010092507746321644,0.10920410603284836,0.108184814453125,0.10869140923023224,0.1083984375,0.10949096828699112,0.108184814453125,0.10751952975988388,0.10830078274011612,0.10849685668945312,18.211089211702348,0.06385983526706696,0.06486198306083679,0.06380143016576767,0.06578800827264786,0.06974894553422928,0.07452241331338882,0.07924524694681168,0.08036188036203384,46,0.0020478570368140936,0.0021131967660039663,0.002044371096417308,0.0021725748665630817,0.0024413533974438906,0.002785357413813472,0.0031525350641459227,0.003242755075916648,0.00027233606557377046,1001.0,-235.16905207691434,32,-0.002850383245095145,3.359530086815357,1939.6209797859192
nan,nan,1540096,0.0011260519421284697,0.12321777641773224,0.12249755859375,0.12360229343175888,0.12329711765050888,0.12330932915210724,0.123016357421875,0.12377319484949112,0.12358398735523224,0.12328720092773438,18.234884092211722,0.06435982882976532,0.06365258991718292,0.06372123211622238,0.06582149118185043,0.07101818174123764,0.07626622915267944,0.07891497761011124,0.07869932800531387,47,0.002079382538795471,0.002032827353104949,0.00203693681396544,0.0021744936238974333,0.00252948678098619,0.002917227102443576,0.0031225874554365873,0.003107058582827449,0.0002717213114754098,1001.0,-247.955516779365,32,-0.0028040007200615946,3.016667066141963,1978.4325735569
nan,nan,1572864,0.0011257663857577426,0.12317504733800888,0.12254638969898224,0.12359008938074112,0.12218628078699112,0.122100830078125,0.12376099079847336,0.123504638671875,0.12271728366613388,0.12294769287109375,18.184274408221246,0.0650784894824028,0.06461047381162643,0.06313546001911163,0.0649445652961731,0.06928626447916031,0.07532050460577011,0.07969244569540024,0.08019455522298813,48,0.0021248424891382456,0.0020950795151293278,0.002000099513679743,0.0021162335760891438,0.0024087484925985336,0.002846040530130267,0.0031843266915529966,0.003224629210308194,0.00027110655737704915,1001.0,-250.09486438325644,32,-0.002740743519825628,2.953855580277741,2015.8362386226654
nan,nan,1605632,0.0010145449737137824,0.10748291015625,0.10791625827550888,0.10820923000574112,0.10806884616613388,0.108795166015625,0.1080322265625,0.10880737751722336,0.10869751125574112,0.10825119018554688,18.20622929930687,0.06354198604822159,0.0645613893866539,0.06354448944330215,0.06527187675237656,0.07029902189970016,0.07514145970344543,0.07926146686077118,0.08049584925174713,49,0.0020263437181711197,0.0020913865882903337,0.0020280019380152225,0.0021380081307142973,0.002481864532455802,0.002833686536177993,0.003149714320898056,0.00325099378824234,0.0002704918032786885,1001.0,-256.8533358074689,32,-0.002807274219230749,3.4872203182429073,2053.0712616443634
nan,nan,1638400,0.0010782629319237458,0.11632690578699112,0.11583862453699112,0.11680298298597336,0.11768188327550888,0.118560791015625,0.11716919392347336,0.11719360202550888,0.11713256686925888,0.11708831787109375,18.19477824270725,0.0631217285990715,0.06270258873701096,0.06300046294927597,0.06652960926294327,0.0712989792227745,0.07608940452337265,0.07933691143989563,0.07963088899850845,50,0.002002773806452751,0.0019764157477766275,0.00199535652063787,0.002224041847512126,0.002552676945924759,0.002905972534790635,0.003161563305184245,0.003181199077516794,0.00026987704918032785,1001.0,-234.59354271355525,32,-0.002756463849800639,3.3027442280203103,2090.4821751117706
nan,nan,1671168,0.001060738545265849,0.11531372368335724,0.11547241359949112,0.11399536579847336,0.11560668796300888,0.115234375,0.11522217094898224,0.11457519978284836,0.115234375,0.115081787109375,18.239025065302847,0.06377770006656647,0.06316587328910828,0.06330662220716476,0.06571769714355469,0.07151921838521957,0.07613029330968857,0.07887052744626999,0.07964926213026047,51,0.0020421717781573534,0.0020027977880090475,0.002011135220527649,0.0021671948488801718,0.002566146431490779,0.0029072908218950033,0.00311996485106647,0.00318329781293869,0.00026926229508196715,1001.0,-227.3550582216679,32,-0.0027508580536959927,3.204334925673902,2128.3490121364594
nan,nan,1703936,0.001121325512394833,0.12226562947034836,0.12130127102136612,0.12308960407972336,0.12213744968175888,0.12333984673023224,0.12290038913488388,0.12272339314222336,0.12187500298023224,0.12245407104492187,18.194192403554915,0.06290534883737564,0.06326587498188019,0.06425654888153076,0.06636881828308105,0.07126647979021072,0.07635977119207382,0.07839760184288025,0.07937289774417877,52,0.0019860060419887304,0.0020083237905055285,0.0020738509483635426,0.0022104268427938223,0.002548564923927188,0.0029286607168614864,0.003084816737100482,0.003159349551424384,0.00026864754098360655,1001.0,-240.02263847392481,32,-0.0027744294464355336,2.9129379749298097,2166.7963762283325
nan,nan,1736704,0.0010498857296624919,0.11448974907398224,0.11354980617761612,0.11262207478284836,0.11272583156824112,0.11243896931409836,0.11421509087085724,0.11368408054113388,0.11459960788488388,0.1135406494140625,18.20359023809433,0.06341041624546051,0.06353932619094849,0.06283414363861084,0.06472732126712799,0.07082153856754303,0.07540946453809738,0.08005690574645996,0.08085114508867264,53,0.0020205331966280937,0.002025439403951168,0.0019825557246804237,0.002104836283251643,0.002519353060051799,0.002852694597095251,0.003215440781787038,0.0032791474368423223,0.0002680327868852459,1001.0,-234.6234565743762,32,-0.0027046629547839984,3.098654649220407,2205.0273945331573
nan,nan,1769472,0.0010013801968398184,0.10685425251722336,0.107086181640625,0.107025146484375,0.10615234822034836,0.10516357421875,0.10667724907398224,0.106597900390625,0.107696533203125,0.10665664672851563,18.196811190247537,0.06226739287376404,0.0631190687417984,0.06337765604257584,0.06519435346126556,0.07010918110609055,0.07529405504465103,0.08061233907938004,0.08150885254144669,54,0.0019458230817690492,0.0019993996247649193,0.0020165087189525366,0.002133675618097186,0.0024667067918926477,0.002843692898750305,0.003260341240093112,0.00333385169506073,0.00026741803278688525,1001.0,-238.82446444237985,32,-0.0029306460957741363,3.4812796987593173,2242.1451077461243
nan,nan,1802240,0.0010760097562524606,0.11636962741613388,0.11710815876722336,0.11687622219324112,0.11663208156824112,0.11569824069738388,0.11606445163488388,0.11626587063074112,0.11693115532398224,0.11649322509765625,18.25802853703499,0.0618903748691082,0.06249610334634781,0.06336220353841782,0.06626390665769577,0.07169177383184433,0.07559224218130112,0.07964347302913666,0.08077683299779892,55,0.0019234747160226107,0.001960286172106862,0.002014362020418048,0.002202870324254036,0.002578307641670108,0.002866707043722272,0.0031804367899894714,0.0032735548447817564,0.0002668032786885246,1001.0,-225.68632924251264,32,-0.0025967113149818035,3.160993345081806,2279.481626033783
nan,nan,1835008,0.0010948869108233338,0.117645263671875,0.11913452297449112,0.11795654147863388,0.119842529296875,0.11912842094898224,0.118988037109375,0.1180419921875,0.11989136040210724,0.11882858276367188,18.202294337749482,0.06158822774887085,0.06241029500961304,0.06294023990631104,0.06586915999650955,0.0706697478890419,0.0760539099574089,0.08013809472322464,0.08142944425344467,56,0.0019059276673942804,0.00195782701484859,0.001992017962038517,0.0021774028427898884,0.0025057869497686625,0.002904758555814624,0.003225861582905054,0.003330417675897479,0.0002661885245901639,1001.0,-226.00347509232313,32,-0.0028467166463087778,3.336975820362568,2317.194647550583
nan,nan,1867776,0.0010993692730153271,0.118438720703125,0.11836548149585724,0.11986084282398224,0.11945190280675888,0.12008056789636612,0.11913452297449112,0.12046509236097336,0.11945190280675888,0.1194061279296875,18.209620305895804,0.06241074949502945,0.0634089857339859,0.06354814767837524,0.0658150315284729,0.07068080455064774,0.07559491693973541,0.07935880869626999,0.08100569248199463,57,0.001954670762643218,0.002019028877839446,0.0020270838867872953,0.0021734358742833138,0.002506067743524909,0.0028663852717727423,0.003160391468554735,0.003292936598882079,0.00026557377049180324,1001.0,-234.32271031401805,32,-0.0026966710698616224,3.054150595329702,2355.650693655014
nan,nan,1900544,0.0010990238146860066,0.12008056789636612,0.11986084282398224,0.11962890625,0.119476318359375,0.11969604343175888,0.11940918117761612,0.1197509765625,0.11967163532972336,0.11969680786132812,18.2278324842453,0.06262059509754181,0.06295230239629745,0.06308688223361969,0.06555879861116409,0.07103931158781052,0.07548755407333374,0.07977128028869629,0.08106590807437897,58,0.0019675411749631166,0.0019892535638064146,0.0019990482833236456,0.0021581395994871855,0.0025349981151521206,0.0028608001302927732,0.003191853640601039,0.003298365045338869,0.0002649590163934426,1001.0,-234.12658654508277,32,-0.0027791281281679403,3.2643091272562743,2395.0981352329254
-168.9478133553208,24.890933997464717,1900544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2474.153179883957
nan,nan,1933312,0.0010328154776743758,0.11126708984375,0.11026611179113388,0.10966186970472336,0.11110839992761612,0.11203613132238388,0.11162719875574112,0.10983886569738388,0.11034546047449112,0.11076889038085938,18.221056839823724,0.06180393323302269,0.06293933093547821,0.06270923465490341,0.06678449362516403,0.0729658231139183,0.07597710192203522,0.07847721874713898,0.07995595782995224,59,0.0019198820227757096,0.0019942799117416143,0.0019760807044804096,0.0022375655826181173,0.002673415234312415,0.0028980018105357885,0.00308988313190639,0.0032108917366713285,0.00026434426229508194,1001.0,-237.13053188748276,32,-0.0027873760347574715,3.2325061965733766,2510.3860654830933
nan,nan,1966080,0.0010669093835076638,0.11387329548597336,0.11514892429113388,0.11423950642347336,0.11491089314222336,0.11594849079847336,0.11610718071460724,0.11351318657398224,0.115203857421875,0.1148681640625,18.23007915318012,0.06202555447816849,0.06192312389612198,0.06304211914539337,0.0652872696518898,0.07076094299554825,0.0762658342719078,0.08047452569007874,0.081267811357975,60,0.0019358181161805987,0.0019276703242212534,0.001995674567297101,0.0021407974418252707,0.0025149304419755936,0.0029218026902526617,0.0032498629298061132,0.0033134431578218937,0.0002637295081967213,1001.0,-223.09943450647788,32,-0.0027316489002259916,3.4122065361589193,2548.031729698181
nan,nan,1998848,0.0011359991474364506,0.12315063923597336,0.12397461384534836,0.124267578125,0.12401123344898224,0.12391968071460724,0.12396850436925888,0.12372436374425888,0.12459106743335724,0.12395095825195312,18.152554738521577,0.06269527971744537,0.06335392594337463,0.06311147660017014,0.06548557430505753,0.0704294815659523,0.0756150484085083,0.07925103604793549,0.0816970020532608,61,0.0019745950121432543,0.0020156423561275005,0.0019997458439320326,0.002152414759621024,0.002489410573616624,0.0028695084620267153,0.00314989872276783,0.003348784288391471,0.00026311475409836063,1001.0,-224.12520883408146,32,-0.002759968877217034,3.054951266571879,2584.466590642929
nan,nan,2031616,0.001066174498600958,0.11468505859375,0.1158447265625,0.11444701999425888,0.11500854790210724,0.11469727009534836,0.11616821587085724,0.11480102688074112,0.11592407524585724,0.11519699096679688,18.23122195005417,0.0627724826335907,0.06261671334505081,0.06268436461687088,0.06570299714803696,0.07128387689590454,0.0753147229552269,0.08003782480955124,0.08115117251873016,62,0.001979149179533124,0.001967726042494178,0.0019722776487469673,0.002167078200727701,0.0025490697007626295,0.0028454354032874107,0.0032147858291864395,0.003304477781057358,0.0002625,1001.0,-230.66560746898418,32,-0.0030043177859624846,3.3324661957100035,2623.8187215328217
nan,nan,2064384,0.0011524569009907283,0.12607422471046448,0.12479247897863388,0.12543335556983948,0.12569580972194672,0.12567138671875,0.126708984375,0.12568970024585724,0.12560425698757172,0.12570877075195314,18.197856691479682,0.06198852136731148,0.062326718121767044,0.06223366782069206,0.06541706621646881,0.0708407536149025,0.07560376822948456,0.08058857172727585,0.0822029784321785,63,0.0019279277184978127,0.001950370497070253,0.0019437101436778903,0.0021468631457537413,0.0025180557277053595,0.002866247668862343,0.003257481148466468,0.0033893436193466187,0.00026188524590163933,1001.0,-228.8518133031825,32,-0.00285490536261932,3.0395629581063988,2661.9400675296783
nan,nan,2097152,0.0011594601821343531,0.12675170600414276,0.12660522758960724,0.12657471001148224,0.12650756537914276,0.12727050483226776,0.12769165635108948,0.12859497964382172,0.12799072265625,0.12724838256835938,18.218224987387657,0.06266545504331589,0.062222886830568314,0.06266223639249802,0.06464371830224991,0.0700630322098732,0.07569270581007004,0.08039849996566772,0.0827864333987236,64,0.001971994061022997,0.0019430347019806504,0.001971120247617364,0.0020975840743631124,0.002463139360770583,0.002873192774131894,0.0032426328398287296,0.0034373027738183737,0.0002612704918032787,1001.0,-226.58485138809556,32,-0.002843146744999103,3.1180059637874367,2698.538012742996
nan,nan,2129920,0.0011750448171824247,0.12788085639476776,0.12729492783546448,0.12920533120632172,0.128143310546875,0.12910155951976776,0.12834472954273224,0.12921753525733948,0.12830200791358948,0.128436279296875,18.22745309472084,0.06176028400659561,0.06226329132914543,0.062326040118932724,0.0648532435297966,0.07013770937919617,0.07594979554414749,0.08083423227071762,0.0827547162771225,65,0.001916145789436996,0.0019468431128188968,0.0019494127482175827,0.002110821893438697,0.0024684257805347443,0.002894357545301318,0.0032772354315966368,0.0034367572516202927,0.000260655737704918,1001.0,-221.03344378741704,32,-0.0029113235934346447,2.9282524881884457,2736.708545923233
nan,nan,2162688,0.0011934225491131655,0.130950927734375,0.13054810464382172,0.13106079399585724,0.12989501655101776,0.131744384765625,0.13154907524585724,0.13291016221046448,0.13093872368335724,0.13119964599609374,18.223128497600555,0.06259029358625412,0.06203881651163101,0.06238321587443352,0.0647246390581131,0.06971845775842667,0.07594505697488785,0.08073524385690689,0.082705557346344,66,0.0019680073019117117,0.00193306605797261,0.0019548123236745596,0.0021052593365311623,0.0024395540822297335,0.002897195518016815,0.003269583685323596,0.003432521363720298,0.0002600409836065573,1001.0,-240.17276521730037,48,-0.0027670155148371125,2.814416608400643,2782.9279227256775
nan,nan,2195456,0.0010407555210349528,0.11036987602710724,0.11184082180261612,0.11180420219898224,0.11129150539636612,0.111968994140625,0.11049804836511612,0.11040649563074112,0.11146850883960724,0.1112060546875,18.210414919257165,0.0612422414124012,0.062433917075395584,0.061950404196977615,0.06388262659311295,0.07038456946611404,0.07666826993227005,0.08090055733919144,0.08315394818782806,67,0.0018835080554708838,0.0019569231662899256,0.0019265515729784966,0.0020480037201195955,0.002485454548150301,0.0029487318824976683,0.003283188445493579,0.0034676387440413237,0.00025942622950819673,1001.0,-233.48722183350668,32,-0.002967457002523588,3.392029197141528,2825.12775182724
nan,nan,2228224,0.0011557851180441503,0.1265869140625,0.12565918266773224,0.12572021782398224,0.12633056938648224,0.12662963569164276,0.125885009765625,0.12873534858226776,0.12642823159694672,0.12649688720703126,18.254767245054246,0.06249116733670235,0.062188178300857544,0.06202714517712593,0.06506451219320297,0.07038405537605286,0.07641569525003433,0.0802353173494339,0.08201445639133453,68,0.0019604943227022886,0.0019456734880805016,0.0019328490598127246,0.002128442283719778,0.002489220118150115,0.0029327482916414738,0.003232903080061078,0.0033776697237044573,0.000258811475409836,1001.0,-229.3520994817177,32,-0.002926162067160476,2.767345699481666,2863.5355875492096
nan,nan,2260992,0.0010900892673816997,0.11790771782398224,0.11887206882238388,0.11632690578699112,0.11803589016199112,0.11789550632238388,0.11787109822034836,0.11901245266199112,0.11867065727710724,0.11807403564453126,18.18097387254238,0.06287501007318497,0.06287726014852524,0.06339408457279205,0.06512045115232468,0.06959038972854614,0.07513809204101562,0.07967416197061539,0.08271297067403793,69,0.001985836075618863,0.0019860719330608845,0.0020184337627142668,0.00212869793176651,0.002429516287520528,0.0028336583636701107,0.0031857334543019533,0.0034320519771426916,0.00025819672131147537,1001.0,-230.1037456762104,32,-0.0028239789189683506,2.935023855604231,2901.1073837280273
nan,nan,2293760,0.0011143976582843607,0.12125854939222336,0.12064208835363388,0.120330810546875,0.12086792290210724,0.12074585258960724,0.12158203125,0.12000732868909836,0.12122192233800888,0.12083206176757813,18.165868827700614,0.06222347542643547,0.06215709075331688,0.06209776550531387,0.0644884929060936,0.07006508111953735,0.07592732459306717,0.08097723871469498,0.0826982781291008,70,0.0019466925878077745,0.0019421942997723818,0.0019375355914235115,0.0020884547848254442,0.0024629447143524885,0.0028917535673826933,0.0032939284574240446,0.003436495317146182,0.0002575819672131147,1001.0,-238.3558745795744,32,-0.0028221598746313247,2.9714338911697267,2938.615054368973
nan,nan,2326528,0.0011528337379786535,0.12667237222194672,0.12518310546875,0.12600098550319672,0.12572632730007172,0.12526856362819672,0.12550048530101776,0.12614135444164276,0.12490234524011612,0.1256744384765625,18.24762235879898,0.06170995905995369,0.06222125515341759,0.061059948056936264,0.06356679648160934,0.06981021165847778,0.07516224682331085,0.08167006820440292,0.08489324152469635,71,0.0019137393683195114,0.0019437238806858659,0.0018708523130044341,0.0020295572467148304,0.0024466016329824924,0.0028345328755676746,0.00334561918862164,0.003615372581407428,0.00025696721311475407,1001.0,-240.3754031037393,32,-0.002806873893132433,2.9391832042485477,2975.7712500095367
nan,nan,2359296,0.0011178012862728792,0.12019043415784836,0.12095337361097336,0.121185302734375,0.12143554538488388,0.12080688774585724,0.12052612751722336,0.12177123874425888,0.121795654296875,0.12108306884765625,18.17220692932606,0.06145092472434044,0.062022507190704346,0.06278350204229355,0.06400608271360397,0.06969769299030304,0.07591866701841354,0.08104626089334488,0.08338742703199387,72,0.001898690708912909,0.0019367404747754335,0.001982565736398101,0.002059927908703685,0.002438597148284316,0.002892138436436653,0.0032963359262794256,0.0034950037952512503,0.0002563524590163934,1001.0,-228.64848260213157,32,-0.0028195510516525247,2.798234442435205,3013.2653045654297
nan,nan,2392064,0.0011869993510117637,0.13087768852710724,0.13007812201976776,0.1307373046875,0.13040772080421448,0.1297607421875,0.13206787407398224,0.13182373344898224,0.13021241128444672,0.13074569702148436,18.243773639202118,0.0613088496029377,0.0614682212471962,0.061898451298475266,0.06475495547056198,0.07079897075891495,0.07590045779943466,0.0810733437538147,0.08321058005094528,73,0.0018900077557191253,0.0018975756829604506,0.001924295793287456,0.0021061585284769535,0.0025180273223668337,0.002892837394028902,0.0032971096225082874,0.0034739875700324774,0.00025573770491803277,1001.0,-242.067224537813,32,-0.0029544533630541992,2.6392746651545167,3051.1809437274933
nan,nan,2424832,0.001116460623461535,0.12092285603284836,0.12109985202550888,0.12090454250574112,0.12048950046300888,0.12120361626148224,0.12150269001722336,0.12080078572034836,0.12075195461511612,0.12095947265625,18.211815217137335,0.06274163722991943,0.062039535492658615,0.061423201113939285,0.06461464613676071,0.06994213908910751,0.0756344199180603,0.08114923536777496,0.08291201293468475,74,0.0019788891077041626,0.0019344724714756012,0.0018984404159709811,0.002099072327837348,0.0024592045228928328,0.002870783908292651,0.0033063918817788363,0.003452745033428073,0.0002551229508196721,1001.0,-237.18811105839197,32,-0.002927336772700073,2.7830737536773085,3089.4033102989197
nan,nan,2457600,0.0010771131172532477,0.11522217094898224,0.11550293117761612,0.11629638820886612,0.11598511040210724,0.11534424126148224,0.11554565280675888,0.11600952595472336,0.11517333984375,0.11563491821289062,18.23306851387024,0.06156270578503609,0.06163270026445389,0.0613543763756752,0.0647440180182457,0.0705641433596611,0.07590239495038986,0.08102574199438095,0.08368486911058426,75,0.0019037531455978751,0.0019067686516791582,0.0018890242790803313,0.00210382416844368,0.0024991368409246206,0.002890111645683646,0.0032937165815383196,0.0035136640071868896,0.00025450819672131146,1001.0,-241.5119488085766,32,-0.0028977146444958634,3.080577685125172,3127.2753801345825
nan,nan,2490368,0.0011608203315063292,0.12678833305835724,0.12723389267921448,0.12489014118909836,0.12639771401882172,0.12682496011257172,0.12667237222194672,0.12688599526882172,0.12698975205421448,0.12658538818359374,18.234411105513573,0.0631060004234314,0.06259871274232864,0.06209763512015343,0.06431224197149277,0.07004650682210922,0.07498901337385178,0.08065230399370193,0.08310103416442871,76,0.0020006520207971334,0.001967694843187928,0.00193694734480232,0.0020779226906597614,0.002462447388097644,0.002821558155119419,0.0032657489646226168,0.0034670287277549505,0.0002538934426229508,1001.0,-224.40629233622798,32,-0.002833095377718564,2.866487234644592,3165.3309767246246
nan,nan,2523136,0.0012088835493159421,0.13201294839382172,0.13273315131664276,0.13262329995632172,0.13236084580421448,0.13295288383960724,0.13314209878444672,0.1326904296875,0.13306884467601776,0.13269805908203125,18.20933258831501,0.06250526010990143,0.062428273260593414,0.061693575233221054,0.06269685924053192,0.06927832961082458,0.07598689943552017,0.08119992166757584,0.08446373790502548,77,0.0019621748942881823,0.001957291504368186,0.0019124186364933848,0.0019741300493478775,0.0024086919147521257,0.002896067453548312,0.0033079497516155243,0.003581274999305606,0.0002532786885245901,1001.0,-233.27039456182183,32,-0.0027578908258874433,2.641196631081402,3202.5365726947784
nan,nan,2555904,0.0011396094861083838,0.12383423000574112,0.123382568359375,0.12380371242761612,0.12294922024011612,0.12423095852136612,0.123687744140625,0.12437134236097336,0.12457275390625,0.12385406494140624,18.221636161208153,0.0619591549038887,0.06261809915304184,0.06218991428613663,0.06440699100494385,0.06966026872396469,0.07442253828048706,0.08149410784244537,0.08387183398008347,78,0.0019275672966614366,0.0019697316456586123,0.0019426923245191574,0.002083173021674156,0.0024348192382603884,0.002779280999675393,0.003332731081172824,0.003530004294589162,0.00025266393442622946,1001.0,-235.3810521380656,32,-0.0027360027150280077,2.9279908746480943,3240.234759092331
nan,nan,2588672,0.0011561674816221057,0.12507934868335724,0.125762939453125,0.12592773139476776,0.12579956650733948,0.12730713188648224,0.12695923447608948,0.12581177055835724,0.12615966796875,0.12610092163085937,18.245472496747972,0.061366476118564606,0.06223170831799507,0.06202191114425659,0.06421013921499252,0.0691891461610794,0.07520806789398193,0.0814213976264,0.08445297926664352,79,0.0018950406229123473,0.0019460123730823398,0.001932357670739293,0.0020702627953141928,0.0024060613941401243,0.002840423723682761,0.003326886100694537,0.0035829555708914995,0.0002520491803278688,1001.0,-224.71263721379165,32,-0.002798394324054243,2.7975697765126823,3277.767936229706
nan,nan,2621440,0.0010969488092996472,0.11892089992761612,0.117889404296875,0.11726074665784836,0.11704101413488388,0.11856689304113388,0.11760254204273224,0.11826782673597336,0.11848755180835724,0.11800460815429688,18.219484877586364,0.0605945959687233,0.06161684915423393,0.06133129820227623,0.06293351203203201,0.0688585564494133,0.07631593197584152,0.08265294879674911,0.08522383123636246,80,0.001843752572312951,0.001907161669805646,0.0018890434876084328,0.0019892696291208267,0.002379618352279067,0.0029213125817477703,0.0034268281888216734,0.0036430128384381533,0.00025143442622950816,1001.0,-227.94571838183535,32,-0.002843880323052872,3.013497606292367,3314.5338518619537
nan,nan,2654208,0.001146299814354279,0.12413940578699112,0.12432861328125,0.12384033203125,0.12418212741613388,0.12520752847194672,0.12485351413488388,0.12391357868909836,0.12351074069738388,0.12424697875976562,18.18803791105747,0.062176257371902466,0.06253638118505478,0.06182904168963432,0.06433655321598053,0.06883241981267929,0.07467282563447952,0.08092774450778961,0.08488292992115021,81,0.0019438706804066896,0.0019637923687696457,0.0019215646898373961,0.0020812558941543102,0.002379458397626877,0.0028014553245157003,0.0032920222729444504,0.0036165807396173477,0.00025081967213114756,1001.0,-225.52361321290562,32,-0.0028636506031034514,2.922943434305489,3351.131760120392
nan,nan,2686976,0.0011674521903842106,0.12700195610523224,0.12554931640625,0.12706299126148224,0.12801514565944672,0.12801514565944672,0.127044677734375,0.12666015326976776,0.126434326171875,0.12697296142578124,18.208790120482444,0.0621977262198925,0.06211838871240616,0.06146224960684776,0.06337597221136093,0.06887658685445786,0.07551921904087067,0.08186856657266617,0.08454932272434235,82,0.0019430937245488167,0.0019388793734833598,0.001896550296805799,0.0020223469473421574,0.0023804742377251387,0.0028622986283153296,0.003366804448887706,0.0035895523615181446,0.0002502049180327869,1001.0,-226.8261260768693,32,-0.002877791548962705,3.2663901183754205,3388.8004064559937
nan,nan,2719744,0.0012014959136195102,0.130615234375,0.13060913980007172,0.13001708686351776,0.13151855766773224,0.1312255859375,0.13045655190944672,0.13205567002296448,0.13132934272289276,0.1309783935546875,18.25476254224777,0.0614544153213501,0.06143760308623314,0.06157891824841499,0.0638054832816124,0.0688948854804039,0.07498884201049805,0.08162456750869751,0.08574052900075912,83,0.0018986735958606005,0.0018975690472871065,0.0019079380435869098,0.002046669600531459,0.0023864859249442816,0.002825189381837845,0.0033466406166553497,0.003690832993015647,0.0002495901639344262,1001.0,-221.26145233045213,32,-0.0029445286112604664,2.7796954844146966,3426.3421630859375
nan,nan,2752512,0.0012599939363099112,0.13897095620632172,0.138458251953125,0.13875122368335724,0.13884888589382172,0.14066162705421448,0.138519287109375,0.13910523056983948,0.13972167670726776,0.139129638671875,18.206756114959717,0.06093078851699829,0.061746060848236084,0.06261228770017624,0.06401818245649338,0.06895726174116135,0.07463806122541428,0.08133524656295776,0.08564502000808716,84,0.0018637310713529587,0.0019141238881275058,0.0019741097930818796,0.0020591008942574263,0.002388878259807825,0.002794655505567789,0.003321690484881401,0.003683709306642413,0.00024897540983606555,1001.0,-233.21330299386605,32,-0.002762369588162983,2.514985905215144,3463.2069642543793
nan,nan,2785280,0.0012220790344144917,0.13410034775733948,0.13350830972194672,0.13253174722194672,0.13393555581569672,0.13383789360523224,0.13432006537914276,0.13466186821460724,0.13370361924171448,0.13382492065429688,18.191132119297983,0.061319779604673386,0.06184237077832222,0.0619334951043129,0.06317725032567978,0.0693608745932579,0.07512088865041733,0.08148262649774551,0.08553850650787354,85,0.0018894061213359237,0.0019236644729971886,0.0019272364443168044,0.0020039407536387444,0.0024153159465640783,0.0028346299659460783,0.003333860309794545,0.003671945771202445,0.0002483606557377049,1001.0,-223.3170288852221,32,-0.0027450955916719978,2.3785107182338834,3500.084307193756
