eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
,,2048,0.1302548290172126,0.0825927734375,136.22803287506105,1,0.0003,1000.0,-471.98466287526946,2,-0.04888979372626636,26.11945020854473,4.29701566696167
,,4096,0.15834014670690522,0.111944580078125,136.3247820854187,2,0.0002993852459016393,1000.0,-519.1256037731255,2,-0.06952276309020818,18.79106547534466,8.439767599105835
,,6144,0.2592363990173908,0.1916107177734375,136.51700291633605,3,0.00029877049180327867,1000.0,-504.17104822099884,2,-0.09214955497300252,10.778469361364841,12.685738563537598
,,8192,0.22881117341457866,0.1594482421875,136.41897583007812,4,0.000298155737704918,1000.0,-498.85812172375597,2,-0.0900414243558771,13.79979739934206,16.76936674118042
,,10240,0.18834137691010255,0.1444854736328125,136.4094467163086,5,0.00029754098360655737,1000.0,-528.50982588877,2,-0.08563836067187366,16.406380178034304,20.91751980781555
-347.71954843644,90.2860824602134,10240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.77515482902527
nan,nan,12288,0.3282227040210273,0.22569580078125,136.73597435951234,6,0.0002969262295081967,1000.0,-551.7199489183722,2,-0.10081016927142628,11.331721179187298,35.90965461730957
nan,nan,14336,0.17285454224911517,0.12698974609375,136.1461494445801,7,0.00029631147540983607,1000.0,-463.1579982230269,2,-0.08949540985340718,26.289137810468674,40.06457185745239
nan,nan,16384,0.26276856432377826,0.2040985107421875,136.43530373573304,8,0.00029569672131147536,1000.0,-404.4848139605531,2,-0.10594674154999666,24.4494530826807,44.22874069213867
nan,nan,18432,0.48618144369975197,0.272509765625,136.7632592201233,9,0.0002950819672131147,1000.0,-473.8374695959929,2,-0.11435300144512439,13.396600373089314,48.38742399215698
nan,nan,20480,0.4263309614383616,0.2638214111328125,136.6021424293518,10,0.00029446721311475406,1000.0,-419.7670165705589,2,-0.11283149222726933,14.92658606916666,52.649818658828735
-510.00073212845047,84.65144698137881,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63.425771713256836
nan,nan,22528,0.5473123986739665,0.3145477294921875,136.94843487739564,11,0.0002938524590163934,1000.0,-505.4045471385445,2,-0.12282006665482186,13.837511213123799,67.54982089996338
nan,nan,24576,0.6764666613336885,0.358544921875,136.93649730682372,12,0.00029323770491803276,1000.0,-421.5181133192865,2,-0.09412474208511412,12.101458249986171,71.70584964752197
nan,nan,26624,0.29842634465894663,0.212908935546875,136.2042525291443,13,0.0002926229508196721,1000.0,-416.1349514512273,2,-0.1184374699019827,19.686229602992533,75.89040064811707
nan,nan,28672,1.1493169089779258,0.401263427734375,137.51153960227967,14,0.00029200819672131145,1000.0,-471.15032635807574,2,-0.06294453871960286,17.69489783346653,80.03649568557739
nan,nan,30720,0.30784642772632653,0.2149078369140625,136.13809332847595,15,0.0002913934426229508,1000.0,-429.55695607897167,2,-0.12074011487711686,18.939626081287862,84.275723695755
-342.05139748993383,90.41470735353265,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95.53094172477722
nan,nan,32768,0.45051903883577327,0.2828704833984375,136.57091722488403,16,0.00029077868852459015,1000.0,-483.6672085949289,2,-0.11217338152637239,17.522381970286368,99.98511576652527
nan,nan,34816,0.3453068365692161,0.248846435546875,136.86805014610292,17,0.00029016393442622945,1000.0,-573.4884153327761,2,-0.1377257911779452,28.122257658839224,104.20482087135315
nan,nan,36864,0.4732405974791618,0.29271240234375,136.55884704589843,18,0.00028954918032786885,1000.0,-537.1314477285111,2,-0.13333152920531574,20.414037445187567,108.48315382003784
nan,nan,38912,0.3409117264673114,0.23702392578125,136.62532949447632,19,0.0002889344262295082,1000.0,-400.0130514370878,2,-0.12015782946837135,30.799604207277298,112.71883177757263
nan,nan,40960,0.3965345096687088,0.2581024169921875,136.4531415939331,20,0.00028831967213114755,1000.0,-463.2845005573337,2,-0.12925264927907848,28.85385482907295,117.49270558357239
-351.1270343450839,106.53183261615477,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128.47522258758545
nan,nan,43008,0.46323946941120087,0.2877838134765625,136.5134463787079,21,0.00028770491803278684,1000.0,-430.57626586768583,3,-0.12271895397570916,32.15495327115059,132.82160568237305
nan,nan,45056,0.31917984114552383,0.229327392578125,136.50161094665526,22,0.0002870901639344262,1000.0,-371.9137188496219,2,-0.12013601720973384,49.334248673915866,137.24872183799744
nan,nan,47104,0.42655753169965466,0.27862548828125,136.64160904884338,23,0.00028647540983606554,1000.0,-391.92196226736485,2,-0.12052641910559032,36.09848880469799,141.4731466770172
nan,nan,49152,2.9161372370988827,0.4626068115234375,139.26795387268066,24,0.0002858606557377049,1000.0,-595.9744723249802,2,-0.14899805626482704,25.86835973262787,145.6338768005371
nan,nan,51200,1.4132808413618476,0.522283935546875,137.42650232315063,25,0.00028524590163934424,1000.0,-432.6554635721179,2,-0.08620922628615517,15.544643060863018,149.84641671180725
-222.3990593513382,128.46627501007674,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,161.13228797912598
nan,nan,53248,1.6618866789358435,0.4868377685546875,137.9326539516449,26,0.0002846311475409836,1000.0,-497.74125065338865,2,-0.08708182383852545,21.731158384680747,165.53541469573975
nan,nan,55296,1.1021008165931563,0.4102508544921875,137.4039269924164,27,0.00028401639344262294,1000.0,-397.97356938721987,2,-0.09569650008197642,24.615285055339335,169.9639437198639
nan,nan,57344,0.8572314958903007,0.433160400390625,137.41340622901916,28,0.0002834016393442623,1000.0,-520.4234588410122,2,-0.11181624391465447,17.70205787420273,174.3392357826233
nan,nan,59392,1.566690963297151,0.49632568359375,137.99889469146729,29,0.00028278688524590163,1000.0,-431.5719185252375,2,-0.0817874836473493,17.003069961071013,178.7627568244934
nan,nan,61440,4.949701547122094,0.5960540771484375,141.55376658439636,30,0.00028217213114754093,1000.0,-417.64538345337724,2,-0.015238399597001262,15.711427873373031,182.93061184883118
-310.42860057683816,134.49761384866417,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,194.27161478996277
nan,nan,63488,0.7877926058281446,0.35833740234375,137.32403144836425,31,0.0002815573770491803,1000.0,-413.24105885274014,2,-0.11624716580263339,21.559409275650978,198.69541573524475
nan,nan,65536,0.43749422595719806,0.2522552490234375,136.47478566169738,32,0.0002809426229508196,1000.0,-360.5489483860863,2,-0.13309795069217217,33.43201355934143,203.1278417110443
nan,nan,67584,0.43433758754108565,0.28829345703125,136.71731672286987,33,0.00028032786885245903,1000.0,-256.84939943268665,2,-0.14599777676921805,26.465139961242677,207.5228977203369
nan,nan,69632,0.68895620010735,0.36280517578125,136.84455285072326,34,0.0002797131147540983,1000.0,-360.1046679025817,2,-0.12633448311826215,19.38860379755497,212.01772379875183
nan,nan,71680,30.52850575130433,0.826837158203125,168.00625281333924,35,0.00027909836065573767,1000.0,-345.259245505727,2,0.0708531036914792,15.500143059343099,216.5434398651123
-212.82692458764654,100.20998818109197,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,228.2949767112732
nan,nan,73728,6.010494848611415,0.6392547607421875,142.52875723838807,36,0.000278483606557377,1000.0,-391.4313267988883,2,-0.01412212585855741,16.50899736881256,233.16231870651245
nan,nan,75776,1.432640291718417,0.4975799560546875,137.5988024711609,37,0.00027786885245901637,1000.0,-314.9586244967105,2,-0.08066523594970931,15.853827759623528,238.21230578422546
nan,nan,77824,0.7829799829982221,0.36397705078125,137.25868129730225,38,0.0002772540983606557,1000.0,-329.22034835982834,2,-0.11622479566140101,24.54173968732357,243.2461817264557
nan,nan,79872,0.45523648008238526,0.2820770263671875,136.36505165100098,39,0.00027663934426229507,1000.0,-294.1562378535176,2,-0.12657494013546966,37.96763560175896,248.3417568206787
nan,nan,81920,2.7349722162645778,0.4847076416015625,138.71846804618835,40,0.0002760245901639344,1000.0,-210.5229110031359,2,-0.1037988246709574,22.29656860679388,253.5782127380371
-286.6415754466484,161.0471427835929,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,267.31614780426025
nan,nan,83968,8.165599063696572,0.6412994384765625,144.78139772415162,41,0.00027540983606557377,1000.0,-471.8957109730952,2,-0.0062087311933282765,19.487070159614085,272.3523619174957
nan,nan,86016,0.7523851740173996,0.3522430419921875,137.0542013645172,42,0.0002747950819672131,1000.0,-296.06561436258386,3,-0.12363146329589654,35.54471455514431,277.6136498451233
nan,nan,88064,22.93161116396368,0.8656768798828125,159.9618083000183,43,0.0002741803278688524,1000.0,-404.049771159712,2,0.12182972061273176,20.392968982458115,282.7774727344513
nan,nan,90112,6.793751494045137,0.6666717529296875,143.3333002090454,44,0.00027356557377049176,1000.0,-521.4035848895031,2,-0.0525694208801724,12.927742347121239,287.96360087394714
34.94048614270882,123.72460078154735,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300.68533086776733
nan,nan,92160,13.081758101400919,0.75751953125,149.62999515533448,45,0.0002729508196721311,1000.0,-161.43751905709195,2,0.0932126372717903,37.06736411452293,305.38779282569885
nan,nan,94208,5.902766397511004,0.6130767822265625,142.17791757583618,46,0.00027233606557377046,1000.0,-315.6077566480519,2,-0.011245583204436116,33.50524141192436,310.0368928909302
nan,nan,96256,10.071328935446218,0.7484527587890625,146.69983615875245,47,0.0002717213114754098,1000.0,-335.6965201459562,2,0.07320728477498051,27.010552707314492,314.76007556915283
nan,nan,98304,1.2634299818979344,0.453521728515625,137.22157516479493,48,0.00027110655737704915,1000.0,-489.8867171247922,2,-0.10828729563654634,20.986466705799103,319.3794047832489
nan,nan,100352,1.03588247927255,0.4118743896484375,137.52392992973327,49,0.0002704918032786885,1000.0,-286.5398136393928,2,-0.1296493813453708,24.597345250844956,324.07650780677795
-246.9653592198516,195.78489236210493,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,335.89209485054016
nan,nan,102400,0.7546244436904089,0.377288818359375,136.79588623046874,50,0.00026987704918032785,1000.0,-145.8159389975897,2,-0.144264155489509,24.954422891139984,340.341730594635
nan,nan,104448,0.949725337838754,0.4185394287109375,137.1177402973175,51,0.00026926229508196715,1000.0,-306.5391965931004,2,-0.1322490660182666,22.969618940353392,344.78707480430603
nan,nan,106496,0.9928134506684728,0.416436767578125,137.21798825263977,52,0.00026864754098360655,1000.0,-325.17836406210836,2,-0.11483711689361371,25.703122991323472,349.5386276245117
nan,nan,108544,5.390662974939914,0.589410400390625,141.64931740760804,53,0.0002680327868852459,1000.0,-333.84104836586107,2,-0.033509823438362216,23.489676940441132,354.37501788139343
nan,nan,110592,1.9595128927408951,0.5026611328125,138.2412980556488,54,0.00026741803278688525,1000.0,-326.58405262302756,2,-0.07959137888101395,23.14625585079193,359.09183168411255
-99.8166508705091,42.09157941261976,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,371.36302280426025
nan,nan,112640,3.6094500322360545,0.5174407958984375,139.90392174720765,55,0.0002668032786885246,1000.0,-279.80803551638456,2,-0.06308387088065501,26.19003845155239,376.0928797721863
nan,nan,114688,1.7962228511081775,0.4829010009765625,137.82266101837158,56,0.0002661885245901639,1000.0,-294.86964849830866,2,-0.10526703570794779,24.344748529791833,380.93037962913513
nan,nan,116736,1.0198823715065373,0.41063232421875,137.14105186462402,57,0.00026557377049180324,1000.0,-142.97214436958586,2,-0.10687178892549128,23.219533994793892,385.75845885276794
nan,nan,118784,2.1485383768216706,0.51417236328125,138.379544878006,58,0.0002649590163934426,1000.0,-281.3204722610469,2,-0.055378472121083176,26.70068042576313,390.4812579154968
nan,nan,120832,15.004332102683838,0.8021697998046875,151.86172976493836,59,0.00026434426229508194,1000.0,-274.39457043115283,2,0.10370006944576744,21.300284174084663,395.2226119041443
-26.248205364389946,46.10407357438019,120832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,408.0244736671448
nan,nan,122880,4.612349405899295,0.573883056640625,141.10874614715576,60,0.0002637295081967213,1000.0,-119.57101668882643,2,-0.06579051120206714,19.692546302080153,412.8694746494293
nan,nan,124928,8.479270865919535,0.7000518798828125,145.18016781806946,61,0.00026311475409836063,1000.0,-415.0375117240717,2,0.02242392753250897,28.792488837242125,417.77886056900024
nan,nan,126976,2.1314140669390325,0.4990936279296875,138.44098815917968,62,0.0002625,1000.0,-163.8522330751871,2,-0.08129249706107658,33.70780579149723,422.7078106403351
nan,nan,129024,1.4244749829289503,0.474139404296875,137.41937799453734,63,0.00026188524590163933,1000.0,-404.26478024234194,3,-0.09673936217586743,35.51960088312626,427.5336537361145
nan,nan,131072,3.3795507300179453,0.57230224609375,139.81381378173828,64,0.0002612704918032787,1000.0,-301.01965974172003,2,-0.032643720263149587,28.16821460723877,432.2626278400421
-143.6517227150212,178.7761366829272,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,444.66143679618835
nan,nan,133120,4.635549025060027,0.5955535888671875,140.6561556816101,65,0.000260655737704918,1000.0,-398.2787363971913,2,-0.0697287907532882,22.548689669370653,449.38650584220886
nan,nan,135168,0.6350309870031197,0.3559173583984375,136.8043529033661,66,0.0002600409836065573,1000.0,-217.31848195859862,2,-0.1421553419524571,32.42357819676399,454.1665515899658
nan,nan,137216,1.8880551365728024,0.52362060546875,137.98390951156617,67,0.00025942622950819673,1000.0,-221.14820698639483,2,-0.08677701736742165,21.039918050169945,458.9528088569641
nan,nan,139264,1.2728339744848198,0.458709716796875,137.31229057312012,68,0.000258811475409836,1000.0,-230.74124395368165,2,-0.1153315959541942,22.650973185896873,463.84479784965515
nan,nan,141312,7.168622412762488,0.6376556396484375,143.8897850036621,69,0.00025819672131147537,1000.0,75.7952412785971,2,0.004306166412425228,20.370604494214057,468.566285610199
-66.21970853938174,220.8989059949881,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480.1920528411865
nan,nan,143360,3.971906739161932,0.561798095703125,140.43626642227173,70,0.0002575819672131147,1000.0,-21.057841752807494,2,-0.052156253175780876,17.824489122629167,484.98239159584045
nan,nan,145408,1.1823994580190629,0.4344451904296875,137.40761723518372,71,0.00025696721311475407,1000.0,-238.93573251372413,2,-0.13045215108577396,26.65347772538662,489.71135568618774
nan,nan,147456,1.1971476374572376,0.4343170166015625,137.57039132118226,72,0.0002563524590163934,1000.0,-183.7971085344191,2,-0.12642899634956847,25.865150415897368,494.59935998916626
nan,nan,149504,1.0370387571281754,0.418194580078125,137.00918025970458,73,0.00025573770491803277,1000.0,-231.4504433525289,2,-0.11317677824117708,32.32785146534443,499.44946670532227
nan,nan,151552,14.016742393164895,0.740618896484375,150.56884417533874,74,0.0002551229508196721,1000.0,-373.7733179398074,2,0.06023514581320342,28.125028830766677,504.2471218109131
88.2509726463122,69.49202736273796,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,516.5507798194885
nan,nan,153600,3.8869538279948754,0.5860992431640625,140.04917335510254,75,0.00025450819672131146,1000.0,-60.72212214226832,2,-0.04794782638782635,21.00442126393318,521.3980147838593
nan,nan,155648,3.9352806619135663,0.608209228515625,140.35429916381835,76,0.0002538934426229508,1000.0,-98.38306519080874,2,-0.018780063942540438,24.839178770780563,526.1733818054199
nan,nan,157696,16.8615319771372,0.8032623291015625,153.23966460227967,77,0.0002532786885245901,1000.0,-201.71132764837535,2,0.07743941795488354,18.613914415240288,531.1011056900024
nan,nan,159744,5.469524362008087,0.6789398193359375,141.98607263565063,78,0.00025266393442622946,1000.0,-267.6898849062687,2,0.0171001235517906,19.670951747894286,536.0303797721863
nan,nan,161792,4.866993951326004,0.5918548583984375,141.1234224796295,79,0.0002520491803278688,1000.0,-322.65434132146254,2,-0.06885518394119572,17.145543809235097,541.2601935863495
-175.95376152536056,180.30048636976292,161792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,553.714008808136
nan,nan,163840,114.38773997001991,0.94512939453125,263.62211055755614,80,0.00025143442622950816,1000.0,-442.3819707464929,2,0.1521300778375007,15.106622451543808,558.4230477809906
nan,nan,165888,27.562540910154347,0.8801849365234375,164.62349796295166,81,0.00025081967213114756,1000.0,-445.0086040277374,2,0.13407092910492793,23.45012380182743,562.9427006244659
nan,nan,167936,2.475251641540672,0.5233306884765625,138.81002335548402,82,0.0002502049180327869,1000.0,-554.1606040972183,2,-0.06471058692768565,30.31323674619198,567.714192867279
nan,nan,169984,4.089894245838513,0.5844146728515625,140.64258189201354,83,0.0002495901639344262,1000.0,-654.4950595856105,2,-0.039584979468781964,38.28295259475708,572.4854819774628
nan,nan,172032,46.40684045477538,0.8492340087890625,188.59711256027222,84,0.00024897540983606555,1000.0,-633.8021891774835,3,0.07651079891074915,23.807476389408112,577.2194437980652
-601.9715556743411,105.61952428141409,172032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,589.3928697109222
nan,nan,174080,2.5451381061342544,0.5567962646484375,138.77895703315735,85,0.0002483606557377049,1000.0,-571.0072765510272,2,-0.048930996216950004,29.327172341942788,593.955436706543
nan,nan,176128,33.59568017817801,0.77333984375,171.8299886703491,86,0.00024774590163934425,1000.0,-576.5626550308016,2,0.050876708792930006,26.866947889328003,598.3627007007599
nan,nan,178176,12.128702808870003,0.6914520263671875,148.7482846736908,87,0.0002471311475409836,1000.0,-473.71840614097727,2,0.043452553926908874,32.40549971461296,602.9131939411163
nan,nan,180224,64.01041098325513,0.832684326171875,210.6145095348358,88,0.00024651639344262295,1000.0,-586.6666746832698,2,0.07731823476642603,25.176947048306467,607.5507378578186
-547.8851147832604,96.4716934937327,180224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,619.7482407093048
nan,nan,182272,62.7058302209829,0.8678619384765625,208.92968001365662,89,0.0002459016393442623,1000.0,-533.3865778723872,2,0.0907441907998873,24.10227150917053,624.1255989074707
nan,nan,184320,43.23931380010909,0.8371337890625,183.94963068962096,90,0.00024528688524590164,1000.0,-642.3429129453191,2,0.05264171502203681,20.256420218944548,628.5358598232269
nan,nan,186368,12.27406109366566,0.731158447265625,149.03332462310792,91,0.00024467213114754094,1000.0,-543.8928994068543,2,-0.005879010584612843,20.665126448869707,632.8247318267822
nan,nan,188416,5.588485270971432,0.618743896484375,141.100155544281,92,0.00024405737704918031,1000.0,-617.6253825587005,2,-0.0028605538711417465,26.867672035098074,636.9321026802063
nan,nan,190464,17.24201511319261,0.78511962890625,154.16812472343446,93,0.00024344262295081966,1000.0,-637.0031902249659,2,0.048116180102806536,21.644579185545446,640.8856127262115
-602.9019177795842,131.34878219984907,190464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,651.10564661026
nan,nan,192512,16.066410848259693,0.69326171875,152.8072449684143,94,0.000242827868852459,1000.0,-658.444146464708,2,0.04005405179050285,38.72984290421009,654.977246761322
nan,nan,194560,2.1381694781128315,0.4797882080078125,138.60295796394348,95,0.00024221311475409833,1000.0,-631.2035993982042,2,-0.06679945638461504,36.82865119278431,658.8685266971588
nan,nan,196608,23.837006199988537,0.765966796875,160.53658318519592,96,0.00024159836065573768,1000.0,-660.7998905468596,2,0.07375120115757454,27.868719175457954,662.8070228099823
nan,nan,198656,1.491958332550712,0.446783447265625,137.7623007297516,97,0.00024098360655737703,1000.0,-591.376075596303,2,-0.08002202813513577,50.83733178973198,666.7509727478027
nan,nan,200704,11.894404239681899,0.7016448974609375,148.48265213966368,98,0.00024036885245901638,1000.0,-598.2903924991301,2,-0.005387838618480601,25.51011346578598,670.6695227622986
-555.8125565390633,112.89330523957499,200704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,680.7546107769012
nan,nan,202752,21.848012192733584,0.72999267578125,162.08013424873351,99,0.00023975409836065573,1000.0,-676.4085999525914,2,0.004888933314941823,18.46707435697317,684.6434419155121
nan,nan,204800,28.590122634009457,0.7531097412109375,167.55254402160645,100,0.00023913934426229505,1000.0,-516.3409061185264,2,0.17942778935394016,24.58033632338047,688.5541567802429
nan,nan,206848,2.1133297637919894,0.504547119140625,138.49231405258178,101,0.0002385245901639344,1000.0,-579.1186908006392,2,-0.07622775715208263,32.735765379667285,692.465892791748
nan,nan,208896,32.229138987720944,0.730206298828125,182.87605199813842,102,0.00023790983606557375,1000.0,-615.5639230269851,2,0.03092945322568994,29.32018823623657,696.4455869197845
nan,nan,210944,10.271306708734482,0.6593505859375,146.9972231388092,103,0.00023729508196721307,1000.0,-557.8186368986601,2,-0.016815447904809842,25.264942330121993,700.3318448066711
-542.1263652948949,76.33422964242177,210944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,710.4703118801117
nan,nan,212992,14.815387647598982,0.8039031982421875,151.20869026184081,104,0.00023668032786885242,1000.0,-588.9341065496512,2,0.03556966652686242,25.394376313686372,714.3833258152008
nan,nan,215040,19.030893163685686,0.843048095703125,156.0426489830017,105,0.00023606557377049177,1000.0,-590.924912630846,3,0.08071156412479467,25.53479799181223,718.361038684845
nan,nan,217088,8.31821305686608,0.6957061767578125,144.81229095458986,106,0.00023545081967213112,1000.0,-663.5851815241015,2,-0.008500753185944631,25.27290615439415,722.4547448158264
nan,nan,219136,36.97739832873922,0.784661865234375,181.56476335525514,107,0.0002348360655737705,1000.0,-543.8819167241177,2,0.08403594557894394,31.778529408574105,726.4603157043457
nan,nan,221184,13.266210967546794,0.724310302734375,149.52929391860962,108,0.00023422131147540984,1000.0,-532.4136928982392,2,0.00357942231639754,23.524524733424187,730.4513738155365
-462.5297935210835,118.40216727937216,221184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,741.2592277526855
nan,nan,223232,35.38638848868432,0.8120086669921875,176.8695833683014,109,0.00023360655737704916,1000.0,-533.5609096311953,2,0.07483354758587665,23.569940480589867,745.0836386680603
nan,nan,225280,66.67090024646022,0.742169189453125,276.75531058311464,110,0.0002329918032786885,1000.0,-413.7264680389875,2,0.04154108657676261,33.09656947553158,749.003095626831
nan,nan,227328,38.047684679552916,0.696795654296875,182.69018955230712,111,0.00023237704918032786,1000.0,-554.1877835221975,2,0.010130201950960326,24.43435782492161,752.8887286186218
nan,nan,229376,47.22715703309514,0.88187255859375,190.56201906204222,112,0.00023176229508196718,1000.0,-507.40063482190396,2,0.10561417596181855,23.933606934547424,756.909857749939
nan,nan,231424,71.54681552189285,0.7707611083984375,284.69550070762637,113,0.00023114754098360653,1000.0,-717.7231794816521,2,0.09369923610065597,40.27499784827232,760.8393726348877
-641.5553214094002,145.64151367513352,231424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,770.9918179512024
nan,nan,233472,30.42193037358811,0.770843505859375,175.234050321579,114,0.00023053278688524588,1000.0,-502.38870792424495,2,0.12594692748680245,29.680082309246064,774.8216209411621
nan,nan,235520,19.092863166486495,0.7075439453125,156.79828290939332,115,0.00022991803278688523,1000.0,-554.4818570352954,2,0.0008819891590974294,24.11736957281828,778.5750079154968
nan,nan,237568,39.64278193539358,0.633367919921875,199.77681818008423,116,0.00022930327868852458,1000.0,-618.7681252587038,2,-0.010465274366288213,35.743046414852145,782.4836916923523
nan,nan,239616,9.571443425444887,0.589569091796875,146.05475397109984,117,0.00022868852459016393,1000.0,-770.1069394130348,2,-0.014272416639141739,47.468918508291246,786.3748548030853
nan,nan,241664,62.38092248621397,0.7734954833984375,238.45721735954285,118,0.00022807377049180325,1000.0,-727.489858458091,2,0.06087362898979336,53.51709682941437,790.2956159114838
-373.26030097076875,107.74302746289762,241664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800.4726808071136
nan,nan,243712,75.01448377612978,0.8411102294921875,261.9632550239563,119,0.0002274590163934426,1000.0,-443.7319503132843,2,0.07898446019826225,19.685122029483317,804.3614718914032
nan,nan,245760,28.119644310500007,0.73482666015625,167.26243596076966,120,0.00022684426229508195,1000.0,-622.3145226959314,2,0.008830350116477348,40.27928876876831,808.1345868110657
nan,nan,247808,21.69068080940051,0.701678466796875,160.2579836845398,121,0.00022622950819672127,1000.0,-661.2861032022583,2,0.02002702916797716,48.608985888957974,811.8943347930908
nan,nan,249856,84.66334092700853,0.7701416015625,345.4276192188263,122,0.00022561475409836062,1000.0,-513.5194625793888,2,0.04125779638925451,44.80902465581894,815.7940716743469
nan,nan,251904,70.21652801502496,0.7465301513671875,248.31482853889466,123,0.000225,1000.0,-766.5822908962732,2,0.03065734470874304,41.49703704714775,819.6480038166046
-491.49393794763927,123.98653733498594,251904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,829.6908297538757
nan,nan,253952,76.84945904333145,0.806378173828125,338.08747725486757,124,0.00022438524590163934,1000.0,-481.5173720037187,2,0.028664347996527794,18.617067620158195,833.6978647708893
nan,nan,256000,80.35451384786283,0.8598968505859375,268.5050241470337,125,0.0002237704918032787,1000.0,-467.41100530583464,3,0.09154264421376865,27.836147671937944,837.6469507217407
nan,nan,258048,111.44911068333313,0.9348388671875,366.7433645248413,126,0.00022315573770491804,1000.0,-301.23856112600515,2,0.1358522584050661,18.304221060872077,841.6335868835449
nan,nan,260096,39.293498156988065,0.860369873046875,182.14932293891906,127,0.00022254098360655736,1000.0,-526.5483159732194,2,0.08109641176852164,24.733424961566925,845.4172458648682
-550.0799060404921,134.83178606557064,260096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,855.5628976821899
nan,nan,262144,35.61470020520501,0.67513427734375,185.83137049674988,128,0.0002219262295081967,1000.0,-522.444676324672,2,0.021109253316535615,51.6954730451107,859.5520136356354
nan,nan,264192,30.64506477364339,0.7882171630859375,171.40064492225648,129,0.00022131147540983603,1000.0,-585.9797323231494,2,0.04759551006573019,31.987215673923494,863.3930969238281
nan,nan,266240,52.87585891216295,0.7529388427734375,212.75625586509705,130,0.00022069672131147538,1000.0,-651.1258576821828,2,0.018847992790688294,55.54752852320671,867.2701759338379
nan,nan,268288,71.14895068481565,0.87325439453125,273.5976065158844,131,0.00022008196721311473,1000.0,-595.3184531406893,2,0.07042349740222562,28.90794184207916,871.1830656528473
nan,nan,270336,126.11005436901469,0.9137969970703125,409.99555521011354,132,0.00021946721311475408,1000.0,-433.0522178640342,2,0.1418580366502283,39.39113681912422,875.0031349658966
-470.95557154740834,67.21159671485674,270336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,885.1807377338409
