eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
,,2048,0.01430047735630069,0.193408203125,34.162145948410036,1,0.0003,1000.0,-432.35986962968275,2,-0.03849179646058474,9.610553561896086,1.7172191143035889
,,4096,0.010232870583422482,0.1482421875,34.026239132881166,2,0.00029938398357289524,1024.0,-454.7935080224149,2,-0.039506123182945885,23.81692763864994,3.409991979598999
,,6144,0.012855949273216538,0.176123046875,33.98725708723068,3,0.00029876796714579056,1024.0,-502.52261908844974,2,-0.04590519546181895,16.960268817842007,5.0602500438690186
,,8192,0.02050028737867251,0.271875,34.117999494075775,4,0.00029815195071868577,1024.0,-410.96094086267374,2,-0.05423671080789063,12.441887837648391,6.722513914108276
,,10240,0.02717294492467772,0.335107421875,34.143194353580476,5,0.0002975359342915811,1024.0,-339.2697944791014,2,-0.061978715952136554,11.788441732525826,8.383924961090088
-213.2061837801212,49.476614218305905,10240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.373507022857666
nan,nan,12288,0.022658957535168157,0.28701171875,34.111452639102936,6,0.00029691991786447635,1024.0,-381.5553836963007,2,-0.05368621717061615,15.827751557528973,13.08378791809082
nan,nan,14336,0.0360997691139346,0.394677734375,34.218658888339995,7,0.0002963039014373717,1024.0,-383.07232751783846,2,-0.05963561969692819,10.10664980188012,14.79433798789978
nan,nan,16384,0.035445787897333506,0.379638671875,33.95140604972839,8,0.0002956878850102669,1024.0,-323.18183644700866,2,-0.06345549694669898,8.738069465756416,16.47575807571411
nan,nan,18432,0.017266421680687927,0.242626953125,34.07423920631409,9,0.0002950718685831622,1024.0,-379.1670199674593,2,-0.0529994785101735,22.352402141690256,18.21862506866455
nan,nan,20480,0.03206376439484302,0.35341796875,34.066696965694426,10,0.00029445585215605747,1024.0,-342.6864914149442,2,-0.06111013949557673,14.42405916005373,19.905404806137085
-160.71411613550976,28.046668755934622,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.059967041015625
