eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,train/weight_step_0,train/weight_step_1,train/weight_step_2,train/weight_step_3,wall_time
nan,nan,36864,0.06405690691972268,0.16801758110523224,0.192626953125,0.20615234971046448,0.23549804091453552,0.20057373046875,34.50193693637848,18,0.00028954918032786885,1000.0,-368.5623672853014,2,-0.061885189131135124,15.45456830561161,0.13882936537265778,0.16275498270988464,0.1883687824010849,0.5100468993186951,41.852256774902344
nan,nan,38912,0.0857029935796163,0.21391601860523224,0.238525390625,0.2576660215854645,0.29218751192092896,0.25057373046875,34.4465548157692,19,0.0002889344262295082,1000.0,-336.58328261135705,2,-0.06536956741765607,11.625249515473843,0.12727141380310059,0.15057460963726044,0.17403051257133484,0.5481234788894653,43.54539084434509
nan,nan,40960,0.10288663811297738,0.2615722715854645,0.27436524629592896,0.2833007872104645,0.341796875,0.2902587890625,34.553126621246335,20,0.00028831967213114755,1000.0,-227.2267272743254,2,-0.06990859897050541,8.620803594589233,0.11067501455545425,0.13207446038722992,0.15229761600494385,0.6049529314041138,45.33575201034546
-139.69708850008584,123.45425798676716,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.824580907821655
nan,nan,43008,0.08955318191292463,0.22099609673023224,0.23466797173023224,0.26933592557907104,0.31611329317092896,0.2602783203125,34.39543045759201,21,0.00028770491803278684,1000.0,-226.0375073408036,3,-0.07725058723299298,11.87778885215521,0.10167811065912247,0.1198485717177391,0.13942237198352814,0.6390509009361267,50.54940867424011
nan,nan,45056,0.06856493234372465,0.16645507514476776,0.19135741889476776,0.21665039658546448,0.28242188692092896,0.21422119140625,34.22428520917892,22,0.0002870901639344262,1000.0,-265.0919237948149,2,-0.08525834484316874,12.968889784812927,0.09561929106712341,0.11105084419250488,0.1291598081588745,0.6641700863838196,52.32119297981262
nan,nan,47104,0.08626957614978892,0.22890624403953552,0.23374024033546448,0.2591796815395355,0.30766600370407104,0.257373046875,34.441412162780765,23,0.00028647540983606554,1000.0,-234.59914047609718,2,-0.08183753595512826,12.25192833095789,0.08802099525928497,0.10174866765737534,0.11809937655925751,0.692130982875824,54.13202691078186
nan,nan,49152,0.09608146655227756,0.22968749701976776,0.24624022841453552,0.2748046815395355,0.3394531309604645,0.27254638671875,34.36139875650406,24,0.0002858606557377049,1000.0,-244.73285904480252,2,-0.07858970728702844,11.036728717386723,0.07862475514411926,0.09123088419437408,0.10410890728235245,0.726035475730896,55.85167694091797
nan,nan,51200,0.10020645258118747,0.24863281846046448,0.2586914002895355,0.2901367247104645,0.33808594942092896,0.28388671875,34.412892925739285,25,0.00028524590163934424,1000.0,-197.8394886751032,2,-0.08276003386126832,9.667232196033002,0.07157692313194275,0.08337356895208359,0.09479956328868866,0.750249981880188,57.539660692214966
23.838451863482945,34.93661540017758,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61.09341073036194
nan,nan,53248,0.12254890382173471,0.271484375,0.2894043028354645,0.33378905057907104,0.3828125,0.31937255859375,34.55956836938858,26,0.0002846311475409836,1000.0,-181.24577086661847,2,-0.09843355293851345,8.69059539884329,0.062339115887880325,0.07272300869226456,0.08231710642576218,0.7826207280158997,62.87043595314026
nan,nan,55296,0.0955176127172308,0.23061522841453552,0.24916991591453552,0.27250975370407104,0.338623046875,0.2727294921875,34.397840678691864,27,0.00028401639344262294,1000.0,-298.58128175641764,2,-0.0989188161038328,12.372605963051319,0.05654986947774887,0.06618181616067886,0.07497036457061768,0.8022978901863098,64.67301988601685
nan,nan,57344,0.14280476185449514,0.309326171875,0.3194824159145355,0.35820311307907104,0.4142089784145355,0.35030517578125,34.54301577806473,28,0.0002834016393442623,1000.0,-201.2377887730619,2,-0.09171090734598693,8.286363109201194,0.05049504339694977,0.058352235704660416,0.06623844057321548,0.824914276599884,66.52679681777954
nan,nan,59392,0.07090878875169437,0.19033202528953552,0.18061523139476776,0.20849609375,0.26953125,0.21224365234375,34.387235939502716,29,0.00028278688524590163,1000.0,-161.92207777216916,2,-0.087192293672706,13.71392024308443,0.04804912582039833,0.055310457944869995,0.06281198561191559,0.8338283896446228,68.37023282051086
nan,nan,61440,0.09605522014899179,0.24033203721046448,0.24672850966453552,0.27031248807907104,0.328857421875,0.2715576171875,34.401800346374515,30,0.00028217213114754093,1000.0,-267.54613189132704,2,-0.09645718091924209,12.264414830505848,0.044805217534303665,0.05151179060339928,0.058365657925605774,0.8453173041343689,70.10857677459717
-35.9115676175965,49.164562772381274,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73.68700289726257
nan,nan,63488,0.12383279351197415,0.2770019471645355,0.2992187440395355,0.3255859315395355,0.39409178495407104,0.323974609375,34.76021736860275,31,0.0002815573770491803,1000.0,-180.13148010055068,2,-0.10457852706313134,9.875163945555688,0.04010052978992462,0.0461265929043293,0.05243814364075661,0.8613346815109253,75.93690085411072
nan,nan,65536,0.11831867497458007,0.2657226622104645,0.2837890684604645,0.31098634004592896,0.37333983182907104,0.30845947265625,34.430981528759006,32,0.0002809426229508196,1000.0,-251.0015202926676,2,-0.0950744025685708,11.083985095471144,0.037433139979839325,0.042711131274700165,0.04885685443878174,0.8709987998008728,78.3367829322815
nan,nan,67584,0.11536039614366018,0.2649902403354645,0.2828613221645355,0.30170899629592896,0.3629394471645355,0.303125,34.46682516336441,33,0.00028032786885245903,1000.0,-164.38642965784035,2,-0.09609932834282517,9.59075347930193,0.03437633812427521,0.03909967839717865,0.04484517127275467,0.8816788196563721,80.37717580795288
nan,nan,69632,0.12149643110315082,0.25971680879592896,0.27294921875,0.3135742247104645,0.3896484375,0.30897216796875,34.53076368570328,34,0.0002797131147540983,1000.0,-194.83849612206672,2,-0.1048880554648349,10.860590581595897,0.031140806153416634,0.03517702966928482,0.040240734815597534,0.893441379070282,82.27571678161621
nan,nan,71680,0.1561402554725646,0.32158201932907104,0.3448242247104645,0.3692382872104645,0.4383789002895355,0.368505859375,34.62635647058487,35,0.00027909836065573767,1000.0,-190.1490973872744,2,-0.11153241655265447,8.690173043310642,0.027663886547088623,0.031124722212553024,0.03559872508049011,0.9056127071380615,84.01811695098877
7.041412127120578,35.74227655541912,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,87.51975083351135
nan,nan,73728,0.06542532127423328,0.15971679985523224,0.17973633110523224,0.20878906548023224,0.26005858182907104,0.2020751953125,34.393701148033145,36,0.000278483606557377,1000.0,-196.67766689208042,2,-0.09846839167585131,18.281289111077786,0.026594629511237144,0.02992881089448929,0.03412845730781555,0.9093480706214905,89.28653597831726
nan,nan,75776,0.07751822625068598,0.19814452528953552,0.19960936903953552,0.23110350966453552,0.2950195372104645,0.23096923828125,34.45462990999222,37,0.00027786885245901637,1000.0,-216.91958206912685,2,-0.10301120302465279,16.294284334778787,0.02551068365573883,0.02881721965968609,0.0328923724591732,0.9127798080444336,91.17518901824951
nan,nan,77824,0.0773408334753185,0.18837890028953552,0.20322266221046448,0.23588867485523224,0.2806640565395355,0.22703857421875,34.35616527795791,38,0.0002772540983606557,1000.0,-109.37743921682876,2,-0.09615633044741116,18.450881712138653,0.024623947218060493,0.02784845046699047,0.03167058527469635,0.9158570766448975,93.11198282241821
nan,nan,79872,0.09214728603765251,0.21743163466453552,0.23564453423023224,0.2691406309604645,0.3291992247104645,0.26285400390625,34.35808655023575,39,0.00027663934426229507,1000.0,-268.3944342250801,2,-0.1015662882302422,16.256318792700768,0.02345646545290947,0.026662860065698624,0.03018476441502571,0.9196959137916565,94.99861478805542
nan,nan,81920,0.08666062202246394,0.20888671278953552,0.22524413466453552,0.23779296875,0.3301757872104645,0.25052490234375,34.35940170288086,40,0.0002760245901639344,1000.0,-231.4281736607776,2,-0.1054270697030006,18.478897273540497,0.022459324449300766,0.025580618530511856,0.02895509824156761,0.9230049848556519,96.76379489898682
-29.354497586262234,98.59855328955318,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.4048388004303
nan,nan,83968,0.14011277650643023,0.2947753965854645,0.31298828125,0.33662110567092896,0.41059571504592896,0.3387451171875,34.650962996482846,41,0.00027540983606557377,1000.0,-192.43385025055866,2,-0.11027414007694461,12.192228132486344,0.02074248343706131,0.02374810352921486,0.026932526379823685,0.9285769462585449,102.21655297279358
nan,nan,86016,0.6026282920000086,0.5447753667831421,0.5611816644668579,0.588134765625,0.626220703125,0.580078125,36.62097579240799,42,0.0002747950819672131,1000.0,-133.6593295501648,3,-0.04361253499228042,7.613083937764168,0.017895080149173737,0.020326288416981697,0.02296455204486847,0.938814103603363,104.05396389961243
nan,nan,88064,0.18916400749658352,0.36225587129592896,0.37568360567092896,0.4222656190395355,0.47001951932907104,0.40755615234375,34.75928753614426,43,0.0002741803278688524,1000.0,-125.17933226111202,2,-0.1046033797392738,8.518232224136591,0.015637267380952835,0.01797066628932953,0.020019231364130974,0.9463728070259094,105.95528769493103
nan,nan,90112,0.09027726085332688,0.20380859076976776,0.231201171875,0.2576660215854645,0.3287109434604645,0.2553466796875,34.27874703407288,44,0.00027356557377049176,1000.0,-150.52180199214428,2,-0.10843305643793429,14.093966130912303,0.014882099814713001,0.01709458790719509,0.019020160660147667,0.9490031599998474,107.79170107841492
-16.038644717841613,74.91154677352573,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111.50468373298645
nan,nan,92160,0.18430964196450078,0.34331053495407104,0.379150390625,0.3980956971645355,0.4623046815395355,0.39571533203125,34.95364772081375,45,0.0002729508196721311,1000.0,-189.98964712378884,2,-0.10766129242256284,9.935535131394863,0.013312224298715591,0.015208801254630089,0.017017317935824394,0.9544616937637329,113.43844103813171
nan,nan,94208,0.10448122056404827,0.23408202826976776,0.2525878846645355,0.2843261659145355,0.3525390625,0.2808837890625,34.499911558628085,46,0.00027233606557377046,1000.0,-121.46024105094025,2,-0.11056700258923229,14.49811880737543,0.012630798853933811,0.014471493661403656,0.016164051368832588,0.9567336440086365,115.42708492279053
nan,nan,96256,0.14155093321896856,0.3026367127895355,0.3179687559604645,0.35917967557907104,0.4220214784145355,0.35045166015625,34.60304526090622,47,0.0002717213114754098,1000.0,-220.26352574182485,2,-0.12139111977012362,12.28190174549818,0.011730515398085117,0.01334643829613924,0.014938879758119583,0.9599841237068176,117.27888584136963
nan,nan,98304,0.22102526306771325,0.3875976502895355,0.40288084745407104,0.4378418028354645,0.502197265625,0.43262939453125,34.85159984827042,48,0.00027110655737704915,1000.0,-159.6717824163838,2,-0.13058342114672997,9.871407814323902,0.01025549229234457,0.011657296679913998,0.012988132424652576,0.965099036693573,119.07205486297607
nan,nan,100352,0.10912961754002026,0.25004881620407104,0.25908201932907104,0.29228514432907104,0.3785156309604645,0.29498291015625,34.417179477214816,49,0.0002704918032786885,1000.0,-140.23574467556574,2,-0.12257033836503979,11.908115492761135,0.009553930722177029,0.010860846377909184,0.012039713561534882,0.9675455093383789,120.9431848526001
22.914431736685856,71.51588488588192,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124.6915328502655
nan,nan,102400,0.1651424402029079,0.32441407442092896,0.338623046875,0.383056640625,0.4493652284145355,0.37386474609375,34.652015244960786,50,0.00026987704918032785,1000.0,-138.89613974652087,2,-0.13681564870930743,9.683078818023205,0.008644922636449337,0.009836946614086628,0.01091255247592926,0.9706056714057922,126.69325280189514
nan,nan,104448,0.18270522580933174,0.328125,0.355224609375,0.39936524629592896,0.4596191346645355,0.38558349609375,34.7308126449585,51,0.00026926229508196715,1000.0,-63.4375992108542,2,-0.12417567991651594,8.988425460457801,0.007718070410192013,0.00873948261141777,0.00975953321903944,0.9737828969955444,128.75631070137024
nan,nan,106496,0.13702263111918,0.294921875,0.3041015565395355,0.3270507752895355,0.4029296934604645,0.3322509765625,34.624433517456055,52,0.00026864754098360655,1000.0,-111.96169221991524,2,-0.11794641245069215,9.756298500299454,0.007158289197832346,0.00808547344058752,0.009054881520569324,0.9757013320922852,130.65622568130493
nan,nan,108544,0.11101321700843983,0.24980469048023224,0.2744140625,0.31025391817092896,0.37202149629592896,0.30162353515625,34.46324437856674,53,0.0002680327868852459,1000.0,-104.90896009898341,2,-0.12397185431036632,10.910883048176766,0.006764449644833803,0.007624313235282898,0.008552337996661663,0.9770589470863342,132.46293878555298
nan,nan,110592,0.18321194508243935,0.3467773497104645,0.38154298067092896,0.3963867127895355,0.47880858182907104,0.40087890625,34.782887721061705,54,0.00026741803278688525,1000.0,-143.49058033825668,2,-0.12753135129751172,8.38094179779291,0.006081356666982174,0.006840994115918875,0.007645405363291502,0.9794321060180664,134.33100175857544
-42.55749975078919,106.72131566450928,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,138.1547830104828
nan,nan,112640,0.1337536981271114,0.2752441465854645,0.291015625,0.3284668028354645,0.4200683534145355,0.32869873046875,34.60237374305725,55,0.0002668032786885246,1000.0,-86.02488097432874,2,-0.12296097800135612,10.959178912639619,0.005646327044814825,0.006358860991895199,0.007064285688102245,0.9809305667877197,140.17071890830994
nan,nan,114688,0.11740756791841704,0.25898438692092896,0.2713867127895355,0.3064941465854645,0.3804687559604645,0.30433349609375,34.39162200689316,56,0.0002661885245901639,1000.0,-99.32616278701569,2,-0.12182487690006383,11.134864720702172,0.00534640159457922,0.006009834352880716,0.0066716959699988365,0.9819720387458801,142.22861981391907
nan,nan,116736,0.17130036063172155,0.32661134004592896,0.3453125059604645,0.38066405057907104,0.4374023377895355,0.37249755859375,34.63819457292557,57,0.00026557377049180324,1000.0,-124.43812501472487,2,-0.11153960346418898,10.361972996592522,0.004997131414711475,0.005584283731877804,0.006186118349432945,0.9832324385643005,144.23960995674133
nan,nan,118784,0.09956150961661478,0.215087890625,0.248291015625,0.27070313692092896,0.35649412870407104,0.27264404296875,34.5093288064003,58,0.0002649590163934426,1000.0,-152.26891376807558,2,-0.12142423259792849,14.105485746264458,0.004763051867485046,0.005326683167368174,0.005878472235053778,0.9840317368507385,146.05587792396545
nan,nan,120832,0.10734564198792214,0.23847655951976776,0.24614258110523224,0.26655274629592896,0.35126954317092896,0.2756103515625,34.303866755962375,59,0.00026434426229508194,1000.0,71.77780590793961,2,-0.11845234601642005,13.305047795176506,0.004521728493273258,0.005077059846371412,0.005587959662079811,0.9848132729530334,147.8575999736786
-94.98789385415576,131.0373180404559,120832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,151.6759467124939
nan,nan,122880,0.1773150327258918,0.3564453125,0.35888671875,0.39287108182907104,0.44658201932907104,0.3886962890625,34.7629310965538,60,0.0002637295081967213,1000.0,-118.81260496674497,2,-0.11633500844036462,11.177182164788245,0.0041323513723909855,0.004664719104766846,0.005120761226862669,0.9860821962356567,153.70592069625854
nan,nan,124928,0.170137305836397,0.3395019471645355,0.3409667909145355,0.37744140625,0.4515624940395355,0.3773681640625,34.689000964164734,61,0.00026311475409836063,1000.0,-119.3344934432203,2,-0.1303198047899059,12.517854690551758,0.00376543658785522,0.004277954343706369,0.0046784719452261925,0.9872781038284302,155.70564579963684
nan,nan,126976,0.224281027836696,0.3998046815395355,0.4107910096645355,0.4419921934604645,0.517285168170929,0.44246826171875,34.823011255264284,62,0.0002625,1000.0,-97.36663461457107,2,-0.13209315822605278,10.236936388909816,0.0033031669445335865,0.0037418401334434748,0.004114289302378893,0.9888407588005066,157.66599464416504
nan,nan,129024,0.15571374715946149,0.3326171934604645,0.3324218690395355,0.36518555879592896,0.4412597715854645,0.36787109375,34.68988810777664,63,0.00026188524590163933,1000.0,-136.62801494434783,3,-0.13941722555027808,10.162403711676598,0.0030358631629496813,0.0034184795804321766,0.0037566947285085917,0.9897889494895935,159.5343189239502
nan,nan,131072,0.1008084125991445,0.22172851860523224,0.24199219048023224,0.2674316465854645,0.35688477754592896,0.27200927734375,34.546774327754974,64,0.0002612704918032787,1000.0,-167.20567372045963,2,-0.13258909294381738,15.264430098235607,0.0028950711712241173,0.0032640276476740837,0.0035806710366159678,0.9902601838111877,161.40912699699402
21.938060099480023,97.4618824258554,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165.15824270248413
nan,nan,133120,0.14041865673862047,0.30170899629592896,0.296630859375,0.33696287870407104,0.41425782442092896,0.33739013671875,34.52621449232102,65,0.000260655737704918,1000.0,-94.68332294403345,2,-0.13482653318787924,12.052341432869435,0.0026769342366605997,0.003041149815544486,0.0033214958384633064,0.990960419178009,167.12421369552612
nan,nan,135168,0.1174487612399389,0.2579589784145355,0.2760253846645355,0.3106445372104645,0.3861328065395355,0.3076904296875,34.45889279842377,66,0.0002600409836065573,1000.0,-133.7579398996357,2,-0.1367615261406172,14.092537178099155,0.0025061024352908134,0.0028540927451103926,0.003114350140094757,0.9915254712104797,169.10212087631226
nan,nan,137216,0.14045634417707334,0.30498045682907104,0.3163085877895355,0.34467774629592896,0.4149414002895355,0.34522705078125,34.57115503549576,67,0.00025942622950819673,1000.0,-27.144678014354895,2,-0.13093279113600148,12.354794497787953,0.0023463661782443523,0.0026586896274238825,0.002908141352236271,0.9920867085456848,170.9947967529297
nan,nan,139264,0.1345318829313328,0.2947753965854645,0.30839842557907104,0.3323730528354645,0.4065918028354645,0.33553466796875,34.51660778522491,68,0.000258811475409836,1000.0,-135.02120714352935,2,-0.12838587302539964,16.035044693946837,0.002209054073318839,0.0025119937490671873,0.0027321248780936003,0.9925468564033508,172.8026487827301
nan,nan,141312,0.18998086594729102,0.36552733182907104,0.37993162870407104,0.393798828125,0.4788574278354645,0.40452880859375,34.77055699825287,69,0.00025819672131147537,1000.0,17.45751843035927,2,-0.12245503290614579,11.611534114181996,0.00202959100715816,0.0023151051718741655,0.0025085369125008583,0.9931467175483704,174.6967010498047
39.374402953669204,98.44397922475206,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,178.45609188079834
nan,nan,143360,0.21905616433432443,0.3790039122104645,0.3897460997104645,0.43168944120407104,0.511425793170929,0.42796630859375,34.72460113763809,70,0.0002575819672131147,1000.0,-64.66085546986216,2,-0.1244878240802791,9.070691463351249,0.0018079336732625961,0.0020676658023148775,0.002231538062915206,0.9938929080963135,180.29866075515747
nan,nan,145408,0.1438187574472977,0.28681641817092896,0.3189453184604645,0.3501953184604645,0.43061524629592896,0.34664306640625,34.57177114486694,71,0.00025696721311475407,1000.0,-2.455694389507272,2,-0.13670898174168541,15.269392281770706,0.0016829948872327805,0.0019232616759836674,0.0020757254678756,0.9943179488182068,182.2730677127838
nan,nan,147456,0.24122187703469536,0.410888671875,0.42216795682907104,0.45161134004592896,0.5249999761581421,0.4524169921875,35.0063241481781,72,0.0002563524590163934,1000.0,-112.80041381743918,2,-0.12243975376768504,15.594072568416596,0.0015008124755695462,0.0017173964297398925,0.0018430817872285843,0.9949387311935425,184.1226749420166
nan,nan,149504,0.2693347992179042,0.43852537870407104,0.439453125,0.4812988340854645,0.542041003704071,0.47532958984375,35.194791316986084,73,0.00025573770491803277,1000.0,-0.5219942588308388,2,-0.11137764483864884,9.22354181110859,0.0013267435133457184,0.0015197335742413998,0.001640615751966834,0.9955129027366638,185.94604396820068
nan,nan,151552,0.22074330282266602,0.3548339903354645,0.382080078125,0.41718751192092896,0.4989257752895355,0.4132568359375,34.90785378217697,74,0.0002551229508196721,1000.0,-33.56289666709323,2,-0.12450096066168044,11.5667993709445,0.001233259099535644,0.0013994754990562797,0.0015171169070526958,0.9958500862121582,187.84614300727844
14.869993439900771,75.47565187134873,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,191.5956916809082
nan,nan,153600,0.12170341539967922,0.273681640625,0.27934569120407104,0.3109374940395355,0.38505858182907104,0.312255859375,34.58291736841202,75,0.00025450819672131146,1000.0,-130.43974743723228,2,-0.13011354411719367,13.45431263744831,0.001173168420791626,0.0013326590415090322,0.001444400055333972,0.9960498213768005,193.44366788864136
nan,nan,155648,0.24355083840200678,0.41474610567092896,0.4220214784145355,0.46064454317092896,0.518798828125,0.454052734375,34.99810613393784,76,0.0002538934426229508,1000.0,19.981137693815054,2,-0.1196660676796455,10.352151708304882,0.0010652706259861588,0.0012049851939082146,0.001319783739745617,0.9964099526405334,195.28065276145935
nan,nan,157696,0.17491022438334766,0.32758790254592896,0.35009765625,0.37773436307907104,0.45048826932907104,0.37647705078125,34.66023613214493,77,0.0002532786885245901,1000.0,-66.91537300308191,2,-0.13126019937335515,14.419665151834488,0.0009987344965338707,0.0011295838048681617,0.001229817746207118,0.9966418743133545,197.0855188369751
nan,nan,159744,0.2094599233234476,0.381103515625,0.3931640684604645,0.42963868379592896,0.5047851800918579,0.4271728515625,34.886807763576506,78,0.00025266393442622946,1000.0,-6.203368955270058,2,-0.1281501346587902,10.464291515946389,0.0009130345424637198,0.0010314490646123886,0.0011259610764682293,0.9969295859336853,198.90309476852417
