eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,233472,0.3154444294195855,0.4990234375,0.5474609136581421,0.5232421875,17.76423773765564,114,0.00023053278688524588,1000.0,-57.839232073394626,2,-0.11235061839397531,13.20043118596077,432.1836850643158
nan,nan,235520,0.5081186017414439,0.507519543170929,0.5631347894668579,0.5353271484375,17.851207619905473,115,0.00022991803278688523,1000.0,-173.1975354638412,2,-0.10635092655429616,12.504829966276883,434.80058002471924
nan,nan,237568,0.3096552407718264,0.4490722715854645,0.5191406011581421,0.4841064453125,17.589739674329756,116,0.00022930327868852458,1000.0,-135.75619982981368,2,-0.09713705313333776,13.187124779820442,436.9271469116211
nan,nan,239616,0.21902937196573474,0.4039550721645355,0.47041016817092896,0.4371826171875,17.318068265914917,117,0.00022868852459016393,1000.0,2.112570801505875,2,-0.11440253674809356,13.415596064925193,439.06716203689575
nan,nan,241664,0.20083763255533996,0.3963378965854645,0.45600587129592896,0.426171875,17.254646992683412,118,0.00022807377049180325,1000.0,-98.50806513365956,2,-0.12322395744849927,15.266895966231823,441.31608390808105
-10.17626008227727,113.0103807241685,241664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,444.50704407691956
nan,nan,243712,0.17663203374977457,0.3700195252895355,0.4375976622104645,0.40380859375,17.267254447937013,119,0.0002274590163934426,1000.0,-5.537477592063773,2,-0.12604075877461582,21.47278392314911,446.5992691516876
nan,nan,245760,0.28993420842743944,0.4651855528354645,0.53662109375,0.5009033203125,17.58658355474472,120,0.00022684426229508195,1000.0,-100.78251027772993,2,-0.12065001720620785,12.991875912249089,448.631471157074
nan,nan,247808,0.2438705475156894,0.4222168028354645,0.49272459745407104,0.457470703125,17.39653325676918,121,0.00022622950819672127,1000.0,12.629449579555022,2,-0.11740771117329132,13.614256016910076,450.76793599128723
nan,nan,249856,0.22126714371406705,0.4111328125,0.45551759004592896,0.4333251953125,17.521184813976287,122,0.00022561475409836062,1000.0,-86.12450979096295,2,-0.11164400512934662,22.45822893977165,452.83512115478516
nan,nan,251904,0.22174584635504288,0.4032226502895355,0.4708007872104645,0.43701171875,17.399111860990523,123,0.000225,1000.0,-162.79577267135676,2,-0.1158918443339644,17.78887207508087,454.9584250450134
-104.90662129559166,121.48500409950142,251904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,458.09255290031433
nan,nan,253952,2.1657066445666713,0.7601073980331421,0.8016601800918579,0.7808837890625,21.73169026374817,124,0.00022438524590163934,1000.0,9.540488523326474,2,0.03513070781627903,9.345983530580998,460.0826349258423
nan,nan,256000,0.12822352177608992,0.31953126192092896,0.37690430879592896,0.3482177734375,17.206026208400726,125,0.0002237704918032787,1000.0,-192.40257482721293,3,-0.11806255607225466,24.517359459400176,462.0826859474182
nan,nan,258048,0.1750279826548649,0.35688477754592896,0.4327636659145355,0.39482421875,17.306655943393707,126,0.00022315573770491804,1000.0,-73.90574061097928,2,-0.12363298551936168,18.22490267455578,464.0085129737854
nan,nan,260096,0.4261943148012506,0.5108886957168579,0.575927734375,0.543408203125,17.886098033189775,127,0.00022254098360655736,1000.0,34.41128462568665,2,-0.08685559180303244,9.516700308769941,465.8946211338043
-27.301992709418226,95.81252361809777,260096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,468.9162950515747
nan,nan,262144,0.13217609383282253,0.32392579317092896,0.3763183653354645,0.3501220703125,17.27983267903328,128,0.0002219262295081967,1000.0,-256.8960375096054,2,-0.123718400040525,24.19542196393013,471.16928005218506
nan,nan,264192,0.1763976591231767,0.3740234375,0.4454589784145355,0.4097412109375,17.264197236299516,129,0.00022131147540983603,1000.0,-41.82493857343134,2,-0.12513174491032258,14.617745059728623,473.42299795150757
nan,nan,266240,0.14928838582418394,0.34345704317092896,0.3985351622104645,0.37099609375,17.417811274528503,130,0.00022069672131147538,1000.0,-169.69369889300805,2,-0.12360025201924145,25.815653225779535,475.4453868865967
nan,nan,268288,0.1983255023835227,0.390380859375,0.46782225370407104,0.4291015625,17.4196066737175,131,0.00022008196721311473,1000.0,-122.38237710391735,2,-0.12508670411771164,18.90367724895477,477.4679799079895
nan,nan,270336,0.4965565629216144,0.5243164300918579,0.600390613079071,0.562353515625,17.971810239553452,132,0.00021946721311475408,1000.0,-40.3914738637446,2,-0.0840938515815651,12.68101695328951,479.38994812965393
-71.41899530783617,67.85074771076562,270336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,482.67494106292725
nan,nan,272384,0.2519567025126889,0.4349121153354645,0.49189454317092896,0.4634033203125,17.4939284324646,133,0.00021885245901639343,1000.0,-60.81070286415173,2,-0.11872160920174793,15.182344681024551,484.8670229911804
nan,nan,274432,0.29508975551725597,0.4644531309604645,0.5389648675918579,0.501708984375,17.48171576857567,134,0.00021823770491803278,1000.0,-57.80487014802611,2,-0.11305657868215349,10.635716243088245,487.0091860294342
nan,nan,276480,0.22803472763189347,0.4185546934604645,0.4727539122104645,0.445654296875,17.487237787246706,135,0.0002176229508196721,1000.0,-97.1302392598024,2,-0.12062243889668026,14.035513325035572,488.9451298713684
nan,nan,278528,0.19124574375891826,0.390380859375,0.4546875059604645,0.4225341796875,17.357025921344757,136,0.00021700819672131145,1000.0,-83.62087860382381,2,-0.12184316881466657,16.923949733376503,490.9000120162964
nan,nan,280576,0.31803243616741383,0.45878905057907104,0.5357421636581421,0.497265625,17.650492984056473,137,0.0002163934426229508,1000.0,-166.7536036238652,2,-0.11834675670834258,12.195542228221893,492.95232701301575
2.014589577358173,97.03756898670856,280576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,495.99602818489075
nan,nan,282624,0.4973316895600874,0.4917968809604645,0.5738281011581421,0.5328125,18.014018726348876,138,0.00021577868852459012,1000.0,-81.40874498765803,2,-0.08981155130750267,11.340481534600258,498.08013796806335
nan,nan,284672,0.335880478634499,0.467041015625,0.5426269769668579,0.504833984375,17.70022624731064,139,0.00021516393442622947,1000.0,-15.202071985317872,2,-0.0938723807776114,14.317770193517209,500.2745041847229
nan,nan,286720,0.43868146133900154,0.4501953125,0.527636706829071,0.488916015625,17.655972629785538,140,0.00021454918032786884,1000.0,-162.48448483039854,2,-0.10086042840848677,14.33478453606367,502.23804903030396
nan,nan,288768,0.24705287076067178,0.422119140625,0.4967285096645355,0.459423828125,17.579762476682664,141,0.0002139344262295082,1000.0,24.98802568633505,2,-0.12790495119406842,13.060419589281082,504.13134717941284
nan,nan,290816,0.2405887043219991,0.4141601622104645,0.49125975370407104,0.4527099609375,17.42673130631447,142,0.00021331967213114754,1000.0,-98.1137201443637,2,-0.11700547831860604,14.791779059171677,506.07352018356323
49.876941445779565,115.92298575584402,290816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,509.0731711387634
nan,nan,292864,0.21291512861062073,0.40107423067092896,0.4693359434604645,0.435205078125,17.373344212770462,143,0.0002127049180327869,1000.0,2.339018738550635,2,-0.12363469431875274,19.509876239299775,511.12414717674255
nan,nan,294912,0.2913215309730731,0.4481445252895355,0.516064465045929,0.4821044921875,17.639012318849563,144,0.0002120901639344262,1000.0,-237.50125046969475,2,-0.11087586531793932,16.4260387301445,513.2493529319763
nan,nan,296960,0.21598625334299867,0.39448243379592896,0.49101561307907104,0.4427490234375,17.402962416410446,145,0.00021147540983606556,1000.0,-63.87470045098418,2,-0.1218894115590956,18.454142796993256,515.1936709880829
nan,nan,299008,0.36206231794931226,0.4832519590854645,0.54931640625,0.5162841796875,17.767776024341583,146,0.00021086065573770488,1000.0,-38.207153228840866,3,-0.10369307397922967,16.362954157590867,517.2919640541077
nan,nan,301056,0.19047939385782228,0.3744140565395355,0.44184571504592896,0.4081298828125,17.358596032857896,147,0.00021024590163934423,1000.0,-91.24724459854045,2,-0.11757591808272991,26.5483811378479,519.3896000385284
35.16851281736798,62.04989652723606,301056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,522.4071280956268
nan,nan,303104,0.24411703335063067,0.421142578125,0.5064452886581421,0.4637939453125,17.431970751285554,148,0.00020963114754098358,1000.0,-99.1289920142863,2,-0.10841618584527168,20.178016014397144,524.4949491024017
nan,nan,305152,0.2977635231538443,0.46406251192092896,0.5398925542831421,0.5019775390625,17.77637505531311,149,0.00020901639344262293,1000.0,-8.049111652483706,2,-0.10925411935604643,15.545996932685375,526.661924123764
nan,nan,307200,0.48089506719989006,0.532519519329071,0.6185547113418579,0.575537109375,18.119666987657546,150,0.00020840163934426228,1000.0,-28.63598405678076,2,-0.09486739441927057,13.82389331907034,528.5938410758972
nan,nan,309248,0.19941949711355847,0.3895507752895355,0.4678710997104645,0.4287109375,17.396272987127304,151,0.00020778688524590163,1000.0,-123.48371939234463,2,-0.12397386903030565,18.534513491392136,530.4730689525604
nan,nan,311296,0.2142414126894437,0.41108399629592896,0.4737792909145355,0.442431640625,17.462355780601502,152,0.00020717213114754098,1000.0,-254.86817199162564,2,-0.11244589949783404,24.774158346652985,532.4535019397736
63.12594902036328,106.08272033729385,311296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,535.7596499919891
nan,nan,313344,0.20431449738680385,0.36918944120407104,0.4480957090854645,0.408642578125,17.362929737567903,153,0.0002065573770491803,1000.0,-109.83334552751293,2,-0.12246571823852719,25.886353281140327,537.8039720058441
nan,nan,315392,0.4168827861605678,0.5064941644668579,0.5824218988418579,0.5444580078125,17.82264895439148,154,0.00020594262295081965,1000.0,-56.59637528423811,2,-0.09741229775536339,15.675411820411682,539.8746721744537
nan,nan,317440,0.7902545669581741,0.5896972417831421,0.6708008050918579,0.6302490234375,18.63140697479248,155,0.00020532786885245897,1000.0,-89.08857575909298,2,-0.06887992155679967,14.329556111991405,541.916582107544
nan,nan,319488,0.250738199922489,0.4278808534145355,0.519091784954071,0.473486328125,17.49011437892914,156,0.00020471311475409832,1000.0,-15.721215352198524,2,-0.12539696531457595,15.962477353215217,543.9321799278259
nan,nan,321536,0.4359296761409496,0.504150390625,0.6038573980331421,0.55400390625,17.95392370223999,157,0.0002040983606557377,1000.0,75.02066979319822,2,-0.09844107475946658,11.461608631908893,546.0688581466675
64.32750543507964,60.73055207025705,321536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,549.1526508331299
nan,nan,323584,0.5133733995593502,0.46821290254592896,0.553759753704071,0.510986328125,17.94912770986557,158,0.00020348360655737704,1000.0,-80.32308256793647,2,-0.08662279443233274,17.459332281351088,551.0718231201172
nan,nan,325632,0.3126193435295136,0.4546875059604645,0.529003918170929,0.491845703125,17.603835767507555,159,0.0002028688524590164,1000.0,-111.47284942013344,2,-0.11593939932063221,13.589811465144157,553.096785068512
nan,nan,327680,0.24829956037865486,0.423583984375,0.5076659917831421,0.465625,17.46129658818245,160,0.00020225409836065574,1000.0,-22.5019552292767,2,-0.1256827658013208,17.382861271500587,555.1271238327026
nan,nan,329728,0.26556201199273344,0.4339843690395355,0.506396472454071,0.4701904296875,17.434733855724335,161,0.0002016393442622951,1000.0,-151.7538363765367,2,-0.11853543861943763,16.491043928265572,557.0556030273438
nan,nan,331776,0.5351951204633224,0.563183605670929,0.632568359375,0.5978759765625,18.012511724233626,162,0.0002010245901639344,1000.0,12.748045521790303,2,-0.099417063430883,9.21335085183382,559.1625111103058
20.719124875706612,136.93372599381368,331776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,562.2643029689789
nan,nan,333824,0.22606601870793383,0.3763183653354645,0.46440428495407104,0.420361328125,17.557411581277847,163,0.00020040983606557376,1000.0,-75.61989882894835,2,-0.10919358692772221,22.053751492500304,564.2077338695526
nan,nan,335872,0.15299636743147857,0.3233886659145355,0.41411131620407104,0.36875,17.264027893543243,164,0.00019979508196721308,1000.0,-281.7890176338543,2,-0.12685733887192327,25.465455627441408,566.136488199234
nan,nan,337920,0.3665523187009967,0.48286134004592896,0.577197253704071,0.530029296875,17.774145197868346,165,0.00019918032786885243,1000.0,-110.42368341226009,2,-0.10405840649618767,15.578252831101418,568.1947691440582
nan,nan,339968,0.18882704835559708,0.3624023497104645,0.462646484375,0.4125244140625,17.29683911204338,166,0.00019856557377049178,1000.0,-110.92640597615647,2,-0.1273702028527623,21.460528481006623,570.1787109375
nan,nan,342016,0.49039071544975743,0.48662108182907104,0.60009765625,0.543359375,18.03171835541725,167,0.00019795081967213113,1000.0,-94.88937111983581,3,-0.07897118174350908,18.707206594944,572.2643399238586
1.322647108406136,86.5265818818183,342016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,575.4675991535187
nan,nan,344064,0.2520755282675964,0.42753905057907104,0.520703136920929,0.47412109375,17.54463701248169,168,0.00019733606557377048,1000.0,-27.048924838722037,2,-0.1215718122664839,18.554043924808504,577.5749218463898
nan,nan,346112,0.2026234305696562,0.37675780057907104,0.47148436307907104,0.42412109375,17.390841639041902,169,0.00019672131147540983,1000.0,-62.955648569435006,2,-0.12461633630300639,23.550653651356697,579.6033110618591
nan,nan,348160,0.29247992412128954,0.44062501192092896,0.550537109375,0.4955810546875,17.506353598833083,170,0.00019610655737704915,1000.0,-72.26188921414803,2,-0.1231136714166496,16.204259485006332,581.583694934845
nan,nan,350208,0.2468590418851818,0.39892578125,0.5152832269668579,0.4571044921875,17.514956837892534,171,0.0001954918032786885,1000.0,-197.66396465339713,2,-0.11530294980620966,17.935080105066298,583.5449900627136
20.780484200054726,63.30231422431684,350208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,586.6861789226532
nan,nan,352256,0.2629149765110924,0.40922850370407104,0.4845214784145355,0.446875,17.38094672560692,172,0.00019487704918032787,1000.0,-68.11897476402432,2,-0.1199216804932803,21.772395932674407,588.7540068626404
nan,nan,354304,0.284358415461611,0.42719727754592896,0.539746105670929,0.4834716796875,17.41349972486496,173,0.00019426229508196717,1000.0,-61.88960963200651,2,-0.1292275677609723,15.62013416737318,590.9070591926575
nan,nan,356352,0.2698253292546724,0.4192871153354645,0.515576183795929,0.467431640625,17.564412146806717,174,0.00019364754098360654,1000.0,-73.74759570493177,2,-0.10465476369427051,20.69295748770237,593.0737659931183
nan,nan,358400,0.2671104132779874,0.4244628846645355,0.500439465045929,0.462451171875,17.501044684648512,175,0.0001930327868852459,1000.0,4.257496932349266,2,-0.10899727360520046,20.241452649235725,595.0362269878387
nan,nan,360448,0.30972720318095526,0.44941407442092896,0.5140625238418579,0.48173828125,17.584536576271056,176,0.00019241803278688524,1000.0,-42.223067998860074,2,-0.10383732921909541,24.08648860156536,597.2124578952789
74.69071082120834,56.381164044343734,360448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,601.1709129810333
nan,nan,362496,0.4240896579591208,0.4671386778354645,0.56494140625,0.5160400390625,17.89188371896744,177,0.0001918032786885246,1000.0,-125.06902219365571,2,-0.08550420107494575,19.967829731106757,603.7770369052887
nan,nan,364544,0.2821438752216636,0.43110352754592896,0.528857409954071,0.47998046875,17.650320184230804,178,0.00019118852459016394,1000.0,-57.65854059463976,2,-0.11221887060091831,20.97631490826607,606.1654930114746
nan,nan,366592,0.25470592284400484,0.4219726622104645,0.508056640625,0.4650146484375,17.431465911865235,179,0.00019057377049180326,1000.0,-107.7546384636512,2,-0.1233559994812822,22.142127922177316,608.5550019741058
nan,nan,368640,1.3769141708340613,0.631103515625,0.73681640625,0.6839599609375,20.04537316560745,180,0.0001899590163934426,1000.0,-40.68621548246672,2,0.006784141468233429,20.743498343229295,611.0425090789795
nan,nan,370688,0.2181153036581236,0.3941406309604645,0.47807615995407104,0.4361083984375,17.382136476039886,181,0.00018934426229508193,1000.0,-55.83899233366773,2,-0.12403842717467342,21.711433094739913,613.0816490650177
126.56803117296317,43.40766003903654,370688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,616.29088306427
nan,nan,372736,0.5511082337339758,0.4912109375,0.564453125,0.52783203125,17.927037626504898,182,0.00018872950819672128,1000.0,31.661196596920846,2,-0.12073893703927752,16.752132403850556,618.4434258937836
nan,nan,374784,0.27470070561394094,0.43378907442092896,0.5281738042831421,0.4809814453125,17.50891907811165,183,0.00018811475409836063,1000.0,-82.62343430330277,2,-0.13101770950306674,16.926833921670912,620.6476550102234
nan,nan,376832,0.3617161404486978,0.458984375,0.5508788824081421,0.504931640625,17.648238682746886,184,0.00018749999999999998,1000.0,23.7746041213382,2,-0.11659889409784227,17.970867103338243,622.9428269863129
nan,nan,378880,0.5770175136611215,0.47822266817092896,0.599414050579071,0.538818359375,18.376200741529466,185,0.00018688524590163933,1000.0,57.96489379787152,2,-0.05877426145016216,22.295137616991997,625.2442660331726
nan,nan,380928,0.2645268436943297,0.4202636778354645,0.511425793170929,0.4658447265625,17.51354870200157,186,0.00018627049180327867,1000.0,64.39213052790089,2,-0.12299587100860662,17.957103270292283,627.1620950698853
199.12606370223975,62.905875394437686,380928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,630.2510590553284
nan,nan,382976,0.25099397748563207,0.41552734375,0.4986816346645355,0.4571044921875,17.459938526153564,187,0.00018565573770491805,1000.0,37.05729558991365,2,-0.1232226914493367,17.806705218553542,632.4484400749207
nan,nan,385024,0.37074317671649626,0.4388183653354645,0.5469726324081421,0.4928955078125,17.76984808444977,188,0.00018504098360655735,1000.0,38.81640310886567,3,-0.08738869120425079,19.972853344678878,634.8670420646667
nan,nan,387072,0.3213597401510924,0.4649414122104645,0.55078125,0.507861328125,17.651027655601503,189,0.00018442622950819672,1000.0,97.96902589698729,2,-0.11231668154578074,14.872552123665809,637.064798116684
nan,nan,389120,0.23043858506134712,0.4061523377895355,0.48247069120407104,0.4443115234375,17.47362231016159,190,0.00018381147540983602,1000.0,-46.54064505683237,2,-0.12720051333599258,21.407973846793176,639.0463871955872
nan,nan,391168,0.29481116527313134,0.4476562440395355,0.5218750238418579,0.484765625,17.580937522649766,191,0.0001831967213114754,1000.0,-128.76580063723625,2,-0.12778840255632531,20.09063768684864,640.8827660083771
143.0157876977342,100.39865293178825,391168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,643.9454510211945
nan,nan,393216,0.18544914656085892,0.3609375059604645,0.44677734375,0.403857421875,17.302146470546724,192,0.00018258196721311474,1000.0,100.09175017486616,2,-0.1230538539995905,25.343249171972275,646.0600979328156
nan,nan,395264,0.33060092855157563,0.4468750059604645,0.5599609613418579,0.50341796875,17.609131115674973,193,0.0001819672131147541,1000.0,77.9172802972927,2,-0.10689497518906137,16.037007585167885,648.2493190765381
nan,nan,397312,0.4476793978465139,0.49848634004592896,0.592041015625,0.545263671875,17.9072284758091,194,0.00018135245901639344,1000.0,18.19024038652349,2,-0.09545446927950252,14.361783352494239,650.6838200092316
nan,nan,399360,0.22098488773481223,0.39501953125,0.5047363042831421,0.4498779296875,17.438262903690337,195,0.0001807377049180328,1000.0,-1.581307326088755,2,-0.12443696797708981,19.187527051568033,653.2441818714142
nan,nan,401408,0.24224900290719234,0.4092773497104645,0.49223631620407104,0.4507568359375,17.478882914781572,196,0.0001801229508196721,1000.0,109.59452980382389,2,-0.11227806415990926,18.687869998812676,655.2332479953766
185.08349847669095,72.19632512816047,401408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,658.704528093338
nan,nan,403456,0.23737384233099873,0.4029296934604645,0.502978503704071,0.4529541015625,17.501885253190995,197,0.00017950819672131146,1000.0,-38.70551628209294,2,-0.13186151215049904,25.078178951144217,661.0837218761444
nan,nan,405504,0.3457781248653191,0.46357423067092896,0.552490234375,0.5080322265625,17.69470270872116,198,0.0001788934426229508,1000.0,112.4763651542801,2,-0.11036838061263551,21.512861129641532,663.5124189853668
nan,nan,407552,0.37117740436660823,0.4878906309604645,0.577099621295929,0.5324951171875,17.784558796882628,199,0.00017827868852459013,1000.0,-1.660719190963448,2,-0.12012564046308398,18.79975704550743,665.7326929569244
nan,nan,409600,0.24484465454734164,0.4119628965854645,0.504833996295929,0.4583984375,17.543306440114975,200,0.00017766393442622948,1000.0,40.14174934218311,2,-0.12720648246759084,20.242009818553925,668.0461711883545
nan,nan,411648,0.17250584582070588,0.3480468690395355,0.43974608182907104,0.393896484375,17.300821542739868,201,0.00017704918032786883,1000.0,108.0077255361806,2,-0.12499864401761443,32.385671955347064,670.2296180725098
174.431345835998,100.26661165889044,411648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,673.4286420345306
nan,nan,413696,0.23712381152436138,0.4072265625,0.5099121332168579,0.4585693359375,17.501782292127608,202,0.00017643442622950818,1000.0,-44.06800462102683,2,-0.12779643246904016,22.927647420763968,675.5704538822174
nan,nan,415744,0.3235909531256766,0.4374023377895355,0.546093761920929,0.491748046875,17.67667712569237,203,0.00017581967213114755,1000.0,77.33938556949761,2,-0.10505706891126465,24.596649181842803,678.3282489776611
nan,nan,417792,1.06668395375018,0.631396472454071,0.727343738079071,0.6793701171875,19.331853801012038,204,0.0001752049180327869,1000.0,-187.45787978751443,2,-0.05669110987364547,15.165645188093185,681.3012700080872
nan,nan,419840,0.2320066692918772,0.3973144590854645,0.5047851800918579,0.4510498046875,17.501434177160263,205,0.0001745901639344262,1000.0,98.83602642573824,2,-0.1115844318002928,22.727000698447227,683.6930720806122
nan,nan,421888,0.2886831378098577,0.4127441346645355,0.547167956829071,0.4799560546875,17.65136894583702,206,0.00017397540983606557,1000.0,3.2825403320181863,2,-0.11975309868867043,20.272680619359015,687.188499212265
145.48517762023286,72.5801509345354,421888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,694.0073268413544
nan,nan,423936,0.2894491100421874,0.4320312440395355,0.5458984375,0.48896484375,17.51305400133133,207,0.00017336065573770487,1000.0,74.57745161258069,2,-0.12544846314121968,15.081380000710487,697.9554619789124
nan,nan,425984,0.23173360120999859,0.3775390684604645,0.499755859375,0.4386474609375,17.369916343688963,208,0.00017274590163934424,1000.0,57.07534573501389,2,-0.11530634902592282,22.479067534208298,701.671718120575
nan,nan,428032,0.25257701951341005,0.4034667909145355,0.508056640625,0.45576171875,17.49490351676941,209,0.0001721311475409836,1000.0,22.914290295723372,3,-0.11228714500612114,20.61834072470665,705.2652499675751
nan,nan,430080,0.2580346539791208,0.4073730409145355,0.5232909917831421,0.46533203125,17.43527705669403,210,0.00017151639344262294,1000.0,128.8648782687979,2,-0.11699349807167891,20.89879167377949,709.3794968128204
189.9695308818296,148.87853730827388,430080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,717.8443820476532
nan,nan,432128,0.3003349784441525,0.44208985567092896,0.529736340045929,0.4859130859375,17.596072614192963,211,0.0001709016393442623,1000.0,139.68643221172408,2,-0.11848556003533303,20.38389787375927,723.4359211921692
nan,nan,434176,0.3272895849644556,0.45332032442092896,0.557568371295929,0.5054443359375,17.63318197131157,212,0.00017028688524590164,1000.0,111.02171362010304,2,-0.11997690315474756,18.353871250152586,733.0952849388123
nan,nan,436224,0.2607250623244909,0.4085449278354645,0.523144543170929,0.4658447265625,17.529509192705156,213,0.00016967213114754099,1000.0,-62.519912575655894,2,-0.12392313414020464,25.969125643372536,742.1761400699615
nan,nan,438272,0.2589985048078233,0.4068847596645355,0.514697253704071,0.460791015625,17.552197474241257,214,0.0001690573770491803,1000.0,89.85929373115074,2,-0.11540370304137468,20.518286475539206,749.7572200298309
nan,nan,440320,0.3346774713645573,0.43632811307907104,0.549072265625,0.4927001953125,17.633582329750062,215,0.00016844262295081966,1000.0,109.1214878747974,2,-0.11819586415367667,22.405264544487,757.112802028656
193.06369902557952,105.66954524742597,440320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,765.6771149635315
nan,nan,442368,0.9037021832104074,0.630615234375,0.7135254144668579,0.6720703125,18.953264951705933,216,0.00016782786885245898,1000.0,-319.77978980583157,2,-0.0549541243861313,14.222231286764146,771.87113904953
nan,nan,444416,0.2657206680974923,0.408203125,0.502197265625,0.4552001953125,17.43891693353653,217,0.00016721311475409833,1000.0,30.220582482093572,2,-0.12581703601172195,22.298113918304445,779.1167171001434
nan,nan,446464,0.2655382094613742,0.41157227754592896,0.5078125,0.4596923828125,17.480306106805802,218,0.00016659836065573768,1000.0,-106.27225988750365,2,-0.12164314380497672,24.19344304203987,783.445182800293
nan,nan,448512,0.19071106261690146,0.3414062559604645,0.4605956971645355,0.4010009765625,17.273047292232512,219,0.00016598360655737702,1000.0,102.11852777870934,2,-0.12735177419672256,26.786546239256857,787.0489280223846
nan,nan,450560,0.24814920757344225,0.4009765684604645,0.510449230670929,0.455712890625,17.36836549639702,220,0.0001653688524590164,1000.0,90.68027888616776,2,-0.11793670378974638,20.530923178792,790.0027029514313
209.79336061135464,65.83111889739439,450560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,794.7518849372864
nan,nan,452608,0.3472874221493839,0.44575196504592896,0.559130847454071,0.50244140625,17.691383510828018,221,0.00016475409836065575,1000.0,57.45531314668072,2,-0.11401050221465994,21.692004257440566,797.7901129722595
nan,nan,454656,0.2342323411401594,0.4027343690395355,0.49589842557907104,0.44931640625,17.33377988934517,222,0.0001641393442622951,1000.0,134.6029389377248,2,-0.1348494819860207,25.661589217185973,800.9559569358826
nan,nan,456704,0.6499921085036476,0.5313965082168579,0.6626952886581421,0.5970458984375,18.349751222133637,223,0.00016352459016393442,1000.0,-58.746389077879904,2,-0.08673757176438812,18.172980359196664,804.404452085495
nan,nan,458752,0.2700863656355068,0.42475587129592896,0.5298827886581421,0.4773193359375,17.546483677625655,224,0.00016290983606557377,1000.0,31.73832117160137,2,-0.12323155389749445,17.64273610115051,807.7164399623871
nan,nan,460800,0.3259987139128498,0.4317382872104645,0.55078125,0.491259765625,17.561570245027543,225,0.0001622950819672131,1000.0,114.44617882661655,2,-0.12156011772458442,18.58075812458992,810.9654819965363
227.75632792372326,53.97670831021893,460800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,815.2229559421539
nan,nan,462848,0.25384025850798936,0.3900390565395355,0.49077147245407104,0.4404052734375,17.42109778523445,226,0.00016168032786885244,1000.0,143.55554184802784,2,-0.11918916786671616,23.000272664427758,818.084321975708
nan,nan,464896,0.2529955486897961,0.40380859375,0.516552746295929,0.4601806640625,17.467667710781097,227,0.0001610655737704918,1000.0,139.1612955918478,2,-0.12318375422910322,22.69906001985073,821.5137710571289
nan,nan,466944,0.3064028138818685,0.45341795682907104,0.55224609375,0.50283203125,17.45005797743797,228,0.00016045081967213114,1000.0,1.4784508101802203,2,-0.1210816104838159,20.35433356165886,824.4869480133057
nan,nan,468992,0.24200725156988484,0.39873045682907104,0.5022948980331421,0.4505126953125,17.51869004368782,229,0.00015983606557377049,1000.0,183.9574074119859,2,-0.12534702605044004,23.800993332266806,827.9902801513672
nan,nan,471040,0.6224792054184946,0.48828125,0.613720715045929,0.5510009765625,18.19436048865318,230,0.00015922131147540984,1000.0,129.16188046019673,3,-0.07682290131342598,19.577817577123643,831.4202401638031
234.15938339533085,51.58873278605138,471040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,835.408833026886
nan,nan,473088,0.4775296352992882,0.4822753965854645,0.571582019329071,0.5269287109375,17.99072700738907,231,0.00015860655737704916,1000.0,70.4628854905551,2,-0.09728117204358569,21.965094512701036,837.991338968277
nan,nan,475136,0.21445772534207208,0.37407225370407104,0.4803710877895355,0.4272216796875,17.36161101460457,232,0.0001579918032786885,1000.0,97.67757542288719,2,-0.1264305438962765,24.520501741766928,840.8013100624084
