eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
,,2048,0.07186328352836427,0.11553955078125,68.1427887916565,1,0.0003,1000.0,-388.6974355067765,2,-0.04139499127340969,13.090961165726185,2.5201668739318848
,,4096,0.07825634395121597,0.12908935546875,68.13016810417176,2,0.0002993852459016393,1000.0,-472.6676070532759,2,-0.05915133000235073,21.343975159525872,5.0438032150268555
,,6144,0.13572708623541985,0.21595458984375,68.2096494436264,3,0.00029877049180327867,1000.0,-488.5449381007869,2,-0.07406828338862396,8.942827752232551,7.569794178009033
,,8192,0.15685217117425054,0.23670654296875,68.25048418045044,4,0.000298155737704918,1000.0,-478.7082177115223,2,-0.07870246669772314,8.596027320623397,10.119279146194458
,,10240,0.10177765946136788,0.16495361328125,68.17122089862823,5,0.00029754098360655737,1000.0,-543.7091044064807,2,-0.07269536175881512,16.471515749394893,12.682784080505371
-276.35707878347506,50.03551874833815,10240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.543612003326416
nan,nan,12288,0.08546738206641749,0.153704833984375,68.20699651241303,6,0.0002969262295081967,1000.0,-421.3143286424604,2,-0.07212152964202687,16.154310661554337,21.08106803894043
nan,nan,14336,0.1086403219436761,0.183673095703125,68.33695483207703,7,0.00029631147540983607,1000.0,-522.8905115730074,2,-0.07277848974626977,21.096457853913307,23.68567705154419
nan,nan,16384,0.19520974252955056,0.288092041015625,68.26679708957673,8,0.00029569672131147536,1000.0,-406.01686380167826,2,-0.09406939344189595,12.075882112979889,26.28642201423645
nan,nan,18432,0.18332992194918915,0.28719482421875,68.34414694309234,9,0.0002950819672131147,1000.0,-381.49099216307775,2,-0.09198701033601538,11.76306330859661,28.893625259399414
nan,nan,20480,0.20157503257796633,0.30439453125,68.44046730995179,10,0.00029446721311475406,1000.0,-414.10916924770794,2,-0.09905940151074902,12.21821241080761,31.494810104370117
-275.11174255006284,66.23917065531339,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.4442093372345
nan,nan,22528,0.1349446262611309,0.21787109375,68.27375280857086,11,0.0002938524590163934,1000.0,-339.3728385553245,2,-0.08519018887309357,20.55474410057068,40.01779818534851
nan,nan,24576,0.16700279427459463,0.2611083984375,68.19806196689606,12,0.00029323770491803276,1000.0,-409.75751157562775,2,-0.10212270706833806,14.80778790563345,42.58822417259216
nan,nan,26624,0.23801017847436015,0.339398193359375,68.30050842761993,13,0.0002926229508196721,1000.0,-414.9916746335374,2,-0.10362594962934964,15.180053912103176,45.21556091308594
nan,nan,28672,0.3248765203577932,0.392706298828125,68.22851355075836,14,0.00029200819672131145,1000.0,-444.0531061034244,2,-0.0933318958588643,11.797984257340431,47.847537994384766
nan,nan,30720,0.26979144547949546,0.370513916015625,68.36203324794769,15,0.0002913934426229508,1000.0,-474.5066370939813,2,-0.10073081461596303,13.049023974686861,50.48482322692871
-369.3730164030939,91.08349054351793,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56.46707105636597
nan,nan,32768,0.342762130999472,0.425994873046875,68.4170823097229,16,0.00029077868852459015,1000.0,-362.94139015968136,2,-0.11041485009191092,9.003433348983526,59.065101146698
