eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,20480,0.03439611860376317,0.12519530951976776,0.10927734524011612,0.09921874850988388,0.09672851860523224,0.10760498046875,17.231244045495988,0.34796817507594824,10,0.00029446721311475406,85.70833333333333,172.6759914040292,24,-0.01699024965346325,1.4486807683482765,21.801703929901123
173.19260818244797,1.7853169485302027,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.1397922039032
nan,nan,22528,0.04406742346400279,0.15131835639476776,0.13686522841453552,0.134033203125,0.14360351860523224,0.141455078125,17.240810585021972,0.26006471933797004,11,0.0002938524590163934,85.45833333333333,174.36184894925717,24,-0.04264178044395521,0.8853898196481168,24.23323392868042
nan,nan,24576,0.0224236871516041,0.10219726711511612,0.06367187201976776,0.04121093824505806,0.03188476711511612,0.0597412109375,17.099088114500045,0.46548960930667815,12,0.00029323770491803276,75.07407407407408,150.62631449330763,27,-0.08149982175091282,52.06714979410172,26.373306035995483
nan,nan,26624,0.017897504396387376,0.06337890774011612,0.04746093600988388,0.02792968787252903,0.02495117112994194,0.04093017578125,17.186003547906875,0.4265492544043809,13,0.0002926229508196721,78.84615384615384,157.89120128723349,26,-0.046525843933341096,20.24411278963089,28.621683835983276
nan,nan,28672,0.019155151931772706,0.06157226487994194,0.05117187649011612,0.037353515625,0.039794921875,0.04747314453125,17.09667718410492,0.4829303824342787,14,0.00029200819672131145,83.64,171.58073606116744,25,-0.030755996707011946,29.163642850518226,30.730293035507202
nan,nan,30720,0.01598596672338317,0.04750976711511612,0.04018554836511612,0.03374023362994194,0.02827148512005806,0.0374267578125,17.180928552150725,0.4721904972102493,15,0.0002913934426229508,108.47368421052632,237.93856690245613,19,-0.03666716748557519,57.89206276535988,33.02645802497864
226.0354016871027,22.97555445343826,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.45281100273132
nan,nan,32768,0.015627192841202488,0.05917968600988388,0.03803711012005806,0.02714843675494194,0.02128906175494194,0.03641357421875,17.042947220802308,0.43131802533753216,16,0.00029077868852459015,115.6470588235294,255.78540771362012,17,-0.011933400548878125,51.526546782255174,35.604366064071655
nan,nan,34816,0.021071526598825586,0.08110351860523224,0.05649413913488388,0.04633789137005806,0.04755859449505806,0.05787353515625,17.229018807411194,0.35634997531306,17,0.00029016393442622945,121.76470588235294,250.32535327311925,17,-0.04574142030469375,50.23125829696655,37.880897998809814
nan,nan,36864,0.02142403749166988,0.06777343899011612,0.06230468675494194,0.05009765550494194,0.05087890475988388,0.057763671875,17.100526440143586,0.47078277873806657,18,0.00028954918032786885,124.6470588235294,258.56003959650815,17,-0.06463481889950344,56.70827900469303,40.017478942871094
nan,nan,38912,0.03964663799488335,0.137451171875,0.13398437201976776,0.114501953125,0.11333008110523224,0.12481689453125,17.126335513591766,0.37990251458249985,19,0.0002889344262295082,133.2,285.8854605266748,15,-0.05168882138968911,9.53118731752038,42.32193684577942
nan,nan,40960,0.028855602453404572,0.1005859375,0.08706054836511612,0.07924804836511612,0.080810546875,0.08692626953125,17.225921428203584,0.3963565841084346,20,0.00028831967213114755,130.6875,280.5397984922502,16,-0.06709671095013618,14.523791255801916,44.47628116607666
295.1300405874956,15.785983915345572,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.035056829452515
nan,nan,43008,0.02600935386508354,0.125732421875,0.07451172173023224,0.05385742336511612,0.04545898362994194,0.07489013671875,17.188561993837357,0.39594124250579626,21,0.00028770491803278684,132.46666666666667,274.5925928819069,15,-0.051587961317272855,43.63515021055937,47.2950279712677
nan,nan,45056,0.039887488581734944,0.14892578125,0.115234375,0.106689453125,0.12407226860523224,0.12373046875,17.189732199907304,0.1915276156272739,22,0.0002870901639344262,130.625,276.6460384914491,16,-0.02308121037494857,3.354493829421699,49.41312003135681
nan,nan,47104,0.0434262379851134,0.15776367485523224,0.1337890625,0.12050781399011612,0.12246093899011612,0.13363037109375,17.18769563436508,0.31053441246040164,23,0.00028647540983606554,170.66666666666666,337.53485058996336,12,-0.012480877386406065,1.3812355173751711,51.72076106071472
nan,nan,49152,0.029057859983004163,0.13784179091453552,0.09189452975988388,0.060546875,0.06098632887005806,0.0878173828125,17.119887524843215,0.3468397931195796,24,0.0002858606557377049,137.06666666666666,289.04683150506514,15,-0.03468303787813056,1.8806457839906217,53.906949043273926
nan,nan,51200,0.03607643325303798,0.13320311903953552,0.11293945461511612,0.10546875,0.10048828274011612,0.11302490234375,17.215245687961577,0.40814592386595905,25,0.00028524590163934424,141.85714285714286,298.5245000420064,14,-0.035169694700744006,0.9625751043669879,56.212822914123535
277.5411229734733,11.16774737564143,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56.73006892204285
nan,nan,53248,0.02121691455686232,0.10693359375,0.04716796800494194,0.03525390475988388,0.03271484375,0.055517578125,17.123143541812897,0.4835180869442411,26,0.0002846311475409836,136.0,290.1719744463715,15,-0.0639064668212086,3.527764432132244,58.86985898017883
nan,nan,55296,0.02858806737640407,0.115966796875,0.08305664360523224,0.07041015475988388,0.07426758110523224,0.08592529296875,17.144308799505232,0.4166702951770276,27,0.00028401639344262294,141.71428571428572,300.39178829602736,14,-0.0021152136294404046,1.3624576831236481,61.20172691345215
nan,nan,57344,0.032594925365265225,0.14277343451976776,0.09750976413488388,0.07817383110523224,0.07167968899011612,0.0975341796875,17.196290269494057,0.39298083637841047,28,0.0002834016393442623,144.33333333333334,303.0186748425654,15,-0.027575707573851103,1.06907511157915,63.355756998062134
nan,nan,59392,0.030609960396395762,0.134765625,0.09360351413488388,0.07143554836511612,0.05903320387005806,0.08970947265625,17.045955467224122,0.4293203307315707,29,0.00028278688524590163,142.57142857142858,299.5263701554909,14,-0.030421797423332463,0.8200200126506388,65.67921090126038
nan,nan,61440,0.028870331006328343,0.10795898735523224,0.0927734375,0.07275390625,0.06425781548023224,0.08443603515625,17.071640050411226,0.36257645320147275,30,0.00028217213114754093,141.0,295.484579817998,15,-0.021388228837167844,0.9039278142154217,67.87989592552185
283.4421059679014,6.695085769079102,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68.40690398216248
nan,nan,63488,0.03286629138092394,0.08964844048023224,0.10288085788488388,0.09340820461511612,0.08027343451976776,0.091552734375,17.163664305210112,0.43738542925566437,31,0.0002815573770491803,136.73333333333332,290.5934014583241,15,-0.013303989922860637,1.080319393798709,70.98405981063843
nan,nan,65536,0.03545278159799636,0.12045898288488388,0.12578125298023224,0.0986328125,0.09291992336511612,0.1094482421875,17.238566064834593,0.4473509510047734,32,0.0002809426229508196,135.46666666666667,290.7017773399233,15,-0.038291611746535635,1.2025785610079764,73.34273600578308
nan,nan,67584,0.030221508786053165,0.10439453274011612,0.09951172024011612,0.07612304389476776,0.06406249850988388,0.08602294921875,17.129851919412612,0.3785468581598252,33,0.00028032786885245903,137.73333333333332,299.3018104880052,15,-0.022690160443016794,1.3686698868870735,75.50808811187744
nan,nan,69632,0.030494588433066384,0.162841796875,0.09189452975988388,0.04941406100988388,0.04667968675494194,0.08770751953125,17.17027230858803,0.4244318129029125,34,0.0002797131147540983,142.21428571428572,302.9259807971785,14,-0.03138349574583117,1.0791945481672882,77.82110905647278
nan,nan,71680,0.015826564744202187,0.04658203199505806,0.041259765625,0.02895507775247097,0.02397460862994194,0.03519287109375,17.130347192287445,0.46946559398784304,35,0.00027909836065573767,129.1875,274.9621222660526,16,-0.07232466108107474,43.94166723266244,80.02986598014832
313.0895839841558,50.5932030654741,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.66806077957153
nan,nan,73728,0.02146754868372227,0.09125976264476776,0.05156249925494194,0.043212890625,0.048583984375,0.05865478515625,17.130046677589416,0.36105305023957046,36,0.000278483606557377,158.07692307692307,327.5798603963873,13,-0.00820684347418137,2.9112606890499593,82.9898087978363
nan,nan,75776,0.036140714061912146,0.177490234375,0.12187500298023224,0.09199218451976776,0.07187499850988388,0.11580810546875,17.153028321266174,0.29383346401154997,37,0.00027786885245901637,158.69230769230768,332.0020993102597,13,-0.04425509296997916,1.597804636694491,85.24458384513855
nan,nan,77824,0.03349220284144394,0.10888671875,0.09370116889476776,0.10585937649011612,0.12001953274011612,0.10711669921875,17.191591501235962,0.28155092615634203,38,0.0002772540983606557,182.0909090909091,364.5320700027154,11,-0.03210488125332631,0.6313545779325068,87.55686283111572
nan,nan,79872,0.009379376872675493,0.03203124925494194,0.02060546912252903,0.008349609561264515,0.007861328311264515,0.0172119140625,16.941520363092422,0.530066147877369,39,0.00027663934426229507,159.23076923076923,329.76248521896935,13,-0.0750210098529351,19.628448392823337,89.79161810874939
nan,nan,81920,0.011907689969666535,0.02666015550494194,0.022216796875,0.02817382849752903,0.02348632737994194,0.02513427734375,17.088902455568313,0.4984683937043883,40,0.0002760245901639344,147.71428571428572,311.81919022070537,14,-0.05321343949472066,21.614920494705437,92.15483283996582
342.67515591797394,38.03197741005734,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92.80309081077576
nan,nan,83968,0.011670347483595833,0.03012695349752903,0.02534179762005806,0.02036132849752903,0.012451171875,0.0220703125,17.044920843839645,0.4912896478548646,41,0.00027540983606557377,153.69230769230768,309.513253741908,13,-0.07072034062584862,19.486069813370705,95.16010904312134
nan,nan,86016,0.023810386686818674,0.09418945014476776,0.07368163764476776,0.04868163913488388,0.04936523362994194,0.0664794921875,17.113995456695555,0.4467933984939009,42,0.0002747950819672131,162.23076923076923,343.198922188288,13,-0.00798848333361093,2.9315473325550556,97.41443991661072
nan,nan,88064,0.04084214588510804,0.16875000298023224,0.12529297173023224,0.11049804836511612,0.09946288913488388,0.1260009765625,17.244005370140076,0.38438565880060194,43,0.0002741803278688524,196.5,382.5282101913405,10,-0.019498661428224297,1.3992218520492314,99.69408106803894
nan,nan,90112,0.0195261499407934,0.07666015625,0.05551757663488388,0.04189453274011612,0.03115234337747097,0.05130615234375,17.093574023246767,0.4589213500497863,44,0.00027356557377049176,184.54545454545453,350.9801000284421,11,-0.04195737092522904,20.84573527574539,102.01215505599976
318.9038058451231,104.94356288651693,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102.7316620349884
nan,nan,92160,0.01619362725323299,0.07856445014476776,0.04545898362994194,0.02324218675494194,0.020263671875,0.04188232421875,17.149817878007887,0.41828826947603376,45,0.0002729508196721311,189.63636363636363,348.03411590303153,11,-0.011202472425065935,29.513295044004916,105.01604890823364
nan,nan,94208,0.015571389153774363,0.06914062798023224,0.033447265625,0.02475585974752903,0.02792968787252903,0.038818359375,16.9998002409935,0.46461648512631654,46,0.00027233606557377046,165.0,315.57718179974876,12,-0.04536216168489773,19.686639276146888,107.36842894554138
nan,nan,96256,0.02380566838182858,0.06479492038488388,0.06850586086511612,0.06801757961511612,0.06743164360523224,0.0671875,17.046512961387634,0.3153966723242775,47,0.0002717213114754098,171.75,330.09514566962383,12,-0.010641825458151288,10.030440724641085,109.64360904693604
nan,nan,98304,0.03270618880924303,0.12714843451976776,0.10712890326976776,0.09116210788488388,0.07797851413488388,0.1008544921875,17.172314661741257,0.44998926038388165,48,0.00027110655737704915,195.1818181818182,381.92576741632087,11,0.002776640217052773,3.4975955627858637,111.99627804756165
