eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,51200,0.09979783834496629,0.668212890625,0.65625,0.218017578125,0.21806640923023224,0.22768554091453552,0.24604491889476776,0.27031248807907104,0.2967285215854645,0.6307617425918579,0.5657714605331421,0.502685546875,0.4513183534145355,0.36323243379592896,0.32177734375,0.25273436307907104,0.22636719048023224,0.3822479248046875,0.03566453118110076,1.560776562988758,10.0,137.49713664054872,25,0.00028524590163934424,1000.0,-644.7630479157426,2,-0.009037407819414511,9.103308268450201,173.1990110874176
-678.8661491866885,4.823272947248062,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,183.94157695770264
nan,nan,53248,0.0857246416149792,0.649218738079071,0.6617187261581421,0.19584961235523224,0.19804687798023224,0.20522460341453552,0.21352538466453552,0.24223633110523224,0.26835936307907104,0.6397949457168579,0.5758301019668579,0.5567871332168579,0.4984374940395355,0.40117186307907104,0.32758790254592896,0.25507813692092896,0.21440429985523224,0.3814544677734375,0.040087664034217596,1.5795397095382213,10.0,137.76052803993224,26,0.0002846311475409836,1000.0,-782.7913999816437,2,-0.014342014963040129,11.676280203089117,189.4117078781128
nan,nan,55296,0.21688230884938092,0.79541015625,0.7833496332168579,0.19233398139476776,0.18608398735523224,0.209228515625,0.21987304091453552,0.23813477158546448,0.2564941346645355,0.7509765625,0.69921875,0.624218761920929,0.562548816204071,0.47758787870407104,0.3445800840854645,0.24809570610523224,0.2177734375,0.4253692626953125,0.046021745388861744,2.4552079046145083,10.0,139.47339715957642,27,0.00028401639344262294,1000.0,-651.2884478121734,2,-0.022213601565454155,11.030726835597306,194.7368679046631
nan,nan,57344,0.2877723679142946,0.76953125,0.7621093988418579,0.23227539658546448,0.23286132514476776,0.24628905951976776,0.2586914002895355,0.2840332090854645,0.30888670682907104,0.7013183832168579,0.611523449420929,0.512158215045929,0.42133790254592896,0.3392578065395355,0.29609376192092896,0.2601074278354645,0.24106445908546448,0.40484619140625,0.04032434102264233,1.8317218892276288,10.0,140.97058401107788,28,0.0002834016393442623,1000.0,-541.0526629577256,2,-0.014728684365400114,11.004047277010978,200.02480006217957
nan,nan,59392,0.09545507133589126,0.4463867247104645,0.42744141817092896,0.36967772245407104,0.39067381620407104,0.4115234315395355,0.4375976622104645,0.46308594942092896,0.48784178495407104,0.39887696504592896,0.3729492127895355,0.3514160215854645,0.3343749940395355,0.33564454317092896,0.3495117127895355,0.343017578125,0.3589843809604645,0.392437744140625,0.02259020683413837,0.6432011971250177,10.0,138.03657679557801,29,0.00028278688524590163,1000.0,-770.3692453588274,2,0.03437093920801999,17.1259564101696,205.24144387245178
nan,nan,61440,0.07169432505615987,0.5572265386581421,0.5224609375,0.3304687440395355,0.3515625,0.3731933534145355,0.3907226622104645,0.4220214784145355,0.4542480409145355,0.44340819120407104,0.360595703125,0.3133300840854645,0.294189453125,0.30107420682907104,0.295654296875,0.2979492247104645,0.31669920682907104,0.37655029296875,0.018558828366803937,0.6694672658108175,10.0,137.7623918056488,30,0.00028217213114754093,1000.0,-761.7938354584345,2,0.0066033130904543215,17.06101780384779,210.4137201309204
-577.4182355001577,10.250049235929197,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,221.07640290260315
nan,nan,63488,0.13549455689790194,0.705078125,0.672607421875,0.32148438692092896,0.33642578125,0.356201171875,0.38081055879592896,0.41484373807907104,0.43574219942092896,0.6092284917831421,0.5352538824081421,0.455322265625,0.38569337129592896,0.34394532442092896,0.3077636659145355,0.3025878965854645,0.3121093809604645,0.429693603515625,0.025956159469205885,1.0097909586504101,10.0,138.35792117118837,31,0.0002815573770491803,1000.0,-652.5186119702576,2,2.574496902525425e-05,15.461016681790351,226.37891507148743
nan,nan,65536,0.25260954442783257,0.750292956829071,0.742236316204071,0.3043456971645355,0.31865233182907104,0.3390136659145355,0.37080079317092896,0.39335936307907104,0.4258789122104645,0.6988281011581421,0.6021972894668579,0.46728515625,0.36528319120407104,0.31157225370407104,0.289306640625,0.2825683653354645,0.2826171815395355,0.434014892578125,0.032731048070127146,1.6073051296174525,10.0,140.51760764122008,32,0.0002809426229508196,1000.0,-628.316005120837,2,-0.006845038002938964,13.467515834234655,231.61588883399963
