eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,train/weight_step_0,train/weight_step_1,train/weight_step_2,train/weight_step_3,wall_time
nan,nan,71680,0.027808458061917916,0.2533203065395355,0.27119141817092896,0.304443359375,0.41289061307907104,0.31046142578125,34.202234506607056,35,0.00027909836065573767,1000.0,-209.0419351603573,2,-0.06373259343672544,20.864916387200356,0.018429230898618698,0.01880369521677494,0.024491114541888237,0.9382760524749756,113.67830181121826
-203.6034098644008,51.476025367562535,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118.02843379974365
nan,nan,73728,0.036308148671378146,0.29877930879592896,0.3206543028354645,0.35991209745407104,0.44775390625,0.35677490234375,34.264050817489625,36,0.000278483606557377,1000.0,-400.0436252728338,2,-0.061592252354603264,19.109195257723332,0.01679551787674427,0.017137236893177032,0.02228456176817417,0.94378262758255,120.17743492126465
nan,nan,75776,0.04935786178830313,0.3629394471645355,0.3965820372104645,0.4344238340854645,0.514892578125,0.42720947265625,34.34063429832459,37,0.00027786885245901637,1000.0,-316.7003233327713,2,-0.06372579541930463,13.756844775378704,0.014620709232985973,0.014909922145307064,0.01933373510837555,0.9511355757713318,122.34240102767944
nan,nan,77824,0.04059660450657247,0.32148438692092896,0.3553222715854645,0.38041990995407104,0.47504884004592896,0.38306884765625,34.188290202617644,38,0.0002772540983606557,1000.0,-384.33487205178767,2,-0.06762762694561389,16.587220564484596,0.013172672130167484,0.013461275957524776,0.017377318814396858,0.9559887051582336,124.62798380851746
nan,nan,79872,0.047225810720556184,0.3467773497104645,0.3780273497104645,0.42084962129592896,0.51171875,0.41434326171875,34.2492653131485,39,0.00027663934426229507,1000.0,-384.76043665125997,2,-0.06489215861802222,15.252015298604965,0.011674739420413971,0.011881094425916672,0.015366878360509872,0.9610773324966431,126.74890184402466
nan,nan,81920,0.03330314085105783,0.2874999940395355,0.3143554627895355,0.35087889432907104,0.43608397245407104,0.34720458984375,34.121106040477756,40,0.0002760245901639344,1000.0,-344.8053565772237,2,-0.06849219794676173,20.149961787462235,0.010783047415316105,0.010971605777740479,0.014218401163816452,0.9640269875526428,128.81080293655396
-219.47256824927476,66.01684534369964,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,133.00526595115662
nan,nan,83968,0.0319224803308316,0.28315430879592896,0.29316407442092896,0.339599609375,0.43559569120407104,0.33787841796875,34.168562304973605,41,0.00027540983606557377,1000.0,-363.3861556514439,2,-0.07087169993319549,21.510604777932166,0.010084175504744053,0.01025147084146738,0.013290797360241413,0.9663735032081604,135.0054588317871
nan,nan,86016,0.06294632134231506,0.41816407442092896,0.42924803495407104,0.48295897245407104,0.563281238079071,0.4734130859375,34.304614174365994,42,0.0002747950819672131,1000.0,-290.46342795830105,3,-0.06465153905446641,14.753986521065235,0.008594491519033909,0.008714534342288971,0.011267910711467266,0.9714231491088867,137.13052988052368
nan,nan,88064,0.041496678240946494,0.31977540254592896,0.3384765684604645,0.3857421875,0.4876953065395355,0.38292236328125,34.11171296834946,43,0.0002741803278688524,1000.0,-326.09508791187193,2,-0.06752265749964863,15.035383480787278,0.007808775175362825,0.007914038375020027,0.010241882875561714,0.974035382270813,139.20596885681152
nan,nan,90112,0.04434190497995587,0.34858399629592896,0.360107421875,0.40498048067092896,0.5089355707168579,0.40565185546875,34.375381886959076,44,0.00027356557377049176,1000.0,-330.88667398976736,2,-0.06964973321591969,14.686217771470547,0.007026823237538338,0.0071588787250220776,0.009257109835743904,0.9765571355819702,141.28602385520935
-151.29734638658982,40.93337594484154,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,145.53357481956482
nan,nan,92160,0.06126689469529083,0.39570313692092896,0.41997069120407104,0.46723634004592896,0.5648437738418579,0.4619384765625,34.23262281417847,45,0.0002729508196721311,1000.0,-362.7285571768764,2,-0.07065116006997414,11.371074952185154,0.005964868701994419,0.006080925464630127,0.007869193330407143,0.9800849556922913,147.64001178741455
nan,nan,94208,0.03759203137742588,0.29291993379592896,0.333740234375,0.37773436307907104,0.47309571504592896,0.36937255859375,34.134166944026944,46,0.00027233606557377046,1000.0,-280.77812923166346,2,-0.07119400031515397,14.518269135057926,0.005464439280331135,0.005575149320065975,0.007194503676146269,0.9817659854888916,149.68303179740906
nan,nan,96256,0.029010424257285193,0.24960938096046448,0.26835936307907104,0.31708985567092896,0.41923826932907104,0.31357421875,34.1722754240036,47,0.0002717213114754098,1000.0,-349.15062075532364,2,-0.07164199175895192,19.05094024538994,0.005167530849575996,0.0052653425373137,0.006787734571844339,0.9827793836593628,151.75793480873108
nan,nan,98304,0.04412004268669989,0.33784180879592896,0.3546386659145355,0.38623046875,0.47661131620407104,0.38883056640625,34.22790006399155,48,0.00027110655737704915,1000.0,-317.87877282050914,2,-0.06678888776659733,15.852263554930687,0.00477233249694109,0.004857412073761225,0.006235188338905573,0.984135091304779,153.97766995429993
nan,nan,100352,0.03579812440366368,0.293212890625,0.3033203184604645,0.3529296815395355,0.4439453184604645,0.34835205078125,34.18252772092819,49,0.0002704918032786885,1000.0,-359.98684366760324,2,-0.06486080112517811,18.673037165403365,0.004478447139263153,0.004549083299934864,0.005839487072080374,0.9851330518722534,156.1503448486328
-188.11239060865228,43.4502969467214,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160.4420747756958
nan,nan,102400,0.051534633385017514,0.35791015625,0.3890136778354645,0.4153808653354645,0.5243164300918579,0.4216552734375,34.300424253940584,50,0.00026987704918032785,1000.0,-240.03464570830678,2,-0.07022733346821042,12.543188725411891,0.00400964543223381,0.004088703077286482,0.00522500928491354,0.9866765737533569,162.59411191940308
nan,nan,104448,0.07229264908528421,0.43232423067092896,0.44926756620407104,0.4974121153354645,0.582714855670929,0.4904296875,34.36149352788925,51,0.00026926229508196715,1000.0,-310.2777259338971,2,-0.06839376161224209,11.758410251140594,0.0034674876369535923,0.003554252441972494,0.004544098395854235,0.9884342551231384,164.74629306793213
nan,nan,106496,0.0702012744222884,0.4232421815395355,0.4408203065395355,0.48222655057907104,0.571533203125,0.47945556640625,34.26336617469788,52,0.00026864754098360655,1000.0,-333.9322631620838,2,-0.06654704427346587,10.640386587381363,0.003004020545631647,0.003095952793955803,0.003958160988986492,0.9899418950080872,166.86109805107117
nan,nan,108544,0.04066978055416257,0.3160644471645355,0.3441406190395355,0.3799804747104645,0.47871094942092896,0.37972412109375,34.15667902231216,53,0.0002680327868852459,1000.0,-284.89091110950903,2,-0.07136161693488248,13.349243520200252,0.0027598680462688208,0.00283369654789567,0.003630413906648755,0.990776002407074,169.0386939048767
nan,nan,110592,0.05355292721214937,0.3607421815395355,0.3955078125,0.43408203125,0.535107433795929,0.43135986328125,34.26393404006958,54,0.00026741803278688525,1000.0,-305.80628276702816,2,-0.07113698221073719,9.88338144570589,0.0024423717986792326,0.002510280581191182,0.003210977651178837,0.9918363690376282,171.28379702568054
-99.58631035573269,54.268076917453634,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,175.6254117488861
nan,nan,112640,0.03096876767667709,0.2718261778354645,0.2828125059604645,0.3180175721645355,0.4248046875,0.324365234375,34.13851591348648,55,0.0002668032786885246,1000.0,-330.6507759133808,2,-0.06888971283915453,16.263469779491423,0.002315863035619259,0.002379188546910882,0.0030393858905881643,0.992265522480011,177.8752908706665
nan,nan,114688,0.039241726392356215,0.3135742247104645,0.3250488340854645,0.3838867247104645,0.46489256620407104,0.3718505859375,34.065507197380064,56,0.0002661885245901639,1000.0,-352.46117707044687,2,-0.07191018341691233,14.335642686486244,0.0021434854716062546,0.002200622810050845,0.002805835334584117,0.9928500652313232,180.17443990707397
nan,nan,116736,0.05957814807770774,0.3855957090854645,0.41450196504592896,0.45903319120407104,0.531494140625,0.44765625,34.293796145915984,57,0.00026557377049180324,1000.0,-264.3113453850516,2,-0.06789466780901421,11.649220728874207,0.0019262756686657667,0.0019644638523459435,0.002505669603124261,0.9936036467552185,182.32732391357422
nan,nan,118784,0.06393725097441347,0.3934570252895355,0.42680662870407104,0.45390623807907104,0.54248046875,0.45416259765625,34.312612652778625,58,0.0002649590163934426,1000.0,-327.85465523660605,2,-0.06545192367048003,11.653998066484927,0.001725702895782888,0.0017616500845178962,0.002247004769742489,0.994265615940094,184.44916582107544
nan,nan,120832,0.047781761016813105,0.3382324278354645,0.3572753965854645,0.39873045682907104,0.48530274629592896,0.39488525390625,34.247832560539244,59,0.00026434426229508194,1000.0,-265.80065687999183,2,-0.0670710414822679,13.515740948915482,0.0016034162836149335,0.0016351866070181131,0.002088159089908004,0.9946733117103577,186.64384984970093
-197.61380961896498,55.19182536287392,120832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,190.9059648513794
nan,nan,122880,0.07335626046915422,0.41533201932907104,0.45527344942092896,0.49736326932907104,0.578076183795929,0.48651123046875,34.4253729224205,60,0.0002637295081967213,1000.0,-298.14207544844953,2,-0.07324670237139799,10.868040344119072,0.0014151105424389243,0.0014388785930350423,0.0018377791857346892,0.9953082203865051,193.07159781455994
nan,nan,124928,0.032232868901337496,0.2720703184604645,0.2957519590854645,0.3208984434604645,0.43940430879592896,0.33203125,34.16259948015213,61,0.00026311475409836063,1000.0,-277.9090041090767,2,-0.07503306300204712,16.230149805545807,0.001330499886535108,0.0013543376699090004,0.0017292071133852005,0.9955860376358032,195.27143502235413
nan,nan,126976,0.06185842128325021,0.39599609375,0.41899412870407104,0.4601074159145355,0.5552734136581421,0.4575927734375,34.36930774450302,62,0.0002625,1000.0,-383.38610800681477,2,-0.07074821376008913,9.130204205960036,0.0011827775742858648,0.0011968909529969096,0.0015293972101062536,0.996090829372406,197.41004967689514
nan,nan,129024,0.05581673169799615,0.39506834745407104,0.40336912870407104,0.45756834745407104,0.546923816204071,0.450732421875,34.241574382781984,63,0.00026188524590163933,1000.0,-331.50495052323043,3,-0.0704497626866214,12.789596852660178,0.0010693534277379513,0.001086553791537881,0.0013845120556652546,0.9964595437049866,199.46256685256958
nan,nan,131072,0.04881501342388219,0.3388671875,0.3655761778354645,0.396484375,0.505859375,0.40169677734375,34.25977677106857,64,0.0002612704918032787,1000.0,-337.10311001481557,2,-0.07166951559192966,10.774884071946143,0.0009770886972546577,0.0009905074257403612,0.0012593320570886135,0.9967730641365051,201.48369884490967
-249.85055693628019,47.020526499339724,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,206.1328067779541
nan,nan,133120,0.04203897205225075,0.31889647245407104,0.3597168028354645,0.3724609315395355,0.47539061307907104,0.3816162109375,34.2416231751442,65,0.000260655737704918,1000.0,-380.21639546908335,2,-0.07143778135068715,18.382792803645135,0.0009117137524299324,0.0009253988391719759,0.0011786379618570209,0.9969843029975891,208.34372687339783
nan,nan,135168,0.03094523384788772,0.2716308534145355,0.2896484434604645,0.32275390625,0.4141601622104645,0.32454833984375,34.15227261781693,66,0.0002600409836065573,1000.0,-254.7823840749428,2,-0.07349664724897594,19.878740441799163,0.0008694175048731267,0.0008832448511384428,0.0011255767894908786,0.9971216320991516,210.49468803405762
nan,nan,137216,0.056230688279174504,0.3707031309604645,0.4002441465854645,0.4478515684604645,0.542529284954071,0.44033203125,34.336025583744046,67,0.00025942622950819673,1000.0,-329.0054170870851,2,-0.07079511245756294,11.402880465239287,0.0007871582638472319,0.0008004140690900385,0.0010194821516051888,0.9973928928375244,212.64882683753967
nan,nan,139264,0.07940927970339544,0.45703125,0.47016602754592896,0.5265136957168579,0.603271484375,0.51424560546875,34.361694800853726,68,0.000258811475409836,1000.0,-344.30714058946046,2,-0.06890289829461835,8.419634280353785,0.0006725391722284257,0.0006832793005742133,0.0008709493558853865,0.9977731108665466,214.79675698280334
nan,nan,141312,0.08212174899381353,0.4593749940395355,0.4681152403354645,0.51611328125,0.5987304449081421,0.51058349609375,34.379735064506534,69,0.00025819672131147537,1000.0,-333.7776731733942,2,-0.06725071926775854,8.42853664457798,0.000588460243307054,0.0005967008182778955,0.0007579702069051564,0.9980568289756775,216.83374071121216
-268.94277543932725,27.46374902215463,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,221.09441089630127
nan,nan,143360,0.04728218386590015,0.345458984375,0.3633789122104645,0.40625,0.510449230670929,0.40638427734375,34.29935556650162,70,0.0002575819672131147,1000.0,-342.0364057598289,2,-0.07561062600871082,11.791648849844933,0.0005404788535088301,0.0005475355428643525,0.0006985157378949225,0.998213529586792,223.29595971107483
nan,nan,145408,0.028829881759156704,0.24199219048023224,0.26240235567092896,0.30253905057907104,0.40327149629592896,0.30255126953125,34.21291593313217,71,0.00025696721311475407,1000.0,-336.3471494717172,2,-0.07297855388897005,17.10640937834978,0.0005190838128328323,0.0005257313023321331,0.000670379027724266,0.9982847571372986,225.52443981170654
nan,nan,147456,0.04051135048866854,0.30756837129592896,0.33100587129592896,0.371826171875,0.4739746153354645,0.37109375,34.23007111549377,72,0.0002563524590163934,1000.0,-356.13669519158054,2,-0.07349348186107818,14.53802980929613,0.0004886632086709142,0.0004962605889886618,0.0006326251314021647,0.9983824491500854,227.70005297660828
nan,nan,149504,0.05507378970796708,0.34492188692092896,0.3565429747104645,0.40434569120407104,0.4984374940395355,0.40106201171875,34.35902581214905,73,0.00025573770491803277,1000.0,-297.04948058334026,2,-0.07484005217265803,12.282364144921303,0.0004530498699750751,0.0004588267474900931,0.000584936875384301,0.9985032081604004,229.95148396492004
nan,nan,151552,0.03175092891979148,0.2708984315395355,0.2837890684604645,0.33623045682907104,0.42265623807907104,0.3283935546875,34.160403800010684,74,0.0002551229508196721,1000.0,-392.8787457568461,2,-0.07262208234460558,18.46436488330364,0.0004298588028177619,0.00043510072282515466,0.0005550860078074038,0.9985799789428711,232.0680799484253
-255.97275189471014,49.64392664900651,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,236.46713876724243
nan,nan,153600,0.06397825327439932,0.4002441465854645,0.41899412870407104,0.4671386778354645,0.5703125,0.46417236328125,34.18011636734009,75,0.00025450819672131146,1000.0,-336.22295187505097,2,-0.07325845594750717,12.25462114661932,0.0003870310029014945,0.00039252397255040705,0.0005011821049265563,0.998719334602356,238.7318239212036
nan,nan,155648,0.04824850919903838,0.3397460877895355,0.3611816465854645,0.3961425721645355,0.506152331829071,0.4008056640625,34.29724388122558,76,0.0002538934426229508,1000.0,-326.790905704499,2,-0.07200945006043184,15.076856352388859,0.00036152341635897756,0.00036720832576975226,0.00046742885024286807,0.9988038539886475,240.97023582458496
nan,nan,157696,0.033762831718922824,0.29072266817092896,0.28608399629592896,0.3429199159145355,0.4532226622104645,0.3432373046875,34.191673481464385,77,0.0002532786885245901,1000.0,-328.87043911659464,2,-0.07946541532292031,21.780359724164008,0.000344331085216254,0.0003503544139675796,0.00044473569141700864,0.9988605976104736,243.20934391021729
nan,nan,159744,0.028708098836796127,0.24643555283546448,0.28510743379592896,0.3072265684604645,0.42353516817092896,0.315576171875,34.16112892627716,78,0.00025266393442622946,1000.0,-168.35867609739722,2,-0.08061608495481778,24.323423820734025,0.000330053037032485,0.0003354882646817714,0.00042664591455832124,0.9989078044891357,245.47131490707397
