eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,65536,0.09599695600281848,0.5342773199081421,0.4884277284145355,0.13784179091453552,0.12651367485523224,0.11713866889476776,0.096435546875,0.09370116889476776,0.11093749850988388,0.4637207090854645,0.4339355528354645,0.43183594942092896,0.3819335997104645,0.3145996034145355,0.23701171576976776,0.17583008110523224,0.15561524033546448,0.2687347412109375,0.055237634654622524,1.823653642460704,10.0,137.7426624774933,32,0.0002809426229508196,1000.0,-894.4447718530796,2,-0.048704419063869867,21.28297245055437,239.3323769569397
nan,nan,67584,0.13059052306925878,0.5914551019668579,0.565673828125,0.164306640625,0.15488281846046448,0.14360351860523224,0.13676758110523224,0.154052734375,0.17827148735523224,0.512402355670929,0.48369139432907104,0.45756834745407104,0.4322753846645355,0.35600584745407104,0.25312501192092896,0.18374022841453552,0.16875000298023224,0.3085357666015625,0.05342389531433582,2.605725266598165,10.0,138.4061751842499,33,0.00028032786885245903,1000.0,-683.4144787069567,2,-0.042661530897021294,16.29349409304559,245.7668809890747
nan,nan,69632,0.10445989682775689,0.564746081829071,0.543749988079071,0.14951172471046448,0.134765625,0.107177734375,0.08720703423023224,0.09184570610523224,0.10561523586511612,0.47895509004592896,0.44189453125,0.4097656309604645,0.3817382752895355,0.31806641817092896,0.25336915254592896,0.20302733778953552,0.18193359673023224,0.2783355712890625,0.05580603254493326,2.8944197587668894,10.0,137.68243179321288,34,0.0002797131147540983,1000.0,-574.3914149238917,2,-0.04765840446343646,15.082512281276285,252.39864897727966
nan,nan,71680,0.0929275056663755,0.521240234375,0.4925781190395355,0.12729492783546448,0.11196289211511612,0.08315429836511612,0.07050780951976776,0.07539062201976776,0.09663085639476776,0.4630371034145355,0.4349121153354645,0.41035157442092896,0.3951660096645355,0.33002930879592896,0.23105469346046448,0.1787109375,0.14243164658546448,0.2602783203125,0.05468424883438274,2.064497395977378,10.0,137.45943369865418,35,0.00027909836065573767,1000.0,-546.8075618546567,2,-0.04771237669046968,15.371025792881847,259.32829189300537
-550.0634584633829,27.34907515493423,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,272.8576669692993
nan,nan,73728,0.09611360807066376,0.5350586175918579,0.5076659917831421,0.11962890625,0.10190429538488388,0.09770508110523224,0.08500976860523224,0.08828125149011612,0.097900390625,0.463623046875,0.42041015625,0.3853515684604645,0.3407226502895355,0.2864746153354645,0.23769530653953552,0.18173828721046448,0.14169922471046448,0.2556793212890625,0.053564350004307926,1.6752123322337866,10.0,137.7391047000885,36,0.000278483606557377,1000.0,-549.6114756838792,2,-0.0418791170057375,19.75154399946332,279.36495876312256
nan,nan,75776,0.07996099986412446,0.4842285215854645,0.48095703125,0.12221679836511612,0.09140624850988388,0.05942382663488388,0.05283202975988388,0.05473632737994194,0.06879882514476776,0.4044433534145355,0.3729003965854645,0.3524414002895355,0.32958984375,0.2900390625,0.22470703721046448,0.16640624403953552,0.14682617783546448,0.2313720703125,0.05356046098750085,1.6230826865881682,10.0,137.31545491218566,37,0.00027786885245901637,1000.0,-482.8466260141678,2,-0.04261620104080066,19.098700734227897,285.7153809070587
nan,nan,77824,0.06756703237624606,0.4273437559604645,0.4466308653354645,0.11567382514476776,0.10258789360523224,0.06074218824505806,0.04755859449505806,0.04628906399011612,0.06591796875,0.36616212129592896,0.33222657442092896,0.3294433653354645,0.30908203125,0.2752441465854645,0.206787109375,0.17031249403953552,0.13339844346046448,0.2147125244140625,0.05083322850987315,1.321328047849238,10.0,137.3363302707672,38,0.0002772540983606557,1000.0,-525.4033026420676,2,-0.03947870838455856,20.18814843595028,292.0531167984009
nan,nan,79872,0.07313675565637823,0.5055176019668579,0.4261718690395355,0.10488281399011612,0.08803711086511612,0.06879882514476776,0.05644531175494194,0.05458984524011612,0.06577148288488388,0.35112303495407104,0.3589843809604645,0.349365234375,0.33808594942092896,0.29096680879592896,0.2353515625,0.18544921278953552,0.14057616889476776,0.22625732421875,0.0534719227696769,1.2910994183272124,10.0,137.36613631248474,39,0.00027663934426229507,1000.0,-296.78043512872273,2,-0.04175469052279368,13.723797218501568,297.91029596328735
nan,nan,81920,0.08478954206366325,0.47236329317092896,0.44511717557907104,0.154052734375,0.115966796875,0.08818359673023224,0.08872070163488388,0.09511718899011612,0.12158203125,0.41425782442092896,0.3963867127895355,0.39594727754592896,0.3919433653354645,0.3384765684604645,0.25834959745407104,0.22397461533546448,0.191650390625,0.262005615234375,0.054383759992197155,1.604862237907946,10.0,137.69504446983336,40,0.0002760245901639344,1000.0,-340.59042327642163,2,-0.04061456933850423,8.265303876250982,303.6547088623047
