eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,45056,0.30093584109199584,0.776562511920929,0.512158215045929,0.23500975966453552,0.16635742783546448,0.42252197265625,0.23792441231198608,3.088382091000676,1.0,35.284993135929106,22,0.0002870901639344262,1000.0,-567.9299145982714,2,-0.08424079997930675,8.720688842423261,68.96019506454468
nan,nan,47104,0.3313250709019485,0.7928711175918579,0.49199217557907104,0.24282225966453552,0.16264648735523224,0.4225830078125,0.23811832112260162,3.098781085759401,1.0,35.40591145753861,23,0.00028647540983606554,1000.0,-576.2452733656028,2,-0.09128743653418496,9.24839956369251,71.44550395011902
nan,nan,49152,0.25294219942516066,0.734814465045929,0.4854980409145355,0.22871093451976776,0.1787109375,0.40693359375,0.234990339493379,3.101278343424201,1.0,35.04602051973343,24,0.0002858606557377049,1000.0,-580.4500855136896,2,-0.0825217796722427,9.736419143853709,73.93441104888916
nan,nan,51200,0.33044563675211974,0.767285168170929,0.534423828125,0.2265625,0.15996094048023224,0.42205810546875,0.2352417345624417,3.1939027125015853,1.0,35.42470957040787,25,0.00028524590163934424,1000.0,-579.0505961968408,2,-0.07878283609170467,10.069208475109189,76.42879581451416
-576.3798123628882,2.362659898574409,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.22004294395447
nan,nan,53248,0.3064115797445993,0.7559570074081421,0.556835949420929,0.27045899629592896,0.18339844048023224,0.44166259765625,0.2314314460847527,3.0910162523388864,1.0,35.19612931013107,26,0.0002846311475409836,1000.0,-576.0115248163711,2,-0.08813938808161766,10.31894835839048,82.62786197662354
nan,nan,55296,0.4116121930346708,0.7936035394668579,0.5440429449081421,0.2774902284145355,0.20576171576976776,0.455224609375,0.23250016695819795,3.0771546833217145,1.0,35.568055164814,27,0.00028401639344262294,1000.0,-568.4762821315906,2,-0.08615310693276115,10.728546531591565,85.1095507144928
nan,nan,57344,0.29418299134922565,0.708691418170929,0.553955078125,0.25761717557907104,0.24853515625,0.44219970703125,0.21880128639750182,2.836169116944075,1.0,35.37669018507004,28,0.0002834016393442623,1000.0,-566.7965446378281,2,-0.07711883852025495,10.916376105323433,87.59036684036255
nan,nan,59392,0.4216279171028873,0.8202148675918579,0.4852050840854645,0.21342773735523224,0.18222656846046448,0.4252685546875,0.2378352504223585,3.1664687011390926,1.0,35.76329662799835,29,0.00028278688524590163,1000.0,-573.2138031564327,2,-0.08647630781633779,10.875004665227607,90.06664800643921
nan,nan,61440,0.30643162164997195,0.756152331829071,0.4916015565395355,0.22470703721046448,0.19570311903953552,0.417041015625,0.22147846911102534,2.870144863799214,1.0,35.348128259181976,30,0.00028217213114754093,1000.0,-579.2217435300981,2,-0.07498374445131048,11.055913763307036,92.4909679889679
-595.6352407540451,3.7396965497795103,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96.28165769577026
nan,nan,63488,0.4924712592292053,0.8431152105331421,0.48388671875,0.181396484375,0.19682617485523224,0.42630615234375,0.23524549258872868,3.13743656873703,1.0,36.10777064561844,31,0.0002815573770491803,1000.0,-585.704474652212,2,-0.07759031156310811,11.243059686478228,98.72926378250122
nan,nan,65536,0.31399694691062907,0.7583984136581421,0.542285144329071,0.21015624701976776,0.19155272841453552,0.42559814453125,0.2284480224363506,2.9977282356470822,1.0,35.44416016340256,32,0.0002809426229508196,1000.0,-591.9424986780998,2,-0.08911380419740453,10.684484452288597,101.24465203285217
nan,nan,67584,0.32648221487179396,0.7840331792831421,0.531054675579071,0.19111327826976776,0.17373046278953552,0.41998291015625,0.23025719677098094,3.060633818432689,1.0,35.35851067304611,33,0.00028032786885245903,1000.0,-592.658423584689,2,-0.08060722397640348,11.35030554763507,103.71655297279358
nan,nan,69632,0.35217678908084055,0.7791503667831421,0.550097644329071,0.21435546875,0.21000976860523224,0.4384033203125,0.2303718003910035,3.0056963935494423,1.0,35.558329176902774,34,0.0002797131147540983,1000.0,-595.5824949903438,2,-0.08594184687826782,11.446680186875165,106.2777967453003
nan,nan,71680,0.3844610946107423,0.807421863079071,0.5826171636581421,0.20546874403953552,0.19462890923023224,0.4475341796875,0.22946443972177805,2.8623464696109293,1.0,35.73343204259872,35,0.00027909836065573767,1000.0,-591.3972001307277,2,-0.08155967296333984,11.632992344349622,108.71710586547852
-582.293597367989,1.9660347009994272,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112.57818603515625
nan,nan,73728,0.25252376994976655,0.72314453125,0.5392090082168579,0.22685547173023224,0.19970703125,0.42222900390625,0.22429037573747337,1.9916836768388748,1.0,34.979413139820096,36,0.000278483606557377,1000.0,-573.2663596095658,2,-0.08180825303425081,12.272587843984365,115.07117176055908
nan,nan,75776,0.309931073601183,0.73681640625,0.568798840045929,0.24130859971046448,0.19853515923023224,0.43636474609375,0.23252249844372272,2.126888571679592,1.0,35.16093385219574,37,0.00027786885245901637,1000.0,-542.6206893731435,2,-0.0850042035104707,11.966214761510491,117.57081913948059
nan,nan,77824,0.23864982331724605,0.696337878704071,0.5186523199081421,0.21665039658546448,0.19614258408546448,0.40694580078125,0.22029378688894213,1.8588576395064593,1.0,35.011182725429535,38,0.0002772540983606557,1000.0,-473.44337414066115,2,-0.08276894940063358,11.634873750433325,119.982990026474
nan,nan,79872,0.2407748791971244,0.6993652582168579,0.512988269329071,0.22441406548023224,0.20620116591453552,0.4107421875,0.22296572024933994,1.5541901839897037,1.0,34.97387573719025,39,0.00027663934426229507,1000.0,-396.99393453406316,2,-0.08994564916938544,14.708979810774327,122.38960194587708
nan,nan,81920,0.22468148274419947,0.6864258050918579,0.47709959745407104,0.19414062798023224,0.15947265923023224,0.37928466796875,0.21863298788666724,1.3085145896300674,1.0,34.87793883085251,40,0.0002760245901639344,1000.0,-335.9573163661478,2,-0.08482874327455647,18.967475655674935,124.84085893630981
-334.4896452394661,106.30924694747857,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128.66779589653015
nan,nan,83968,0.2880985115247313,0.737988293170929,0.5232909917831421,0.25678712129592896,0.22900390625,0.436767578125,0.22434465633705258,1.2998278733342885,1.0,35.16612251996994,41,0.00027540983606557377,1000.0,-383.73020819735007,2,-0.08469551589805632,18.705660335719585,131.1274209022522
nan,nan,86016,0.3128674749954371,0.7470703125,0.506591796875,0.27324217557907104,0.28095704317092896,0.45196533203125,0.22246024357154964,1.5741151722148061,1.0,35.217681121826175,42,0.0002747950819672131,1000.0,-636.4927147083355,3,-0.07470402449835092,27.408785067498684,133.48585295677185
nan,nan,88064,0.29794611193792664,0.734375,0.548291027545929,0.2947753965854645,0.29521483182907104,0.4681640625,0.21586414957419037,1.6316911809146404,1.0,35.26422231197357,43,0.0002741803278688524,1000.0,-724.7008172695478,2,-0.07961768162203953,16.670152404159307,135.8616168498993
nan,nan,90112,0.4166645900317235,0.809814453125,0.5341796875,0.24379882216453552,0.2576660215854645,0.46136474609375,0.2323771114461124,2.003331108763814,1.0,35.86959054470062,44,0.00027356557377049176,1000.0,-745.2593623411435,2,-0.07966169827850536,19.0493143863976,138.32480692863464
-797.6482308512539,93.96389075395459,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,142.1382179260254
nan,nan,92160,0.32360171219625045,0.769824206829071,0.50341796875,0.21518555283546448,0.21254882216453552,0.425244140625,0.21837594560347498,1.5447398215532302,1.0,35.22782530784607,45,0.0002729508196721311,1000.0,-763.0125305452575,2,-0.08074954890762456,24.511762900650503,144.5728678703308
nan,nan,94208,0.33067162028455643,0.761767566204071,0.4917968809604645,0.26806640625,0.293701171875,0.4538330078125,0.21890581729821862,1.7326179962605237,1.0,35.22086642980575,46,0.00027233606557377046,1000.0,-781.1702916304312,2,-0.0796003456111066,23.164093685150146,146.95900177955627
nan,nan,96256,0.22241217124974355,0.6919921636581421,0.5126953125,0.25341796875,0.22177734971046448,0.419970703125,0.22350758160464465,1.6077353233471512,1.0,34.82449864149093,47,0.0002717213114754098,1000.0,-744.60603095328,2,-0.08169677695259452,26.120802308619023,149.32836890220642
nan,nan,98304,0.3012568231846672,0.77392578125,0.48945313692092896,0.22993163764476776,0.23881836235523224,0.4330322265625,0.2268514171708375,1.6108719922602177,1.0,35.46797058582306,48,0.00027110655737704915,1000.0,-709.5518583406117,2,-0.07754609490511939,25.26465337574482,151.7695050239563
nan,nan,100352,0.230706687096972,0.705517590045929,0.4955078065395355,0.23056641221046448,0.24726562201976776,0.41971435546875,0.2220315143931657,1.4723454546183348,1.0,34.990886664390565,49,0.0002704918032786885,1000.0,-772.3385748053383,2,-0.08057131922105328,29.974272525310518,154.1948778629303
-627.7390069235033,32.83941698590704,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,158.00793504714966
nan,nan,102400,0.2521665840577043,0.722607433795929,0.502197265625,0.2552246153354645,0.2552734315395355,0.43382568359375,0.2192548410501331,1.489489619806409,1.0,35.01312206983566,50,0.00026987704918032785,1000.0,-674.8886439991652,2,-0.07428407889092341,26.30035698711872,160.3035430908203
nan,nan,104448,0.2482395365514094,0.7435058355331421,0.42109376192092896,0.19960936903953552,0.238525390625,0.40068359375,0.22394260875880717,1.4886326836422086,1.0,35.08771320581436,51,0.00026926229508196715,1000.0,-737.8614377038587,2,-0.07791705740382895,31.0885131418705,162.65589785575867
nan,nan,106496,0.28636718092529917,0.756591796875,0.5066894292831421,0.23081055283546448,0.2669433653354645,0.4402587890625,0.22385428845882416,1.507491298019886,1.0,35.24353393316269,52,0.00026864754098360655,1000.0,-878.8714844995495,2,-0.07614756028633565,33.38137309253216,165.07005190849304
nan,nan,108544,0.3248451170453336,0.778369128704071,0.4727539122104645,0.24570313096046448,0.2645019590854645,0.44033203125,0.2258989255875349,1.7312314439564944,1.0,35.33767206668854,53,0.0002680327868852459,1000.0,-735.8964862790019,2,-0.08134868174092844,24.938320365548133,167.48859190940857
nan,nan,110592,0.2625582168286201,0.746289074420929,0.47661131620407104,0.2542480528354645,0.28466796875,0.4404541015625,0.21805336838588119,1.6671759769320489,1.0,34.90954794883728,54,0.00026741803278688525,1000.0,-720.2085031400169,2,-0.07932742515113204,26.296706703305244,169.92292594909668
-738.9482297591629,61.036271998215305,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,173.7358751296997
nan,nan,112640,0.2991687389090657,0.753710925579071,0.5315917730331421,0.271728515625,0.32978516817092896,0.4717041015625,0.21608408303000032,1.4682730803266169,1.0,35.28436714410782,55,0.0002668032786885246,1000.0,-690.7955476905953,2,-0.08148114276118576,30.91584830582142,175.99883699417114
nan,nan,114688,0.42688593814964404,0.7838379144668579,0.45405274629592896,0.2762695252895355,0.3387695252895355,0.463232421875,0.21503445520065725,1.3524026464670897,1.0,35.511866331100464,56,0.0002661885245901639,1000.0,-883.3812073268889,2,-0.06186542607611045,32.95765978693962,178.50994396209717
nan,nan,116736,0.3258979231817648,0.763964831829071,0.49467772245407104,0.2682128846645355,0.3333984315395355,0.4650634765625,0.2003854975104332,1.3804589707404376,1.0,35.45999292135239,57,0.00026557377049180324,1000.0,-540.6011550585692,2,-0.07262165736174211,31.21828115284443,180.93439483642578
nan,nan,118784,0.6642496102082077,0.7635253667831421,0.5576171875,0.42851561307907104,0.46967774629592896,0.554833984375,0.1969667546916753,1.2515217902138829,1.0,36.9781436920166,58,0.0002649590163934426,1000.0,-701.4298780266545,2,-0.047773298848187554,19.360271790623663,183.34276390075684
nan,nan,120832,0.37075596605427563,0.759570300579071,0.4661621153354645,0.33159178495407104,0.3753418028354645,0.48316650390625,0.18309659883379936,1.3053723398596049,1.0,35.52599164247513,59,0.00026434426229508194,1000.0,-587.8479718716828,2,-0.05579302607220597,21.063422152400015,185.78474807739258
-667.6399756998842,73.50537048618871,120832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,189.5790388584137
nan,nan,122880,0.3955715338292066,0.805859386920929,0.44707030057907104,0.2920898497104645,0.37836915254592896,0.48084716796875,0.1996444845572114,1.4756743529811502,1.0,35.56837377548218,60,0.0002637295081967213,1000.0,-643.2542824957361,2,-0.06173347589792684,22.351161567866804,191.93508410453796
nan,nan,124928,0.28508434040413705,0.72412109375,0.4395507872104645,0.30205076932907104,0.3834472596645355,0.46229248046875,0.19243653998710214,1.2310372408479453,1.0,35.16202595233917,61,0.00026311475409836063,1000.0,-878.2434592350183,2,-0.058333424665033815,20.334034261107444,194.39193081855774
nan,nan,126976,0.33393089629680617,0.795214831829071,0.3870605528354645,0.19086913764476776,0.2611328065395355,0.4085693359375,0.22161046527326106,1.2045652836561203,1.0,35.389165222644806,62,0.0002625,1000.0,-832.269827646227,2,-0.07067286158562638,31.674388137459754,196.81312584877014
nan,nan,129024,0.3832388946932042,0.816113293170929,0.4234375059604645,0.22895507514476776,0.3072265684604645,0.44393310546875,0.2051444829441607,1.2419067077338695,1.0,35.63459478616714,63,0.00026188524590163933,1000.0,-951.0792715402284,3,-0.06745052571641282,45.508041793107985,199.23080706596375
nan,nan,131072,0.3888885186155676,0.7925781011581421,0.4715820252895355,0.2789062559604645,0.3829101622104645,0.481494140625,0.2029087383300066,1.4885268883779645,1.0,35.66044780015945,64,0.0002612704918032787,1000.0,-748.841173784671,2,-0.054953074251534416,35.98030986636877,201.59656381607056
-643.3294551302575,32.06643519023774,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,205.4782338142395
nan,nan,133120,0.4055685972358333,0.783398449420929,0.5491698980331421,0.3504882752895355,0.4361328184604645,0.52979736328125,0.19330286565236748,1.5237925797700882,1.0,35.82887114286423,65,0.000260655737704918,1000.0,-743.7798696106008,2,-0.05765356237534434,30.187808074057102,207.8477177619934
nan,nan,135168,0.39278673655353485,0.794238269329071,0.501757800579071,0.2703613340854645,0.368896484375,0.4838134765625,0.20091938530094922,1.524744011834264,1.0,35.73938791751861,66,0.0002600409836065573,1000.0,-699.896151966391,2,-0.058769577136263254,28.894974035024642,210.31191396713257
nan,nan,137216,0.2971155394392554,0.744921863079071,0.4791503846645355,0.28642576932907104,0.3377929627895355,0.46207275390625,0.20102461031638086,1.3657942410558461,1.0,35.27436060905457,67,0.00025942622950819673,1000.0,-578.2060346990164,2,-0.06576976882060989,26.312191587686538,212.7465147972107
nan,nan,139264,0.6333723090647254,0.8682616949081421,0.458251953125,0.2965331971645355,0.38432615995407104,0.50184326171875,0.2177375866100192,1.7144875725731255,1.0,36.72498128414154,68,0.000258811475409836,1000.0,-558.1673936470146,2,-0.05340887999627739,22.37290322035551,215.1311309337616
nan,nan,141312,0.3711713127195253,0.7857910394668579,0.46831053495407104,0.29145509004592896,0.405029296875,0.487646484375,0.19012343762442468,1.5095104694366455,1.0,35.45162562131882,69,0.00025819672131147537,1000.0,-543.2051481611452,2,-0.057890040398342536,20.600081452727316,217.51983094215393
-469.24994307679196,49.18793124575936,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,221.55842089653015
nan,nan,143360,0.6164745273010339,0.8822265863418579,0.41650390625,0.24775390326976776,0.3604980409145355,0.47674560546875,0.21625365926884116,1.7950075034052133,1.0,36.535141503810884,70,0.0002575819672131147,1000.0,-476.778034466354,2,-0.06556695982581004,17.988275358080863,223.96486711502075
nan,nan,145408,1.0643189385649747,0.905224621295929,0.41386717557907104,0.2549804747104645,0.36469727754592896,0.4846923828125,0.2226412261836231,2.38321083933115,1.0,38.161181354522704,71,0.00025696721311475407,1000.0,-591.311544519566,2,-0.05896908123395406,15.957507583498955,226.4850308895111
nan,nan,147456,0.7655477331602014,0.7962402105331421,0.42949217557907104,0.31669920682907104,0.403564453125,0.4864990234375,0.17970329360105097,0.9956240063533187,1.0,36.07976464033127,72,0.0002563524590163934,1000.0,-600.7671573351089,2,-0.04645573426387273,15.072785137593746,228.9713499546051
nan,nan,149504,0.4219104438845534,0.798095703125,0.39677733182907104,0.19951172173023224,0.26611328125,0.41512451171875,0.19337709113024176,1.0173500524833798,1.0,35.72072982788086,73,0.00025573770491803277,1000.0,-523.5876024460729,2,-0.06671617276151665,28.661758705973625,231.416357755661
nan,nan,151552,0.6974152316470281,0.8336426019668579,0.40864259004592896,0.2978515625,0.359375,0.4748779296875,0.20499978540465236,1.2240720933303237,1.0,36.90383160114288,74,0.0002551229508196721,1000.0,-587.7121552644726,2,-0.060627597477287055,20.46596891582012,234.14478373527527
-690.2673028001898,87.34497295346449,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,238.26326298713684
nan,nan,153600,0.3882238405582029,0.7076660394668579,0.514892578125,0.32709962129592896,0.4140625,0.49093017578125,0.17012400729581714,0.9778028251603246,1.0,35.75177398920059,75,0.00025450819672131146,1000.0,-750.2409783647674,2,-0.05161394557799213,18.331221596896647,240.73871898651123
nan,nan,155648,0.28150312207872047,0.7269042730331421,0.4186035096645355,0.2694335877895355,0.3702636659145355,0.44630126953125,0.17811129302717746,1.1936051037162543,1.0,35.16259526014328,76,0.0002538934426229508,1000.0,-478.79851123308686,2,-0.06491683024214581,14.120204880833626,243.22336792945862
nan,nan,157696,1.51434647932183,0.949023425579071,0.40107423067092896,0.27680665254592896,0.3838867247104645,0.50269775390625,0.2507139110472053,1.9465476151555776,1.0,40.19611321687698,77,0.0002532786885245901,1000.0,-477.1946478148667,2,-0.06957380088279023,13.299894711747765,245.77904200553894
nan,nan,159744,0.5682457841467112,0.792919933795929,0.42119139432907104,0.3397460877895355,0.4537597596645355,0.501904296875,0.15936292784754186,1.1264037435874343,1.0,36.296660447120665,78,0.00025266393442622946,1000.0,-453.92559580705597,2,-0.03101936154998839,10.528800153359771,248.41809487342834
nan,nan,161792,1.8018112890713383,0.9532226324081421,0.3434081971645355,0.22724609076976776,0.3692382872104645,0.47327880859375,0.24215246299281717,2.4571601305156947,1.0,41.74406584501266,79,0.0002520491803278688,1000.0,-481.3402104126551,2,-0.06815544513519853,8.919395996257663,251.0319948196411
-588.188012247219,2.582070743062889,161792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255.20897102355957
nan,nan,163840,2.9049232498393396,0.967724621295929,0.26005858182907104,0.21650390326976776,0.36323243379592896,0.4518798828125,0.26859888969920576,3.2894151134416463,1.0,47.068689334392545,80,0.00025143442622950816,1000.0,-552.0227919566679,2,-0.07830557436100208,8.726881324592977,257.60491394996643
nan,nan,165888,3.866869201371446,0.9739745855331421,0.26240235567092896,0.26567381620407104,0.38862305879592896,0.47266845703125,0.2500720548909158,3.2135421209037305,1.0,57.26026997566223,81,0.00025081967213114756,1000.0,-551.0464490268344,2,-0.07093145207327325,9.000234249699862,260.1425898075104
nan,nan,167936,3.2457827663165517,0.917236328125,0.3260742127895355,0.2760253846645355,0.43681639432907104,0.4890380859375,0.21531837943475693,2.789405497070402,1.0,51.69167602062225,82,0.0002502049180327869,1000.0,-568.2440241542678,2,-0.055748448849772106,9.580123196635395,262.77059507369995
nan,nan,169984,2.11771073549171,0.908251941204071,0.3927246034145355,0.42280274629592896,0.594433605670929,0.57955322265625,0.16242344448110088,2.12044884506613,1.0,43.709519469738005,83,0.0002495901639344262,1000.0,-585.8383156210768,2,-0.019143761931627524,10.080540197947993,265.4161698818207
nan,nan,172032,3.4219855322502553,0.9609375,0.27592772245407104,0.3209472596645355,0.490478515625,0.51207275390625,0.2325507964938879,2.750090348627418,1.0,50.25826749801636,84,0.00024897540983606555,1000.0,-591.5915517621803,3,-0.055893383955117316,14.819871449191123,268.01495385169983
-592.3081870704912,0.9624227497487106,172032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,272.17349195480347
nan,nan,174080,3.730819466582034,0.3388671875,0.2972656190395355,0.49287110567092896,0.930859386920929,0.5149658203125,0.22637208992382513,3.0258542806841433,1.0,56.8552428483963,85,0.0002483606557377049,1000.0,-592.4205387540133,2,-0.059197098735603505,10.741011616820469,274.57521891593933
nan,nan,176128,8.544541328959166,0.19672851264476776,0.2571777403354645,0.973388671875,0.9854980707168579,0.6031982421875,0.36278748759068546,4.852158202417195,1.0,166.30515656471252,86,0.00024774590163934425,1000.0,-593.2161406137357,2,-0.08511001925216988,10.995897359820082,277.1707010269165
