eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,22528,0.007930564025627973,0.010009765625,0.009082031436264515,0.011962890625,0.01499023474752903,0.014404296875,0.01582031324505806,0.01547851599752903,0.01513671875,0.010449218563735485,0.009033203125,0.01035156287252903,0.012255859561264515,0.01303710974752903,0.015332031063735485,0.01381835900247097,0.01113281212747097,0.0126434326171875,136.2002977848053,0.38669160366989674,11,0.0002938524590163934,1000.0,-564.9645169852794,2,0.0058889248437481,31.589834544062615,75.66101622581482
nan,nan,24576,0.013408849001280032,0.01967773400247097,0.026123046875,0.02280273474752903,0.02622070349752903,0.030029296875,0.031982421875,0.03579101711511612,0.03398437425494194,0.026611328125,0.02431640587747097,0.02470703050494194,0.02597656287252903,0.03110351599752903,0.03090820275247097,0.03144531324505806,0.02534179762005806,0.0279388427734375,136.28255305290222,0.4143786552827805,12,0.00029323770491803276,1000.0,-471.0635873821377,2,-0.006664218967489433,17.462722878158093,80.62266612052917
nan,nan,26624,0.018509575304233295,0.03989257663488388,0.04428710788488388,0.04389648512005806,0.04814453050494194,0.05214843899011612,0.05776367336511612,0.05434570461511612,0.05302734300494194,0.03803711012005806,0.03964843600988388,0.041259765625,0.04130859300494194,0.04697265475988388,0.04560546949505806,0.05180663987994194,0.04677734524011612,0.0465576171875,136.61934480667114,0.43431556222494694,13,0.0002926229508196721,1000.0,-497.4595241077194,2,-0.01762883106857771,13.954639774560928,85.55947804450989
nan,nan,28672,0.01748482568800682,0.034912109375,0.03129882737994194,0.045654296875,0.04501952975988388,0.04897461086511612,0.05000000074505806,0.05185546725988388,0.05097656324505806,0.03852539137005806,0.03276367112994194,0.03862304612994194,0.04228515550494194,0.03876953199505806,0.045166015625,0.04750976711511612,0.04218750074505806,0.0427825927734375,136.3918044090271,0.43980064571369437,14,0.00029200819672131145,1000.0,-541.8496693406693,2,-0.006338989484356716,19.714296270906924,90.58259725570679
nan,nan,30720,0.014985213723957714,0.02963867224752903,0.03496093675494194,0.03471679612994194,0.032958984375,0.03662109375,0.03872070461511612,0.04169921949505806,0.03964843600988388,0.03154296800494194,0.02939453162252903,0.03364257887005806,0.03115234337747097,0.03432617336511612,0.03872070461511612,0.03476562350988388,0.02910156175494194,0.0344757080078125,136.6109321117401,0.4437456957064569,15,0.0002913934426229508,1000.0,-511.8760233995833,2,-0.01976696084238938,18.03762417882681,95.65311217308044
-507.43079678972936,74.29238912654269,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106.060467004776
nan,nan,32768,0.01006516846609884,0.013720703311264515,0.01357421837747097,0.01835937425494194,0.013964843936264515,0.02192382887005806,0.02646484412252903,0.02475585974752903,0.0234375,0.013671875,0.01210937462747097,0.01308593712747097,0.012890624813735485,0.01904296875,0.01723632775247097,0.01816406287252903,0.01611328125,0.0174072265625,136.2281327724457,0.3057346083689481,16,0.00029077868852459015,1000.0,-593.404888920022,2,-0.006612774875247851,32.12579385638237,110.88717699050903
nan,nan,34816,0.014625839688960696,0.02714843675494194,0.03017578087747097,0.03046875074505806,0.03095703199505806,0.03984374925494194,0.03969726711511612,0.0498046875,0.0380859375,0.02812499925494194,0.0302734375,0.02622070349752903,0.02871093712747097,0.03237304836511612,0.03774414211511612,0.03642578050494194,0.03115234337747097,0.033575439453125,136.49459280967713,0.42107157460413874,17,0.00029016393442622945,1000.0,-551.2409711071034,2,-0.027101677426253447,18.723361065983774,116.1399302482605
nan,nan,36864,0.014938535378314554,0.02788085862994194,0.03110351599752903,0.03476562350988388,0.03793945163488388,0.03920898586511612,0.04355468600988388,0.04609375074505806,0.04291992262005806,0.02622070349752903,0.0283203125,0.026611328125,0.02734375,0.03139648586511612,0.03203124925494194,0.04233398288488388,0.03466796875,0.0345245361328125,136.41066269874574,0.3392376182833686,18,0.00028954918032786885,1000.0,-542.6686604714819,2,-0.032119795522885394,15.04447711110115,121.28555703163147
nan,nan,38912,0.018055689987158986,0.04023437574505806,0.04531250149011612,0.04208984225988388,0.04990234225988388,0.05141601711511612,0.05717773362994194,0.055419921875,0.05703125149011612,0.03691406175494194,0.04057617112994194,0.03691406175494194,0.037109375,0.04584961012005806,0.05014648288488388,0.04555664211511612,0.0458984375,0.0460968017578125,136.55476717948915,0.41440249159932135,19,0.0002889344262295082,1000.0,-502.050512622924,2,-0.013114701994345524,19.561658994853495,126.35038113594055
nan,nan,40960,0.01668114661370055,0.03535156324505806,0.03598632663488388,0.03959960862994194,0.03759765625,0.04536132887005806,0.04897461086511612,0.05083007737994194,0.04970703274011612,0.03657226637005806,0.03364257887005806,0.03432617336511612,0.03740234300494194,0.03837890550494194,0.04047851637005806,0.04653320461511612,0.03896484524011612,0.040606689453125,136.4448829174042,0.34571122117340564,20,0.00028831967213114755,1000.0,-518.6383499677654,2,-0.01947199863207061,23.334594206511973,131.49076008796692
-488.42103369302777,63.12099379636164,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,141.89834713935852
nan,nan,43008,0.01812267787536257,0.03745117038488388,0.04233398288488388,0.04365234449505806,0.04672851413488388,0.04790038987994194,0.05043945461511612,0.052978515625,0.05654297024011612,0.04038085788488388,0.03769531100988388,0.03925781324505806,0.040771484375,0.04746093600988388,0.04682617262005806,0.04921875149011612,0.04487304762005806,0.045281982421875,136.26951670646667,0.4315361544489861,21,0.00028770491803278684,1000.0,-564.6054763327817,3,-0.011716700400575064,23.36933282315731,146.71403288841248
nan,nan,45056,0.018648723366823106,0.04428710788488388,0.04399413987994194,0.04658203199505806,0.04726562649011612,0.04746093600988388,0.05791015550494194,0.05473632737994194,0.05063476413488388,0.043701171875,0.03994140774011612,0.04238281399011612,0.04560546949505806,0.04487304762005806,0.05019531399011612,0.04965820163488388,0.04653320461511612,0.047235107421875,136.494792509079,0.4414113550912589,22,0.0002870901639344262,1000.0,-539.1277870759801,2,-0.013957709704118314,26.972793333232403,152.01138615608215
nan,nan,47104,0.022857906237913995,0.05029296875,0.05571288987994194,0.05849609524011612,0.064208984375,0.06791992485523224,0.07919921725988388,0.08076171576976776,0.07465820014476776,0.06157226487994194,0.05327148362994194,0.053955078125,0.05385742336511612,0.05668945237994194,0.06166992336511612,0.06943359225988388,0.06416015326976776,0.0628662109375,136.312845993042,0.42447906017769127,23,0.00028647540983606554,1000.0,-503.7132063154048,2,-0.013822286583308595,19.38916625082493,157.35095620155334
nan,nan,49152,0.021874957152431308,0.04145507887005806,0.04750976711511612,0.06015624850988388,0.0595703125,0.06962890923023224,0.07944335788488388,0.07465820014476776,0.0849609375,0.04960937425494194,0.04707031324505806,0.04829101637005806,0.05410156399011612,0.05190429836511612,0.06093750149011612,0.06171875074505806,0.06298828125,0.059625244140625,136.23889436721802,0.4237109561450779,24,0.0002858606557377049,1000.0,-553.5281289487662,2,-0.015683544747298585,18.196801187098025,162.52248406410217
nan,nan,51200,0.015485393098424538,0.02880859375,0.03261718899011612,0.03437500074505806,0.03916015475988388,0.03798828274011612,0.05019531399011612,0.04511718824505806,0.04365234449505806,0.02812499925494194,0.03330077975988388,0.02675781212747097,0.029541015625,0.0380859375,0.03481445461511612,0.0390625,0.03901367262005806,0.0362884521484375,136.24231152534486,0.43214348959736526,25,0.00028524590163934424,1000.0,-510.80491627931684,2,-0.018586849770508708,30.861821258068083,167.63638401031494
-510.0149509810077,44.96424054765706,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,178.13328003883362
nan,nan,53248,0.01590413041103602,0.031005859375,0.03671874850988388,0.03642578050494194,0.03535156324505806,0.04228515550494194,0.04326171800494194,0.04594726487994194,0.04252929612994194,0.03276367112994194,0.02978515625,0.03398437425494194,0.03662109375,0.03579101711511612,0.04350585862994194,0.04213867336511612,0.03925781324505806,0.0379608154296875,136.76663646697997,0.3820679263211787,26,0.0002846311475409836,1000.0,-599.5336620181854,2,-0.039424781815614554,25.16042539179325,182.99084329605103
nan,nan,55296,0.017981672151290696,0.04091797024011612,0.03911132737994194,0.03950195387005806,0.04545898362994194,0.04975586012005806,0.05600585788488388,0.05878906324505806,0.05864257737994194,0.040283203125,0.03647460788488388,0.03901367262005806,0.03691406175494194,0.04335937649011612,0.04750976711511612,0.0478515625,0.04257812350988388,0.045135498046875,136.32775568962097,0.4176430279389024,27,0.00028401639344262294,1000.0,-555.720130189485,2,-0.021033072283898946,20.246807169914245,188.1765902042389
nan,nan,57344,0.023106136054411763,0.05766601487994194,0.06044922024011612,0.06230468675494194,0.06367187201976776,0.06489257514476776,0.07119140774011612,0.08554687350988388,0.07612304389476776,0.059814453125,0.06015624850988388,0.05600585788488388,0.05732421949505806,0.0576171875,0.06552734225988388,0.06479492038488388,0.05986328050494194,0.063934326171875,136.42007131576537,0.43104513273574413,28,0.0002834016393442623,1000.0,-539.6477482839005,2,-0.0025837281078565865,17.744185823202134,193.26610898971558
nan,nan,59392,0.017604097197545344,0.04008788987994194,0.04570312425494194,0.04243164137005806,0.04257812350988388,0.047607421875,0.04682617262005806,0.05063476413488388,0.05073242262005806,0.04433593899011612,0.03593749925494194,0.03369140625,0.03691406175494194,0.04243164137005806,0.04594726487994194,0.04399413987994194,0.04038085788488388,0.0431396484375,136.7108292579651,0.3986852271016687,29,0.00028278688524590163,1000.0,-511.60235850821186,2,-0.022147477028192954,22.529778552055358,198.32021403312683
nan,nan,61440,0.01740015325958666,0.04252929612994194,0.04008788987994194,0.04038085788488388,0.04311523586511612,0.04638671875,0.05043945461511612,0.047607421875,0.05336914211511612,0.03911132737994194,0.03642578050494194,0.03330077975988388,0.03769531100988388,0.04311523586511612,0.04819335788488388,0.04130859300494194,0.04526367038488388,0.0430206298828125,136.8248972415924,0.44894448248669505,30,0.00028217213114754093,1000.0,-559.9113499294126,2,-0.02142038486490492,19.458446915447713,203.37361907958984
-539.4300788257362,83.26530785486044,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,213.88365507125854
nan,nan,63488,0.016023303542715438,0.03564453125,0.03671874850988388,0.03496093675494194,0.03715820237994194,0.03857421875,0.04296875,0.04257812350988388,0.04799804836511612,0.03032226487994194,0.02988281287252903,0.03115234337747097,0.03623046725988388,0.04165039211511612,0.03847656399011612,0.03681640699505806,0.03369140625,0.037176513671875,136.51311826705933,0.453750447044149,31,0.0002815573770491803,1000.0,-517.4793467591832,2,-0.010438911942765116,25.777885803580283,218.7698209285736
nan,nan,65536,0.016571875636327605,0.036865234375,0.03647460788488388,0.03955078125,0.03891601413488388,0.038818359375,0.04257812350988388,0.04843749850988388,0.04355468600988388,0.03486328199505806,0.02993164025247097,0.03657226637005806,0.03774414211511612,0.03974609449505806,0.04184570163488388,0.03984374925494194,0.04038085788488388,0.0391326904296875,136.4760461330414,0.45569734829477965,32,0.0002809426229508196,1000.0,-480.2046787840626,2,-0.022186394859454596,23.010632851719855,223.82833623886108
nan,nan,67584,0.021500818325694126,0.05561523512005806,0.05556640774011612,0.05615234375,0.05488281324505806,0.06499023735523224,0.07363281399011612,0.07270507514476776,0.06679687649011612,0.05268554762005806,0.04604492336511612,0.04829101637005806,0.05278320237994194,0.0595703125,0.05874023586511612,0.05410156399011612,0.054931640625,0.0579681396484375,136.7000729084015,0.3979996547102928,33,0.00028032786885245903,1000.0,-537.4552304351498,2,-0.01297945156984497,15.154028172791005,228.8379771709442
nan,nan,69632,0.01659225670337037,0.03447265550494194,0.03876953199505806,0.036376953125,0.03940429538488388,0.04360351711511612,0.04658203199505806,0.05263672024011612,0.04726562649011612,0.03461914137005806,0.03696288913488388,0.037109375,0.03500976413488388,0.03671874850988388,0.04179687425494194,0.04277343675494194,0.04067382961511612,0.0402984619140625,136.34191751480103,0.4331366883125156,34,0.0002797131147540983,1000.0,-382.05732686166664,2,-0.023429684789152815,21.207352030277253,233.93378615379333
nan,nan,71680,0.021003463423221548,0.05380859225988388,0.05361328274011612,0.05488281324505806,0.05405273288488388,0.05595703050494194,0.0654296875,0.06474609673023224,0.06840820610523224,0.05327148362994194,0.05024414137005806,0.0478515625,0.05068359524011612,0.05063476413488388,0.06074218824505806,0.05888671800494194,0.04873047024011612,0.0557464599609375,136.21633324623107,0.420094087626785,35,0.00027909836065573767,1000.0,-488.60610646663736,2,-0.015931136879953556,18.8279486566782,238.96111011505127
-449.22548083415904,73.59190883655354,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,249.44719219207764
nan,nan,73728,0.023117350307256857,0.05708007887005806,0.05751953274011612,0.06293945014476776,0.06787109375,0.07338867336511612,0.07548828423023224,0.07563476264476776,0.08247070014476776,0.05693359300494194,0.056396484375,0.05449218675494194,0.05805664137005806,0.06010742112994194,0.066162109375,0.06440429389476776,0.06435547024011612,0.064581298828125,136.56163969039918,0.4483323672320694,36,0.000278483606557377,1000.0,-559.0966306847562,2,-0.02542802598909475,21.239878053963185,254.3303849697113
nan,nan,75776,0.020388973395165523,0.04311523586511612,0.04892577975988388,0.05122070387005806,0.05629882961511612,0.05791015550494194,0.06635741889476776,0.068359375,0.07270507514476776,0.05209960788488388,0.048095703125,0.04584961012005806,0.04262695461511612,0.048828125,0.05527343600988388,0.05844726413488388,0.05068359524011612,0.0541748046875,136.57357549667358,0.4146423678845167,37,0.00027786885245901637,1000.0,-443.67537821589497,2,-0.043633877829415725,23.81826230734587,259.2599821090698
nan,nan,77824,0.02207584929310542,0.049072265625,0.04677734524011612,0.06303711235523224,0.06411132961511612,0.07109375298023224,0.075927734375,0.07968749850988388,0.08095703274011612,0.04707031324505806,0.04877929762005806,0.04497070237994194,0.04970703274011612,0.05859375,0.06894531100988388,0.06406249850988388,0.05952148512005806,0.0607696533203125,136.62035503387452,0.4246303847525269,38,0.0002772540983606557,1000.0,-406.4400271552533,2,-0.03600380357820541,21.251551777124405,264.54582929611206
nan,nan,79872,0.024191908754255566,0.05971679836511612,0.05922851711511612,0.073486328125,0.06884765625,0.07177734375,0.08730468899011612,0.08872070163488388,0.08447265625,0.060302734375,0.05712890625,0.05219726637005806,0.05322265625,0.06435547024011612,0.07026366889476776,0.07255859673023224,0.06992187350988388,0.0683441162109375,136.61836876869202,0.43224475285969677,39,0.00027663934426229507,1000.0,-542.3523124412525,2,-0.02287325616925955,21.516307339072227,269.78131222724915
nan,nan,81920,0.01895359627324069,0.04091797024011612,0.03916015475988388,0.04863281175494194,0.04658203199505806,0.052490234375,0.06098632887005806,0.059814453125,0.06132812425494194,0.04160156100988388,0.04160156100988388,0.04008788987994194,0.04331054538488388,0.04887695237994194,0.047607421875,0.05156249925494194,0.04750976711511612,0.04825439453125,136.70158433914185,0.44130312339402733,40,0.0002760245901639344,1000.0,-488.9909772529309,2,-0.009102727493154817,23.713354170322418,275.000696182251
-394.9432349925709,106.50655286702515,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,285.5026481151581
nan,nan,83968,0.020675982958891836,0.04501952975988388,0.04716796800494194,0.05307617038488388,0.06005859375,0.06479492038488388,0.06743164360523224,0.07421875,0.07373046875,0.04277343675494194,0.04291992262005806,0.04648437350988388,0.04877929762005806,0.05561523512005806,0.05605468899011612,0.05698242038488388,0.05454101413488388,0.05560302734375,136.74052653312683,0.4315802875906229,41,0.00027540983606557377,1000.0,-491.47655083882773,2,-0.03730397156323306,20.630534863471986,290.43979024887085
nan,nan,86016,0.020050571309548106,0.043701171875,0.04277343675494194,0.05283202975988388,0.05546874925494194,0.06191406399011612,0.06459961086511612,0.06577148288488388,0.06416015326976776,0.05000000074505806,0.04501952975988388,0.04667968675494194,0.04379882663488388,0.05278320237994194,0.05454101413488388,0.05019531399011612,0.04672851413488388,0.0525604248046875,136.26888642311096,0.42102247844450175,42,0.0002747950819672131,1000.0,-422.3723565807548,3,-0.01904959869425511,25.50374440550804,295.37941217422485
nan,nan,88064,0.018963444104338124,0.048095703125,0.04545898362994194,0.04741210862994194,0.048828125,0.05336914211511612,0.05415039137005806,0.05390625074505806,0.0537109375,0.04819335788488388,0.03925781324505806,0.04560546949505806,0.04648437350988388,0.04804687574505806,0.05283202975988388,0.05058593675494194,0.04902343824505806,0.04906005859375,136.51677389144896,0.4090947614517063,43,0.0002741803278688524,1000.0,-595.8935391138168,2,-0.03853115615493152,28.91171563565731,300.7281651496887
nan,nan,90112,0.020095328821298608,0.04584961012005806,0.05375976487994194,0.05283202975988388,0.049560546875,0.06088867038488388,0.06816406548023224,0.06977538764476776,0.07011719048023224,0.05117187649011612,0.04287109524011612,0.03818359225988388,0.04599609225988388,0.04594726487994194,0.05537109449505806,0.05263672024011612,0.04746093600988388,0.05316162109375,136.72472214698792,0.46259819660335777,44,0.00027356557377049176,1000.0,-584.6942712816619,2,-0.031934908124094365,26.510883638262747,305.9717712402344
-486.4354938412433,79.39863240126421,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,316.5222442150116
nan,nan,92160,0.020683509016089376,0.04770507663488388,0.04550781100988388,0.05258788913488388,0.05727539211511612,0.06298828125,0.06826172024011612,0.07387695461511612,0.07416991889476776,0.04433593899011612,0.03837890550494194,0.04428710788488388,0.04702148586511612,0.05107421800494194,0.05351562425494194,0.05986328050494194,0.05996093899011612,0.0550506591796875,136.6540142059326,0.41814553933218124,45,0.0002729508196721311,1000.0,-518.9109225367131,2,-0.008253158841398545,29.230078119039536,321.47671604156494
nan,nan,94208,0.019919095854311307,0.044677734375,0.04912109300494194,0.05546874925494194,0.048095703125,0.05434570461511612,0.06162109225988388,0.068115234375,0.06821288913488388,0.045654296875,0.04262695461511612,0.04487304762005806,0.04721679538488388,0.04619140550494194,0.05034179612994194,0.05009765550494194,0.05073242262005806,0.0517120361328125,136.68852248191834,0.40592978466302154,46,0.00027233606557377046,1000.0,-538.0991394864873,2,-0.03524381056486163,26.821029502153397,326.3712840080261
nan,nan,96256,0.020032011819239415,0.045166015625,0.048583984375,0.04643554612994194,0.054931640625,0.05649413913488388,0.060791015625,0.06630859524011612,0.060791015625,0.04843749850988388,0.05058593675494194,0.04306640475988388,0.04877929762005806,0.05185546725988388,0.05795898288488388,0.05439453199505806,0.04990234225988388,0.0527801513671875,136.40343222618102,0.4374467373359948,47,0.0002717213114754098,1000.0,-517.7520289193662,2,-0.03408410263800761,25.615343523025512,331.50690507888794
nan,nan,98304,0.021920691066225118,0.05766601487994194,0.05434570461511612,0.05605468899011612,0.05991210788488388,0.070556640625,0.067626953125,0.07329101860523224,0.07524414360523224,0.05341796949505806,0.05302734300494194,0.05083007737994194,0.05439453199505806,0.05063476413488388,0.06293945014476776,0.06230468675494194,0.06020507961511612,0.0601531982421875,136.78888249397278,0.4350553811062127,48,0.00027110655737704915,1000.0,-427.4283031023831,2,-0.029177672072546557,24.155615311861037,336.6355850696564
nan,nan,100352,0.026068473039958916,0.07084961235523224,0.07622070610523224,0.06943359225988388,0.07353515923023224,0.07993163913488388,0.08330078423023224,0.084716796875,0.08925781399011612,0.068115234375,0.06630859524011612,0.06513671576976776,0.06064452975988388,0.07700195163488388,0.08022461086511612,0.07133789360523224,0.072509765625,0.0742828369140625,136.60856146812438,0.42057841224595904,49,0.0002704918032786885,1000.0,-566.3405462224767,2,-0.042600068903993815,23.60154790878296,341.6950101852417
-507.8144778408625,93.6197605128922,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352.2549283504486
nan,nan,102400,0.023751987427749553,0.05512695387005806,0.05747070163488388,0.05952148512005806,0.063232421875,0.07001952826976776,0.07197265326976776,0.07333984225988388,0.07451172173023224,0.05668945237994194,0.05415039137005806,0.05117187649011612,0.05463867262005806,0.05922851711511612,0.06376953423023224,0.059814453125,0.06064452975988388,0.0615814208984375,136.5313157081604,0.41094326530583203,50,0.00026987704918032785,1000.0,-521.4739050068848,2,-0.016752574738347903,27.933391788601874,357.2358510494232
nan,nan,104448,0.01929100081742945,0.04887695237994194,0.04506836086511612,0.04335937649011612,0.04863281175494194,0.05546874925494194,0.06289062649011612,0.06923828274011612,0.06772460788488388,0.04609375074505806,0.04082031175494194,0.03598632663488388,0.03310547024011612,0.04873047024011612,0.04912109300494194,0.04736328125,0.04946289211511612,0.0494964599609375,136.2787748336792,0.46397258788347245,51,0.00026926229508196715,1000.0,-601.604933414528,2,-0.035538931767223406,31.242331740260123,362.103520154953
nan,nan,106496,0.027151244421474985,0.07998047024011612,0.07866211235523224,0.06918945163488388,0.07792969048023224,0.091552734375,0.09199218451976776,0.09306640923023224,0.08706054836511612,0.07597656548023224,0.06796874850988388,0.06606445461511612,0.06904296576976776,0.07387695461511612,0.076416015625,0.07695312798023224,0.07832030951976776,0.0783782958984375,136.6926607131958,0.4269230798818171,52,0.00026864754098360655,1000.0,-590.3945202903273,2,-0.03298853899759706,19.75560395717621,367.08620405197144
