eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,235520,0.17577303867874433,0.3204101622104645,0.401611328125,0.3610107421875,17.338446140289307,115,0.00022991803278688523,1000.0,79.75503760615001,2,-0.09195880024053622,20.96854846775532,240.56659197807312
nan,nan,237568,0.31605900798022046,0.4430175721645355,0.512646496295929,0.47783203125,17.64962657094002,116,0.00022930327868852458,1000.0,-89.6341342043381,2,-0.08329593882954214,14.020608869194984,242.06828474998474
nan,nan,239616,0.3291820449434454,0.43022459745407104,0.5216308832168579,0.475927734375,17.46033520102501,117,0.00022868852459016393,1000.0,72.77227444767996,2,-0.08687089888553601,11.357087171077728,245.2275218963623
nan,nan,241664,0.48403559658763695,0.523193359375,0.607226550579071,0.5652099609375,17.891986858844756,118,0.00022807377049180325,1000.0,109.15253488448663,2,-0.062289066714583896,9.49996078312397,247.6893548965454
249.6642953872948,64.16771529945795,241664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,251.8283450603485
nan,nan,243712,0.2808816272605327,0.41865235567092896,0.4937988221645355,0.4562255859375,17.48058926463127,119,0.0002274590163934426,1000.0,183.1187680931271,2,-0.08708020939666312,15.157624320685864,253.2015779018402
nan,nan,245760,0.26871116625115976,0.39790040254592896,0.45703125,0.4274658203125,17.516549694538117,120,0.00022684426229508195,1000.0,94.85490792795717,2,-0.0842491407849593,19.39219042658806,254.5502119064331
nan,nan,247808,0.3641529555228772,0.4549316465854645,0.538525402545929,0.496728515625,17.6440252661705,121,0.00022622950819672127,1000.0,-30.33798505579697,2,-0.08630285857798299,11.814727607369424,256.9377419948578
nan,nan,249856,0.3984636114662862,0.49467772245407104,0.5546875,0.5246826171875,17.82125740647316,122,0.00022561475409836062,1000.0,125.36489434032684,2,-0.08282128909486346,11.726861642301083,258.46110796928406
nan,nan,251904,0.3176841412117938,0.4205078184604645,0.524462878704071,0.4724853515625,17.610940539836882,123,0.000225,1000.0,30.832551794894908,2,-0.08770934594940627,16.96033747792244,261.3444719314575
265.6211184542848,102.49331851537941,251904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,264.61581206321716
nan,nan,253952,0.5062494426951162,0.519335925579071,0.584277331829071,0.551806640625,18.05971759557724,124,0.00022438524590163934,1000.0,120.27004161675265,2,-0.07874781710997922,10.750794813036919,267.15560483932495
nan,nan,256000,0.295235609242809,0.44062501192092896,0.5071777105331421,0.4739013671875,17.528458023071288,125,0.0002237704918032787,1000.0,154.1525939834089,3,-0.08756732142937836,14.692775873839855,269.8438138961792
nan,nan,258048,0.44092492092458996,0.4932617247104645,0.5677734613418579,0.530517578125,17.820021712779997,126,0.00022315573770491804,1000.0,133.8205455473821,2,-0.0782002553663915,9.868635731935502,272.25370383262634
nan,nan,260096,0.28567142746906027,0.399658203125,0.503222644329071,0.4514404296875,17.578989869356157,127,0.00022254098360655736,1000.0,176.23146596876484,2,-0.08734157647995744,14.065081083774567,274.7607190608978
302.0750213401262,65.1057633295968,260096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,278.46690487861633
nan,nan,262144,0.4615025010803947,0.4569335877895355,0.5309082269668579,0.4939208984375,17.70463695526123,128,0.0002219262295081967,1000.0,210.22363717232832,2,-0.09183459705673158,13.445840908586979,281.41067004203796
nan,nan,264192,0.4113750299307867,0.475341796875,0.554931640625,0.51513671875,17.774015367031097,129,0.00022131147540983603,1000.0,232.60296732610732,2,-0.07926978481700644,10.533831013739109,283.9863557815552
nan,nan,266240,0.28198799866222546,0.404296875,0.4840331971645355,0.4441650390625,17.634731233119965,130,0.00022069672131147538,1000.0,94.58536511544126,2,-0.0937150658806786,18.658112633228303,286.0919270515442
nan,nan,268288,0.27774285313062136,0.40678709745407104,0.4673828184604645,0.4370849609375,17.508351945877074,131,0.00022008196721311473,1000.0,155.76679607287002,2,-0.09258444173610769,18.223617528378963,287.690105676651
nan,nan,270336,0.22097466503473698,0.364013671875,0.45063477754592896,0.40732421875,17.338507211208345,132,0.00021946721311475408,1000.0,41.6678458371782,2,-0.0863581817917293,25.22186346054077,289.50115180015564
228.82982374052503,117.30572175844694,270336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,291.9489619731903
nan,nan,272384,0.31846186940238114,0.4295898377895355,0.5072265863418579,0.468408203125,17.642504149675368,133,0.00021885245901639343,1000.0,190.51620117667107,2,-0.0901263567386195,18.149362075328828,293.7249000072479
nan,nan,274432,0.3313435109157581,0.43085938692092896,0.5091308355331421,0.4699951171875,17.463754963874816,134,0.00021823770491803278,1000.0,77.46493453681799,2,-0.08699797036824748,19.57917545735836,295.5566749572754
nan,nan,276480,0.6477302947998396,0.5736328363418579,0.6465820074081421,0.610107421875,18.18255278468132,135,0.0002176229508196721,1000.0,136.8273011358713,2,-0.06150899605709128,14.350023025274277,298.25743293762207
nan,nan,278528,0.27428204759635266,0.40693360567092896,0.4615722596645355,0.4342529296875,17.485082095861436,136,0.00021700819672131145,1000.0,48.32015350158565,2,-0.08866666454414371,19.061622658371924,301.3711369037628
nan,nan,280576,0.32924372595880413,0.4404296875,0.524121105670929,0.482275390625,17.690469604730605,137,0.0002163934426229508,1000.0,58.98164200729576,2,-0.09483980614313622,24.387354612350464,303.1906998157501
256.6842967532485,110.46148235133687,280576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,306.5102620124817
nan,nan,282624,0.6918047730971011,0.574462890625,0.638916015625,0.606689453125,18.265458303689957,138,0.00021577868852459012,1000.0,97.71523191236712,2,-0.058770424546673895,16.27717714458704,308.0097529888153
nan,nan,284672,0.5190066121314885,0.514453113079071,0.5914062261581421,0.5529296875,18.044654697179794,139,0.00021516393442622947,1000.0,58.61540985909833,2,-0.07108016260608566,13.124875393509864,309.763808965683
nan,nan,286720,0.4173657766805263,0.4979003965854645,0.5804198980331421,0.53916015625,17.84462657570839,140,0.00021454918032786884,1000.0,128.78177165849146,2,-0.07974097684054868,15.944819016754627,311.65476989746094
nan,nan,288768,1.1823239198347437,0.585156261920929,0.669140636920929,0.6271484375,19.67284763455391,141,0.0002139344262295082,1000.0,188.8575182620292,2,-0.07096880761091598,17.686060145497322,313.05450081825256
nan,nan,290816,0.6129969379268004,0.559814453125,0.642529308795929,0.601171875,18.17521516084671,142,0.00021331967213114754,1000.0,105.8310143110074,2,-0.05667117246775888,13.900434298813343,314.4829988479614
262.4782179321368,46.68937868223583,290816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,317.19650292396545
nan,nan,292864,0.3983822511465405,0.49848634004592896,0.56591796875,0.5322021484375,17.685002672672272,143,0.0002127049180327869,1000.0,165.7138363027574,2,-0.07887970667507034,16.021346038579942,318.7273190021515
nan,nan,294912,0.6351300241745775,0.47187501192092896,0.554492175579071,0.51318359375,17.773650270700454,144,0.0002120901639344262,1000.0,90.65715824155252,2,-0.08833271426265128,15.337940967082977,320.55831599235535
nan,nan,296960,0.4539259116558242,0.4690918028354645,0.5770019292831421,0.523046875,17.89079729914665,145,0.00021147540983606556,1000.0,101.81913611304115,2,-0.08227384610509034,18.722055965662,322.01147985458374
nan,nan,299008,0.47776522480417044,0.5174316167831421,0.5916992425918579,0.5545654296875,17.898222321271895,146,0.00021086065573770488,1000.0,161.14733038165554,3,-0.08205905591603369,13.039850899577141,323.7167737483978
nan,nan,301056,0.44259238442755305,0.49541014432907104,0.5746093988418579,0.535009765625,17.80201936364174,147,0.00021024590163934423,1000.0,139.18998219133937,2,-0.07364316492457874,13.086350479722023,325.43983483314514
274.89519335114136,66.84261076862775,301056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,328.29743790626526
nan,nan,303104,0.2645588277024217,0.38471680879592896,0.47802734375,0.4313720703125,17.407648944854735,148,0.00020963114754098358,1000.0,82.35171042066074,2,-0.09567466453590896,21.458191820979117,331.17190885543823
nan,nan,305152,0.4576849256103742,0.4850097596645355,0.5868164300918579,0.5359130859375,18.05261173248291,149,0.00020901639344262293,1000.0,112.27185987628258,2,-0.08175322854804108,15.232725839316846,334.365327835083
nan,nan,307200,0.4032587998182862,0.4578613340854645,0.560302734375,0.50908203125,17.899635201692583,150,0.00020840163934426228,1000.0,-166.82743322172158,2,-0.09407246974878944,24.337892121076585,337.22114992141724
nan,nan,309248,0.3648622528053238,0.44916993379592896,0.531201183795929,0.490185546875,17.657935655117036,151,0.00020778688524590163,1000.0,132.58844786759667,2,-0.08089205740980106,15.217749419808388,339.5584409236908
nan,nan,311296,0.5596809086040594,0.4977050721645355,0.579785168170929,0.5387451171875,17.933375298976898,152,0.00020717213114754098,1000.0,48.498443367736684,2,-0.07724256703222636,12.057380785048007,342.07956767082214
226.10968311332687,73.87368910360706,311296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,345.070209980011
nan,nan,313344,0.4501449478921131,0.4754394590854645,0.54052734375,0.5079833984375,17.779239851236344,153,0.0002065573770491803,1000.0,23.43701623002095,2,-0.08558967385324649,20.070278984308242,346.4883439540863
nan,nan,315392,0.42198119568638504,0.49028319120407104,0.5595703125,0.5249267578125,17.840101718902588,154,0.00020594262295081965,1000.0,-22.214682355064014,2,-0.08164689117111265,11.255977965891361,348.8372428417206
nan,nan,317440,0.41152305532014,0.4864746034145355,0.5765136480331421,0.531494140625,17.886019998788832,155,0.00020532786885245897,1000.0,107.09746588613689,2,-0.08517377380194376,15.33776792883873,350.3082957267761
nan,nan,319488,0.38235493288811995,0.4915527403354645,0.5608886480331421,0.526220703125,17.71363770365715,156,0.00020471311475409832,1000.0,21.709190918184312,2,-0.08357739012863022,14.958431714773178,351.68086194992065
nan,nan,321536,0.39888407427351924,0.46733397245407104,0.5599120855331421,0.513623046875,17.8977041721344,157,0.0002040983606557377,1000.0,202.38696197745543,2,-0.07680719458730892,18.055388814210893,353.36841797828674
284.1572562648097,79.02770397713866,321536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,356.2276358604431
nan,nan,323584,0.6308810434522456,0.560009777545929,0.6429687738418579,0.6014892578125,18.190331572294234,158,0.00020348360655737704,1000.0,152.5005374392922,2,-0.07998566917376593,14.12628280967474,357.59953784942627
nan,nan,325632,0.444864917396626,0.48076170682907104,0.5760742425918579,0.52841796875,17.77185246348381,159,0.0002028688524590164,1000.0,120.54943956467181,2,-0.08262676990707404,15.141880978643893,359.72728085517883
nan,nan,327680,0.29090331025072375,0.4058593809604645,0.4703613221645355,0.4381103515625,17.477822560071946,160,0.00020225409836065574,1000.0,-3.6696907582837213,2,-0.08878471360658295,23.64911213517189,361.5167727470398
nan,nan,329728,0.42930021787324224,0.47636717557907104,0.586718738079071,0.53154296875,17.789932054281234,161,0.0002016393442622951,1000.0,187.89287787400224,2,-0.07865416640124749,17.479622350633143,363.62968277931213
nan,nan,331776,0.42902179440570765,0.49199217557907104,0.5779784917831421,0.5349853515625,17.833252215385436,162,0.0002010245901639344,1000.0,193.15639256981473,2,-0.07247143284766935,16.88756006062031,365.0490837097168
317.4739218881638,105.62589768673008,331776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,367.5536530017853
nan,nan,333824,0.5151997255932657,0.4725097715854645,0.5755370855331421,0.5240234375,18.14232698082924,163,0.00020040983606557376,1000.0,77.82111275627724,2,-0.07860471778549254,19.29565574526787,369.21847581863403
nan,nan,335872,0.36945025970780987,0.44677734375,0.5350586175918579,0.49091796875,17.62449590563774,164,0.00019979508196721308,1000.0,83.67359080319771,2,-0.08837737282447052,23.070928287506103,370.6893289089203
nan,nan,337920,0.6390893627991318,0.5182129144668579,0.642626941204071,0.580419921875,18.207169765233992,165,0.00019918032786885243,1000.0,73.96967188059466,2,-0.07251319659990259,18.688306465744972,372.268620967865
nan,nan,339968,0.3041815823933575,0.42607420682907104,0.524218738079071,0.475146484375,17.532757353782653,166,0.00019856557377049178,1000.0,115.89485404237203,2,-0.09786182023235597,19.788293716311454,374.3827257156372
nan,nan,342016,1.5768275055714185,0.637988269329071,0.70849609375,0.6732421875,19.95520798563957,167,0.00019795081967213113,1000.0,143.15549810311612,3,-0.0514564504584996,11.406907548010349,376.5117208957672
307.2883876416902,135.49316203322456,342016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,379.11878967285156
nan,nan,344064,1.7243136370147112,0.4898437559604645,0.5850585699081421,0.537451171875,17.946082121133806,168,0.00019733606557377048,1000.0,60.65792829331984,2,-0.07272783065855037,16.43300644159317,380.4537818431854
nan,nan,346112,0.7033242952369619,0.529345691204071,0.637744128704071,0.583544921875,18.321876311302184,169,0.00019672131147540983,1000.0,122.95747364894513,2,-0.06911700674245366,14.034051470458508,381.71158480644226
nan,nan,348160,0.6215897841582774,0.532421886920929,0.6092284917831421,0.5708251953125,18.17347372174263,170,0.00019610655737704915,1000.0,111.71156502387498,2,-0.07643584301113152,11.873540368676185,383.35819268226624
nan,nan,350208,0.45241032651101704,0.4561523497104645,0.5736328363418579,0.514892578125,17.94783484339714,171,0.0001954918032786885,1000.0,56.53852553247533,2,-0.08549942775862292,16.156904733181,385.1110348701477
304.7134962988358,82.31524377955306,350208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,388.20428586006165
nan,nan,352256,0.4209558722301153,0.4571289122104645,0.5228027105331421,0.4899658203125,17.667203068733215,172,0.00019487704918032787,1000.0,35.841268599151995,2,-0.09778877533099148,12.532499505579471,389.7240707874298
nan,nan,354304,0.5540164231875678,0.49418944120407104,0.6033691167831421,0.548779296875,17.985372644662856,173,0.00019426229508196717,1000.0,49.7539235371396,2,-0.0868766812433023,13.987552358210086,391.0795509815216
nan,nan,356352,0.371279405138921,0.4521484375,0.538623034954071,0.4953857421875,17.643260264396666,174,0.00019364754098360654,1000.0,72.18506463193538,2,-0.08010720193851739,16.8226109534502,392.98820400238037
nan,nan,358400,0.547886547188682,0.4681640565395355,0.552490234375,0.5103271484375,18.15021332502365,175,0.0001930327868852459,1000.0,42.418790477058074,2,-0.0746307702283957,15.636596179008484,395.4118866920471
nan,nan,360448,0.6816877517820104,0.5567382574081421,0.649853527545929,0.6032958984375,18.2506416618824,176,0.00019241803278688524,1000.0,129.72341746589254,2,-0.06516507756023202,13.45425643324852,397.2675738334656
265.95502950215575,135.57248794727195,360448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,399.685772895813
nan,nan,362496,0.2917851862919633,0.4091796875,0.4999023377895355,0.454541015625,17.612367832660674,177,0.0001918032786885246,1000.0,203.9893183537062,2,-0.0959644900955027,21.996172991394996,401.37227487564087
nan,nan,364544,0.42885293887375153,0.46708983182907104,0.576611340045929,0.5218505859375,17.887892878055574,178,0.00019118852459016394,1000.0,63.09239490270679,2,-0.08670882298611104,16.868340323865414,402.80697083473206
nan,nan,366592,0.360853902278177,0.43549805879592896,0.5365234613418579,0.4860107421875,17.564469224214555,179,0.00019057377049180326,1000.0,83.87613669474689,2,-0.08826472978689708,16.026806804537774,404.76101183891296
nan,nan,368640,0.6152062010180088,0.5462402105331421,0.637988269329071,0.5921142578125,18.23187227845192,180,0.0001899590163934426,1000.0,56.64114893871775,2,-0.06509730571415276,13.154566003382206,408.10625195503235
nan,nan,370688,0.35010960130312013,0.451171875,0.542675793170929,0.496923828125,17.62834277153015,181,0.00018934426229508193,1000.0,55.96479125250053,2,-0.0950425677205203,27.105280235409737,411.03193068504333
241.30857592391402,117.93756915902863,370688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,413.72390389442444
nan,nan,372736,0.31115984910866246,0.402587890625,0.494384765625,0.448486328125,17.486267775297165,182,0.00018872950819672128,1000.0,-187.6756057762066,2,-0.09074778194917599,26.815327960252763,416.15719389915466
nan,nan,374784,0.5749879456954659,0.5523926019668579,0.638671875,0.5955322265625,18.175369042158128,183,0.00018811475409836063,1000.0,74.5398116203473,2,-0.06663819752575365,15.767767810821534,417.5826590061188
nan,nan,376832,0.37052998526778536,0.44926756620407104,0.5260254144668579,0.487646484375,17.658281874656677,184,0.00018749999999999998,1000.0,0.21546617767830867,2,-0.0857685174269136,24.177211090922356,419.25621700286865
nan,nan,378880,0.6380446871451568,0.549511730670929,0.6484375,0.598974609375,18.24797956943512,185,0.00018688524590163933,1000.0,95.70869438352165,2,-0.08524120484362356,12.694076970219612,421.08027386665344
nan,nan,380928,0.6982611602419638,0.5921875238418579,0.665576159954071,0.6288818359375,18.359369683265687,186,0.00018627049180327867,1000.0,38.48427704832373,2,-0.06584344765869901,10.90973828434944,423.64705872535706
164.41200004923607,136.80062464438674,380928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,428.1529757976532
nan,nan,382976,0.5719100983304088,0.5516113042831421,0.620898425579071,0.5862548828125,18.04175997376442,187,0.00018565573770491805,1000.0,81.66838342372618,2,-0.068029252049746,14.06889209151268,430.5336129665375
nan,nan,385024,0.4662327736528823,0.5033203363418579,0.5735839605331421,0.5384521484375,17.82014744877815,188,0.00018504098360655735,1000.0,70.95391442035539,3,-0.08950667332974263,14.109545190632343,434.0242269039154
nan,nan,387072,0.725395149862743,0.585693359375,0.65087890625,0.6182861328125,18.32334213256836,189,0.00018442622950819672,1000.0,108.41273044101197,2,-0.06895467995782383,11.287759943306446,437.8665499687195
nan,nan,389120,0.38287064748146804,0.44482421875,0.5174316167831421,0.4811279296875,17.8586854159832,190,0.00018381147540983602,1000.0,18.000994327856517,2,-0.09474151888862252,19.876571667194366,440.433739900589
nan,nan,391168,0.4041466403956292,0.45195311307907104,0.55615234375,0.504052734375,17.77618541121483,191,0.0001831967213114754,1000.0,68.91387391826021,2,-0.08948294476431329,16.35681691467762,443.0420799255371
202.64358435801074,104.91731418784026,391168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,446.0339398384094
nan,nan,393216,0.18809236457309453,0.32939451932907104,0.43779295682907104,0.38359375,17.298403602838516,192,0.00018258196721311474,1000.0,-92.54451995011152,2,-0.10104083912156056,37.606297951936725,449.23121404647827
nan,nan,395264,0.3028832005235017,0.37309569120407104,0.5091797113418579,0.4411376953125,17.53364889025688,193,0.0001819672131147541,1000.0,-197.4160638001631,2,-0.09156042252579936,28.21408874988556,451.79166984558105
nan,nan,397312,0.3233989400192513,0.44072264432907104,0.524707019329071,0.48271484375,17.498014014959335,194,0.00018135245901639344,1000.0,114.80362593563545,2,-0.08843245903844946,21.750062164664268,453.8320679664612
nan,nan,399360,0.29266198497643925,0.44086915254592896,0.533251941204071,0.487060546875,17.577763265371324,195,0.0001807377049180328,1000.0,-189.9406043778988,2,-0.09629440102435183,28.021079137921333,455.61318492889404
nan,nan,401408,0.38109210640832314,0.4825683534145355,0.5609375238418579,0.5217529296875,17.757498121261598,196,0.0001801229508196721,1000.0,-23.34445762499255,2,-0.08131959425809328,18.971193173527716,458.0319390296936
234.63616942926038,125.72645922122808,401408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,461.27831172943115
nan,nan,403456,0.9743551749925246,0.645751953125,0.7273925542831421,0.686572265625,18.945665049552918,197,0.00017950819672131146,1000.0,147.28874529395284,2,-0.06304725551599404,10.577651581168174,464.66541481018066
nan,nan,405504,0.4598334643029375,0.500195324420929,0.601318359375,0.5507568359375,17.88244594335556,198,0.0001788934426229508,1000.0,185.41297707436647,2,-0.08660474333155435,13.956985741853714,467.47268772125244
nan,nan,407552,0.4690472318427055,0.5245116949081421,0.623974621295929,0.5742431640625,17.899778264760972,199,0.00017827868852459013,1000.0,56.166478498102464,2,-0.08555606355657801,12.737451314926147,469.43175077438354
nan,nan,409600,0.3064627746673068,0.42875975370407104,0.52880859375,0.4787841796875,17.611481738090514,200,0.00017766393442622948,1000.0,-1.946826443888483,2,-0.09118016468710266,18.316675531864167,471.1823568344116
nan,nan,411648,0.4793455442137201,0.51025390625,0.6144043207168579,0.5623291015625,17.857157975435257,201,0.00017704918032786883,1000.0,179.77106683821606,2,-0.0794347681949148,13.668045355379581,472.72875905036926
287.2521300093685,61.277817080665514,411648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.0963189601898
nan,nan,413696,0.313852722417505,0.3941406309604645,0.51171875,0.4529296875,17.60627110004425,202,0.00017643442622950818,1000.0,34.13661476839887,2,-0.08549325713829603,28.83807101547718,476.5578076839447
nan,nan,415744,0.6281151415998465,0.5691894292831421,0.6514648199081421,0.6103271484375,18.264564764499664,203,0.00017581967213114755,1000.0,-89.73630379870798,2,-0.07501627258316149,12.287923920154572,477.9682078361511
nan,nan,417792,0.43969509038724935,0.48920899629592896,0.5843750238418579,0.5367919921875,17.873285883665083,204,0.0001752049180327869,1000.0,104.39593397092605,2,-0.09110779289039783,13.864308722317219,479.4167318344116
nan,nan,419840,0.5860430832501151,0.5355468988418579,0.651074230670929,0.593310546875,18.15257038474083,205,0.0001745901639344262,1000.0,158.81996738985262,2,-0.07693034984986298,11.182500517368316,480.76340770721436
nan,nan,421888,0.6019893402801244,0.539794921875,0.62158203125,0.5806884765625,18.117851042747496,206,0.00017397540983606557,1000.0,131.5850074610776,2,-0.08312093301501591,12.069745437800885,482.4267649650574
208.6710191787341,219.06151942654685,421888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,484.78756880760193
nan,nan,423936,0.3884435195752303,0.48002928495407104,0.5584961175918579,0.5192626953125,17.715221470594408,207,0.00017336065573770487,1000.0,141.48238952864358,2,-0.07757551817630884,15.810048937797546,486.6953377723694
nan,nan,425984,0.49077108029159716,0.4970703125,0.594921886920929,0.54599609375,17.776407051086426,208,0.00017274590163934424,1000.0,184.76178424704045,2,-0.08310163766873302,14.410914127528667,488.3948347568512
nan,nan,428032,0.4170664002231206,0.439453125,0.523193359375,0.4813232421875,17.648467785120012,209,0.0001721311475409836,1000.0,89.79240985422236,3,-0.09284186246513855,18.717184886336327,489.6905379295349
nan,nan,430080,0.22328626807429827,0.35053712129592896,0.465087890625,0.4078125,17.343617796897888,210,0.00017151639344262294,1000.0,69.20660063870534,2,-0.1007648690167116,23.214644303917886,491.0207600593567
242.6844859714553,61.818002164585366,430080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,493.4948778152466
nan,nan,432128,0.36779457370430463,0.46601563692092896,0.559374988079071,0.5126953125,17.64794468283653,211,0.0001709016393442623,1000.0,-9.535600177392077,2,-0.09375703048426658,21.589618971943857,494.9565649032593
nan,nan,434176,0.46086607997276585,0.50830078125,0.6166015863418579,0.562451171875,17.94934383034706,212,0.00017028688524590164,1000.0,170.80508599710913,2,-0.08768536047136877,15.383048696815967,496.3633918762207
nan,nan,436224,0.469251257115684,0.512939453125,0.597949206829071,0.5554443359375,17.92190569639206,213,0.00016967213114754099,1000.0,41.433115768453064,2,-0.0878911146428436,12.933244509994983,497.7152256965637
nan,nan,438272,0.5324019388921443,0.5213867425918579,0.628710925579071,0.575048828125,18.03528967499733,214,0.0001690573770491803,1000.0,128.61876534649718,2,-0.0883155861083651,14.22992180287838,499.0532908439636
nan,nan,440320,0.7554892725020181,0.5582031011581421,0.6705077886581421,0.61435546875,18.450160712003708,215,0.00016844262295081966,1000.0,76.27820956959673,2,-0.07365453678648919,14.667620718479156,500.3909637928009
296.2430126722225,59.8694640007003,440320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,502.7813768386841
nan,nan,442368,0.31968980575329625,0.3998046815395355,0.507617175579071,0.4537109375,17.60957775115967,216,0.00016782786885245898,1000.0,55.593984200521206,2,-0.08493929541582475,19.938939559459687,504.16700983047485
nan,nan,444416,0.5208827970549464,0.530810534954071,0.628662109375,0.579736328125,17.959386920928956,217,0.00016721311475409833,1000.0,124.31379599738568,2,-0.07461133733449969,13.365443849563599,505.61050271987915
nan,nan,446464,0.4490747007497703,0.47636717557907104,0.60498046875,0.540673828125,17.8349348962307,218,0.00016659836065573768,1000.0,184.60102345069674,2,-0.09262546504032798,14.045468190312386,507.0253460407257
nan,nan,448512,0.44333836740115656,0.49101561307907104,0.581494152545929,0.5362548828125,17.836938655376436,219,0.00016598360655737702,1000.0,154.0003990854054,2,-0.07702311212779023,15.368429261446,508.38371682167053
nan,nan,450560,0.5446442436383222,0.522216796875,0.641845703125,0.58203125,17.997484463453294,220,0.0001653688524590164,1000.0,67.61541329801094,2,-0.09078233473701403,14.514877668023109,509.6576569080353
204.14370353860568,109.89723638117326,450560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,511.8609778881073
nan,nan,452608,0.3121058673816151,0.427490234375,0.536669909954071,0.482080078125,17.580049562454224,221,0.00016475409836065575,1000.0,163.36166037058013,2,-0.09871541124884971,17.68338307440281,513.1554527282715
nan,nan,454656,0.43705433483264644,0.49409180879592896,0.5848144292831421,0.539453125,17.66773295402527,222,0.0001641393442622951,1000.0,-13.604770370603205,2,-0.09354483645001892,13.028407429158687,514.5447857379913
nan,nan,456704,0.6363505361077841,0.553466796875,0.6583496332168579,0.605908203125,18.19130872488022,223,0.00016352459016393442,1000.0,61.448395834405936,2,-0.07060735144186765,11.115719348192215,516.1396300792694
nan,nan,458752,0.3816211622121045,0.446044921875,0.567089855670929,0.5065673828125,17.813986295461653,224,0.00016290983606557377,1000.0,116.9297305626249,2,-0.09475611943926196,17.37463553249836,517.5377337932587
nan,nan,460800,0.4437234043798526,0.4911132752895355,0.595263659954071,0.5431884765625,17.814114880561828,225,0.0001622950819672131,1000.0,88.36489928317307,2,-0.08622809557127767,15.48270577788353,518.8296089172363
224.0083315182237,86.11218136339852,460800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,521.0823979377747
nan,nan,462848,0.607236925046891,0.538281261920929,0.6400390863418579,0.58916015625,18.104867684841157,226,0.00016168032786885244,1000.0,75.59591383518026,2,-0.08495624522620346,12.6428966909647,522.531546831131
nan,nan,464896,0.41344125870091375,0.4688964784145355,0.56982421875,0.5193603515625,17.71248848438263,227,0.0001610655737704918,1000.0,73.2758026529771,2,-0.0810669319354929,14.999910090863704,523.8686127662659
nan,nan,466944,0.42926855950063325,0.48359376192092896,0.594921886920929,0.5392578125,17.668270033597945,228,0.00016045081967213114,1000.0,112.43997024361576,2,-0.09257478397921659,14.023589912056924,525.2723209857941
nan,nan,468992,0.36206612178939396,0.46586912870407104,0.5619140863418579,0.5138916015625,17.741653603315353,229,0.00015983606557377049,1000.0,180.63440003380364,2,-0.08697806935524569,14.897215388715267,526.6745798587799
nan,nan,471040,0.28144817071442957,0.3863281309604645,0.505322277545929,0.4458251953125,17.4965695977211,230,0.00015922131147540984,1000.0,153.10261771156505,3,-0.0936256162734935,20.08823454529047,527.9751448631287
252.5848095894142,52.485684288960975,471040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,530.2262568473816
nan,nan,473088,0.33010059994558105,0.4410644471645355,0.5118163824081421,0.4764404296875,17.574507015943528,231,0.00015860655737704916,1000.0,114.14906748933367,2,-0.09632158502063248,15.941863346099854,531.7057018280029
nan,nan,475136,0.6150072269912925,0.548779308795929,0.6465820074081421,0.5976806640625,18.147688287496567,232,0.0001579918032786885,1000.0,185.54355052322992,2,-0.0736737992061535,12.937685227394104,533.1229159832001
nan,nan,477184,0.4281941272187396,0.4876953065395355,0.576220691204071,0.5319580078125,17.792668849229813,233,0.00015737704918032785,1000.0,211.05262655786726,2,-0.09227289352857042,13.261489108204842,534.4438807964325
nan,nan,479232,0.4381183873585542,0.4906249940395355,0.5916503667831421,0.5411376953125,17.908658784627914,234,0.00015676229508196718,1000.0,156.86029683950665,2,-0.07452720152214169,13.013047674298287,535.795973777771
