eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
,,2048,0.025141037793946452,0.1689208984375,17.106236839294432,1,0.0003,1000.0,-420.6573934713083,2,-0.04048230928310659,15.847739192843438,1.2040009498596191
,,4096,0.03465267971332651,0.2322509765625,17.03321357369423,2,0.0002993852459016393,1000.0,-408.99861146046317,2,-0.05199551285768393,7.468127190321684,2.3924829959869385
,,6144,0.030444414369412698,0.2052978515625,17.015550130605696,3,0.00029877049180327867,1000.0,-387.3645292464899,2,-0.05597835379303433,10.560840263962746,3.8917460441589355
,,8192,0.03889518579526339,0.2581787109375,17.0513811647892,4,0.000298155737704918,1000.0,-380.85506973291467,2,-0.05948915648332331,12.637911227345466,5.090488910675049
,,10240,0.03809448298998177,0.2564208984375,17.013533836603166,5,0.00029754098360655737,1000.0,-342.980079386242,2,-0.062437694339314474,14.177950371801852,6.296365976333618
-197.94999448920643,42.3727397786381,10240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.335222005844116
nan,nan,12288,0.04201054687728174,0.2739501953125,17.06793380379677,6,0.0002969262295081967,1000.0,-387.3834624661283,2,-0.061696979583939535,19.474527183175088,9.510385751724243
nan,nan,14336,0.05135281895345543,0.3123046875,17.073394137620927,7,0.00029631147540983607,1000.0,-351.0754749674097,2,-0.06688770807668334,12.903746327757835,11.000863790512085
nan,nan,16384,0.040320146770682186,0.275439453125,17.009736210107803,8,0.00029569672131147536,1000.0,-392.2855071802868,2,-0.06474506923696026,21.363341599702835,12.218620777130127
nan,nan,18432,0.07256687112676445,0.3789794921875,17.15951735973358,9,0.0002950819672131147,1000.0,-263.3650099858756,2,-0.06599663856904954,10.006370248645544,13.416247844696045
nan,nan,20480,0.05461986667069141,0.33486328125,17.022696018218994,10,0.00029446721311475406,1000.0,-291.5514052381792,2,-0.07160614438180346,15.613683542609214,14.635726928710938
-149.85481419052954,25.62326728936214,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.917967796325684
nan,nan,22528,0.05104040468286257,0.3191162109375,17.073252576589585,11,0.0002938524590163934,1000.0,-310.4744988090495,2,-0.07261479298758786,18.114962388575076,18.129604816436768
nan,nan,24576,0.08200006950937677,0.4058837890625,16.99820120334625,12,0.00029323770491803276,1000.0,-337.89250495159456,2,-0.06634731411759276,8.78099697381258,19.282012939453125
nan,nan,26624,0.06401034123264253,0.3640625,17.044915944337845,13,0.0002926229508196721,1000.0,-293.1784818238634,2,-0.07462521781853866,13.574910376965999,20.441107749938965
nan,nan,28672,0.0723442005837569,0.3831787109375,17.05857122540474,14,0.00029200819672131145,1000.0,-372.87230254277034,2,-0.06991691139046452,11.831515726447105,21.64983582496643
nan,nan,30720,0.10392873890523333,0.4465087890625,17.153269016742705,15,0.0002913934426229508,1000.0,-330.35796162304814,2,-0.06716120422934183,11.328275291621685,23.051334857940674
-181.18471749242303,71.24406906901037,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.656238794326782
nan,nan,32768,0.13982613970292732,0.5073486328125,17.15848782658577,16,0.00029077868852459015,1000.0,-253.16647145988532,2,-0.07515824098372832,8.016940321028233,27.407370805740356
nan,nan,34816,0.11186948192771524,0.467724609375,17.121858143806456,17,0.00029016393442622945,1000.0,-290.506847488777,2,-0.07866407398832961,8.3195097155869,28.62727975845337
nan,nan,36864,0.0733562162698945,0.3746826171875,17.106699109077454,18,0.00028954918032786885,1000.0,-319.8159463580249,2,-0.0703167276486056,12.760784289240837,30.066555738449097
nan,nan,38912,0.12547567536530552,0.4900634765625,17.058570742607117,19,0.0002889344262295082,1000.0,-267.1466921118886,2,-0.07069754584517796,7.375778622180223,31.24241876602173
nan,nan,40960,0.04588713756238576,0.293212890625,17.11668731570244,20,0.00028831967213114755,1000.0,-230.5322758114113,2,-0.07084696803649422,19.68188973069191,32.428985834121704
-105.064701103367,32.77018163112258,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.549651861190796
