eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,43008,0.09759249727067072,0.24667969346046448,0.26240235567092896,0.2783203125,0.2904296815395355,0.2694580078125,34.427095925807954,21,0.00028770491803278684,1000.0,-236.1768935509583,3,-0.056256452796515075,10.714455731213093,49.526365995407104
nan,nan,45056,0.08709021761824261,0.23271484673023224,0.24472656846046448,0.2518066465854645,0.2662597596645355,0.248876953125,34.32977914810181,22,0.0002870901639344262,1000.0,-165.4982769212947,2,-0.05903081380238291,9.771893046796322,51.24745988845825
nan,nan,47104,0.06419208396400791,0.17490234971046448,0.19208984076976776,0.19658203423023224,0.20175781846046448,0.1913330078125,34.36434074640274,23,0.00028647540983606554,1000.0,-230.09411627256617,2,-0.059497857550741176,17.00320909321308,52.93685984611511
nan,nan,49152,0.0799501011853863,0.20732422173023224,0.21806640923023224,0.22846679389476776,0.23447266221046448,0.22208251953125,34.28960473537445,24,0.0002858606557377049,1000.0,-154.85112729426677,2,-0.05354062546830392,12.543791933357715,54.65084886550903
nan,nan,51200,0.1045647420520254,0.261474609375,0.2715820372104645,0.2928222715854645,0.30107420682907104,0.28173828125,34.47568129301071,25,0.00028524590163934424,1000.0,-217.17267908711852,2,-0.05933083861527848,10.18332498371601,56.30995202064514
-102.54593933700092,119.10021237349737,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59.79952907562256
nan,nan,53248,0.08791722091191331,0.22700195014476776,0.23349609971046448,0.255126953125,0.2793945372104645,0.2487548828125,34.43373063802719,26,0.0002846311475409836,1000.0,-198.84872785311904,2,-0.060954771301476286,11.46729044318199,61.50496006011963
nan,nan,55296,0.05876511407404905,0.15693359076976776,0.170654296875,0.19169922173023224,0.20683594048023224,0.18153076171875,34.2783740401268,27,0.00028401639344262294,1000.0,-332.952954716205,2,-0.055215391650563106,27.4159163415432,63.23043489456177
nan,nan,57344,0.08151432514860062,0.22333984076976776,0.22983399033546448,0.24375000596046448,0.25410157442092896,0.23775634765625,34.32673707008362,28,0.0002834016393442623,1000.0,-116.86474959235821,2,-0.05509138126799371,11.60308659672737,64.95175099372864
nan,nan,59392,0.16522650308397716,0.34619140625,0.37421876192092896,0.38203126192092896,0.3887695372104645,0.372802734375,34.84581996202469,29,0.00028278688524590163,1000.0,-145.8533631153301,2,-0.045041062409291045,7.039056695997715,66.7231879234314
nan,nan,61440,0.10879790951439645,0.2701660096645355,0.2747558653354645,0.2994140684604645,0.31450194120407104,0.28970947265625,34.49777997732163,30,0.00028217213114754093,1000.0,-150.04958678047421,2,-0.059407830782583916,9.274809062480927,68.50471305847168
-100.0091050749701,125.98588784637117,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72.03191184997559
nan,nan,63488,0.10473125762437122,0.250732421875,0.25957030057907104,0.2852539122104645,0.30913084745407104,0.276171875,34.72656275033951,31,0.0002815573770491803,1000.0,-149.35636052836153,2,-0.06256809081241954,9.99807795882225,73.71339869499207
nan,nan,65536,0.10458016398770269,0.25849610567092896,0.283447265625,0.29291993379592896,0.294677734375,0.28238525390625,34.40515258312225,32,0.0002809426229508196,1000.0,-209.55662352761192,2,-0.054674766745301896,9.862629710137844,75.89586901664734
nan,nan,67584,0.09999096775063662,0.23354491591453552,0.23749999701976776,0.286865234375,0.29204100370407104,0.26248779296875,34.42538628578186,33,0.00028032786885245903,1000.0,-103.85481158953215,2,-0.06526740952685942,11.000109677016734,78.24948692321777
nan,nan,69632,0.10056742815067991,0.24638672173023224,0.26708984375,0.2887206971645355,0.30180662870407104,0.2760009765625,34.474201953411104,34,0.0002797131147540983,1000.0,-225.0199106295146,2,-0.06529694293421925,9.603361450135708,80.24292087554932
nan,nan,71680,0.12011354895876139,0.25957030057907104,0.2955078184604645,0.31298828125,0.3338378965854645,0.30047607421875,34.47777594327927,35,0.00027909836065573767,1000.0,-92.19664571891175,2,-0.05651069737796206,9.120848850160836,82.07261800765991
-12.50459119963747,60.37834818181669,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,85.561518907547
nan,nan,73728,0.07912555352449999,0.200439453125,0.21923828125,0.25493162870407104,0.25395506620407104,0.23214111328125,34.45013757944107,36,0.000278483606557377,1000.0,-114.82485956297043,2,-0.06282036675547716,12.486487896740437,87.18988394737244
nan,nan,75776,0.07715261745543103,0.19106444716453552,0.2099609375,0.236572265625,0.260498046875,0.22452392578125,34.495990538597106,37,0.00027786885245901637,1000.0,-200.35184855420974,2,-0.06332610463432502,12.955374245345592,88.88310670852661
nan,nan,77824,0.11978100609485409,0.2594238221645355,0.3035644590854645,0.32270509004592896,0.34345704317092896,0.30728759765625,34.52918041944504,38,0.0002772540983606557,1000.0,-165.10657280852575,2,-0.061377818643813954,9.360959418118,90.72183084487915
nan,nan,79872,0.1258726024927455,0.27583009004592896,0.2965331971645355,0.3416992127895355,0.34282225370407104,0.31422119140625,34.49809629917145,39,0.00027663934426229507,1000.0,-89.35809224977106,2,-0.060119880607817325,9.006958496570586,92.5722348690033
nan,nan,81920,0.09128645495002274,0.219482421875,0.24272461235523224,0.26933592557907104,0.2960449159145355,0.25689697265625,34.37776871919632,40,0.0002760245901639344,1000.0,-185.6578475169794,2,-0.05877846175280865,11.532192027568817,94.32528495788574
-6.650574971260591,100.74681297274634,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97.89955592155457
nan,nan,83968,0.09178774002066348,0.22050781548023224,0.24907226860523224,0.2689453065395355,0.3021484315395355,0.26016845703125,34.48481822013855,41,0.00027540983606557377,1000.0,-45.75063049646434,2,-0.05516660121502355,13.08294510692358,99.6743860244751
nan,nan,86016,0.20005969940757495,0.3515625,0.40087890625,0.4212890565395355,0.44243162870407104,0.40404052734375,34.85294761657715,42,0.0002747950819672131,1000.0,-64.62994507571007,3,-0.05577990322490223,7.91874443590641,101.37805604934692
nan,nan,88064,0.08608962083890219,0.213623046875,0.24428710341453552,0.27226561307907104,0.2816406190395355,0.2529541015625,34.362642073631285,43,0.0002741803278688524,1000.0,-45.31589656082172,2,-0.06307442578254267,13.083470883965493,103.1286768913269
nan,nan,90112,0.07271655895383447,0.182373046875,0.20634765923023224,0.237060546875,0.26318359375,0.2222412109375,34.25187191963196,44,0.00027356557377049176,1000.0,-176.4933363386529,2,-0.06010081325948704,19.721462219953537,104.92090773582458
44.52139830834758,109.33543524902159,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108.56619882583618
nan,nan,92160,0.12645413933350938,0.25507813692092896,0.2892089784145355,0.3130859434604645,0.34272462129592896,0.3000244140625,34.731785571575166,45,0.0002729508196721311,1000.0,-87.49659396424121,2,-0.06376772840449121,12.392534059286117,110.36960577964783
nan,nan,94208,0.10390112877066712,0.24038085341453552,0.2610839903354645,0.30327147245407104,0.32075196504592896,0.2813720703125,34.53352121114731,46,0.00027233606557377046,1000.0,-33.86228594716194,2,-0.06205139674129896,12.282203230261803,112.15443778038025
nan,nan,96256,0.07823062509123702,0.18198242783546448,0.21376952528953552,0.24814453721046448,0.2799316346645355,0.23095703125,34.39106584787369,47,0.0002717213114754098,1000.0,-161.65559954934264,2,-0.0629459555260837,25.14602447450161,113.97851490974426
nan,nan,98304,0.15238674962165533,0.3042968809604645,0.319580078125,0.35859376192092896,0.37529295682907104,0.33944091796875,34.658492469787596,48,0.00027110655737704915,1000.0,-129.1762865423578,2,-0.056519265603856186,14.842216546833516,115.85716581344604
nan,nan,100352,0.2274281167294248,0.369384765625,0.40825194120407104,0.43867188692092896,0.4637207090854645,0.42000732421875,34.95583200454712,49,0.0002704918032786885,1000.0,14.32127134192552,2,-0.044380787196860186,12.151127579808236,117.6491436958313
39.67060864047837,130.66199804102024,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121.30997681617737
nan,nan,102400,0.18801824458423652,0.33056640625,0.3443847596645355,0.38232421875,0.395263671875,0.363134765625,34.80794631242752,50,0.00026987704918032785,1000.0,-9.295247350578107,2,-0.05529893436760176,9.718073728680611,123.12970399856567
nan,nan,104448,0.12901067578641232,0.2740234434604645,0.2952636778354645,0.32416993379592896,0.3326660096645355,0.30653076171875,34.52155222892761,51,0.00026926229508196715,1000.0,11.726148569937934,2,-0.054996041324920954,11.238325627148152,124.91375494003296
nan,nan,106496,0.10702392305174727,0.25263673067092896,0.25566405057907104,0.30024415254592896,0.33564454317092896,0.28604736328125,34.52379499673843,52,0.00026864754098360655,1000.0,-99.69302210009354,2,-0.06433238281024387,12.115572133660317,126.84546780586243
nan,nan,108544,0.13843893776502228,0.28203123807907104,0.31962889432907104,0.3606933653354645,0.37324219942092896,0.33389892578125,34.59007363319397,53,0.0002680327868852459,1000.0,40.103150228085916,2,-0.05576857783889864,12.076092050969601,128.84484386444092
nan,nan,110592,0.09080179346492515,0.22822265326976776,0.234130859375,0.271728515625,0.281982421875,0.25401611328125,34.420924711227414,54,0.00026741803278688525,1000.0,-28.12087394573834,2,-0.06233746768266428,17.376117238402365,130.71095991134644
143.89322137166437,166.45525408113286,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,134.42078590393066
nan,nan,112640,0.18644440199714155,0.34453123807907104,0.3790527284145355,0.408935546875,0.4388671815395355,0.3928466796875,34.91239128112793,55,0.0002668032786885246,1000.0,28.538455622873464,2,-0.03840820309414994,10.887961460649967,136.2222547531128
nan,nan,114688,0.15533911241363968,0.3133300840854645,0.34423828125,0.3694824278354645,0.3866210877895355,0.35341796875,34.57983902692795,56,0.0002661885245901639,1000.0,81.39773856318934,2,-0.052675041112524926,12.05073047876358,138.0325219631195
nan,nan,116736,0.1785423109860858,0.31831055879592896,0.36030274629592896,0.38676756620407104,0.41523438692092896,0.37015380859375,34.716587495803836,57,0.00026557377049180324,1000.0,74.9976941227936,2,-0.06199830790283158,9.33106617629528,139.9937059879303
nan,nan,118784,0.11036031938710948,0.275634765625,0.2850585877895355,0.30927735567092896,0.3328613340854645,0.3007080078125,34.597518384456635,58,0.0002649590163934426,1000.0,2.8180891194061815,2,-0.06258629401272628,11.803951750695706,141.97508573532104
nan,nan,120832,0.14176520283799618,0.2880859375,0.32988280057907104,0.36152344942092896,0.3770996034145355,0.33914794921875,34.507173120975494,59,0.00026434426229508194,1000.0,85.54746540827256,2,-0.05966024561203085,11.183077198266982,143.90512681007385
105.1651746904408,95.36327863923064,120832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,147.6280117034912
nan,nan,122880,0.10595029724936467,0.25883787870407104,0.2755371034145355,0.29633790254592896,0.3138183653354645,0.2861328125,34.500705170631406,60,0.0002637295081967213,1000.0,29.134810160475755,2,-0.06842370498052333,11.742641215026378,149.42137789726257
nan,nan,124928,0.12844317218259677,0.28632813692092896,0.2972656190395355,0.32734376192092896,0.3389648497104645,0.3124755859375,34.60506908893585,61,0.00026311475409836063,1000.0,-23.880031319782702,2,-0.05777318771870341,14.115856125950813,151.28775882720947
nan,nan,126976,0.07625185247889021,0.19404296576976776,0.21982422471046448,0.24184569716453552,0.25126951932907104,0.22674560546875,34.258262407779696,62,0.0002625,1000.0,90.10546711525492,2,-0.0637403180677211,21.039629757404327,153.21863102912903
nan,nan,129024,0.28333672835142354,0.4034667909145355,0.44013673067092896,0.48442381620407104,0.501025378704071,0.45726318359375,35.27224671840668,63,0.00026188524590163933,1000.0,-43.58273397076464,3,-0.04909653284412343,10.357649812102318,155.13009071350098
nan,nan,131072,0.08506650099880061,0.21542969346046448,0.22954101860523224,0.266845703125,0.2813476622104645,0.248291015625,34.5203244805336,64,0.0002612704918032787,1000.0,-107.85123225581766,2,-0.06532271471514832,17.905498190224172,156.9730577468872
125.65383652411747,105.87714174728123,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160.72022104263306
nan,nan,133120,0.0947770168124407,0.22416992485523224,0.24526366591453552,0.28154295682907104,0.2920898497104645,0.2607666015625,34.38135030269623,65,0.000260655737704918,1000.0,-151.78441966179406,2,-0.06164127972151619,14.34498934596777,162.4939248561859
nan,nan,135168,1.2687740351393586,0.601269543170929,0.640576183795929,0.6697753667831421,0.681103527545929,0.64818115234375,39.72808851003647,66,0.0002600409836065573,1000.0,13.51526830116789,2,0.006328162428690121,5.930011903494597,164.23689079284668
nan,nan,137216,0.1481996592337964,0.3101562559604645,0.3418945372104645,0.38642579317092896,0.38798826932907104,0.3566162109375,34.61903759241104,67,0.00025942622950819673,1000.0,83.99081756556248,2,-0.06629483579308726,8.864777697622776,166.03564286231995
nan,nan,139264,0.08800907613476738,0.206298828125,0.23520508408546448,0.29594725370407104,0.2950683534145355,0.2581298828125,34.352523148059845,68,0.000258811475409836,1000.0,95.37378557438083,2,-0.06818060503574089,14.992867475748062,167.86189794540405
nan,nan,141312,0.13338897435678518,0.27666014432907104,0.3145996034145355,0.344482421875,0.3614257872104645,0.3242919921875,34.530659997463225,69,0.00025819672131147537,1000.0,32.69946221333403,2,-0.06283054987725337,10.224388699233533,169.75330686569214
184.8709357113168,59.26933826674124,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,173.46624088287354
nan,nan,143360,0.16075331687607103,0.32856446504592896,0.34892576932907104,0.38349610567092896,0.398193359375,0.364794921875,34.505168318748474,70,0.0002575819672131147,1000.0,138.29716080617845,2,-0.06867782957560849,8.652878965437413,175.30949687957764
nan,nan,145408,0.1433293685229728,0.2914062440395355,0.3316894471645355,0.36347657442092896,0.3694824278354645,0.339013671875,34.680449712276456,71,0.00025696721311475407,1000.0,25.40842113187276,2,-0.06730447188892867,9.546409161388874,177.08104586601257
nan,nan,147456,0.12449304356123321,0.267578125,0.3121581971645355,0.34160155057907104,0.34965819120407104,0.3177490234375,34.56772493124008,72,0.0002563524590163934,1000.0,58.18987487798516,2,-0.06346767411450856,11.463400492072106,178.79639983177185
nan,nan,149504,0.21862307440533185,0.371337890625,0.4002929627895355,0.4508300721645355,0.4625000059604645,0.421240234375,34.97402390241623,73,0.00025573770491803277,1000.0,69.67036428215276,2,-0.05214398179959971,8.305989809334278,180.59210181236267
nan,nan,151552,0.1412045179582492,0.30390626192092896,0.31855469942092896,0.36762696504592896,0.38129884004592896,0.3428466796875,34.63684146404266,74,0.0002551229508196721,1000.0,124.71540411924505,2,-0.06678840696986299,9.514003701508045,182.52352595329285
259.4356894077934,59.149062225859886,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,186.16815185546875
nan,nan,153600,0.06413998611024,0.178466796875,0.18852539360523224,0.21870116889476776,0.22573241591453552,0.2028564453125,34.37894541025162,75,0.00025450819672131146,1000.0,147.61437686781838,2,-0.060911029527778736,24.126876455545425,188.01188683509827
nan,nan,155648,0.12880569536864642,0.2682128846645355,0.318359375,0.3465820252895355,0.3564453125,0.32239990234375,34.57799098491669,76,0.0002538934426229508,1000.0,2.0323174008672567,2,-0.070455827130354,11.64616633951664,189.79784774780273
nan,nan,157696,0.12349271991115529,0.27973634004592896,0.30854493379592896,0.3384765684604645,0.3370605409145355,0.31595458984375,34.492761480808255,77,0.0002532786885245901,1000.0,183.72776508714284,2,-0.06077427357377019,13.050127509236336,191.60291004180908
nan,nan,159744,0.18317013867927018,0.32958984375,0.3663574159145355,0.40336912870407104,0.4290527403354645,0.38209228515625,34.79772070646286,78,0.00025266393442622946,1000.0,67.11185028975129,2,-0.0675736513978336,10.336545798182488,193.4019627571106
nan,nan,161792,0.11387810391242965,0.24521484971046448,0.2916015684604645,0.3148437440395355,0.33232420682907104,0.29599609375,34.455195689201354,79,0.0002520491803278688,1000.0,107.61894632668285,2,-0.06182358843216207,14.969975352287292,195.1857888698578
268.86702761007496,116.44472802256287,161792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,198.78834795951843
nan,nan,163840,0.14368985805049306,0.2852539122104645,0.3138183653354645,0.3744140565395355,0.3878417909145355,0.34033203125,34.70549293756485,80,0.00025143442622950816,1000.0,182.2417249453374,2,-0.0652681118081091,12.007017311453819,200.64073395729065
nan,nan,165888,0.1342764278226241,0.2891601622104645,0.30937498807907104,0.34428709745407104,0.368408203125,0.3278076171875,34.51490721702576,81,0.00025081967213114756,1000.0,180.82894651682466,2,-0.0624560572221526,12.917730610072613,202.43120694160461
nan,nan,167936,0.1314750155681395,0.2845703065395355,0.31000977754592896,0.35698240995407104,0.36137694120407104,0.32823486328125,34.55577025413513,82,0.0002502049180327869,1000.0,179.42341031176875,2,-0.06527650780335534,14.293363301455974,204.20737481117249
nan,nan,169984,0.10466935822696541,0.24428710341453552,0.2730468809604645,0.30400389432907104,0.31831055879592896,0.284912109375,34.53767855167389,83,0.0002495901639344262,1000.0,239.01858352863331,2,-0.06758468450570945,19.30230758488178,206.05203890800476
nan,nan,172032,0.23677959302149248,0.3787597715854645,0.4134277403354645,0.466552734375,0.4833984375,0.43553466796875,35.03077373504639,84,0.00024897540983606555,1000.0,206.41310017319378,3,-0.05453710903530009,10.740623964369297,207.84117889404297
321.388208807833,94.40844352089744,172032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,211.3671350479126
nan,nan,174080,0.20203763439785688,0.34868162870407104,0.382080078125,0.42236328125,0.44658201932907104,0.3999267578125,34.78122671842575,85,0.0002483606557377049,1000.0,211.8496438640966,2,-0.05453423823346384,11.011060321331025,213.23521184921265
nan,nan,176128,0.06756599115542486,0.16943359375,0.19985350966453552,0.23051758110523224,0.23002929985523224,0.20745849609375,34.407485973834994,86,0.00024774590163934425,1000.0,98.86090653830307,2,-0.06702365336823277,34.05658361911774,215.03580498695374
nan,nan,178176,0.11996324689607718,0.2574706971645355,0.2933105528354645,0.33369141817092896,0.35786134004592896,0.31058349609375,34.56476258039474,87,0.0002471311475409836,1000.0,256.2314666620747,2,-0.0658375462749973,16.72683262526989,216.792320728302
nan,nan,180224,0.12279097142527462,0.26386719942092896,0.3056640625,0.33515626192092896,0.34248048067092896,0.3117919921875,34.540834033489226,88,0.00024651639344262295,1000.0,200.38131749887293,2,-0.06818117653310765,18.566473686695097,218.56167888641357
376.40777730092185,72.89845037950839,180224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,222.18146181106567
nan,nan,182272,0.236432395697193,0.39765626192092896,0.42626953125,0.4613281190395355,0.47578126192092896,0.4402587890625,35.02055584192276,89,0.0002459016393442623,1000.0,215.37645479404472,2,-0.05465183435881045,10.22469046264887,223.9354817867279
nan,nan,184320,0.2488780566811329,0.4007812440395355,0.4291015565395355,0.4678710997104645,0.4710449278354645,0.44219970703125,35.23564103841782,90,0.00024528688524590164,1000.0,201.83983371755693,2,-0.05365141617367044,10.468972617387772,225.64452195167542
nan,nan,186368,0.09778587692489964,0.23964843153953552,0.2527832090854645,0.29052734375,0.30859375,0.27288818359375,34.48285541534424,91,0.00024467213114754094,1000.0,226.92185066727143,2,-0.071722776509705,21.09077305495739,227.40709590911865
nan,nan,188416,0.11904754946081084,0.2528320252895355,0.2938476502895355,0.3267578184604645,0.3309082090854645,0.30108642578125,34.547382986545564,92,0.00024405737704918031,1000.0,209.32693655454864,2,-0.07003966502961703,14.773666520416736,229.2834587097168
nan,nan,190464,0.13607655173691455,0.29521483182907104,0.3201660215854645,0.35991209745407104,0.37080079317092896,0.3365234375,34.54924975633621,93,0.00024344262295081966,1000.0,108.12911303954206,2,-0.0707352746045217,15.686546379327774,231.0997838973999
417.72859886652975,69.42051372773489,190464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,234.71348881721497
nan,nan,192512,0.13456735450599808,0.290283203125,0.3077636659145355,0.34101563692092896,0.35400390625,0.3232666015625,34.687361526489255,94,0.000242827868852459,1000.0,133.6685188254287,2,-0.07259029357810505,19.90416289269924,236.54565382003784
nan,nan,194560,0.3330680254890467,0.422607421875,0.458984375,0.49609375,0.510986328125,0.47216796875,35.406160342693326,95,0.00024221311475409833,1000.0,213.5837150851378,2,-0.040959170248243026,11.897629925608635,238.32964777946472
nan,nan,196608,0.17531248148152373,0.3331054747104645,0.3755859434604645,0.40898436307907104,0.42822265625,0.386474609375,34.78236908912659,96,0.00024159836065573768,1000.0,232.02847687392364,2,-0.06484864237427246,14.288938991725445,240.00789380073547
nan,nan,198656,0.18004991118505131,0.33793944120407104,0.36860352754592896,0.40087890625,0.4151855409145355,0.38065185546875,34.78068386316299,97,0.00024098360655737703,1000.0,246.20921559411318,2,-0.05589853766723536,15.261034497618676,241.71364784240723
nan,nan,200704,0.2281258486036677,0.3805175721645355,0.42060548067092896,0.4620117247104645,0.48188477754592896,0.4362548828125,34.88432413339615,98,0.00024036885245901638,1000.0,249.6823458416663,2,-0.05644780098373303,14.624101337790488,243.61637687683105
446.7985354814129,105.20693732389522,200704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,247.26353788375854
nan,nan,202752,0.10759319039061666,0.25019532442092896,0.289306640625,0.3228515684604645,0.33476561307907104,0.29927978515625,34.42348889112473,99,0.00023975409836065573,1000.0,252.50327003162573,2,-0.06831962831493002,32.60651468038559,249.0855848789215
nan,nan,204800,0.1563554217776982,0.32084959745407104,0.34038084745407104,0.38789063692092896,0.39384764432907104,0.3607421875,34.73036676645279,100,0.00023913934426229505,1000.0,85.59942086249126,2,-0.07127172131440603,19.294989606738092,250.96919679641724
nan,nan,206848,0.23890134809553273,0.39360350370407104,0.43134766817092896,0.4747070372104645,0.4815917909145355,0.4453125,34.918247520923615,101,0.0002385245901639344,1000.0,242.08007307151726,2,-0.053321117421728556,13.413364714384079,252.78360986709595
