eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
-290.63134224563237,70.37677192971228,251904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,632.0815279483795
nan,nan,253952,0.03847214169873041,0.107421875,0.09912109375,0.09824218600988388,0.0947265625,0.10107421875,0.12534180283546448,0.15029296278953552,0.17373046278953552,0.118743896484375,68.39419820308686,0.4593758491333574,124,0.00022438524590163934,1000.0,-310.66923018525586,2,-0.04183030210260767,11.981645205616951,635.1751539707184
nan,nan,256000,0.040325187613416344,0.11284179985523224,0.1064453125,0.10371093451976776,0.09853515774011612,0.10625000298023224,0.12407226860523224,0.15078124403953552,0.18242187798023224,0.12313232421875,68.52226040363311,0.4679686959367245,125,0.0002237704918032787,1000.0,-361.44860621553744,3,-0.03923730198002886,14.337315520644188,639.6713500022888
nan,nan,258048,0.035611313850677104,0.09897460788488388,0.09526367485523224,0.089599609375,0.09375,0.10092773288488388,0.11455078423023224,0.13276366889476776,0.15463867783546448,0.11005859375,68.44635002613067,0.41305519435554744,126,0.00022315573770491804,1000.0,-347.1118840183991,2,-0.036393754355958666,12.087489323318005,658.5371708869934
nan,nan,260096,0.037087002471162124,0.09150390326976776,0.095458984375,0.08955077826976776,0.09340820461511612,0.097900390625,0.121337890625,0.13935546576976776,0.16938476264476776,0.112237548828125,68.36070210933686,0.4504415696952492,127,0.00022254098360655736,1000.0,-425.6622728115399,2,-0.06349107568385079,13.526552064716816,661.3508880138397
-363.1015931042939,85.18174931084545,260096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,865.2573459148407
nan,nan,262144,0.03655458111061307,0.09833984076976776,0.09941406548023224,0.09042968600988388,0.09941406548023224,0.10078124701976776,0.11733398586511612,0.14179687201976776,0.15981444716453552,0.11341552734375,68.5130896806717,0.4625862223096192,128,0.0002219262295081967,1000.0,-427.4790905402364,2,-0.03585367093692184,12.74807325899601,870.5351648330688
nan,nan,264192,0.04371189060693723,0.12192382663488388,0.12055663764476776,0.12373046576976776,0.11655273288488388,0.12617187201976776,0.14360351860523224,0.16142578423023224,0.17514649033546448,0.136138916015625,68.40599570274352,0.4511140392161906,129,0.00022131147540983603,1000.0,-404.80185919222333,2,-0.033556786488043146,10.824956730008125,873.4687578678131
nan,nan,266240,0.044377906698719015,0.12416992336511612,0.11787109076976776,0.11953125149011612,0.10737304389476776,0.12485351413488388,0.14643554389476776,0.165771484375,0.18618163466453552,0.1365234375,68.37762606143951,0.4387962375767529,130,0.00022069672131147538,1000.0,-349.4468805224592,2,-0.054045571148162705,11.035998372733593,876.4787769317627
nan,nan,268288,0.039093867914562,0.11484374850988388,0.10200195014476776,0.10380859673023224,0.10356445610523224,0.10996093600988388,0.12456054985523224,0.148193359375,0.17133788764476776,0.122283935546875,68.30027728080749,0.46478140000253915,131,0.00022008196721311473,1000.0,-336.8995000941808,2,-0.05927525263396092,14.477631366252899,879.2334179878235
nan,nan,270336,0.0292711807811429,0.083984375,0.08002929389476776,0.07509765774011612,0.07534179836511612,0.07763671875,0.08549804985523224,0.10625000298023224,0.11801757663488388,0.08773193359375,68.20023174285889,0.47508893013000486,132,0.00021946721311475408,1000.0,-367.0603627314689,2,-0.031020997039740907,17.376020887494086,882.2541890144348
-305.5344813448269,57.87114333118979,270336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,887.900542974472
nan,nan,272384,0.030587526691306266,0.07548828423023224,0.07529296725988388,0.07329101860523224,0.07583007961511612,0.08271484076976776,0.09218750149011612,0.11899413913488388,0.13413086533546448,0.0909912109375,68.38580067157746,0.4550838949624449,133,0.00021885245901639343,1000.0,-346.30186571411724,2,-0.05157989043509588,19.03371542543173,890.9426140785217
nan,nan,274432,0.03674920934099646,0.09316406399011612,0.09536132961511612,0.09458007663488388,0.09052734076976776,0.10043945163488388,0.12221679836511612,0.14267578721046448,0.15371093153953552,0.11158447265625,68.38689410686493,0.4718032422009856,134,0.00021823770491803278,1000.0,-421.6351054668537,2,-0.061765045757056214,16.03723037391901,893.8997209072113
nan,nan,276480,0.04812524797525839,0.13344725966453552,0.12714843451976776,0.12910155951976776,0.13144531846046448,0.13471679389476776,0.15004882216453552,0.17329101264476776,0.19648437201976776,0.14696044921875,68.75115995407104,0.46113848076201974,135,0.0002176229508196721,1000.0,-326.84613410053674,2,-0.0549017040641047,10.40761220753193,896.7381298542023
nan,nan,278528,0.03562262781197205,0.107666015625,0.09321288764476776,0.09228515625,0.08818359673023224,0.09653320163488388,0.12050781399011612,0.12744140625,0.14970703423023224,0.109442138671875,68.521808385849,0.46508406857028606,136,0.00021700819672131145,1000.0,-330.680643061554,2,-0.058913585660047826,16.06197369992733,899.960676908493
nan,nan,280576,0.03808565580184222,0.10610351711511612,0.10405273735523224,0.09746094048023224,0.09125976264476776,0.105224609375,0.11586914211511612,0.14536133408546448,0.16909179091453552,0.116802978515625,68.44590842723846,0.4745529799256474,137,0.0002163934426229508,1000.0,-373.81990911619084,2,-0.04883822804258671,16.660167700052263,902.8836417198181
-343.3637889051273,86.56015897551974,280576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,908.5150599479675
nan,nan,282624,0.03221688217454357,0.08579101413488388,0.08457031100988388,0.07880859076976776,0.07919921725988388,0.08315429836511612,0.099853515625,0.119873046875,0.14399413764476776,0.096905517578125,68.28907511234283,0.43345007062889634,138,0.00021577868852459012,1000.0,-377.95614569171687,2,-0.06324775242537725,21.031518694758415,911.410053730011
nan,nan,284672,0.03339644717998454,0.08901367336511612,0.09052734076976776,0.08012695610523224,0.082763671875,0.08842773735523224,0.10917969048023224,0.13076171278953552,0.152587890625,0.102923583984375,68.53508810997009,0.45624989699572327,139,0.00021516393442622947,1000.0,-469.97002663467566,2,-0.05428064439911395,19.480148899555207,914.686408996582
nan,nan,286720,0.0452667798341281,0.12836913764476776,0.11835937201976776,0.11752929538488388,0.11904297024011612,0.13154296576976776,0.148193359375,0.16586914658546448,0.20180663466453552,0.141339111328125,68.47480039596557,0.431432681158185,140,0.00021454918032786884,1000.0,-435.1968948914724,2,-0.06978679102612659,12.373620852828026,917.7043569087982
nan,nan,288768,0.04201087551591627,0.12167968600988388,0.11000976711511612,0.10546875,0.11049804836511612,0.12016601860523224,0.12910155951976776,0.15566405653953552,0.18017578125,0.129095458984375,68.17559120655059,0.4440548038110137,141,0.0002139344262295082,1000.0,-325.0299983181077,2,-0.06544366114103468,12.650865757465363,920.7685599327087
nan,nan,290816,0.04560307638676022,0.12939453125,0.12167968600988388,0.11411132663488388,0.11391601711511612,0.12885741889476776,0.14365234971046448,0.16845703125,0.19462890923023224,0.139337158203125,68.38929979801178,0.42697097584605215,142,0.00021331967213114754,1000.0,-335.82017449356033,2,-0.06686117745412049,16.651945221424103,923.7900819778442
-314.7227604356271,108.32745421667548,290816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,929.9037449359894
nan,nan,292864,0.035648206306723294,0.09921874850988388,0.090087890625,0.080078125,0.08461914211511612,0.09877929836511612,0.11552734673023224,0.14057616889476776,0.15878906846046448,0.10845947265625,68.42807908058167,0.4628627074416727,143,0.0002127049180327869,1000.0,-355.9564928158993,2,-0.02502847296273103,18.662662947177886,932.7760410308838
nan,nan,294912,0.04100740133617364,0.10605468600988388,0.09951172024011612,0.09624023735523224,0.10244140774011612,0.115966796875,0.13115234673023224,0.15288086235523224,0.18535156548023224,0.123699951171875,68.35844058990479,0.4715963946189731,144,0.0002120901639344262,1000.0,-296.129326733017,2,-0.05376721772772726,17.170015113055705,935.6810297966003
nan,nan,296960,0.050317987674498,0.14252929389476776,0.13593749701976776,0.128173828125,0.13178710639476776,0.147216796875,0.15786132216453552,0.19199219346046448,0.20903320610523224,0.15556640625,68.40108451843261,0.45153582249768076,145,0.00021147540983606556,1000.0,-233.79757081053754,2,-0.06276124382275157,13.35348333567381,938.6646618843079
nan,nan,299008,0.03671852744046191,0.09575195610523224,0.08564452826976776,0.08974609524011612,0.092529296875,0.10053710639476776,0.12260742485523224,0.134521484375,0.16899414360523224,0.11129150390625,68.35569932460785,0.4679676923900843,146,0.00021086065573770488,1000.0,-292.5924560461537,3,-0.02956958510330878,17.116539558768274,941.6784048080444
nan,nan,301056,0.04471727287345857,0.12734374403953552,0.11909179389476776,0.1123046875,0.12099609524011612,0.12509766221046448,0.15312500298023224,0.16049805283546448,0.18564453721046448,0.1380126953125,68.34167556762695,0.450275957910344,147,0.00021024590163934423,1000.0,-292.93848902901743,2,-0.0679816234158352,12.300016540288926,945.015438079834
-286.79232156581713,50.11309951110885,301056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,950.8235838413239
nan,nan,303104,0.034634142840877756,0.10610351711511612,0.09169922024011612,0.08344726264476776,0.08525390923023224,0.09340820461511612,0.11259765923023224,0.13007812201976776,0.14687499403953552,0.106182861328125,68.29152867794036,0.38821010580286386,148,0.00020963114754098358,1000.0,-411.4770316375585,2,-0.030768624204210938,17.688026079535483,953.7269308567047
nan,nan,305152,0.04333034157534712,0.12138672173023224,0.11967773735523224,0.1064453125,0.115234375,0.12045898288488388,0.14267578721046448,0.16220703721046448,0.19184570014476776,0.134991455078125,68.56641340255737,0.4555724700447172,149,0.00020901639344262293,1000.0,-270.30222634723884,2,-0.05767515682528028,14.376631754636765,956.6772418022156
nan,nan,307200,0.04037174419026997,0.10927734524011612,0.10786132514476776,0.10195312649011612,0.09892578423023224,0.113037109375,0.13515624403953552,0.15605469048023224,0.17104491591453552,0.124163818359375,68.40076451301574,0.4607004364021122,150,0.00020840163934426228,1000.0,-319.37688834079006,2,-0.05248380007978994,14.12829037308693,959.7268898487091
nan,nan,309248,0.043588809870561816,0.12324218451976776,0.12392578274011612,0.1181640625,0.112548828125,0.12104491889476776,0.137939453125,0.1650390625,0.190673828125,0.136572265625,68.57114181518554,0.46455223811790347,151,0.00020778688524590163,1000.0,-378.7812129612107,2,-0.06704990596626885,13.521861644089222,962.8919727802277
nan,nan,311296,0.048985437276860465,0.13583984971046448,0.13720703125,0.13325195014476776,0.12651367485523224,0.13720703125,0.15102538466453552,0.17670898139476776,0.19809570908546448,0.149481201171875,68.53242435455323,0.4519018610939384,152,0.00020717213114754098,1000.0,-260.8362888812252,2,-0.039953639317536725,10.59398336559534,965.8692190647125
-323.8114245910928,105.75604816106718,311296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,971.5782198905945
nan,nan,313344,0.035304767939305745,0.105712890625,0.09809570014476776,0.09677734225988388,0.08974609524011612,0.10263671725988388,0.10659179836511612,0.11884765326976776,0.14072266221046448,0.107391357421875,68.48529994487762,0.4484586913138628,153,0.0002065573770491803,1000.0,-278.0302547865642,2,-0.057572985166916626,15.33048710525036,974.9696588516235
nan,nan,315392,0.04579209453731892,0.12758788466453552,0.12373046576976776,0.11708984524011612,0.11601562798023224,0.13173827528953552,0.14848633110523224,0.171875,0.193603515625,0.141265869140625,68.74077084064484,0.4297892968636006,154,0.00020594262295081965,1000.0,-283.46088116021394,2,-0.05814927343890304,11.797681960463525,978.5334179401398
nan,nan,317440,0.03128522090482875,0.08149413764476776,0.08149413764476776,0.07890625298023224,0.07426758110523224,0.08349609375,0.095458984375,0.11616210639476776,0.13637694716453552,0.09345703125,68.31951320171356,0.49273189934901895,155,0.00020532786885245897,1000.0,-367.4469531617368,2,-0.04350712033628952,33.334432831406595,981.9743449687958
nan,nan,319488,0.03586521754259593,0.09995117038488388,0.09487304836511612,0.097900390625,0.09233398735523224,0.09995117038488388,0.11669921875,0.13579101860523224,0.14692382514476776,0.110552978515625,68.39979655742646,0.4047576907556504,156,0.00020471311475409832,1000.0,-444.61401580319216,2,-0.04989038199419156,15.322431963682174,985.220694065094
nan,nan,321536,0.03793337195675121,0.1181640625,0.11464843899011612,0.09843750298023224,0.10195312649011612,0.10820312798023224,0.12299804389476776,0.13432617485523224,0.15288086235523224,0.118951416015625,68.41752636432648,0.39096114272251725,157,0.0002040983606557377,1000.0,-262.851359795297,2,-0.04237726343562827,18.126095235347748,988.7027840614319
-304.4990686746863,63.04841286529787,321536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,994.6256549358368
nan,nan,323584,0.03202219322811288,0.07749023288488388,0.08124999701976776,0.07866211235523224,0.08110351860523224,0.08291015774011612,0.10146484524011612,0.117431640625,0.14067383110523224,0.095123291015625,68.2456442117691,0.49178333608433605,158,0.00020348360655737704,1000.0,-425.15784022622483,2,-0.05346369251783471,30.37666864693165,998.1278629302979
nan,nan,325632,0.0552988503844972,0.13725586235523224,0.14238281548023224,0.13862304389476776,0.13364258408546448,0.14311523735523224,0.16542968153953552,0.191650390625,0.21689453721046448,0.158624267578125,68.60972518920899,0.4453973053954542,159,0.0002028688524590164,1000.0,-441.7032475679531,2,-0.05887540643161628,14.119524084031582,1001.5884499549866
nan,nan,327680,0.041792940777668264,0.11616210639476776,0.11494140326976776,0.11142577975988388,0.11606445163488388,0.12001953274011612,0.138916015625,0.15585938096046448,0.17636719346046448,0.131219482421875,68.54739315509796,0.4426275912672281,160,0.00020225409836065574,1000.0,-256.1915881592804,2,-0.048299771844176574,12.53635809570551,1004.8371639251709
nan,nan,329728,0.03909056469201459,0.10585937649011612,0.106689453125,0.10400390625,0.09829101711511612,0.10888671875,0.11879882961511612,0.14433594048023224,0.164794921875,0.11895751953125,68.54693732261657,0.46253787181340156,161,0.0002016393442622951,1000.0,-236.10400566188787,2,-0.0677457633544691,18.238591772317886,1008.745374917984
nan,nan,331776,0.057180690242239506,0.170654296875,0.16142578423023224,0.15058593451976776,0.15488281846046448,0.16323241591453552,0.18256835639476776,0.20366211235523224,0.22421875596046448,0.17640380859375,68.4092223405838,0.44892934150993824,162,0.0002010245901639344,1000.0,-203.38592326273658,2,-0.04895626561774406,9.358177888393403,1012.0344607830048
-220.84480555408396,58.995535523711766,331776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1017.7030367851257
nan,nan,333824,0.050240086197663916,0.14335937798023224,0.13540038466453552,0.12099609524011612,0.1357421875,0.14399413764476776,0.16645507514476776,0.18950195610523224,0.21147461235523224,0.155865478515625,68.65479259490967,0.46112516401335596,163,0.00020040983606557376,1000.0,-255.81948039219714,2,-0.05260874780069571,11.712822759151459,1021.2915971279144
nan,nan,335872,0.04037380060617579,0.10605468600988388,0.11098632961511612,0.099609375,0.10434570163488388,0.1123046875,0.12832030653953552,0.15839843451976776,0.17314453423023224,0.1241455078125,68.34383852481842,0.4121470218524337,164,0.00019979508196721308,1000.0,-365.81591026334144,2,-0.044799198032706045,13.677603454887867,1025.0194838047028
nan,nan,337920,0.04650979994003137,0.12548828125,0.12333984673023224,0.12172851711511612,0.12441406399011612,0.13359375298023224,0.15058593451976776,0.17465820908546448,0.18989257514476776,0.142962646484375,68.60439517498017,0.42668624212965367,165,0.00019918032786885243,1000.0,-322.24664602909945,2,-0.05760527660604566,10.046373276412487,1028.2441918849945
nan,nan,339968,0.04332267481695453,0.117919921875,0.11782226711511612,0.115234375,0.11762695014476776,0.12587890028953552,0.14277343451976776,0.16215820610523224,0.185546875,0.1356201171875,68.46895456314087,0.47309760823845864,166,0.00019856557377049178,1000.0,-262.14427386436387,2,-0.07690279578091577,11.64613065123558,1031.572937965393
nan,nan,342016,0.03943369851986063,0.106201171875,0.10786132514476776,0.09843750298023224,0.101806640625,0.10698242485523224,0.12290038913488388,0.16201171278953552,0.17128905653953552,0.122186279296875,68.48638687133788,0.46242873426526787,167,0.00019795081967213113,1000.0,-255.88259147955534,3,-0.03864616688515525,13.949226850271225,1035.3471648693085
-226.9612727948852,97.35257499271263,342016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1041.2692611217499
nan,nan,344064,0.048035588926722994,0.11577148735523224,0.11489257961511612,0.11459960788488388,0.116455078125,0.12690429389476776,0.12978515028953552,0.15957030653953552,0.18198242783546448,0.1324951171875,68.49063563346863,0.4625251951161772,168,0.00019733606557377048,1000.0,-280.761480416593,2,-0.07104545299662277,11.423820069432258,1044.65753698349
nan,nan,346112,0.04294956141056901,0.11357422173023224,0.10869140923023224,0.11396484076976776,0.10595703125,0.11713866889476776,0.13320311903953552,0.16533203423023224,0.19047851860523224,0.13104248046875,68.4574610233307,0.4713271130807698,169,0.00019672131147540983,1000.0,-219.53956490528338,2,-0.04107121741399169,11.194007852673531,1047.9718940258026
nan,nan,348160,0.0348876538399054,0.09682617336511612,0.09003905951976776,0.08686523139476776,0.09184570610523224,0.09262695163488388,0.10888671875,0.13447265326976776,0.16005858778953552,0.10770263671875,68.56727712154388,0.46307975170202553,170,0.00019610655737704915,1000.0,-255.24478265500971,2,-0.04202627679915168,13.282097023725509,1051.2641129493713
nan,nan,350208,0.028214811359430315,0.072265625,0.07133789360523224,0.071044921875,0.06767578423023224,0.06904296576976776,0.09282226860523224,0.100830078125,0.12382812798023224,0.08360595703125,68.42186672687531,0.34435878987424073,171,0.0001954918032786885,1000.0,-411.3317948524393,2,-0.03376203711159178,20.315160185098648,1054.8540959358215
-161.20165265052205,63.94045208361002,350208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1060.696573972702
nan,nan,352256,0.040054612367748633,0.11528320610523224,0.11372070014476776,0.10698242485523224,0.100341796875,0.11235351860523224,0.12534180283546448,0.14990234375,0.17075195908546448,0.124334716796875,68.39242486953735,0.49037444600835445,172,0.00019487704918032787,1000.0,-263.7493990694765,2,-0.07241030461300398,10.645213016867638,1064.1669838428497
nan,nan,354304,0.04137178648452391,0.12163086235523224,0.11904297024011612,0.10834960639476776,0.10366211086511612,0.10732422024011612,0.13247069716453552,0.15541991591453552,0.17421874403953552,0.127764892578125,68.4253006219864,0.44973868019878865,173,0.00019426229508196717,1000.0,-277.16561336413713,2,-0.08657159712747671,14.49805594831705,1067.562758922577
nan,nan,356352,0.040872231920366174,0.12260742485523224,0.11738280951976776,0.11347655951976776,0.10898437350988388,0.11367187649011612,0.12871094048023224,0.14365234971046448,0.16835936903953552,0.127105712890625,68.43116760253906,0.4647789166774601,174,0.00019364754098360654,1000.0,-287.86895660552466,2,-0.06506140953861177,11.80785769969225,1070.8274228572845
nan,nan,358400,0.045490900747972775,0.12812499701976776,0.12553711235523224,0.11625976860523224,0.11147461086511612,0.13002929091453552,0.14755859971046448,0.17324218153953552,0.19780273735523224,0.141253662109375,68.5674821138382,0.44925225074402986,175,0.0001930327868852459,1000.0,-305.16250588617595,2,-0.07122055146028287,9.61130604147911,1074.3302018642426
nan,nan,360448,0.03680897576814459,0.10800781100988388,0.10087890923023224,0.09848632663488388,0.09208984673023224,0.099853515625,0.11835937201976776,0.13603515923023224,0.15639647841453552,0.113763427734375,68.35943255424499,0.4907332112081349,176,0.00019241803278688524,1000.0,-252.838622778715,2,-0.04231371229398064,13.870644177496434,1077.77668094635
-176.5052992922974,59.24365125660018,360448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1083.4439089298248
nan,nan,362496,0.03880937683097727,0.11069335788488388,0.10478515923023224,0.09892578423023224,0.09663085639476776,0.10190429538488388,0.12124023586511612,0.13803711533546448,0.162353515625,0.1168212890625,68.492880153656,0.42417494575493037,177,0.0001918032786885246,1000.0,-236.2135921898531,2,-0.07681076056760502,11.01730848699808,1086.8268349170685
nan,nan,364544,0.046549153645537446,0.13662108778953552,0.12880858778953552,0.11655273288488388,0.11469726264476776,0.13237304985523224,0.15327148139476776,0.17265625298023224,0.20253905653953552,0.14468994140625,68.71584701538086,0.4798234554938972,178,0.00019118852459016394,1000.0,-191.05732516742432,2,-0.05369482081878232,11.372629487514496,1090.1847188472748
nan,nan,366592,0.04114901905741135,0.10732422024011612,0.103515625,0.10122070461511612,0.10400390625,0.11040039360523224,0.13632813096046448,0.15424804389476776,0.18266601860523224,0.12496337890625,68.38028860092163,0.4457428229507059,179,0.00019057377049180326,1000.0,-385.96939377460444,2,-0.04730576511501568,13.101857449114323,1093.4111909866333
nan,nan,368640,0.04597842349248822,0.12578125298023224,0.11601562798023224,0.11586914211511612,0.1123046875,0.11445312201976776,0.141357421875,0.1591796875,0.18803711235523224,0.134124755859375,68.51805930137634,0.47244256334379314,180,0.0001899590163934426,1000.0,-304.4053331378052,2,-0.06526367546757683,11.345480433106422,1096.9582908153534
nan,nan,370688,0.03494832524083904,0.10366211086511612,0.09555663913488388,0.08769531548023224,0.08852539211511612,0.0966796875,0.10922851413488388,0.11684570461511612,0.16093750298023224,0.107391357421875,68.35783252716064,0.4477691337000579,181,0.00018934426229508193,1000.0,-325.9323439642241,2,-0.0591909339549602,17.33834415972233,1100.444622039795
-219.35328254000927,81.61869388297943,370688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1106.4962077140808
nan,nan,372736,0.040121063129845425,0.116455078125,0.10678710788488388,0.10356445610523224,0.10605468600988388,0.10825195163488388,0.12680664658546448,0.14121094346046448,0.16083984076976776,0.121246337890625,68.50022246837617,0.4733551114331931,182,0.00018872950819672128,1000.0,-218.38164988887323,2,-0.07604977750888793,13.739753758907318,1109.7184948921204
nan,nan,374784,0.03774482618900947,0.10502929985523224,0.10527344048023224,0.091552734375,0.09521484375,0.10273437201976776,0.11787109076976776,0.14228515326976776,0.18095703423023224,0.11761474609375,68.30836150646209,0.44432051219046115,183,0.00018811475409836063,1000.0,-343.63849518197264,2,-0.08390055083727929,15.588779754936695,1113.0779209136963
nan,nan,376832,0.04067540506948717,0.12080077826976776,0.11113281548023224,0.09819336235523224,0.10078124701976776,0.10996093600988388,0.13852539658546448,0.15424804389476776,0.18862304091453552,0.127783203125,68.42401776313781,0.4697908675298095,184,0.00018749999999999998,1000.0,-283.03062267659357,2,-0.07891560301068239,13.962374445796012,1116.5727319717407
nan,nan,378880,0.04188062757275475,0.12441406399011612,0.115966796875,0.10971679538488388,0.10205078125,0.11269531399011612,0.13564452528953552,0.15532226860523224,0.18925781548023224,0.130633544921875,68.38026888370514,0.45778232188895346,185,0.00018688524590163933,1000.0,-289.68677677939263,2,-0.08551790837955195,12.095830288529395,1120.6521899700165
nan,nan,380928,0.03536957210199034,0.10068359225988388,0.10190429538488388,0.09492187201976776,0.08320312201976776,0.09174804389476776,0.11552734673023224,0.12490234524011612,0.147216796875,0.107513427734375,68.2981633901596,0.45529691758565605,186,0.00018627049180327867,1000.0,-148.70022870796655,2,-0.04889494994713459,16.9672553896904,1124.0145049095154
-224.60223223740203,69.39965064970926,380928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1129.6791698932648
nan,nan,382976,0.03181425989714626,0.09248046576976776,0.08510742336511612,0.083740234375,0.07792969048023224,0.07465820014476776,0.10195312649011612,0.11611328274011612,0.14931640028953552,0.097662353515625,68.42367722988129,0.425956109398976,187,0.00018565573770491805,1000.0,-351.4913417347933,2,-0.057411833255901004,19.76417381167412,1132.984384059906
nan,nan,385024,0.039058238033248927,0.112060546875,0.10410156100988388,0.1025390625,0.10244140774011612,0.104736328125,0.122314453125,0.14824219048023224,0.16596679389476776,0.12030029296875,68.47382822036744,0.4817663794849068,188,0.00018504098360655735,1000.0,-313.5561123713977,3,-0.049209877075918486,15.047520381212234,1137.2025759220123
nan,nan,387072,0.03821482030034531,0.10649414360523224,0.10009765625,0.09233398735523224,0.08608398586511612,0.10517577826976776,0.12153320014476776,0.14096680283546448,0.17060546576976776,0.115411376953125,68.46602759361267,0.457944380864501,189,0.00018442622950819672,1000.0,-289.5367334116745,2,-0.04387244034733158,15.48855201601982,1140.6495230197906
nan,nan,389120,0.04774282245052745,0.13393554091453552,0.12592773139476776,0.11079101264476776,0.119384765625,0.13198241591453552,0.15947265923023224,0.18222656846046448,0.21469727158546448,0.14730224609375,68.36005389690399,0.464295110758394,190,0.00018381147540983602,1000.0,-208.473235422899,2,-0.08079330141481478,12.393460112810136,1144.1694877147675
nan,nan,391168,0.04674058369237173,0.12373046576976776,0.12583008408546448,0.12031249701976776,0.12314452975988388,0.12636718153953552,0.15742187201976776,0.17934569716453552,0.20917968451976776,0.14566650390625,68.49652171134949,0.47350245909765365,191,0.0001831967213114754,1000.0,-202.53217043770647,2,-0.06894232563790866,12.223116892576218,1147.60089969635
-177.86729812294644,121.51384407291938,391168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1153.493766784668
nan,nan,393216,0.04888532694312744,0.13095703721046448,0.12973633408546448,0.11918945610523224,0.12612304091453552,0.13330078125,0.15737304091453552,0.18217773735523224,0.21489258110523224,0.14921875,68.64218971729278,0.462821969948709,192,0.00018258196721311474,1000.0,-238.46954083909637,2,-0.08958502967579988,9.728328202664851,1157.3843839168549
nan,nan,395264,0.03805954452327569,0.11572265625,0.1064453125,0.10009765625,0.09311523288488388,0.09941406548023224,0.11669921875,0.14208984375,0.17167969048023224,0.118157958984375,68.34941005706787,0.47019604528322817,193,0.0001819672131147541,1000.0,-227.3559227626741,2,-0.06075566267536488,15.699742831289768,1160.8994269371033
nan,nan,397312,0.037205258196627254,0.104248046875,0.09921874850988388,0.09003905951976776,0.08920898288488388,0.102783203125,0.12021484225988388,0.145751953125,0.16347655653953552,0.11436767578125,68.28112275600434,0.41675461805425584,194,0.00018135245901639344,1000.0,-320.1622533801011,2,-0.054818633155082355,13.693310596048832,1164.407560825348
nan,nan,399360,0.03132908232837508,0.08901367336511612,0.08071289211511612,0.08291015774011612,0.0771484375,0.08510742336511612,0.09589843451976776,0.10683593899011612,0.13530273735523224,0.0941162109375,68.41313447952271,0.5009792133700103,195,0.0001807377049180328,1000.0,-243.4605475569555,2,-0.06371188306220574,26.276194366812707,1168.05646276474
nan,nan,401408,0.041437719362147615,0.11923827975988388,0.116455078125,0.09814453125,0.099853515625,0.11582031100988388,0.12885741889476776,0.16054686903953552,0.18100586533546448,0.127490234375,68.5248656988144,0.4664696882944554,196,0.0001801229508196721,1000.0,-312.6789716748075,2,-0.07727492682461161,18.41225468814373,1171.1761610507965
-162.52352000223166,46.02717557844446,401408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1176.8645799160004
nan,nan,403456,0.04458815198413504,0.133056640625,0.12954100966453552,0.11518554389476776,0.11064453423023224,0.12109375,0.13920898735523224,0.16054686903953552,0.18959960341453552,0.137359619140625,68.67425909042359,0.4274820518679917,197,0.00017950819672131146,1000.0,-258.01995825034646,2,-0.07818000507832039,11.600496631860732,1180.8506197929382
nan,nan,405504,0.05615369945735438,0.15297850966453552,0.13969726860523224,0.13681641221046448,0.12983398139476776,0.15703125298023224,0.17739257216453552,0.21103516221046448,0.245849609375,0.168829345703125,68.7734513759613,0.3970843127463013,198,0.0001788934426229508,1000.0,-278.4571835765795,2,-0.0696828115702374,9.98075753003359,1184.5622117519379
