eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,186368,0.03318335310323164,0.31181639432907104,0.3292480409145355,0.35673826932907104,0.3846679627895355,0.34561767578125,34.233688747882844,91,0.00024467213114754094,1000.0,232.34676234568468,2,-0.0413718941854313,27.02063249051571,284.388995885849
nan,nan,188416,0.031943044586660106,0.3064941465854645,0.324462890625,0.35991209745407104,0.3697265684604645,0.34014892578125,34.35131959915161,92,0.00024405737704918031,1000.0,311.6317446255654,2,-0.044652809246326794,32.39424067735672,286.5263328552246
nan,nan,190464,0.03263501526744221,0.312255859375,0.32402342557907104,0.36347657442092896,0.3668456971645355,0.341650390625,34.22859057188034,93,0.00024344262295081966,1000.0,187.45168038089014,2,-0.04258270229183836,27.358487641811372,288.557137966156
646.9378104276426,94.99109545461741,190464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,292.8426959514618
nan,nan,192512,0.0329062342265388,0.3212890625,0.331298828125,0.3553222715854645,0.3922363221645355,0.35003662109375,34.03478591442108,94,0.000242827868852459,1000.0,54.712859633299956,2,-0.04420008551387582,28.401477494835852,294.94551396369934
nan,nan,194560,0.02894320873383549,0.30229490995407104,0.3125,0.33735352754592896,0.35795897245407104,0.32752685546875,34.18156763315201,95,0.00024221311475409833,1000.0,337.78080118837306,2,-0.0417446580453543,34.943274438381195,297.07782196998596
nan,nan,196608,0.04725367390055908,0.3904785215854645,0.4097656309604645,0.43339842557907104,0.4527831971645355,0.4216064453125,34.31654326915741,96,0.00024159836065573768,1000.0,169.37924315309272,2,-0.043823329146835024,20.944802713394164,299.1828088760376
nan,nan,198656,0.036497105508169626,0.3406738340854645,0.3578124940395355,0.39497071504592896,0.4083496034145355,0.37545166015625,34.18127728700638,97,0.00024098360655737703,1000.0,215.93159292346613,2,-0.04418452350073494,26.407161939144135,301.3335120677948
nan,nan,200704,0.04224977332560229,0.3753906190395355,0.38227540254592896,0.4111328125,0.4317382872104645,0.40013427734375,34.234903240203856,98,0.00024036885245901638,1000.0,299.5232083339695,2,-0.045122969249496235,21.609804558753968,303.55356884002686
687.9062860195634,187.33782343323665,200704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,308.02069783210754
nan,nan,202752,0.03572977031581104,0.33417969942092896,0.3492187559604645,0.3818359375,0.3914550840854645,0.36417236328125,34.17374334335327,99,0.00023975409836065573,1000.0,71.16612929749047,2,-0.043877217492263296,27.71298519670963,310.1508150100708
