eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
,,2048,0.011825354304164648,0.17431640625,16.99686205983162,1,0.0003,17.808695652173913,13.19258570402236,115,-0.02457044095499441,11.539618083834648,4.359174013137817
,,4096,0.015096604509744793,0.23564453125,17.042746460437776,2,0.0002993852459016393,20.636363636363637,18.403168502899053,99,-0.03548368371557444,34.25932846069336,8.991054058074951
,,6144,0.012557121616555377,0.183251953125,17.07379279136658,3,0.00029877049180327867,33.86440677966102,46.40614453116754,59,-0.0315536129695829,85.41136132478714,13.224493026733398
,,8192,0.009766419063089416,0.134814453125,17.03466831445694,4,0.000298155737704918,44.46808510638298,65.41813247872399,47,-0.02623995379108237,115.23145294189453,17.527036905288696
,,10240,0.010472440478042699,0.14462890625,17.03581417798996,5,0.00029754098360655737,50.875,85.43923275277947,40,-0.029154171957634388,132.1593044281006,21.782634019851685
76.41705382509886,22.524049934137032,10240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.021898984909058
nan,nan,12288,0.010239625541726128,0.14091796875,17.07316358089447,6,0.0002969262295081967,49.53658536585366,83.56800288688164,41,-0.027326511131832376,133.5182241678238,26.187489986419678
nan,nan,14336,0.011680972878821194,0.155517578125,17.038498961925505,7,0.00029631147540983607,67.36666666666666,124.23085488256582,30,-0.026291122325346805,109.22211785316468,30.313052892684937
nan,nan,16384,0.009193443995900451,0.123974609375,17.043587556481363,8,0.00029569672131147536,73.07142857142857,138.16931325680335,28,-0.022290949776652268,123.82134535312653,34.49219608306885
nan,nan,18432,0.009431242363643833,0.1318359375,17.006547105312347,9,0.0002950819672131147,79.96153846153847,161.01942656226208,26,-0.0264038470282685,117.40787912607193,39.06068992614746
nan,nan,20480,0.011346836716984398,0.150048828125,17.023631817102434,10,0.00029446721311475406,98.57142857142857,204.30860286819023,21,-0.0262564803371788,83.73596155643463,43.306427001953125
229.2922293092629,13.931832485638017,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43.73544907569885
nan,nan,22528,0.013804528207401745,0.18857421875,16.980945855379105,11,0.0002938524590163934,104.63157894736842,220.02253246756217,19,-0.022830708418041468,53.598350456357004,48.27941608428955
nan,nan,24576,0.015459149054368026,0.205712890625,17.150602585077287,12,0.00029323770491803276,105.2,227.28183676498242,20,-0.02299276850972092,40.71170797348022,52.75826096534729
nan,nan,26624,0.01730095823004376,0.209326171875,17.049872493743898,13,0.0002926229508196721,101.0,213.95288427518003,20,-0.020742367929778995,61.589192126691344,57.63145184516907
nan,nan,28672,0.01454924074932933,0.186328125,17.007439261674882,14,0.00029200819672131145,106.42105263157895,231.61579920393456,19,-0.02146720351302065,29.676332700252534,62.12078404426575
nan,nan,30720,0.01849548270984087,0.235888671875,16.941028213500978,15,0.0002913934426229508,111.57894736842105,242.30120504157534,19,-0.024094109830912203,35.52746646404266,66.75210499763489
352.1069349714487,56.72737553281499,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67.54592299461365
nan,nan,32768,0.01597693684452679,0.20126953125,17.012736117839815,16,0.00029077868852459015,118.52941176470588,264.5029507071365,17,-0.020750467163452413,57.840344136953355,72.45343589782715
nan,nan,34816,0.015189705562079325,0.20234375,17.041273528337477,17,0.00029016393442622945,121.11764705882354,274.15606883639435,17,-0.024246366453007796,76.86628984212875,77.83812308311462
nan,nan,36864,0.016853557995636946,0.209521484375,16.99340201616287,18,0.00028954918032786885,129.5,310.5683261565963,16,-0.022902475320734084,48.07399718165398,82.82977509498596
nan,nan,38912,0.019674766686512156,0.245361328125,16.963888692855836,19,0.0002889344262295082,125.0625,287.7035970186075,16,-0.02498515183397103,51.77663799524307,87.42434620857239
nan,nan,40960,0.023233993918984196,0.25927734375,16.999043571949006,20,0.00028831967213114755,127.875,299.60987097886425,16,-0.0217791477101855,66.15013834238053,92.12213802337646
373.522566407457,29.134697803121664,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92.90394592285156
nan,nan,43008,0.030841890184092335,0.319775390625,17.0686108648777,21,0.00028770491803278684,139.93333333333334,345.1803575458676,15,-0.022380466570029966,28.73556906878948,97.58521604537964
nan,nan,45056,0.026393148375791497,0.30830078125,17.062405240535735,22,0.0002870901639344262,135.85714285714286,319.5090242838401,14,-0.023114266096672508,19.873189929127694,101.51469016075134
nan,nan,47104,0.02341182308155112,0.25771484375,17.03985196352005,23,0.00028647540983606554,136.3125,325.76496799473836,16,-0.01920428407320287,98.62200777232647,105.49609899520874
nan,nan,49152,0.02002897224156186,0.24208984375,16.97532988190651,24,0.0002858606557377049,143.64285714285714,351.8751375718985,14,-0.024169893134967424,29.637469950318337,109.3338270187378
nan,nan,51200,0.017744488356402143,0.2228515625,17.201987969875336,25,0.00028524590163934424,139.73333333333332,349.08887295325206,15,-0.01825556653784588,90.40548301637173,113.19585680961609
473.7820419280305,54.267910241500644,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114.13314199447632
nan,nan,53248,0.035853214660892266,0.346142578125,17.151621091365815,26,0.0002846311475409836,147.0,368.1395486591943,13,-0.023442295570566783,15.37051705867052,118.79262590408325
nan,nan,55296,0.030413368786685168,0.326904296875,17.005918008089065,27,0.00028401639344262294,161.6153846153846,434.20516079830963,13,-0.02117024546896573,23.211404997110368,123.30662083625793
nan,nan,57344,0.01688089859962929,0.22255859375,17.154458147287368,28,0.0002834016393442623,154.15384615384616,415.1826260755404,13,-0.022959673870354892,58.319750955700876,127.90048098564148
nan,nan,59392,0.021474605248658917,0.256494140625,17.108818036317825,29,0.00028278688524590163,151.42857142857142,413.54079976749546,14,-0.023186359435203484,65.9710530474782,132.84704518318176
nan,nan,61440,0.023245381578453815,0.2748046875,16.97369028329849,30,0.00028217213114754093,146.78571428571428,399.41531617096086,14,-0.021698960362118668,73.81224492490291,138.92180824279785
530.1280781287455,54.609971520855105,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,139.93114709854126
nan,nan,63488,0.025153299799421804,0.295849609375,17.018149280548094,31,0.0002815573770491803,171.66666666666666,497.9205470764525,12,-0.027937992029183078,22.0612995326519,144.30918288230896
nan,nan,65536,0.015958188581862487,0.20234375,17.069404733181,32,0.0002809426229508196,155.3846153846154,441.2927153917136,13,-0.027882068700273523,68.25200119018555,150.49504590034485
nan,nan,67584,0.017968665479565972,0.194970703125,17.027190589904784,33,0.00028032786885245903,171.16666666666666,486.01060519442245,12,-0.014900005479285027,167.95178744196892,155.61322593688965
