eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
,,2048,0.012477786024101078,0.18486328125,3.0279188811779023,1,0.0003,1000.0,-379.8862604454366,2,-0.04210546207032166,16.813182787597178,7.172869920730591
,,4096,0.014770964853232727,0.21884765625,3.1005867851898072,2,0.0002993852459016393,1024.0,-429.7776132194878,2,-0.053390485804993656,20.683939069509506,14.435203075408936
,,6144,0.025396352144889535,0.32998046875,3.1901546622626484,3,0.00029877049180327867,1024.0,-342.69159278986047,2,-0.06540307166724232,10.113937475532293,22.298455238342285
,,8192,0.03418493227218278,0.388427734375,3.156366445776075,4,0.000298155737704918,1024.0,-302.4137311941608,2,-0.06977460142516065,9.651388201862574,30.162530183792114
,,10240,0.028829203662462534,0.34765625,3.164541679248214,5,0.00029754098360655737,1024.0,-323.6044598510952,2,-0.06790422610356472,10.359664987027646,38.25296902656555
-274.4275532571709,78.65768308344049,10240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.05655884742737
nan,nan,12288,0.03068154244974721,0.38046875,3.3711645267903805,6,0.0002969262295081967,1024.0,-322.00155263550727,2,-0.07147629137325566,14.101712779700756,60.14562010765076
nan,nan,14336,0.044954409790807406,0.438427734375,2.964582858234644,7,0.00029631147540983607,1024.0,-280.8454039712035,2,-0.06498611379356589,10.136283210664988,69.7804229259491
nan,nan,16384,0.023588983080117032,0.314990234375,3.1174860896542667,8,0.00029569672131147536,1024.0,-383.52841314798894,2,-0.07010744613653515,20.608097475767135,78.98102521896362
nan,nan,18432,0.03953275934618432,0.40732421875,3.2681769508868457,9,0.0002950819672131147,1024.0,-385.6977756761865,2,-0.06407411357213277,13.277801720798015,87.5179750919342
nan,nan,20480,0.03489878347027116,0.4091796875,3.142199034243822,10,0.00029446721311475406,1024.0,-323.80279211040505,2,-0.07265504845709074,16.68830287307501,95.19222211837769
-228.31083035514584,88.05202286732506,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108.05322813987732
nan,nan,22528,0.03159039068268612,0.378515625,3.377925394102931,11,0.0002938524590163934,1024.0,-241.3774431176047,2,-0.07289997844782192,23.517197209596635,116.32944107055664
nan,nan,24576,0.05023915769415908,0.463916015625,3.196916848793626,12,0.00029323770491803276,1024.0,-316.1644421488873,2,-0.07204356699076016,13.919986340403558,125.66638207435608
nan,nan,26624,0.07844369160302449,0.539453125,2.9159650100395083,13,0.0002926229508196721,1024.0,-335.4931255490819,2,-0.06425613138999324,8.819732319563627,135.81372022628784
nan,nan,28672,0.030657033875468188,0.37578125,3.218827722221613,14,0.00029200819672131145,1024.0,-412.9130004504958,2,-0.07720410788315349,21.20012735724449,145.33647394180298
nan,nan,30720,0.07876239352917765,0.5666015625,2.839358890336007,15,0.0002913934426229508,1024.0,-352.07578272732235,2,-0.0725080208707368,8.342096219956876,151.97451305389404
-222.58252528777012,59.072265522042976,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164.4039499759674
