eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/entropy,train/fisher_eps_step_0,train/fisher_eps_step_1,train/fisher_eps_step_10,train/fisher_eps_step_11,train/fisher_eps_step_12,train/fisher_eps_step_13,train/fisher_eps_step_14,train/fisher_eps_step_15,train/fisher_eps_step_2,train/fisher_eps_step_3,train/fisher_eps_step_4,train/fisher_eps_step_5,train/fisher_eps_step_6,train/fisher_eps_step_7,train/fisher_eps_step_8,train/fisher_eps_step_9,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
-152.1447664836163,39.75867681675997,180224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1105.303731918335
nan,nan,182272,0.016321757466903362,0.17983397841453552,0.17792968451976776,0.233642578125,0.23227539658546448,0.229736328125,0.24038085341453552,0.23393554985523224,0.23593750596046448,0.18984374403953552,0.19667968153953552,0.198974609375,0.19780273735523224,0.20561523735523224,0.2197265625,0.22573241591453552,0.23891600966453552,0.2148101806640625,136.81370944976806,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,89,0.0002459016393442623,1000.0,-239.65466569817625,2,-0.018316051736474038,7.622772543877363,1124.1613459587097
nan,nan,184320,0.014885939846499241,0.16508789360523224,0.17578125,0.21938475966453552,0.22451171278953552,0.22084960341453552,0.22661133110523224,0.22001953423023224,0.21064452826976776,0.166015625,0.17353515326976776,0.18144531548023224,0.18505859375,0.194580078125,0.21538086235523224,0.21538086235523224,0.21782226860523224,0.2007568359375,136.28630933761596,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,90,0.00024528688524590164,1000.0,-278.31163410414666,2,-0.01797363084042445,7.419423226267099,1142.9808158874512
nan,nan,186368,0.011069667646006564,0.12485351413488388,0.12407226860523224,0.16655273735523224,0.16533203423023224,0.16879883408546448,0.16484375298023224,0.16948242485523224,0.16557617485523224,0.13325195014476776,0.130126953125,0.12812499701976776,0.13569335639476776,0.14096680283546448,0.15351562201976776,0.16054686903953552,0.16420897841453552,0.1497467041015625,136.5391236782074,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,91,0.00024467213114754094,1000.0,-252.95620451276443,2,-0.018126012189895846,9.916726689040662,1162.6067688465118
nan,nan,188416,0.014008088692935416,0.16884765028953552,0.17421874403953552,0.21220703423023224,0.20615234971046448,0.19975586235523224,0.20351561903953552,0.21337890625,0.20039062201976776,0.17451171576976776,0.17397460341453552,0.16738280653953552,0.16450195014476776,0.17988280951976776,0.19287109375,0.19858399033546448,0.20107421278953552,0.189453125,136.37599802017212,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,92,0.00024405737704918031,1000.0,-207.09421306523285,2,-0.01876779737358447,8.089100597053767,1181.7494747638702
nan,nan,190464,0.012266741406892833,0.140625,0.14497070014476776,0.18666991591453552,0.17890624701976776,0.17695312201976776,0.18491211533546448,0.17915038764476776,0.17539063096046448,0.14682617783546448,0.16230468451976776,0.15385742485523224,0.15439453721046448,0.16293945908546448,0.17695312201976776,0.189453125,0.18964843451976776,0.1689971923828125,136.36275753974914,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,93,0.00024344262295081966,1000.0,-238.90220799188648,2,-0.019645893399138005,8.913196183741093,1200.6439988613129
-188.42228163696063,30.375219561172678,190464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1240.4938340187073
nan,nan,192512,0.011758021798777918,0.13750000298023224,0.13339844346046448,0.17792968451976776,0.17583008110523224,0.17578125,0.17661133408546448,0.181884765625,0.181396484375,0.13481445610523224,0.13920898735523224,0.144775390625,0.14887695014476776,0.15458984673023224,0.16171875596046448,0.16811522841453552,0.16738280653953552,0.1599884033203125,136.49249138832093,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,94,0.000242827868852459,1000.0,-265.00046902669686,2,-0.018823772994801403,10.679068495333194,1259.0518999099731
nan,nan,194560,0.011944376967585412,0.13422851264476776,0.13691405951976776,0.18061523139476776,0.18115234375,0.18662109971046448,0.18671874701976776,0.18247070908546448,0.17470702528953552,0.13994140923023224,0.1416015625,0.14980468153953552,0.14555664360523224,0.14848633110523224,0.16635742783546448,0.17724609375,0.18276366591453552,0.1634490966796875,136.57496509552,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,95,0.00024221311475409833,1000.0,-279.1233903538698,2,-0.018267998468945734,12.250757811963558,1277.8455197811127
nan,nan,196608,0.015181675103849556,0.16733399033546448,0.18159179389476776,0.220947265625,0.21372070908546448,0.22299805283546448,0.231201171875,0.21494141221046448,0.22382812201976776,0.167724609375,0.17202147841453552,0.1796875,0.19873046875,0.19306640326976776,0.209228515625,0.20517578721046448,0.22138671576976776,0.2014739990234375,136.40025305747986,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,96,0.00024159836065573768,1000.0,-178.3172657270924,2,-0.018844185513444245,8.02089935913682,1296.7878787517548
nan,nan,198656,0.014429569805906794,0.16386719048023224,0.16469725966453552,0.20624999701976776,0.21372070908546448,0.21811524033546448,0.21591797471046448,0.21674804389476776,0.20600585639476776,0.15639647841453552,0.17197266221046448,0.18569335341453552,0.18129882216453552,0.18764647841453552,0.19755859673023224,0.203125,0.21669921278953552,0.1941070556640625,136.51663298606871,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,97,0.00024098360655737703,1000.0,-210.94174126105105,2,-0.019377024353889282,8.646111004054546,1315.2713086605072
nan,nan,200704,0.012440539619638003,0.13530273735523224,0.14287109673023224,0.18666991591453552,0.18789061903953552,0.17836913466453552,0.19062499701976776,0.185546875,0.18535156548023224,0.14990234375,0.13959960639476776,0.15922851860523224,0.153564453125,0.16372069716453552,0.17299804091453552,0.19008788466453552,0.18881836533546448,0.1694091796875,136.36670088768005,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,98,0.00024036885245901638,1000.0,-214.62803026317118,2,-0.017805097153177483,8.38319921195507,1333.7386229038239
-141.98981897008179,42.94284810021838,200704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1372.7751297950745
nan,nan,202752,0.017071640011090496,0.18769530951976776,0.19218750298023224,0.24521484971046448,0.24233397841453552,0.24599608778953552,0.24755859375,0.25273436307907104,0.252197265625,0.19316406548023224,0.19541016221046448,0.204345703125,0.20527343451976776,0.21538086235523224,0.24248047173023224,0.23652343451976776,0.23920898139476776,0.2248565673828125,136.66174120903014,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,99,0.00023975409836065573,1000.0,-240.95416300810976,2,-0.01921880609006621,6.652891846001149,1391.3746650218964
nan,nan,204800,0.012159547014744022,0.13525390625,0.13041992485523224,0.18613281846046448,0.17333984375,0.18925781548023224,0.182373046875,0.17778320610523224,0.1806640625,0.13701172173023224,0.14433594048023224,0.15493163466453552,0.14438477158546448,0.16054686903953552,0.167724609375,0.17973633110523224,0.18466797471046448,0.1642852783203125,136.5885051727295,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,100,0.00023913934426229505,1000.0,-217.41944441036432,2,-0.01801988669030834,12.560002983361482,1413.9577767848969
nan,nan,206848,0.015313589811194106,0.16748046875,0.17436523735523224,0.21894530951976776,0.22578124701976776,0.22128906846046448,0.22675780951976776,0.22426757216453552,0.21855469048023224,0.177001953125,0.17885741591453552,0.17929688096046448,0.19140625,0.19521483778953552,0.21030274033546448,0.21499022841453552,0.22226563096046448,0.202923583984375,136.58451328277587,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,101,0.0002385245901639344,1000.0,-291.12480515821005,2,-0.018224802683107555,7.196753131598234,1432.7791328430176
nan,nan,208896,0.014841546803472739,0.16484375298023224,0.16689452528953552,0.212646484375,0.21049804985523224,0.218505859375,0.2138671875,0.21552734076976776,0.21699218451976776,0.17207030951976776,0.17836913466453552,0.17304687201976776,0.181396484375,0.18696288764476776,0.18959960341453552,0.20664063096046448,0.216064453125,0.195245361328125,136.5775260925293,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,102,0.00023790983606557375,1000.0,-222.37639462390757,2,-0.01833800670283381,6.709168143570423,1451.8438057899475
nan,nan,210944,0.016286919810954714,0.18364258110523224,0.18154296278953552,0.23374024033546448,0.23500975966453552,0.23457030951976776,0.23393554985523224,0.232666015625,0.22817382216453552,0.18076172471046448,0.20170898735523224,0.20229491591453552,0.20639649033546448,0.21357421576976776,0.22270508110523224,0.23183593153953552,0.23261718451976776,0.215948486328125,136.74030122756957,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,103,0.00023729508196721307,1000.0,-257.77040293761206,2,-0.018825641562580132,6.076844722032547,1469.9754829406738
-150.63687485027813,60.712194604006584,210944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1510.142529964447
nan,nan,212992,0.015717246022177278,0.16904297471046448,0.17011718451976776,0.22392578423023224,0.22495117783546448,0.22275391221046448,0.23671874403953552,0.22929687798023224,0.22529296576976776,0.18447265028953552,0.180419921875,0.17934569716453552,0.18808594346046448,0.19931641221046448,0.21757812798023224,0.21743163466453552,0.22846679389476776,0.2060760498046875,136.17464389801026,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,104,0.00023668032786885242,1000.0,-204.82323110294647,2,-0.019014236045768483,6.269948374480009,1529.1531620025635
nan,nan,215040,0.010357805917556107,0.11904297024011612,0.11894531548023224,0.16416016221046448,0.15224608778953552,0.14301757514476776,0.15625,0.16035155951976776,0.16035155951976776,0.13056640326976776,0.12709960341453552,0.12421874701976776,0.12656250596046448,0.12753906846046448,0.14311523735523224,0.14853516221046448,0.15493163466453552,0.141058349609375,136.4973801612854,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,105,0.00023606557377049177,1000.0,-223.82982480335136,3,-0.017273008008487523,10.567108393460511,1548.6450378894806
nan,nan,217088,0.012107424674468348,0.14682617783546448,0.13442382216453552,0.17817382514476776,0.18330077826976776,0.17934569716453552,0.17563477158546448,0.17558594048023224,0.17792968451976776,0.146484375,0.14599609375,0.13955077528953552,0.16098633408546448,0.16103515028953552,0.16049805283546448,0.17719726264476776,0.18476562201976776,0.1642333984375,136.48888850212097,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,106,0.00023545081967213112,1000.0,-196.68865737171782,2,-0.01986906800593715,8.976060599833726,1566.9581377506256
nan,nan,219136,0.014846288552871557,0.17001953721046448,0.17338867485523224,0.21650390326976776,0.21831054985523224,0.22236327826976776,0.222900390625,0.226318359375,0.21982422471046448,0.17636719346046448,0.17792968451976776,0.182861328125,0.18525390326976776,0.18378905951976776,0.20634765923023224,0.20966796576976776,0.21484375,0.2004180908203125,136.71932511329652,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,107,0.0002348360655737705,1000.0,-158.43393888390884,2,-0.01972426439751871,6.596023605018854,1588.6992619037628
nan,nan,221184,0.012732595374654921,0.14208984375,0.14516600966453552,0.1845703125,0.18837890028953552,0.195556640625,0.19658203423023224,0.18745116889476776,0.19975586235523224,0.14316406846046448,0.15620116889476776,0.15644530951976776,0.16166992485523224,0.168212890625,0.17426757514476776,0.18154296278953552,0.19267578423023224,0.173358154296875,136.18700261116027,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,108,0.00023422131147540984,1000.0,-194.00860894907532,2,-0.020152684007189236,7.860175206512213,1611.56711769104
-101.5799819604537,34.05748724502661,221184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6806.61314201355
nan,nan,223232,0.012725095759560646,0.13803711533546448,0.138671875,0.19091796875,0.18510742485523224,0.19277343153953552,0.19013671576976776,0.18891601264476776,0.19326171278953552,0.14345702528953552,0.15507812798023224,0.15810546278953552,0.15996094048023224,0.15864257514476776,0.16757813096046448,0.17915038764476776,0.18813475966453552,0.17049560546875,136.5672556877136,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,109,0.00023360655737704916,1000.0,-140.96828487873688,2,-0.018612474840483628,8.060942225903272,6828.4755210876465
nan,nan,225280,0.014654465048624842,0.15620116889476776,0.16987304389476776,0.21738281846046448,0.208251953125,0.200927734375,0.20976562798023224,0.21689453721046448,0.21591797471046448,0.161376953125,0.18149414658546448,0.17915038764476776,0.18520507216453552,0.18876953423023224,0.18471679091453552,0.20244140923023224,0.21406249701976776,0.1932769775390625,136.30300579071044,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,110,0.0002329918032786885,1000.0,-162.09094013696057,2,-0.018555043564992955,6.967952663451433,6845.535991668701
nan,nan,227328,0.011462154725086294,0.12138672173023224,0.12890625,0.17070312798023224,0.17836913466453552,0.16909179091453552,0.16787108778953552,0.17543944716453552,0.17207030951976776,0.13505859673023224,0.13837890326976776,0.145751953125,0.14287109673023224,0.14316406846046448,0.15351562201976776,0.17680664360523224,0.180419921875,0.15623779296875,136.53374242782593,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,111,0.00023237704918032786,1000.0,-181.04176794957553,2,-0.01920288078254089,9.274271825700998,6861.010776758194
nan,nan,229376,0.013685408109267883,0.14926758408546448,0.14980468153953552,0.22177734971046448,0.20268554985523224,0.202392578125,0.209716796875,0.20273438096046448,0.20229491591453552,0.16108398139476776,0.166259765625,0.16542968153953552,0.16455078125,0.17182616889476776,0.19687500596046448,0.19326171278953552,0.20024414360523224,0.1850128173828125,136.59407415390015,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,112,0.00023176229508196718,1000.0,-198.22484495067815,2,-0.01927572156419046,7.807323357462883,6944.362993955612
nan,nan,231424,0.016905437363493547,0.18950195610523224,0.18891601264476776,0.248779296875,0.24609375,0.25639647245407104,0.239990234375,0.23530273139476776,0.23481445014476776,0.19545897841453552,0.20737305283546448,0.210693359375,0.20771484076976776,0.21142578125,0.22871093451976776,0.24111327528953552,0.24062499403953552,0.223931884765625,136.45541911125184,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,113,0.00023114754098360653,1000.0,-168.64362956637078,2,-0.021085726021556183,6.25017626658082,6950.927481889725
-57.76014549195338,46.75924214151066,231424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6961.129853963852
nan,nan,233472,0.015620872096769744,0.16171875596046448,0.16933593153953552,0.22661133110523224,0.2275390625,0.22265625,0.22846679389476776,0.22958984971046448,0.22939452528953552,0.17949219048023224,0.18955078721046448,0.19086913764476776,0.18881836533546448,0.19370117783546448,0.20209960639476776,0.22226563096046448,0.21728515625,0.204962158203125,136.40719532966614,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,114,0.00023053278688524588,1000.0,-140.93504774775207,2,-0.01700662601215299,5.930090665817261,6965.0671899318695
nan,nan,235520,0.012220647593130707,0.14145508408546448,0.13593749701976776,0.196044921875,0.18637695908546448,0.183349609375,0.17607422173023224,0.18701171875,0.18784180283546448,0.14638671278953552,0.14482422173023224,0.14340820908546448,0.15102538466453552,0.15610352158546448,0.16586914658546448,0.17607422173023224,0.19208984076976776,0.1668670654296875,136.11921911239625,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,115,0.00022991803278688523,1000.0,-179.7201395138197,2,-0.01943243338027969,7.95123928040266,6969.120130062103
nan,nan,237568,0.01553274957495887,0.17324218153953552,0.16801758110523224,0.240966796875,0.233642578125,0.236328125,0.21791991591453552,0.23027344048023224,0.23691406846046448,0.17954102158546448,0.185546875,0.1875,0.188720703125,0.18789061903953552,0.20708008110523224,0.22421875596046448,0.23769530653953552,0.2084686279296875,136.41433844566345,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,116,0.00022930327868852458,1000.0,-110.12051995389662,2,-0.01852310812973883,5.733967988193035,6974.062716960907
nan,nan,239616,0.011974488448686316,0.12534180283546448,0.12802734971046448,0.18325194716453552,0.18964843451976776,0.18833008408546448,0.18671874701976776,0.18344727158546448,0.17753906548023224,0.131591796875,0.13920898735523224,0.14882811903953552,0.15126952528953552,0.15009765326976776,0.16303710639476776,0.1640625,0.178955078125,0.161834716796875,136.2233033657074,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,117,0.00022868852459016393,1000.0,-174.5792491790383,2,-0.019095280177134556,7.716996397823095,6979.989292860031
nan,nan,241664,0.012591786227676493,0.13525390625,0.13837890326976776,0.18266601860523224,0.19218750298023224,0.18666991591453552,0.18666991591453552,0.18813475966453552,0.18862304091453552,0.14804688096046448,0.14902344346046448,0.15771484375,0.156494140625,0.154052734375,0.17133788764476776,0.18227538466453552,0.20512695610523224,0.170166015625,136.63950333595275,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,118,0.00022807377049180325,1000.0,-190.335807773157,2,-0.017745342085254377,9.105087427794933,6985.846009731293
-17.417138857254933,54.92305037645271,241664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7032.468347787857
nan,nan,243712,0.013097946602283628,0.13510742783546448,0.13330078125,0.21098633110523224,0.196533203125,0.19448241591453552,0.20473632216453552,0.19775390625,0.20292969048023224,0.14663085341453552,0.15839843451976776,0.15170899033546448,0.16152343153953552,0.17192383110523224,0.17963866889476776,0.19252929091453552,0.19921875,0.177337646484375,136.04685440063477,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,119,0.0002274590163934426,1000.0,-106.89539091702213,2,-0.018879309804469814,7.596947176754474,7040.601017713547
nan,nan,245760,0.012917991885115044,0.14414063096046448,0.13652344048023224,0.19453124701976776,0.20083007216453552,0.188232421875,0.19843749701976776,0.19814452528953552,0.18911132216453552,0.15244141221046448,0.154052734375,0.15742187201976776,0.161865234375,0.163818359375,0.173583984375,0.18867187201976776,0.19941405951976776,0.1750762939453125,136.19047112464904,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,120,0.00022684426229508195,1000.0,-75.33457139060454,2,-0.020190935727441683,8.43371246010065,7046.365466833115
nan,nan,247808,0.015803578071245283,0.17236328125,0.17543944716453552,0.23652343451976776,0.22280272841453552,0.23051758110523224,0.22036132216453552,0.22563476860523224,0.23447266221046448,0.18232421576976776,0.18935546278953552,0.19594725966453552,0.19584961235523224,0.20600585639476776,0.2158203125,0.224365234375,0.23432616889476776,0.2101318359375,136.41842522621155,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,121,0.00022622950819672127,1000.0,-107.40948388937943,2,-0.01956689757935237,6.505419710278511,7051.499927043915
