eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,223232,0.14209994687407743,0.3296875059604645,0.3720703125,0.35087890625,17.31197209954262,0.44781881659291684,109,0.00023360655737704916,1000.0,-148.0053454165232,2,-0.08125333046773449,9.067287823557853,286.1680450439453
nan,nan,225280,0.1409384194019367,0.33671873807907104,0.3623046875,0.34951171875,17.334774446487426,0.4335925674531609,110,0.0002329918032786885,1000.0,-24.42692462984988,2,-0.08606327374000103,8.639575712382793,288.5054221153259
nan,nan,227328,0.15952450838231017,0.3755859434604645,0.3897460997104645,0.382666015625,17.321801739931107,0.4363084865733981,111,0.00023237704918032786,1000.0,-27.94053605046459,2,-0.10660182399151381,8.038350810110568,290.3301999568939
nan,nan,229376,0.1665097214805428,0.3340820372104645,0.377197265625,0.3556396484375,17.412642204761504,0.4488486880902201,112,0.00023176229508196718,1000.0,-23.043431957677043,2,-0.06565563627518714,10.997313557565212,292.34169602394104
nan,nan,231424,0.13991736903990387,0.31806641817092896,0.3353027403354645,0.3266845703125,17.351270526647568,0.3138992290943861,113,0.00023114754098360653,1000.0,-38.9590640142269,2,-0.06139385676942766,10.714297820627689,294.31859397888184
117.89910161923657,93.53561026062555,231424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,297.8544478416443
nan,nan,233472,0.0842539231714909,0.19882813096046448,0.24897460639476776,0.2239013671875,17.12698886990547,0.47903405176475644,114,0.00023053278688524588,1000.0,-328.56382830312464,2,-0.08533291248895694,28.66217077076435,301.6960349082947
nan,nan,235520,0.14444292436965042,0.32084959745407104,0.3680664002895355,0.3444580078125,17.3524882376194,0.4343967138789594,115,0.00022991803278688523,1000.0,-2.1351526389968676,2,-0.09058244079060387,10.28543729931116,304.25241589546204
nan,nan,237568,0.13295920677192044,0.2953124940395355,0.34589844942092896,0.32060546875,17.324732458591463,0.4535525631159544,116,0.00022930327868852458,1000.0,21.746522025086,2,-0.08924988041544565,18.271632730960846,306.43019008636475
nan,nan,239616,0.14283937864529433,0.3368164002895355,0.36577147245407104,0.3512939453125,17.213025438785554,0.42782636247575284,117,0.00022868852459016393,1000.0,-27.484267997998334,2,-0.07452627641905565,12.321166029572487,308.2311637401581
nan,nan,241664,0.1878450887539657,0.376953125,0.4228515625,0.39990234375,17.330331170558928,0.445646982267499,118,0.00022807377049180325,1000.0,31.122835698488657,2,-0.06687667487713042,9.226627768576146,310.32570910453796
71.46539682098641,62.14055767509193,241664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,313.06418681144714
nan,nan,243712,0.19301730605511694,0.3775390684604645,0.40263670682907104,0.390087890625,17.285665434598922,0.4452359876129776,119,0.0002274590163934426,1000.0,4.498780369167008,2,-0.07445529978722334,8.329096864908934,314.8121180534363
nan,nan,245760,0.11387508041079855,0.2640136778354645,0.3147949278354645,0.289404296875,17.1651222884655,0.44673895589075985,120,0.00022684426229508195,1000.0,-25.252138197994455,2,-0.06348254936165176,16.98492137938738,317.0287709236145
nan,nan,247808,0.15536760098912056,0.3565429747104645,0.38715821504592896,0.3718505859375,17.36628594994545,0.41420775526203213,121,0.00022622950819672127,1000.0,-91.50843197098865,2,-0.09501300286210608,9.294204354286194,318.89009308815
nan,nan,249856,0.15028280438127695,0.32978516817092896,0.3812011778354645,0.3554931640625,17.43105391263962,0.4322870049625635,122,0.00022561475409836062,1000.0,-25.769833948154268,2,-0.07704221824242267,11.72299525141716,321.16382479667664
nan,nan,251904,0.15201944367290707,0.3404785096645355,0.3773437440395355,0.3589111328125,17.239369291067124,0.4404562143608928,123,0.000225,1000.0,8.370082813581853,2,-0.07779865124612115,9.894613374769687,323.12714099884033
110.30930336508118,70.44889287483828,251904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.9371409416199
nan,nan,253952,0.1320059787700302,0.30058592557907104,0.34418946504592896,0.3223876953125,17.2476398229599,0.4492164435330778,124,0.00022438524590163934,1000.0,20.26848534780364,2,-0.05009227353730239,17.559034232795238,328.2550518512726
nan,nan,256000,0.234383298397006,0.3851074278354645,0.43305665254592896,0.40908203125,17.50681616663933,0.4477056872099638,125,0.0002237704918032787,1000.0,-30.49943747572081,3,-0.0681767555011902,10.026331055164338,332.18926787376404
nan,nan,258048,0.15276223864930216,0.32661134004592896,0.3614746034145355,0.34404296875,17.314738780260086,0.44979106104001404,126,0.00022315573770491804,1000.0,30.86220885656641,2,-0.07079395475739148,13.188907586038113,335.615357875824
nan,nan,260096,0.1687044612976024,0.35322266817092896,0.390380859375,0.3718017578125,17.30709771513939,0.44602488400414586,127,0.00022254098360655736,1000.0,59.24021386603737,2,-0.07623778488195967,9.412879231572152,339.0505111217499
108.55782866411934,95.25684471373295,260096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,342.5266869068146
nan,nan,262144,0.15204542545834557,0.345947265625,0.3658691346645355,0.355908203125,17.38757057785988,0.4183050447143614,128,0.0002219262295081967,1000.0,-79.34962247321351,2,-0.06283590858511161,10.994288159906864,344.89160084724426
nan,nan,264192,0.12606121518765576,0.2994140684604645,0.3479980528354645,0.3237060546875,17.248478323221207,0.43585445927456024,129,0.00022131147540983603,1000.0,-35.80974058042957,2,-0.0766316978551913,16.93694224357605,346.6278188228607
nan,nan,266240,0.16631004775408656,0.3436035215854645,0.37153321504592896,0.357568359375,17.337279492616652,0.4311639352235943,130,0.00022069672131147538,1000.0,-40.37488964277419,2,-0.08743609925877535,12.77802045941353,349.32038974761963
nan,nan,268288,0.179229703094461,0.35791015625,0.3834472596645355,0.3706787109375,17.35676489472389,0.41285540303215384,131,0.00022008196721311473,1000.0,18.401976005012994,2,-0.07615684564370895,10.982178702950478,351.1009500026703
nan,nan,270336,0.238709764246596,0.4039550721645355,0.430419921875,0.4171875,17.47450735569,0.46116194017231465,132,0.00021946721311475408,1000.0,43.261682374605385,2,-0.057217578004929236,9.258930937945843,353.229642868042
172.03346964389115,82.64304769646586,270336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,356.0387840270996
nan,nan,272384,0.1678581380372634,0.36518555879592896,0.3783203065395355,0.3717529296875,17.34329017996788,0.4263679293449968,133,0.00021885245901639343,1000.0,51.89940211286596,2,-0.04244732238876168,12.447452569007874,357.86899614334106
nan,nan,274432,0.17664502432598966,0.36137694120407104,0.38789063692092896,0.3746337890625,17.53299926519394,0.44308738354593513,134,0.00021823770491803278,1000.0,-42.84249885221593,2,-0.0642531627236167,13.069118101894855,360.2336769104004
nan,nan,276480,0.12486930860031861,0.28925782442092896,0.3294433653354645,0.3093505859375,17.339637327194215,0.36767745050601663,135,0.0002176229508196721,1000.0,32.03036004645675,2,-0.0776820859842701,14.17960267663002,362.9792597293854
nan,nan,278528,0.14124752660864032,0.3302246034145355,0.361572265625,0.3458984375,17.3014738202095,0.4783774568233639,136,0.00021700819672131145,1000.0,55.18044617784892,2,-0.09442878530244343,11.492463743686676,364.86879205703735
nan,nan,280576,0.13121017072699032,0.3028320372104645,0.3450683653354645,0.3239501953125,17.29514961838722,0.43913050508126616,137,0.0002163934426229508,1000.0,80.98714333818461,2,-0.07581059121876024,12.636992828547955,366.4578948020935
206.7699679427438,84.7067546632904,280576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,369.3054440021515
nan,nan,282624,0.18319316146953496,0.3805175721645355,0.40449219942092896,0.3925048828125,17.488324505090713,0.44065030189231036,138,0.00021577868852459012,1000.0,46.3468130399814,2,-0.08475994376203744,9.645164713263512,371.08585381507874
nan,nan,284672,0.1702839270728873,0.33984375,0.36860352754592896,0.3542236328125,17.32436857223511,0.4572626531589776,139,0.00021516393442622947,1000.0,92.13711136629942,2,-0.07012990804796573,15.047036293148995,373.81536412239075
nan,nan,286720,0.16153666689788224,0.355224609375,0.3824706971645355,0.36884765625,17.310063791275024,0.3758090161252767,140,0.00021454918032786884,1000.0,49.28844006518634,2,-0.09183166170842014,10.17748773097992,376.24398493766785
nan,nan,288768,0.26935794557211923,0.3929199278354645,0.443359375,0.4181396484375,17.692680752277376,0.4224431804381311,141,0.0002139344262295082,1000.0,103.62624123055178,2,-0.025104357142117804,13.11700319647789,378.22381591796875
nan,nan,290816,0.12208912333735497,0.2896484434604645,0.32280272245407104,0.3062255859375,17.306095695495607,0.4760715183801949,142,0.00021331967213114754,1000.0,3.202066096413965,2,-0.09846192749973852,17.894066205620767,379.99510288238525
249.19467308589054,73.13642739495633,290816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,382.4685719013214
nan,nan,292864,0.2074256438500015,0.38593751192092896,0.4183593690395355,0.4021484375,17.548050433397293,0.41025199415162206,143,0.0002127049180327869,1000.0,175.0671043764322,2,-0.09236762111395365,10.714997756481171,384.38897681236267
nan,nan,294912,0.1649894702655729,0.33027344942092896,0.379638671875,0.3549560546875,17.336379116773607,0.4317515341565013,144,0.0002120901639344262,1000.0,126.04709927285559,2,-0.04266354256251361,13.436187912523746,386.98136281967163
nan,nan,296960,0.13964378251694143,0.315185546875,0.362548828125,0.3388671875,17.36629576086998,0.4344035073183477,145,0.00021147540983606556,1000.0,102.12217695101647,2,-0.052977948467014355,16.516148564219474,389.1278829574585
nan,nan,299008,0.1759051641158294,0.34589844942092896,0.39208984375,0.368994140625,17.34135032892227,0.3561740275006741,146,0.00021086065573770488,1000.0,80.99539431123456,3,-0.09351529310515616,13.041523791849613,390.8393669128418
nan,nan,301056,0.14167261012044036,0.302490234375,0.34467774629592896,0.323583984375,17.29095107316971,0.4688969467300922,147,0.00021024590163934423,1000.0,73.35806135891497,2,-0.04017166101839394,20.1179379761219,393.1082820892334
306.5749711888126,60.10959424797482,301056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,396.6624550819397
nan,nan,303104,0.15946273862355156,0.32695311307907104,0.3739257752895355,0.350439453125,17.327995592355727,0.425110507523641,148,0.00020963114754098358,1000.0,97.69510532212601,2,-0.06606167781428667,13.927151012420655,398.48304510116577
nan,nan,305152,0.25783626907941654,0.393798828125,0.43134766817092896,0.4125732421875,17.567924237251283,0.4322273832280189,149,0.00020901639344262293,1000.0,119.4207734418251,2,-0.07364244132913882,10.00512803196907,400.63432788848877
nan,nan,307200,0.18146774158230983,0.3611816465854645,0.40361326932907104,0.3823974609375,17.43582764863968,0.4309669932350516,150,0.00020840163934426228,1000.0,91.8643383791956,2,-0.09433584716462065,13.289941222965718,402.42494106292725
nan,nan,309248,0.19486025533551582,0.37348634004592896,0.4065918028354645,0.3900390625,17.423405516147614,0.42567594768479466,151,0.00020778688524590163,1000.0,283.3236412539077,2,-0.06383465052495012,15.086020947992802,404.6647307872772
nan,nan,311296,0.1489548221361474,0.30517578125,0.33930665254592896,0.3222412109375,17.365242779254913,0.42937429863959553,152,0.00020717213114754098,1000.0,-30.932142146955417,2,-0.04754082016297616,22.44391894042492,409.07754278182983
305.5421037915511,70.05456791979724,311296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,412.4312779903412
nan,nan,313344,0.1664684606497758,0.362060546875,0.40156251192092896,0.3818115234375,17.400101828575135,0.44956402480602264,153,0.0002065573770491803,1000.0,100.63947142119704,2,-0.07284317668818403,12.70273199826479,414.15655994415283
nan,nan,315392,0.15265432843589224,0.31782227754592896,0.3668456971645355,0.342333984375,17.431388223171233,0.43747481224127116,154,0.00020594262295081965,1000.0,268.5964063143778,2,-0.04731191114406101,17.34724967479706,416.8750970363617
nan,nan,317440,0.21455325381975854,0.3870605528354645,0.43339842557907104,0.4102294921875,17.568820828199385,0.4499033205676824,155,0.00020532786885245897,1000.0,155.2948665746692,2,-0.05676859022933058,13.661982163786888,418.663626909256
nan,nan,319488,0.11897270865301834,0.2813964784145355,0.32304686307907104,0.3022216796875,17.238795709609985,0.41977087343111635,156,0.00020471311475409832,1000.0,140.9936194126112,2,-0.04524015788192628,19.34750561416149,421.0438389778137
nan,nan,321536,0.18878470334020675,0.37109375,0.4176269471645355,0.3943603515625,17.4250561773777,0.4578170055523515,157,0.0002040983606557377,1000.0,140.75354622986205,2,-0.10442875046428526,13.425381714105606,424.3813099861145
311.4376456985011,91.31210841721186,321536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,428.7409369945526
nan,nan,323584,0.23558996261563153,0.41679686307907104,0.4701171815395355,0.44345703125,17.556261068582536,0.4582612433936447,158,0.00020348360655737704,1000.0,116.03876453393292,2,-0.06305423512239941,9.12627503722906,432.1167757511139
nan,nan,325632,0.1841027999369544,0.3661132752895355,0.4166503846645355,0.3913818359375,17.38262947201729,0.46845075516030193,159,0.0002028688524590164,1000.0,215.16076017396549,2,-0.07874888570950134,11.751357351243495,437.29042887687683
nan,nan,327680,0.15690597414650256,0.31206053495407104,0.3724121153354645,0.342236328125,17.407396066188813,0.4309625000692904,160,0.00020225409836065574,1000.0,174.0675247662872,2,-0.06188021128764376,15.428721198439598,440.52383303642273
nan,nan,329728,0.1389465880522039,0.3113769590854645,0.355224609375,0.33330078125,17.27588286399841,0.46744061503559353,161,0.0002016393442622951,1000.0,217.16276336578872,2,-0.0828810738021275,16.48567356467247,443.4758048057556
nan,nan,331776,0.14126656061853282,0.3124023377895355,0.35624998807907104,0.334326171875,17.272313284873963,0.4636550996918231,162,0.0002010245901639344,1000.0,241.7174158612854,2,-0.06674842525972054,17.935971358418463,445.74684381484985
364.7165116088646,124.63046337966082,331776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.73548579216003
nan,nan,333824,0.11560169515723828,0.2779296934604645,0.3118652403354645,0.2948974609375,17.055310040712357,0.4025133322924376,163,0.00020040983606557376,1000.0,168.44703002721255,2,-0.05129448382649571,21.3570965975523,453.4598870277405
nan,nan,335872,0.16155807532049948,0.34223634004592896,0.39599609375,0.3691162109375,17.38095712661743,0.43850273233838377,164,0.00019979508196721308,1000.0,221.58738589170818,2,-0.08567429438116961,15.265964730083942,455.5960156917572
nan,nan,337920,0.20699262893322157,0.3863769471645355,0.42353516817092896,0.4049560546875,17.483750265836715,0.4471625658683479,165,0.00019918032786885243,1000.0,167.0769279392752,2,-0.07831455395789817,12.745353424549103,458.63993287086487
nan,nan,339968,0.14300663572939812,0.31889647245407104,0.358642578125,0.33876953125,17.274482065439223,0.4430632296483964,166,0.00019856557377049178,1000.0,136.4576441384671,2,-0.10318526548217051,14.917213892936706,461.2456350326538
nan,nan,342016,0.26226738609257155,0.3910156190395355,0.4521484375,0.42158203125,17.53626424074173,0.4590840274002403,167,0.00019795081967213113,1000.0,272.1952731443958,3,-0.06860328459879383,14.184350822865962,465.5178589820862
435.64929694208206,35.25158220611974,342016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,468.93892192840576
nan,nan,344064,0.16343334417178995,0.34619140625,0.39482420682907104,0.3705078125,17.33628765940666,0.45231842692010105,168,0.00019733606557377048,1000.0,243.52385711546725,2,-0.07825164878740906,14.338378420472145,471.0326478481293
nan,nan,346112,0.17368844310258283,0.33330076932907104,0.395751953125,0.3645263671875,17.365152877569198,0.4370338615961373,169,0.00019672131147540983,1000.0,214.6308321061168,2,-0.06577316676848569,19.70988699942827,472.95042991638184
nan,nan,348160,0.1616295932821231,0.33759766817092896,0.38935548067092896,0.3634765625,17.367771542072298,0.47617012267000974,170,0.00019610655737704915,1000.0,305.68452058954244,2,-0.07766023916192352,15.103627353906631,474.5235891342163
nan,nan,350208,0.1581960482217255,0.3143554627895355,0.361083984375,0.3377197265625,17.413305950164794,0.461005575209856,171,0.0001954918032786885,1000.0,284.96954264550567,2,-0.07346440237015486,16.555757865309715,476.49651980400085
416.8185704014187,100.56050266120916,350208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,478.9793357849121
nan,nan,352256,0.1486794848795398,0.33466798067092896,0.3812499940395355,0.357958984375,17.231322753429414,0.4730911069083959,172,0.00019487704918032787,1000.0,326.81765676069784,2,-0.10644671520567499,13.40027834624052,480.66298484802246
nan,nan,354304,0.1439785700131324,0.32441407442092896,0.36479490995407104,0.3446044921875,17.299600172042847,0.44515911117196083,173,0.00019426229508196717,1000.0,222.61356777124186,2,-0.09609169725008541,15.493260453641415,482.70513582229614
nan,nan,356352,0.12862641501560573,0.304443359375,0.35102540254592896,0.327734375,17.18064067363739,0.4403024816419929,174,0.00019364754098360654,1000.0,231.2686902153832,2,-0.06760830883140442,16.70631584227085,484.369833946228
nan,nan,358400,0.19819313523039456,0.357421875,0.3741210997104645,0.365771484375,17.330591809749603,0.4323819119017571,175,0.0001930327868852459,1000.0,297.1496707353297,2,-0.055294656252954155,19.77621954679489,486.7143199443817
nan,nan,360448,0.1331211658573011,0.30180662870407104,0.35932618379592896,0.33056640625,17.34738469719887,0.442917763767764,176,0.00019241803278688524,1000.0,238.3062938779747,2,-0.09634766567905899,14.792886224389076,488.7632648944855
498.23674270698075,106.86123890447737,360448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,491.0683410167694
nan,nan,362496,0.18890687692764913,0.3565917909145355,0.4061035215854645,0.38134765625,17.342575228214265,0.460828494746238,177,0.0001918032786885246,1000.0,293.32488059932416,2,-0.0936257906811079,15.670576420426368,492.63813972473145
nan,nan,364544,0.16494805893598824,0.3263183534145355,0.37456053495407104,0.350439453125,17.40531704425812,0.46372280116193,178,0.00019118852459016394,1000.0,230.09177451908278,2,-0.06603798204450868,19.20184828042984,494.71548199653625
nan,nan,366592,0.1292822911753319,0.308349609375,0.35053712129592896,0.329443359375,17.25438874363899,0.47789629818871615,179,0.00019057377049180326,1000.0,344.3160102909215,2,-0.07337690327840392,14.580569572746754,496.4499759674072
nan,nan,368640,0.1561650030693272,0.33198243379592896,0.37446290254592896,0.35322265625,17.313642859458923,0.45106130829080937,180,0.0001899590163934426,1000.0,277.3916326191264,2,-0.08585072492423933,18.3702536419034,498.1373407840729
nan,nan,370688,0.12848772155994084,0.30952149629592896,0.35546875,0.3324951171875,17.22044458389282,0.449774906039238,181,0.00018934426229508193,1000.0,377.1277271521938,2,-0.10186288685072213,14.536667203903198,499.85936093330383
551.2163393403059,62.76466973543132,370688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,502.21182680130005
nan,nan,372736,0.0997370280470932,0.25971680879592896,0.2869628965854645,0.27333984375,17.238638031482697,0.4840419120155275,182,0.00018872950819672128,1000.0,294.0422734086308,2,-0.06068613094394095,22.741844829916953,503.9182479381561
nan,nan,374784,0.12589573692530392,0.2940429747104645,0.3494628965854645,0.3217529296875,17.216626089811324,0.4380469233263284,183,0.00018811475409836063,1000.0,299.26701284350236,2,-0.10256240139424336,16.360059715807438,505.6835787296295
nan,nan,376832,0.17316598416509804,0.3243652284145355,0.38227540254592896,0.3533203125,17.30634089112282,0.4501572576817125,184,0.00018749999999999998,1000.0,414.99431752912136,2,-0.08803388685628306,17.42919362783432,507.4261679649353
nan,nan,378880,0.1475724371150136,0.3390136659145355,0.35185545682907104,0.3454345703125,17.384948086738586,0.4470861771143973,185,0.00018688524590163933,1000.0,269.2295501783534,2,-0.06322008612623904,22.421837186813356,509.0984709262848
nan,nan,380928,0.17933888827537886,0.28642576932907104,0.323974609375,0.3052001953125,17.35376900434494,0.40711435889825226,186,0.00018627049180327867,1000.0,292.75878594892265,2,-0.05634833132935455,32.49649564325809,510.61699891090393
561.4956350451914,113.80369466675046,380928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.7604629993439
nan,nan,382976,0.16331390224222558,0.35600584745407104,0.37421876192092896,0.3651123046875,17.334415304660798,0.48156932219862936,187,0.00018565573770491805,1000.0,187.02192339587327,2,-0.09300398192717693,14.873266826570035,514.4710838794708
nan,nan,385024,0.1557445717000519,0.32270509004592896,0.36181640625,0.3422607421875,17.29760096669197,0.45799132962711153,188,0.00018504098360655735,1000.0,377.76266032797156,3,-0.06892231493256987,25.610882243514062,516.3851430416107
nan,nan,387072,0.1080715329386294,0.28349608182907104,0.3152832090854645,0.2993896484375,17.229412853717804,0.45274249571375547,189,0.00018442622950819672,1000.0,251.6651544296817,2,-0.08431202123465482,22.30808470547199,518.0668919086456
nan,nan,389120,0.1310610620465013,0.3045898377895355,0.3338378965854645,0.3192138671875,17.26657564640045,0.40431058406829834,190,0.00018381147540983602,1000.0,215.88807051344077,2,-0.08074724375328515,21.74552079439163,519.64857006073
nan,nan,391168,0.2146643492698786,0.38037109375,0.4239746034145355,0.4021728515625,17.41248784661293,0.46828426970168946,191,0.0001831967213114754,1000.0,311.4651054600979,2,-0.05816353673581034,18.707979068160057,521.4855098724365
682.6511999553087,69.85348271185433,391168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,523.8046588897705
nan,nan,393216,0.21913150929322,0.384521484375,0.4173339903354645,0.400927734375,17.487654268741608,0.4624532829038799,192,0.00018258196721311474,1000.0,354.7253613031133,2,-0.04623047510685865,18.61816774904728,525.5228788852692
nan,nan,395264,0.1401656151690986,0.29780274629592896,0.3392578065395355,0.3185302734375,17.348381555080415,0.43778022611513734,193,0.0001819672131147541,1000.0,307.64551268779445,2,-0.08780889240151737,20.857948750257492,527.2018418312073
nan,nan,397312,0.12198148296156433,0.2870117127895355,0.3218750059604645,0.304443359375,17.19725598692894,0.46724296831525863,194,0.00018135245901639344,1000.0,389.6230067274298,2,-0.08992252624011599,20.27337872684002,528.8264429569244
nan,nan,399360,0.10818359737604624,0.27363282442092896,0.31474608182907104,0.294189453125,17.20953177213669,0.4674818051513284,195,0.0001807377049180328,1000.0,314.9902074513417,2,-0.08971245735301636,25.38519356250763,530.4915361404419
nan,nan,401408,0.09824997929827077,0.2652343809604645,0.3074707090854645,0.2863525390625,17.151617914438248,0.4692430239636451,196,0.0001801229508196721,1000.0,216.3419552995099,2,-0.10912767897680169,23.97872810959816,532.340047121048
515.6176227937905,64.38139357646033,401408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,534.6662340164185
nan,nan,403456,0.11190114332275698,0.2652343809604645,0.31513673067092896,0.290185546875,17.332079702615736,0.4359627910889685,197,0.00017950819672131146,1000.0,210.5090999284365,2,-0.09322546885668999,32.348312366008756,536.3311657905579
nan,nan,405504,0.14311633592733414,0.2765136659145355,0.30473631620407104,0.290625,17.200433373451233,0.4367241964209825,198,0.0001788934426229508,1000.0,444.5453073821378,2,-0.10780653711990454,31.569835060834883,538.3794500827789
nan,nan,407552,0.10664878759416752,0.2904296815395355,0.3165527284145355,0.3034912109375,17.2537379860878,0.46466569607146085,199,0.00017827868852459013,1000.0,390.1820113518417,2,-0.08275861719157547,27.216659986972807,540.4562020301819
nan,nan,409600,0.10918098649417515,0.2776855528354645,0.3145996034145355,0.296142578125,17.221135807037353,0.4623664304614067,200,0.00017766393442622948,1000.0,304.63740386192444,2,-0.09117966792837251,28.501055979728697,542.197019815445
nan,nan,411648,0.1023558363202028,0.27885740995407104,0.3004394471645355,0.2896484375,17.297865051031113,0.47157932897098365,201,0.00017704918032786883,1000.0,483.9151364433948,2,-0.06707740375713911,33.127142822742464,543.9382750988007
588.44047328786,170.6083189316242,411648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,546.2181589603424
nan,nan,413696,0.12550430903793314,0.3114257752895355,0.33984375,0.325634765625,17.29590317606926,0.4515605756081641,202,0.00017643442622950818,1000.0,313.06393639909436,2,-0.08821857503207867,25.523730924725534,547.9351689815521
nan,nan,415744,0.2716777227076818,0.36918944120407104,0.3941894471645355,0.381689453125,17.613168996572494,0.4833127463236451,203,0.00017581967213114755,1000.0,251.6447242942573,2,-0.06623204142670147,24.293520545959474,550.0993447303772
nan,nan,417792,0.15435562420316273,0.31596678495407104,0.3682617247104645,0.3421142578125,17.335899621248245,0.40340367234311997,204,0.0001752049180327869,1000.0,216.04834061825142,2,-0.06489064737397712,25.127420344948767,551.8274939060211
nan,nan,419840,0.14040144520695322,0.3302246034145355,0.3447265625,0.3374755859375,17.352153998613357,0.4432509195059538,205,0.0001745901639344262,1000.0,326.97622327298603,2,-0.08773678611469223,21.316426461935045,553.5586459636688
nan,nan,421888,0.153072436650109,0.3262695372104645,0.372314453125,0.3492919921875,17.2645203769207,0.45093448581174017,206,0.00017397540983606557,1000.0,355.8881182715728,2,-0.0834228039791924,23.034217661619188,555.2360699176788
584.9235684989619,77.09398834346845,421888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,557.4710259437561
nan,nan,423936,0.11977985607372829,0.2782226502895355,0.31865233182907104,0.2984375,17.202130419015884,0.45076373680494725,207,0.00017336065573770487,1000.0,319.5896991824003,2,-0.11208579579833895,35.32868826389313,559.1200029850006
nan,nan,425984,0.15636107575555797,0.344482421875,0.3478027284145355,0.346142578125,17.342634236812593,0.4597983272280544,208,0.00017274590163934424,1000.0,406.077410866763,2,-0.08228611031663605,21.125141498446464,560.9067277908325
nan,nan,428032,0.22972118757170393,0.34003907442092896,0.37773436307907104,0.35888671875,17.323977661132812,0.44206488407216965,209,0.0001721311475409836,1000.0,377.84089322793847,3,-0.06800217330091982,27.50663530230522,562.7292101383209
nan,nan,430080,0.13095632802142063,0.27900391817092896,0.32148438692092896,0.300244140625,17.362116050720214,0.43811661172658206,210,0.00017151639344262294,1000.0,83.00332569200029,2,-0.08244608444219921,35.82192379236221,564.471549987793
491.2660409885113,206.82089018107112,430080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,566.7671940326691
nan,nan,432128,0.18495433562784455,0.353515625,0.39555662870407104,0.3745361328125,17.358959823846817,0.4343327098526061,211,0.0001709016393442623,1000.0,283.2096180324587,2,-0.04743826151097892,27.489589151740073,568.5732259750366
nan,nan,434176,0.09829060754418606,0.26347655057907104,0.2767578065395355,0.2701171875,17.220080411434175,0.4473957675974816,212,0.00017028688524590164,1000.0,454.944981534209,2,-0.11555696885625366,37.97280333042145,570.7082898616791
nan,nan,436224,0.18783159925806103,0.3175292909145355,0.344482421875,0.331005859375,17.368794161081315,0.4654384473338723,213,0.00016967213114754099,1000.0,256.49460521920525,2,-0.071757717289438,37.27605847716332,572.4832198619843
nan,nan,438272,0.1163933036106755,0.287353515625,0.3214355409145355,0.30439453125,17.249808633327483,0.44266435084864497,214,0.0001690573770491803,1000.0,349.9220026743754,2,-0.10204496836377075,26.238866102695464,574.2654929161072
nan,nan,440320,0.1566053862712579,0.31303709745407104,0.34575194120407104,0.32939453125,17.334873700141905,0.4302906939759851,215,0.00016844262295081966,1000.0,419.970470763403,2,-0.08204914342204575,33.84633803665638,575.9722580909729
549.5409898658311,79.18177797636872,440320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,578.2818050384521
nan,nan,442368,0.1210043078783201,0.28217774629592896,0.3258300721645355,0.30400390625,17.216741943359374,0.47811097535304725,216,0.00016782786885245898,1000.0,213.59170343769932,2,-0.12274012989364565,30.946340626478197,579.9871819019318
nan,nan,444416,0.43866335252823774,0.4092773497104645,0.42949217557907104,0.419384765625,17.958926415443422,0.46666444521397354,217,0.00016721311475409833,1000.0,337.7229616701159,2,-0.04849447268934455,30.66974557042122,581.6547660827637
nan,nan,446464,0.13253851430781652,0.30122071504592896,0.3472656309604645,0.3242431640625,17.299828058481218,0.42508999309502543,218,0.00016659836065573768,1000.0,360.7496155256014,2,-0.12420721178204985,24.114401867985727,583.4019498825073
