eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,36864,13.269139659800567,0.22314453125,0.956250011920929,0.9735351800918579,0.982128918170929,0.7837646484375,26.529001820087434,353.1903170585632,0.01,529.3272635221481,18,0.00028954918032786885,1000.0,-594.8657014926431,2,-7.42352591753006,11.433811247348785,55.48664307594299
nan,nan,38912,13.27524035690585,0.19575195014476776,0.960693359375,0.974316418170929,0.9820801019668579,0.77821044921875,26.970282471179964,364.9785950899124,0.01,846.4912702918052,19,0.0002889344262295082,1000.0,-596.8814866106952,2,-6.30477100610733,11.609548103809356,57.96877694129944
nan,nan,40960,13.82368281097224,0.19594725966453552,0.979248046875,0.9876953363418579,0.992431640625,0.78883056640625,27.57982055544853,368.5460816860199,0.01,2234.157715344429,20,0.00028831967213114755,1000.0,-600.386029925902,2,-9.228024657070637,11.811298964824527,60.46811008453369
-614.4943667712313,11.869925426887317,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64.31122612953186
nan,nan,43008,13.981163429655135,0.24721679091453552,0.9859863519668579,0.990966796875,0.9945312738418579,0.80467529296875,26.23377943634987,249.32247290611267,0.01,3928.8930506825445,21,0.00028770491803278684,1000.0,-658.9691940134844,3,-9.311861252784729,20.585403528809547,66.70390105247498
nan,nan,45056,14.097121589351445,0.22089843451976776,0.992871105670929,0.9954589605331421,0.9964355230331421,0.801416015625,27.88386334180832,234.144615316391,0.01,2827.0140380859375,22,0.0002870901639344262,1000.0,-545.8600918346674,2,-10.30579104423523,14.148834877461194,69.18546319007874
nan,nan,47104,14.120564428717625,0.13896484673023224,0.994384765625,0.996044933795929,0.9967285394668579,0.78153076171875,29.12461075782776,385.24167213439944,0.01,4095.4268461942675,23,0.00028647540983606554,1000.0,-596.2331366934727,2,-11.102687193453312,10.585507059469819,71.69359016418457
nan,nan,49152,14.111511643977428,0.145263671875,0.994335949420929,0.99609375,0.996826171875,0.7831298828125,29.353002613782884,393.0112048149109,0.01,4904.62792327404,24,0.0002858606557377049,1000.0,-599.5688350468217,2,-10.666542267799377,10.883631132263691,74.1995849609375
nan,nan,51200,14.137890341139428,0.173583984375,0.994189441204071,0.9962402582168579,0.996777355670929,0.79019775390625,29.250767642259596,394.7227822303772,0.01,9371.690788853168,25,0.00028524590163934424,1000.0,-595.0392142701457,2,-10.360688662528991,11.05698570907116,76.68447589874268
-572.4778692338407,3.3088640127947757,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.48010396957397
nan,nan,53248,14.07956128195292,0.19155272841453552,0.991503894329071,0.995166003704071,0.9967285394668579,0.79373779296875,29.007378882169725,299.2211326122284,0.01,10589.922713828088,26,0.0002846311475409836,1000.0,-471.06037710500254,2,-10.92201271057129,11.026812412962318,82.91756105422974
nan,nan,55296,14.143448612838984,0.16152343153953552,0.994921863079071,0.9964355230331421,0.996826171875,0.7874267578125,29.710529643297196,398.37974672317506,0.01,5757.227147090435,27,0.00028401639344262294,1000.0,-575.4589759751873,2,-11.234686899185181,11.81089816694148,85.4474630355835
nan,nan,57344,14.000619529187679,0.204345703125,0.9906250238418579,0.993457019329071,0.995556652545929,0.79599609375,29.108661270141603,385.99418725967405,0.01,1673.9442656636238,28,0.0002834016393442623,1000.0,-594.4169720956221,2,-9.790692374110222,11.906102496385575,87.93316411972046
nan,nan,59392,14.152097756788134,0.17167969048023224,0.99560546875,0.9964355230331421,0.996777355670929,0.79012451171875,28.513664931058884,372.7170669555664,0.01,5507.365018105507,29,0.00028278688524590163,1000.0,-589.5661904001321,2,-10.579847127199173,11.563505555875599,90.41437792778015
nan,nan,61440,14.106332195550204,0.15419921278953552,0.9917968511581421,0.9952148199081421,0.99609375,0.784326171875,28.91574200987816,345.8685040950775,0.01,8180.714553141594,30,0.00028217213114754093,1000.0,-543.2003810691217,2,-10.677754579484462,10.91539563992992,92.8250081539154
-600.5101783430925,0.4948382374806162,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96.58880996704102
nan,nan,63488,14.130503233522177,0.13457031548023224,0.995068371295929,0.9962402582168579,0.9967285394668579,0.78065185546875,29.310718154907228,397.79360551834105,0.01,3222.318256688118,31,0.0002815573770491803,1000.0,-583.3026603417712,2,-10.757441022992134,10.990710785100237,99.08494210243225
nan,nan,65536,14.142800308018924,0.11943359673023224,0.995654284954071,0.99658203125,0.996874988079071,0.77713623046875,29.5485780775547,395.82607703208924,0.01,4694.818517279625,32,0.0002809426229508196,1000.0,-599.1747738946784,2,-11.332723557949066,10.168936367682182,101.60729908943176
nan,nan,67584,14.150459769368172,0.13715820014476776,0.995849609375,0.996630847454071,0.996826171875,0.7816162109375,29.461823332309724,399.08005890846255,0.01,2277.63147752285,33,0.00028032786885245903,1000.0,-597.175469187011,2,-11.091259181499481,10.595395392086356,104.07428002357483
nan,nan,69632,13.998020731192081,0.13286133110523224,0.987060546875,0.9932616949081421,0.995361328125,0.77713623046875,29.81076267361641,397.7435707569122,0.01,2744.548462986946,34,0.0002797131147540983,1000.0,-596.5384728703493,2,-10.821137955784797,10.780988061241805,106.61744904518127
nan,nan,71680,14.131808552147413,0.18325194716453552,0.99462890625,0.9966796636581421,0.996874988079071,0.79285888671875,29.449212515354155,395.09926266670226,0.01,4886.515405297279,35,0.00027909836065573767,1000.0,-582.2732008113485,2,-11.074515816569328,11.185917713679373,109.0437331199646
-594.1853929234512,0.8275963237281458,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112.85167098045349
nan,nan,73728,14.179478770496644,0.15180663764476776,0.995800793170929,0.996777355670929,0.996874988079071,0.78531494140625,29.66287698149681,392.6788279056549,0.01,10039.839308142662,36,0.000278483606557377,1000.0,-570.6692944704375,2,-11.052055856585502,11.115922737680375,115.3683431148529
nan,nan,75776,14.17290232182204,0.14609375596046448,0.9952148199081421,0.996777355670929,0.996874988079071,0.783740234375,29.546324056386947,397.65284938812255,0.01,18450.62064937353,37,0.00027786885245901637,1000.0,-584.157756076611,2,-11.070998269319535,11.344516219664365,117.85692000389099
nan,nan,77824,14.150768801601952,0.13398437201976776,0.9947754144668579,0.9964355230331421,0.996874988079071,0.780517578125,29.60080607533455,403.2361991405487,0.01,21661.354977440835,38,0.0002772540983606557,1000.0,-600.1071016372812,2,-11.390173524618149,11.63599023623392,120.27519583702087
nan,nan,79872,14.151251392082486,0.168701171875,0.99560546875,0.996777355670929,0.996874988079071,0.78948974609375,29.25414200425148,390.2066626548767,0.01,13092.780661654473,39,0.00027663934426229507,1000.0,-574.7786582147198,2,-11.10776903629303,11.479239963833242,122.72360301017761
nan,nan,81920,14.15913422259182,0.15693359076976776,0.9949706792831421,0.9966796636581421,0.996874988079071,0.78636474609375,29.4244024515152,394.79116625785826,0.01,19768.332634496688,40,0.0002760245901639344,1000.0,-567.4189612847167,2,-10.984878766536713,11.349608378577978,125.19777989387512
-600.6576050566539,0.7080122200995431,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,129.02408909797668
nan,nan,83968,14.139026826649934,0.125244140625,0.9933105707168579,0.9964843988418579,0.996874988079071,0.777978515625,29.86143206357956,399.356285572052,0.01,12722.292557394505,41,0.00027540983606557377,1000.0,-589.4368056742563,2,-10.558389583230019,11.498316915892065,131.49806213378906
nan,nan,86016,14.112756650224037,0.11201171576976776,0.992480456829071,0.9955078363418579,0.996826171875,0.77420654296875,29.979383808374404,337.2679953098297,0.01,35445.59752401114,42,0.0002747950819672131,1000.0,-600.2410818410195,3,-11.429470890760422,16.944831644557418,133.8805069923401
nan,nan,88064,14.138504918004765,0.12529297173023224,0.992968738079071,0.9959472417831421,0.996874988079071,0.77777099609375,29.820443469285966,402.12895765304563,0.01,32730.64284442663,43,0.0002741803278688524,1000.0,-595.5698836401377,2,-11.468494279682636,11.464994350261986,136.32578802108765
nan,nan,90112,14.085653645235288,0.11074218899011612,0.991259753704071,0.9957031011581421,0.996826171875,0.7736328125,29.942181015014647,408.0965155363083,0.01,36936.86878540516,44,0.00027356557377049176,1000.0,-600.3285669885917,2,-11.374431309103965,11.661630614381284,138.83285403251648
