eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,208896,135.32481247605756,0.02509765699505806,0.03261718899011612,0.9839843511581421,0.9852050542831421,0.986767590045929,0.987255871295929,0.988574206829071,0.9896484613418579,0.05585937574505806,0.08637695014476776,0.10776367038488388,0.12861327826976776,0.14394530653953552,0.16220703721046448,0.19697265326976776,0.9820312261581421,0.4901824951171875,289.21524038314817,15353.022496032714,2183.743046283722,102,0.00023790983606557375,1000.0,-596.9017360297596,2,-868.7783006668091,12.261039971839637,755.8745081424713
nan,nan,210944,135.8745396692306,0.040771484375,0.03178710862994194,0.985058605670929,0.988037109375,0.989990234375,0.9917968511581421,0.9931640625,0.9947265386581421,0.03935546800494194,0.066162109375,0.1083984375,0.12929686903953552,0.140625,0.14760741591453552,0.19106444716453552,0.9794921875,0.4885833740234375,291.52125310897827,15525.756710815429,9915.608999347687,103,0.00023729508196721307,1000.0,-596.4590914917981,2,-875.3597232818604,12.303318729437887,761.3464891910553
-595.9014616392662,2.26469686877534,210944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,772.1602311134338
nan,nan,212992,136.88236386779172,0.01806640625,0.02011718787252903,0.9935058355331421,0.9952148199081421,0.995849609375,0.9964843988418579,0.996777355670929,0.996874988079071,0.02822265587747097,0.05600585788488388,0.08608398586511612,0.10747070610523224,0.12583008408546448,0.14169922471046448,0.17226561903953552,0.9898437261581421,0.48251953125,291.4692593574524,15696.042178344727,48367.036080503465,104,0.00023668032786885242,1000.0,-596.7126929220859,2,-892.7494802474976,12.34679039940238,777.420478105545
nan,nan,215040,137.55031240005337,0.02919921837747097,0.03305663913488388,0.99365234375,0.995361328125,0.996289074420929,0.996826171875,0.996874988079071,0.996874988079071,0.04497070237994194,0.06962890923023224,0.079833984375,0.08149413764476776,0.08022461086511612,0.09165038913488388,0.12944336235523224,0.9894043207168579,0.475299072265625,293.8885235786438,15092.998889160157,298774.22257499694,105,0.00023606557377049177,1000.0,-596.9615877052723,3,-885.2541019439698,16.197407654672862,782.7123069763184
nan,nan,217088,137.28371346215135,0.05224609375,0.05439453199505806,0.995312511920929,0.996630847454071,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.056396484375,0.06806640326976776,0.08559570461511612,0.10239257663488388,0.11679687350988388,0.13486328721046448,0.16372069716453552,0.9913085699081421,0.4878265380859375,294.0240203857422,15815.39633026123,1352051.7301142216,106,0.00023545081967213112,1000.0,-595.2848658438375,2,-904.105862236023,12.293771092686802,788.22713804245
nan,nan,219136,136.14722790436934,0.02641601487994194,0.03227538987994194,0.9947265386581421,0.9964355230331421,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.04282226413488388,0.06425781548023224,0.09375,0.10297851264476776,0.11372070014476776,0.12680664658546448,0.16298827528953552,0.989306628704071,0.4833740234375,292.80157232284546,15576.597053527832,4987075.102389383,107,0.0002348360655737705,1000.0,-595.5784320116152,2,-896.3558456420899,12.291441308800131,793.5749020576477
nan,nan,221184,136.94160583288468,0.02470703050494194,0.02792968787252903,0.9947265386581421,0.996533215045929,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.03798828274011612,0.05434570461511612,0.06840820610523224,0.07758788764476776,0.09160156548023224,0.10268554836511612,0.13559570908546448,0.9901367425918579,0.474359130859375,294.0548263549805,15848.243545532227,1360255.1183026314,108,0.00023422131147540984,1000.0,-596.5277013442912,2,-889.4275371551514,12.304531038552522,798.9465579986572
-595.408710698986,0.9258955052867276,221184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,810.0250110626221
nan,nan,223232,137.41190159363322,0.03876953199505806,0.04648437350988388,0.9939941167831421,0.9957519769668579,0.996630847454071,0.996874988079071,0.996874988079071,0.996874988079071,0.06132812425494194,0.08232422173023224,0.09516601264476776,0.09663085639476776,0.10048828274011612,0.10405273735523224,0.14565429091453552,0.990283191204071,0.483636474609375,297.5726254463196,15966.292692565918,390916.042944479,109,0.00023360655737704916,1000.0,-596.7865103407282,2,-906.4510459899902,12.306853950675578,815.3486652374268
nan,nan,225280,137.4594666839257,0.03725586086511612,0.04428710788488388,0.994824230670929,0.996386706829071,0.996777355670929,0.996874988079071,0.996874988079071,0.996874988079071,0.05551757663488388,0.06499023735523224,0.07041015475988388,0.06972656399011612,0.07246093451976776,0.076171875,0.11279296875,0.991503894329071,0.473358154296875,295.7034578323364,15884.269258117676,100318.70688285827,110,0.0002329918032786885,1000.0,-596.0544863834392,2,-884.2370141983032,12.277866779174655,820.5701971054077
nan,nan,227328,136.43443119556179,0.038818359375,0.04404296725988388,0.9927734136581421,0.994384765625,0.995800793170929,0.996777355670929,0.996874988079071,0.996874988079071,0.04970703274011612,0.06899414211511612,0.07534179836511612,0.07587890326976776,0.07578124850988388,0.07377929985523224,0.12333984673023224,0.9825683832168579,0.473858642578125,296.37641458511354,16053.55891418457,379035.3325601101,111,0.00023237704918032786,1000.0,-596.7362343781413,2,-884.8476270675659,12.305997095257045,826.0277562141418
nan,nan,229376,137.55256350372218,0.04345703125,0.03798828274011612,0.9944823980331421,0.996044933795929,0.996826171875,0.996874988079071,0.996874988079071,0.996874988079071,0.04731445387005806,0.059326171875,0.06606445461511612,0.06806640326976776,0.07290039211511612,0.074462890625,0.11953125149011612,0.9900878667831421,0.4723236083984375,295.6564616203308,15625.273562622071,2043005.0501303673,112,0.00023176229508196718,1000.0,-595.1091995045076,2,-891.215531539917,12.329480034299195,831.3354110717773
nan,nan,231424,135.59312368737884,0.031982421875,0.04169921949505806,0.988964855670929,0.9940429925918579,0.9966796636581421,0.996874988079071,0.996874988079071,0.996874988079071,0.04404296725988388,0.05913085862994194,0.072998046875,0.07294921576976776,0.07124023139476776,0.07265625149011612,0.12480469048023224,0.9815429449081421,0.4714599609375,296.2601322174072,15923.601091003418,5250364.92059412,113,0.00023114754098360653,1000.0,-596.7455993389342,2,-886.3060787200927,12.343881877884268,836.6757211685181
-595.8903388417717,1.2465421589509698,231424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,847.6819021701813
nan,nan,233472,137.4519748252613,0.02182617224752903,0.02729492262005806,0.994091808795929,0.9962402582168579,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.04243164137005806,0.05898437649011612,0.06572265923023224,0.06914062798023224,0.067138671875,0.07167968899011612,0.12773437798023224,0.98876953125,0.46990966796875,295.0505163192749,15875.955255126953,2228742.674404478,114,0.00023053278688524588,1000.0,-596.5022263833026,2,-887.1877807617187,12.300780244078487,852.9809801578522
nan,nan,235520,137.0338039250113,0.02382812462747097,0.02797851525247097,0.9933105707168579,0.995898425579071,0.9966796636581421,0.996874988079071,0.996874988079071,0.996874988079071,0.03925781324505806,0.06157226487994194,0.07529296725988388,0.087158203125,0.08671875298023224,0.09111328423023224,0.12451171875,0.988037109375,0.4738739013671875,295.31681690216067,15803.916065979003,8345746.00419693,115,0.00022991803278688523,1000.0,-596.0784694840382,2,-890.9940618515014,12.27650728225708,858.1927492618561
nan,nan,237568,136.43376549751557,0.03627929836511612,0.03754882887005806,0.995361328125,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.04873047024011612,0.06889648735523224,0.09013672173023224,0.10136719048023224,0.10556640475988388,0.10761718451976776,0.144287109375,0.9850097894668579,0.481573486328125,292.7175834655762,16000.224551391602,24355000.853906296,116,0.00022930327868852458,1000.0,-594.689992065107,2,-892.208681678772,12.286164197977632,863.5529191493988
nan,nan,239616,136.9483556801919,0.02939453162252903,0.028076171875,0.9950195550918579,0.9967285394668579,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.03154296800494194,0.05849609524011612,0.08579101413488388,0.09794922173023224,0.10805664211511612,0.11445312201976776,0.15034179389476776,0.987500011920929,0.4794281005859375,292.39758825302124,15414.62117767334,8204920.0300375465,117,0.00022868852459016393,1000.0,-596.6287895369051,2,-894.1973550796508,12.318325729947537,868.8325052261353
nan,nan,241664,137.12669868854283,0.03964843600988388,0.04150390625,0.994433581829071,0.9966796636581421,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.052734375,0.07622070610523224,0.09345702826976776,0.10429687798023224,0.1142578125,0.125,0.16630859673023224,0.9886718988418579,0.4862945556640625,297.51526708602904,16090.585012817382,1766820.480500269,118,0.00022807377049180325,1000.0,-595.7530459494942,2,-911.1056642532349,12.285573587100952,874.1125283241272
-595.8796256478431,1.4387750300587225,241664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,884.9893131256104
nan,nan,243712,137.49910648027145,0.02778320387005806,0.026611328125,0.994335949420929,0.996289074420929,0.996826171875,0.996874988079071,0.996874988079071,0.996874988079071,0.03144531324505806,0.05644531175494194,0.07036133110523224,0.07763671875,0.08876953274011612,0.11079101264476776,0.14619140326976776,0.988574206829071,0.4751678466796875,292.9607138633728,15662.34326171875,8495839.285137177,119,0.0002274590163934426,1000.0,-597.771419933329,2,-884.1912817001343,12.297453967947513,890.4082791805267
nan,nan,245760,137.0581505936134,0.02207031287252903,0.02475585974752903,0.992626965045929,0.994921863079071,0.9962402582168579,0.996874988079071,0.996874988079071,0.996874988079071,0.04086913913488388,0.06625976413488388,0.08544921875,0.10053710639476776,0.10844726860523224,0.1201171875,0.16293945908546448,0.986376941204071,0.4807647705078125,294.8889190673828,15633.300346374512,1632971.8830851554,120,0.00022684426229508195,1000.0,-595.7081645185212,2,-900.870064163208,12.319623579457403,895.6984272003174
nan,nan,247808,137.13088472138915,0.02822265587747097,0.033203125,0.9950195550918579,0.996777355670929,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.04248046875,0.06645508110523224,0.08749999850988388,0.09721679985523224,0.10395507514476776,0.11894531548023224,0.15288086235523224,0.9893554449081421,0.481219482421875,294.502046585083,15789.378291320802,7843079.795899296,121,0.00022622950819672127,1000.0,-594.477181055079,2,-900.2849431991577,12.315425069257618,901.0787420272827
nan,nan,249856,137.21348521223118,0.02626953087747097,0.03085937537252903,0.9923340082168579,0.996337890625,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.04775390774011612,0.062255859375,0.08403320610523224,0.10600586235523224,0.11757812649011612,0.12558594346046448,0.15537109971046448,0.9842284917831421,0.482257080078125,293.09566044807434,15661.251133728027,41150454.290180825,122,0.00022561475409836062,1000.0,-596.5430787100133,2,-905.4417694091796,12.333481847960503,906.4280421733856
nan,nan,251904,137.22689742990187,0.03403320163488388,0.04638671875,0.993945300579071,0.996289074420929,0.996826171875,0.996874988079071,0.996874988079071,0.996874988079071,0.05278320237994194,0.06503906100988388,0.07822265475988388,0.08652343600988388,0.09697265923023224,0.108154296875,0.1533203125,0.984912097454071,0.4802520751953125,293.8550085067749,15658.397676086426,9369042.5962986,123,0.000225,1000.0,-595.7441549533521,2,-880.889158821106,12.309799479786307,911.7063391208649
-595.5509092710042,1.2892140305084279,251904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,922.5652661323547
nan,nan,253952,136.1400508078397,0.03525390475988388,0.03715820237994194,0.992431640625,0.996630847454071,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.03911132737994194,0.05400390550494194,0.07158203423023224,0.07700195163488388,0.08500976860523224,0.09663085639476776,0.13642577826976776,0.978759765625,0.47421875,292.06599469184874,15607.852194213867,32476553.53714647,124,0.00022438524590163934,1000.0,-596.0553572724772,2,-882.109038734436,12.290037836879492,928.1250240802765
nan,nan,256000,137.29299101038777,0.03852539137005806,0.03701172024011612,0.9952148199081421,0.996826171875,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.04365234449505806,0.07026366889476776,0.08920898288488388,0.10454101860523224,0.11972656100988388,0.12294922024011612,0.16166992485523224,0.990039050579071,0.484820556640625,297.53431329727175,12937.746397399902,8390007.563055754,125,0.0002237704918032787,1000.0,-595.5318851539679,3,-911.8818443298339,18.1517224162817,933.5753972530365
nan,nan,258048,136.32152004617092,0.02729492262005806,0.03271484375,0.993847668170929,0.995849609375,0.996777355670929,0.996874988079071,0.996874988079071,0.996874988079071,0.038818359375,0.06352539360523224,0.08554687350988388,0.08969726413488388,0.09711913764476776,0.10605468600988388,0.14804688096046448,0.987353503704071,0.4783294677734375,295.76772756576537,15664.195582580567,1568199.3814600469,126,0.00022315573770491804,1000.0,-593.7570114366451,2,-754.3682231903076,12.12546184938401,938.8829741477966
nan,nan,260096,136.92901972328545,0.01870117150247097,0.021240234375,0.991943359375,0.994335949420929,0.9962402582168579,0.996826171875,0.996874988079071,0.996874988079071,0.03447265550494194,0.056396484375,0.077392578125,0.101318359375,0.122802734375,0.13959960639476776,0.15839843451976776,0.987011730670929,0.48065185546875,293.02767791748045,15625.964373779298,8235418.400513363,127,0.00022254098360655736,1000.0,-595.4344823766841,2,-896.7078355789184,12.164248492568731,944.2507972717285
-596.4600563083341,0.8295054384382655,260096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,955.0163540840149
nan,nan,262144,137.00962927750953,0.02114257775247097,0.02597656287252903,0.994091808795929,0.9962402582168579,0.996826171875,0.996874988079071,0.996874988079071,0.996874988079071,0.03823242336511612,0.05322265625,0.07216797024011612,0.08735351264476776,0.11127929389476776,0.131103515625,0.173828125,0.9884277582168579,0.4800323486328125,294.2180853843689,15797.687063598632,1550460.5968265533,128,0.0002219262295081967,1000.0,-595.3190630630918,2,-899.580830001831,12.16131955171004,960.4745111465454
nan,nan,264192,136.07628244189254,0.04130859300494194,0.03725586086511612,0.9906250238418579,0.993896484375,0.995556652545929,0.9967285394668579,0.996874988079071,0.996874988079071,0.04096679762005806,0.05478515475988388,0.07231445610523224,0.08500976860523224,0.10043945163488388,0.11928711086511612,0.152099609375,0.9827636480331421,0.4785491943359375,294.0245411872864,15749.192240905762,267734.3630946636,129,0.00022131147540983603,1000.0,-595.0663055654043,2,-886.4694660186767,12.171609440073372,965.8935649394989
nan,nan,266240,136.38684530470636,0.024169921875,0.034423828125,0.9937499761581421,0.996142566204071,0.9967285394668579,0.996874988079071,0.996874988079071,0.996874988079071,0.044921875,0.06743164360523224,0.08779297024011612,0.10429687798023224,0.12290038913488388,0.13369140028953552,0.159912109375,0.9873046875,0.4840057373046875,292.8866503715515,15748.439512634277,1101802.216721344,130,0.00022069672131147538,1000.0,-597.1117357136791,2,-897.466160583496,12.189778796583415,971.4320709705353
nan,nan,268288,137.07255735427316,0.035888671875,0.03461914137005806,0.99462890625,0.9962402582168579,0.9967285394668579,0.996874988079071,0.996874988079071,0.996874988079071,0.03691406175494194,0.05620117112994194,0.07792969048023224,0.10214843600988388,0.1220703125,0.13271483778953552,0.17202147841453552,0.9886718988418579,0.483587646484375,295.06866092681884,15860.123614501954,258268.26602191926,131,0.00022008196721311473,1000.0,-597.0344355374268,2,-899.0924743652344,12.18856470482424,976.8329112529755
nan,nan,270336,136.20879194738808,0.03769531100988388,0.03574218600988388,0.9930664300918579,0.995410144329071,0.996289074420929,0.996777355670929,0.996874988079071,0.996874988079071,0.041748046875,0.068603515625,0.09482421725988388,0.11699219048023224,0.14042969048023224,0.16225585341453552,0.19208984076976776,0.9876464605331421,0.49083251953125,294.3464601516724,15711.303507995606,62551.45293416977,132,0.00021946721311475408,1000.0,-595.6911535365984,2,-903.3644784927368,12.227895645424724,982.1362431049347
-595.8548872158652,1.5481632024121184,270336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,993.1369161605835
nan,nan,272384,136.8802448515722,0.0517578125,0.04365234449505806,0.994091808795929,0.9959472417831421,0.996826171875,0.996874988079071,0.996874988079071,0.996874988079071,0.050048828125,0.07124023139476776,0.089599609375,0.10834960639476776,0.11860351264476776,0.12778320908546448,0.17431640625,0.988232433795929,0.487567138671875,296.15549421310425,15682.319248962402,261250.6299964428,133,0.00021885245901639343,1000.0,-594.9980099102105,2,-899.3608777999877,12.238171462435275,998.5849170684814
nan,nan,274432,136.8550203204446,0.02719726599752903,0.03017578087747097,0.9937499761581421,0.995849609375,0.99658203125,0.996826171875,0.996874988079071,0.996874988079071,0.04008788987994194,0.05463867262005806,0.08393554389476776,0.10605468600988388,0.12529297173023224,0.14165039360523224,0.17387695610523224,0.9886718988418579,0.484271240234375,294.6903681755066,15983.64931793213,56678.23880238533,134,0.00021823770491803278,1000.0,-595.5083348513367,2,-902.8920972824096,12.241836657654494,1004.2269530296326
nan,nan,276480,136.31151879429817,0.02885742112994194,0.033203125,0.992724597454071,0.9942871332168579,0.9949706792831421,0.9959472417831421,0.99658203125,0.996777355670929,0.03476562350988388,0.05336914211511612,0.07197265326976776,0.090087890625,0.11640624701976776,0.1328125,0.17329101264476776,0.987500011920929,0.48084716796875,293.6012592315674,15648.294059753418,9838.745615148544,135,0.0002176229508196721,1000.0,-595.2824605110395,2,-895.5476663589477,12.258781240228563,1009.7301802635193
nan,nan,278528,135.6472464647144,0.02568359300494194,0.03139648586511612,0.991259753704071,0.992871105670929,0.993896484375,0.9945312738418579,0.994677722454071,0.9952636957168579,0.04106445237994194,0.06582031399011612,0.07958984375,0.08408202975988388,0.09033203125,0.10898437350988388,0.15444335341453552,0.9864257574081421,0.4768951416015625,294.78461904525756,15789.788404846191,2419.6588031291963,136,0.00021700819672131145,1000.0,-593.2598184607881,2,-843.3416215896607,12.316772268060594,1015.1759181022644
nan,nan,280576,134.8176904558437,0.03378906100988388,0.04018554836511612,0.988085925579071,0.9895995855331421,0.990039050579071,0.990527331829071,0.991406261920929,0.9915527105331421,0.05034179612994194,0.06279297173023224,0.0703125,0.08188476413488388,0.100830078125,0.11845703423023224,0.16630859673023224,0.984814465045929,0.4781829833984375,293.42010402679443,15689.90086517334,957.8009253501892,137,0.0002163934426229508,1000.0,-595.0060750758196,2,-869.9222385406495,12.330867030378432,1020.5080709457397
-596.2935061127779,1.3082169383563151,280576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1031.5582082271576
nan,nan,282624,134.9825167287141,0.04409179836511612,0.03769531100988388,0.989306628704071,0.9925292730331421,0.9935547113418579,0.994091808795929,0.99462890625,0.995410144329071,0.04062499850988388,0.05507812649011612,0.08217773586511612,0.09282226860523224,0.10405273735523224,0.12089844048023224,0.15605469048023224,0.9845215082168579,0.47984619140625,295.10143251419066,15829.672415161132,2278.99746427536,138,0.00021577868852459012,1000.0,-595.3222488876953,2,-880.662936592102,12.379428006336093,1037.0012321472168
nan,nan,284672,135.80714099183677,0.04013671725988388,0.0390625,0.9913085699081421,0.9930664300918579,0.994189441204071,0.9952636957168579,0.9957519769668579,0.9959961175918579,0.05141601711511612,0.07182617485523224,0.09213867038488388,0.10844726860523224,0.12841796875,0.14594726264476776,0.182373046875,0.985302746295929,0.488165283203125,294.88508348464967,15746.716343688964,10350.211909675598,139,0.00021516393442622947,1000.0,-596.0525623813412,2,-899.0865983963013,12.3581562618725,1042.5219461917877
nan,nan,286720,136.86135426167166,0.01523437537252903,0.02021484449505806,0.992871105670929,0.994677722454071,0.9957519769668579,0.9964843988418579,0.996826171875,0.996874988079071,0.03730468824505806,0.06240234524011612,0.09970702975988388,0.13417968153953552,0.16660156846046448,0.20502929389476776,0.22265625,0.987011730670929,0.4952392578125,293.22543954849243,15848.688447570801,56141.50804347992,140,0.00021454918032786884,1000.0,-596.6118151495306,2,-859.0508111953735,12.343309978581965,1047.9141001701355
nan,nan,288768,137.38759472411766,0.02651367150247097,0.03012695349752903,0.992626965045929,0.994921863079071,0.9961913824081421,0.996777355670929,0.996874988079071,0.996874988079071,0.03857421875,0.05771484225988388,0.07700195163488388,0.09052734076976776,0.10903320461511612,0.13066406548023224,0.16923828423023224,0.986328125,0.4806243896484375,294.56632375717163,15795.97956085205,548469.1663062095,141,0.0002139344262295082,1000.0,-597.3334964882207,2,-777.416968536377,12.324213563185186,1053.3985862731934
nan,nan,290816,136.70126090591657,0.04379882663488388,0.03266601637005806,0.9942382574081421,0.996142566204071,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.03549804538488388,0.04868163913488388,0.05288086086511612,0.060791015625,0.06508789211511612,0.07915039360523224,0.13041992485523224,0.986523449420929,0.469586181640625,293.0629542350769,15576.865943908691,2782684.176996517,142,0.00021331967213114754,1000.0,-596.2344367073745,2,-873.0955350875854,12.303432223666459,1058.778596162796
-596.6330501176525,1.0985753541135939,290816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1069.660628080368
nan,nan,292864,135.61658064184593,0.02734375,0.02753906324505806,0.9930175542831421,0.995800793170929,0.996386706829071,0.996874988079071,0.996874988079071,0.996874988079071,0.03632812574505806,0.05507812649011612,0.07587890326976776,0.07583007961511612,0.08090820163488388,0.091064453125,0.134521484375,0.9866698980331421,0.47293701171875,293.3795160293579,15472.699684143066,400761.9003423214,143,0.0002127049180327869,1000.0,-596.5290082574013,2,-875.3802181243897,12.30859797168523,1075.1883561611176
nan,nan,294912,137.23792541446164,0.05141601711511612,0.03813476487994194,0.9942382574081421,0.996386706829071,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.03554687649011612,0.05336914211511612,0.06230468675494194,0.06572265923023224,0.07114257663488388,0.07778320461511612,0.12294922024011612,0.988818347454071,0.47158203125,294.90270195007326,15695.666752624511,2567816.1881634714,144,0.0002120901639344262,1000.0,-594.5734541361237,2,-884.6982183456421,12.292597275879235,1080.6382710933685
nan,nan,296960,135.7434537773632,0.029052734375,0.033203125,0.9854491949081421,0.992431640625,0.995849609375,0.996777355670929,0.996874988079071,0.996874988079071,0.04409179836511612,0.06699218600988388,0.08090820163488388,0.08378906548023224,0.09296874701976776,0.10561523586511612,0.15478515625,0.975146472454071,0.4769256591796875,296.28607044219973,15772.335430908202,354622.4857299328,145,0.00021147540983606556,1000.0,-595.9940785211859,2,-885.0497789382935,12.276022160612047,1086.1518049240112
nan,nan,299008,136.46166794654272,0.03154296800494194,0.02773437462747097,0.994091808795929,0.996142566204071,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.03095703199505806,0.04570312425494194,0.065185546875,0.08090820163488388,0.10556640475988388,0.13178710639476776,0.17158202826976776,0.988085925579071,0.4785491943359375,294.6179847717285,12958.461506652831,1668060.57850523,146,0.00021086065573770488,1000.0,-594.2514936896262,3,-891.5185720443726,18.14391920939088,1091.4585130214691
nan,nan,301056,135.40721017195028,0.04736328125,0.04790038987994194,0.992871105670929,0.995849609375,0.996630847454071,0.996874988079071,0.996874988079071,0.996874988079071,0.05341796949505806,0.06826172024011612,0.07719726860523224,0.08403320610523224,0.098876953125,0.1123046875,0.15419921278953552,0.983642578125,0.4814483642578125,295.972806930542,15856.675059509278,300268.7810901642,147,0.00021024590163934423,1000.0,-596.7080453475855,2,-894.3005243301392,12.104401458520442,1096.7691390514374
-595.9421724734332,1.4632386064892675,301056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1107.6443500518799
nan,nan,303104,136.1718659401493,0.03989257663488388,0.03354492038488388,0.9935058355331421,0.9954589605331421,0.9962402582168579,0.996777355670929,0.996874988079071,0.996874988079071,0.04550781100988388,0.06235351413488388,0.08017577975988388,0.08872070163488388,0.09580077975988388,0.10346679389476776,0.15771484375,0.9886230230331421,0.4794708251953125,296.6241226196289,16065.609309387208,90120.57560567856,148,0.00020963114754098358,1000.0,-596.1365893676608,2,-895.0753943443299,12.152731034997851,1113.2181072235107
nan,nan,305152,135.79357721893757,0.03129882737994194,0.031982421875,0.994140625,0.996142566204071,0.996826171875,0.996874988079071,0.996874988079071,0.996874988079071,0.04160156100988388,0.066650390625,0.08432617038488388,0.08432617038488388,0.08852539211511612,0.09912109375,0.14306640625,0.989501953125,0.4773834228515625,296.7158393859863,15715.148944091798,426476.4975616455,149,0.00020901639344262293,1000.0,-597.1328761496345,2,-895.0320281982422,12.19153749756515,1118.6952500343323
nan,nan,307200,135.60535388008574,0.039794921875,0.03564453125,0.993701159954071,0.995654284954071,0.9964355230331421,0.996826171875,0.996874988079071,0.996874988079071,0.0458984375,0.06137695163488388,0.07568359375,0.087158203125,0.10151366889476776,0.12241210788488388,0.15839843451976776,0.9878906011581421,0.4807586669921875,296.4424632072449,15977.999299621582,108663.98151974678,150,0.00020840163934426228,1000.0,-595.6249032897915,2,-900.9029384613037,12.220061876252293,1124.0700953006744
nan,nan,309248,136.50062911808783,0.03334961086511612,0.03652343899011612,0.992431640625,0.994140625,0.9955078363418579,0.9964355230331421,0.99658203125,0.996874988079071,0.04140625149011612,0.05600585788488388,0.06884765625,0.07270507514476776,0.080322265625,0.09711913764476776,0.14042969048023224,0.9886230230331421,0.47420654296875,294.1301485061646,15762.290536499024,30147.455032157897,151,0.00020778688524590163,1000.0,-596.1364540128639,2,-873.0209278106689,12.23317116657272,1129.4776411056519
nan,nan,311296,136.22215825333552,0.03120117262005806,0.03457031399011612,0.9920898675918579,0.994824230670929,0.99560546875,0.996386706829071,0.996826171875,0.996874988079071,0.04111327975988388,0.060302734375,0.07236327975988388,0.07368163764476776,0.07636718451976776,0.08754882961511612,0.13935546576976776,0.9854980707168579,0.4734130859375,293.93360509872434,15882.073655700684,159203.14772753714,152,0.00020717213114754098,1000.0,-596.8465164732406,2,-876.4164297103882,12.262343384325504,1134.8656730651855
-595.8570849177622,1.586066594727357,311296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1145.92804813385
nan,nan,313344,135.81554216293443,0.04150390625,0.04653320461511612,0.993115246295929,0.995654284954071,0.9966796636581421,0.996874988079071,0.996874988079071,0.996874988079071,0.05083007737994194,0.065673828125,0.07905273139476776,0.08403320610523224,0.08969726413488388,0.11025390774011612,0.15019531548023224,0.98583984375,0.47998046875,298.24560928344727,16076.46418914795,724841.8018192291,153,0.0002065573770491803,1000.0,-595.9840161540128,2,-907.6049957275391,12.2542235202156,1151.6101939678192
