eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,train/weight_step_0,train/weight_step_1,train/weight_step_2,train/weight_step_3,wall_time
852.1576225948231,500.067271464757,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.613489866256714
nan,nan,22528,0.020433275059622245,0.05087890475988388,0.058837890625,0.05732421949505806,0.05117187649011612,0.05455322265625,17.146977841854095,11,0.0002938524590163934,162.15384615384616,364.2296666399,13,-0.014795730268815532,37.60178593993187,0.2448175549507141,0.2503623366355896,0.2431527078151703,0.2616674304008484,40.20692300796509
nan,nan,24576,0.024208845988323447,0.06479492038488388,0.06723632663488388,0.07265625149011612,0.07016601413488388,0.06871337890625,17.19056037068367,12,0.00029323770491803276,154.23076923076923,364.8008441948231,13,-0.012902273127110675,48.14454801976681,0.24442856013774872,0.2482517808675766,0.24521225690841675,0.26210734248161316,43.63051795959473
nan,nan,26624,0.02408739462334779,0.062744140625,0.06904296576976776,0.06865234673023224,0.06928710639476776,0.067431640625,17.01191709637642,13,0.0002926229508196721,141.78571428571428,348.90153625746535,14,-0.014551262868917548,64.82943869233131,0.2415165901184082,0.24957193434238434,0.2459622174501419,0.26294925808906555,47.03058195114136
nan,nan,28672,0.023705317078565713,0.06059570237994194,0.06953124701976776,0.06923828274011612,0.06699218600988388,0.06658935546875,17.089349323511122,14,0.00029200819672131145,151.57142857142858,378.7830233560663,14,-0.01295758307678625,38.28048819154501,0.24159768223762512,0.24931278824806213,0.24572506546974182,0.2633644640445709,50.99622702598572
nan,nan,30720,0.023653633618232563,0.05952148512005806,0.06699218600988388,0.06416015326976776,0.07333984225988388,0.06600341796875,17.073293495178223,15,0.0002913934426229508,147.85714285714286,361.50364370166045,14,-0.014767035114346072,100.80851196646691,0.23967678844928741,0.24979622662067413,0.24668055772781372,0.2638464570045471,54.94279980659485
434.7594430201615,122.18260586684343,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55.755414962768555
nan,nan,32768,0.026781313204264735,0.07724609225988388,0.07680664211511612,0.084228515625,0.08208008110523224,0.08009033203125,17.061148834228515,16,0.00029077868852459015,160.0,394.40915332747414,13,-0.015524390284554102,81.03053546845914,0.2400204837322235,0.24981416761875153,0.24493853747844696,0.2652268409729004,59.41819906234741
nan,nan,34816,0.02316910621448187,0.05644531175494194,0.06376953423023224,0.07070312649011612,0.07680664211511612,0.06693115234375,17.0710773229599,17,0.00029016393442622945,149.69230769230768,371.5793463509116,13,-0.01764585227938369,148.4245275914669,0.23897850513458252,0.25002723932266235,0.24292176961898804,0.2680724561214447,63.01209378242493
nan,nan,36864,0.02486003225130844,0.05629882961511612,0.07172851264476776,0.07514648139476776,0.07343749701976776,0.06915283203125,17.01571939587593,18,0.00028954918032786885,149.28571428571428,372.69615594739696,14,-0.01469015484326519,134.60068058371544,0.23690353333950043,0.24946272373199463,0.24399837851524353,0.269635409116745,66.95415186882019
nan,nan,38912,0.021730975327227498,0.05874023586511612,0.06069336086511612,0.05747070163488388,0.04804687574505806,0.05623779296875,17.121406775712966,19,0.0002889344262295082,164.66666666666666,424.718146068572,12,-0.013825518645171541,107.48365474939347,0.23709087073802948,0.2503282427787781,0.24258258938789368,0.26999831199645996,71.08829283714294
nan,nan,40960,0.0318857104437484,0.09482421725988388,0.099853515625,0.09946288913488388,0.09653320163488388,0.09766845703125,17.200424242019654,20,0.00028831967213114755,189.54545454545453,511.84224387306807,11,-0.011358724301680922,26.050175043940545,0.23753981292247772,0.25384199619293213,0.23903533816337585,0.2695828080177307,75.40423488616943
542.7413445411519,197.5174596069815,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76.41073775291443
nan,nan,43008,0.021027758211857872,0.05019531399011612,0.04648437350988388,0.06206054612994194,0.0654296875,0.05604248046875,17.09333987236023,21,0.00028770491803278684,171.33333333333334,449.306065618796,12,-0.009061725597712211,118.84622485637665,0.23855049908161163,0.2533071041107178,0.23794101178646088,0.2702014446258545,80.46441602706909
nan,nan,45056,0.023120929019205504,0.06245117262005806,0.05961913987994194,0.06591796875,0.06621094048023224,0.0635498046875,17.06895632147789,22,0.0002870901639344262,178.25,482.41222978882394,12,-0.013009588405839167,66.76929369866848,0.2420329600572586,0.24972885847091675,0.238113135099411,0.2701250910758972,84.02456283569336
nan,nan,47104,0.024398923951957842,0.05756836012005806,0.07084961235523224,0.076416015625,0.07539062201976776,0.07005615234375,17.26757072210312,23,0.00028647540983606554,176.27272727272728,477.5803247575091,11,-0.017497954104328528,55.732911923527716,0.2418452352285385,0.24942758679389954,0.23730896413326263,0.27141818404197693,87.63682985305786
nan,nan,49152,0.015126886314101284,0.03544921800494194,0.03715820237994194,0.03256835788488388,0.0341796875,0.0348388671875,17.032042145729065,24,0.0002858606557377049,178.83333333333334,489.3732129490056,12,-0.01053735581226647,164.3036881804466,0.24307847023010254,0.2491740584373474,0.2379552125930786,0.2697922885417938,91.35749769210815
nan,nan,51200,0.028006414054834748,0.0712890625,0.07978515326976776,0.08896484225988388,0.09291992336511612,0.08323974609375,17.276741045713425,25,0.00028524590163934424,179.63636363636363,504.1838170335141,11,-0.014211140674888156,41.85915834307671,0.24251343309879303,0.24912969768047333,0.23685014247894287,0.271506667137146,95.36966180801392
706.3811401510894,90.772690857195,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96.44921588897705
nan,nan,53248,0.0294165938939841,0.06235351413488388,0.06845702975988388,0.09707031399011612,0.11826171725988388,0.08653564453125,17.26453076004982,26,0.0002846311475409836,186.0,543.6585774932984,11,-0.016319139946426732,104.05005768239498,0.2395971119403839,0.24754559993743896,0.2380763739347458,0.27478089928627014,99.56928896903992
nan,nan,55296,0.0326153816349688,0.07666015625,0.08940429985523224,0.0986328125,0.12446288764476776,0.0972900390625,17.142448127269745,27,0.00028401639344262294,180.63636363636363,530.7257557135868,11,-0.017389775830088182,40.733701932430264,0.23902836441993713,0.24480992555618286,0.23408758640289307,0.28207409381866455,102.92767477035522
nan,nan,57344,0.022890861067571676,0.04951171949505806,0.063232421875,0.07563476264476776,0.07050780951976776,0.0647216796875,17.090556263923645,28,0.0002834016393442623,190.72727272727272,552.7386889382803,11,-0.012821837767842226,252.55395072698593,0.2392634153366089,0.2443547546863556,0.2330416589975357,0.283340185880661,105.9398877620697
nan,nan,59392,0.019782565409695963,0.03520507737994194,0.04414062574505806,0.05708007887005806,0.07338867336511612,0.05245361328125,17.128267693519593,29,0.00028278688524590163,175.75,495.75178024687034,12,-0.01199908270209562,198.23503410816193,0.24014493823051453,0.24339118599891663,0.23358727991580963,0.282876580953598,109.0186607837677
nan,nan,61440,0.019798309131147107,0.03837890550494194,0.04755859449505806,0.060791015625,0.07319335639476776,0.05498046875,17.116154861450195,30,0.00028217213114754093,223.11111111111111,640.3601425416902,9,-0.014022462168941274,183.96268461942674,0.23923158645629883,0.2428898811340332,0.2331385761499405,0.2847399413585663,112.03457570075989
601.2182184853397,26.663404355051114,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113.01490306854248
nan,nan,63488,0.027043317516654498,0.05478515475988388,0.07290039211511612,0.09042968600988388,0.09560547024011612,0.07843017578125,17.065136468410493,31,0.0002815573770491803,197.8,558.1128631752102,10,-0.013524671437335201,142.8357016146183,0.23828209936618805,0.24176932871341705,0.23417608439922333,0.285772442817688,116.46675491333008
nan,nan,65536,0.04606034952303162,0.11928711086511612,0.13588866591453552,0.15283203125,0.164306640625,0.14307861328125,17.25269545316696,32,0.0002809426229508196,224.44444444444446,637.2235553448401,9,-0.01593432684603613,28.727265584468842,0.23577961325645447,0.24606075882911682,0.23819465935230255,0.27996504306793213,120.68060684204102
nan,nan,67584,0.02055400051540346,0.04365234449505806,0.05380859225988388,0.05517578125,0.06210937350988388,0.0536865234375,17.102159518003464,33,0.00028032786885245903,152.57142857142858,413.9304770340031,14,-0.014045014293515123,353.98921141624453,0.23541799187660217,0.24677099287509918,0.23714768886566162,0.2806633412837982,124.33753967285156
nan,nan,69632,0.02186658293576329,0.06313476711511612,0.05839843675494194,0.060302734375,0.06196289137005806,0.06094970703125,17.15753384232521,34,0.0002797131147540983,164.58333333333334,430.8671907313339,12,-0.014762692392105236,256.2591696023941,0.23655468225479126,0.24673885107040405,0.23751871287822723,0.27918770909309387,128.01171398162842
nan,nan,71680,0.03184496696849237,0.09370116889476776,0.09487304836511612,0.09970702975988388,0.102294921875,0.09764404296875,17.086908334493636,35,0.00027909836065573767,269.25,816.0412537530963,8,-0.015538395015755668,48.99282152950764,0.2342614233493805,0.2472371757030487,0.23791320621967316,0.2805882692337036,131.85149097442627
719.4327178904156,162.46986734565778,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,134.72544312477112
nan,nan,73728,0.031226582160161342,0.07583007961511612,0.08823242038488388,0.09951172024011612,0.10605468600988388,0.0924072265625,17.152762144804,36,0.000278483606557377,268.14285714285717,787.9259364366299,7,-0.015024847962195054,107.8718446135521,0.23239964246749878,0.24482889473438263,0.2391674518585205,0.28360408544540405,138.71410512924194
nan,nan,75776,0.022497946542716817,0.05083007737994194,0.06074218824505806,0.06000976637005806,0.06982421875,0.0603515625,17.17877216935158,37,0.00027786885245901637,224.0,623.933696097793,10,-0.01738770608208142,205.20918189287187,0.23268412053585052,0.24548079073429108,0.23834072053432465,0.28349435329437256,142.411062002182
nan,nan,77824,0.02490292172151385,0.05844726413488388,0.0625,0.08359374850988388,0.080078125,0.07115478515625,17.176055192947388,38,0.0002772540983606557,229.125,650.713721835963,8,-0.017894676217110828,154.35605714321136,0.22924479842185974,0.2446984499692917,0.23816536366939545,0.2878913879394531,146.52210783958435
nan,nan,79872,0.025157897223107285,0.059326171875,0.06821288913488388,0.07573242485523224,0.08759765326976776,0.07271728515625,17.061300563812257,39,0.00027663934426229507,249.33333333333334,729.1040804631888,9,-0.011720784415956587,183.82313075065613,0.2290496528148651,0.24547456204891205,0.23683421313762665,0.2886415421962738,151.12749481201172
nan,nan,81920,0.04134823761705775,0.10019531100988388,0.10756836086511612,0.12465820461511612,0.15122070908546448,0.12091064453125,17.236726880073547,40,0.0002760245901639344,248.25,715.9585257236133,8,-0.023568397892813665,174.64856578111647,0.23009729385375977,0.2424258440732956,0.23768027126789093,0.2897965908050537,155.03543186187744
1513.6410153538911,388.478533299428,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,157.5032889842987
nan,nan,83968,0.04255865235754754,0.138671875,0.12578125298023224,0.12602539360523224,0.12656250596046448,0.12926025390625,17.217692303657532,41,0.00027540983606557377,329.1666666666667,958.9037233610742,6,-0.020037843177851754,129.63466976881028,0.23273414373397827,0.2379022091627121,0.23928356170654297,0.29008007049560547,161.14680075645447
nan,nan,86016,0.037041511186544085,0.10239257663488388,0.10527344048023224,0.125244140625,0.13173827528953552,0.116162109375,17.221711564064027,42,0.0002747950819672131,235.77777777777777,699.4295990802333,9,-0.020154395705321803,83.93409812450409,0.23307572305202484,0.23530180752277374,0.23965369164943695,0.29196882247924805,164.51727199554443
nan,nan,88064,0.02774670908911503,0.05180663987994194,0.07919921725988388,0.09262695163488388,0.10161133110523224,0.08131103515625,17.078925293684005,43,0.0002741803278688524,221.88888888888889,661.6614403310316,9,-0.017655281379120424,222.8700976252556,0.2313397079706192,0.23468902707099915,0.24142545461654663,0.29254576563835144,168.24663877487183
nan,nan,90112,0.04720742729259655,0.11752929538488388,0.136474609375,0.16064453125,0.16762694716453552,0.14556884765625,17.281152099370956,44,0.00027356557377049176,223.66666666666666,666.3485109170348,9,-0.02014538945222739,32.39309147298336,0.23044884204864502,0.23180025815963745,0.23542095720767975,0.30233001708984375,172.12845277786255
1446.1693697048481,482.61274789602476,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,174.72521686553955
nan,nan,92160,0.05292044033558341,0.146728515625,0.13774414360523224,0.15312500298023224,0.19174805283546448,0.15733642578125,17.301344525814056,45,0.0002729508196721311,271.85714285714283,844.4092209747266,7,-0.017164766509085893,13.096786388754845,0.23575012385845184,0.23494186997413635,0.22748036682605743,0.301827609539032,178.9342758655548
nan,nan,94208,0.02170807022994268,0.04208984225988388,0.04296875,0.07094726711511612,0.07998047024011612,0.05899658203125,17.07661039233208,46,0.00027233606557377046,265.77777777777777,813.9985789967682,9,-0.015536945170606487,224.4769715845585,0.23539204895496368,0.23393987119197845,0.22850355505943298,0.3021645247936249,183.1998589038849
nan,nan,96256,0.03479935394207132,0.07084961235523224,0.08461914211511612,0.10214843600988388,0.14394530653953552,0.100390625,17.15739948749542,47,0.0002717213114754098,249.0,779.6296954179837,8,-0.021303263337176758,40.133939726650716,0.23430539667606354,0.23318587243556976,0.22578202188014984,0.30672669410705566,187.07454371452332
nan,nan,98304,0.021259392817592017,0.04462890699505806,0.04702148586511612,0.05698242038488388,0.07900390774011612,0.0569091796875,17.129288268089294,48,0.00027110655737704915,202.1,554.2128212886281,10,-0.015914885528036393,293.4754077911377,0.23383034765720367,0.23320631682872772,0.22436049580574036,0.30860286951065063,190.3356957435608
nan,nan,100352,0.02300076378596714,0.05327148362994194,0.06547851860523224,0.06831054389476776,0.06918945163488388,0.0640625,17.162638086080552,49,0.0002704918032786885,235.22222222222223,710.172218320275,9,-0.0179875606787391,115.79747258424759,0.23166857659816742,0.2334705889225006,0.22447453439235687,0.3103863298892975,193.45500683784485
959.6409018368786,81.8721956361941,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,194.73659992218018
nan,nan,102400,0.04476533261986333,0.13701172173023224,0.12363281100988388,0.14023438096046448,0.15175780653953552,0.1381591796875,17.152786988019944,50,0.00026987704918032785,208.77777777777777,656.4377902046997,9,-0.015471245686057955,12.386296933144331,0.23515768349170685,0.22970598936080933,0.21878425776958466,0.31635212898254395,197.88135075569153
nan,nan,104448,0.031217404596827692,0.07026366889476776,0.08071289211511612,0.10673828423023224,0.11411132663488388,0.09295654296875,17.097818750143052,51,0.00026926229508196715,213.4,671.0293814928469,10,-0.020612346280540806,28.95441861450672,0.23009097576141357,0.2268577218055725,0.22072665393352509,0.32232466340065,201.0705850124359
nan,nan,106496,0.02477369055559393,0.04477538913488388,0.062255859375,0.08266601711511612,0.08286132663488388,0.0681396484375,17.137640166282655,52,0.00026864754098360655,257.75,803.9666292190469,8,-0.016568938552518377,73.19537033587694,0.2283402383327484,0.22963392734527588,0.22116318345069885,0.3208625614643097,204.28874802589417
nan,nan,108544,0.04457607886142796,0.10458984225988388,0.11396484076976776,0.14604492485523224,0.17207030951976776,0.13416748046875,17.211963015794755,53,0.0002680327868852459,335.6666666666667,1053.1019163625574,6,-0.01838051172089763,12.230387841165065,0.2263575941324234,0.22681640088558197,0.21618154644966125,0.3306443989276886,207.40591311454773
nan,nan,110592,0.036667299892724256,0.09833984076976776,0.10654296725988388,0.11586914211511612,0.13212890923023224,0.11322021484375,17.155778938531874,54,0.00026741803278688525,206.3,653.4297650904765,10,-0.018484077206812798,11.696624629944562,0.2295852154493332,0.22525332868099213,0.21067309379577637,0.3344884216785431,210.51644897460938
924.5252377679487,178.95734227178085,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,211.7718939781189
nan,nan,112640,0.029131177922681672,0.08217773586511612,0.0732421875,0.08339843899011612,0.11220703274011612,0.08775634765625,17.222154182195663,55,0.0002668032786885246,245.75,779.4186086659695,8,-0.02056695786304772,31.502542711794376,0.2293814867734909,0.2244318574666977,0.21025605499744415,0.33593058586120605,215.15101790428162
nan,nan,114688,0.035097776517795866,0.08515624701976776,0.090087890625,0.10791015625,0.13525390625,0.10460205078125,17.18114728331566,56,0.0002661885245901639,271.875,865.0518104933747,8,-0.019741445497493258,11.866755977272987,0.22919170558452606,0.22324392199516296,0.20552422106266022,0.34204012155532837,218.35097193717957
nan,nan,116736,0.030248153425782222,0.06562499701976776,0.07656250149011612,0.09853515774011612,0.11811523139476776,0.08970947265625,17.109537303447723,57,0.00026557377049180324,227.33333333333334,727.3810316491324,9,-0.01698563247045968,12.171997509896755,0.22856581211090088,0.22068734467029572,0.20398694276809692,0.3467599153518677,221.46080207824707
nan,nan,118784,0.030666861401550706,0.06484375149011612,0.07758788764476776,0.09633789211511612,0.11962890625,0.089599609375,17.224268132448195,58,0.0002649590163934426,288.57142857142856,914.142906677046,7,-0.018177175328310112,27.403383718430995,0.22860975563526154,0.21983051300048828,0.20155729353427887,0.3500024080276489,224.66719579696655
nan,nan,120832,0.03575436192768393,0.10014648735523224,0.10039062798023224,0.10605468600988388,0.12924805283546448,0.1089599609375,17.168910646438597,59,0.00026434426229508194,277.14285714285717,899.9978108680915,7,-0.021993656636914237,12.228859247267247,0.22658835351467133,0.21352599561214447,0.19825074076652527,0.36163491010665894,227.80916595458984
1069.1106582291682,224.1124373717547,120832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,229.40290689468384
nan,nan,122880,0.036901402369403515,0.07768554985523224,0.09223632514476776,0.12749023735523224,0.15234375,0.11243896484375,17.251339584589005,60,0.0002637295081967213,294.14285714285717,911.1132779067515,7,-0.0220341900276253,9.902658256143331,0.22057385742664337,0.21252810955047607,0.2001621425151825,0.3667358458042145,232.60712599754333
nan,nan,124928,0.023395840544981183,0.0390625,0.05654297024011612,0.07177734375,0.08779297024011612,0.0637939453125,17.100856429338457,61,0.00026311475409836063,343.3333333333333,1050.8923554341739,6,-0.01234879405819811,130.10576244592667,0.22047102451324463,0.2127019464969635,0.20020629465579987,0.3666206896305084,235.8145878314972
nan,nan,126976,0.024782472194783623,0.04960937425494194,0.05327148362994194,0.07177734375,0.09677734225988388,0.06785888671875,17.09532461166382,62,0.0002625,418.0,1253.088298521905,5,-0.015939988603349775,175.52508188784122,0.2205146849155426,0.21232649683952332,0.19892540574073792,0.36823344230651855,238.98087191581726
nan,nan,129024,0.04351034028804861,0.08671875298023224,0.11284179985523224,0.13803711533546448,0.18452148139476776,0.13052978515625,17.198522627353668,63,0.00026188524590163933,283.42857142857144,895.6461629017649,7,-0.022588497048127466,16.881654094159604,0.21694105863571167,0.20949746668338776,0.19099964201450348,0.3825618326663971,242.0899579524994
nan,nan,131072,0.03245454950883868,0.06240234524011612,0.07949218899011612,0.09389648586511612,0.11313476413488388,0.0872314453125,17.111689656972885,64,0.0002612704918032787,278.85714285714283,893.0288284418667,7,-0.020098453146056273,83.67513624131679,0.2165556102991104,0.20959019660949707,0.19113591313362122,0.3827182948589325,245.32876896858215
868.9624478250732,216.58899596495655,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,246.678484916687
nan,nan,133120,0.049435559139237736,0.09218750149011612,0.13315430283546448,0.16245117783546448,0.20063476264476776,0.14710693359375,17.25964551568031,65,0.000260655737704918,306.14285714285717,983.5108607506596,7,-0.01850108001672197,5.129688868671655,0.21127426624298096,0.21111789345741272,0.18236342072486877,0.3952443599700928,249.82234072685242
nan,nan,135168,0.03684985716463416,0.08657226711511612,0.10078124701976776,0.11186523735523224,0.14545898139476776,0.11116943359375,17.26572816967964,66,0.0002600409836065573,363.6666666666667,1180.8332235250239,6,-0.02261330944747897,7.41629443988204,0.20741280913352966,0.20979271829128265,0.18063884973526,0.4021556079387665,253.0311460494995
nan,nan,137216,0.02627326236543013,0.04643554612994194,0.0537109375,0.082763671875,0.12954100966453552,0.07811279296875,17.17016060948372,67,0.00025942622950819673,292.14285714285717,944.5069051424899,7,-0.020237733781686983,7.666173696517944,0.20343418419361115,0.20561254024505615,0.17912818491458893,0.4118250608444214,256.23767590522766
nan,nan,139264,0.028534888821013737,0.05341796949505806,0.073974609375,0.07651367038488388,0.09340820461511612,0.07432861328125,17.109694999456405,68,0.000258811475409836,285.0,877.9520617525967,7,-0.024133584264200182,148.69976255446673,0.20240668952465057,0.20530493557453156,0.1781923621892929,0.4140959680080414,259.4480838775635
nan,nan,141312,0.021903557891346282,0.03720702975988388,0.03657226637005806,0.06997070461511612,0.09062500298023224,0.05859375,17.095288425683975,69,0.00025819672131147537,290.57142857142856,866.6195989572101,7,-0.019173755224619525,351.9179849743843,0.20196695625782013,0.20555777847766876,0.17789795994758606,0.41457730531692505,262.6819179058075
1085.2080288785905,157.82787120534928,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,264.24948596954346
nan,nan,143360,0.016437873719405617,0.02700195275247097,0.03427734225988388,0.04135742038488388,0.06093750149011612,0.0408935546875,17.112033212184905,70,0.0002575819672131147,242.125,715.8358287213837,8,-0.016056679011671803,288.872773206234,0.20224885642528534,0.20609967410564423,0.17648406326770782,0.4151673913002014,267.4015688896179
nan,nan,145408,0.02198371521080844,0.03310547024011612,0.04682617262005806,0.07138671725988388,0.09243164211511612,0.0609375,17.148560440540315,71,0.00025696721311475407,285.25,869.817423633057,8,-0.0230136530357413,138.69220881164074,0.20066441595554352,0.20426394045352936,0.17531688511371613,0.4197547435760498,270.7083740234375
nan,nan,147456,0.042329597229399954,0.09916992485523224,0.10322265326976776,0.14228515326976776,0.17880859971046448,0.13087158203125,17.169005131721498,72,0.0002563524590163934,318.3333333333333,1024.8399605501452,6,-0.021722728249733335,8.261917758733034,0.19416287541389465,0.19645409286022186,0.16929292678833008,0.4400901794433594,274.0803048610687
nan,nan,149504,0.020927645737538116,0.03994140774011612,0.04428710788488388,0.05727539211511612,0.06533203274011612,0.051708984375,17.01972801089287,73,0.00025573770491803277,255.5,782.3757857372731,8,-0.019597767444793135,302.4188363134861,0.19384999573230743,0.19593514502048492,0.1694253534078598,0.4407895505428314,277.85920310020447
nan,nan,151552,0.036349745433835776,0.08515624701976776,0.09658203274011612,0.11196289211511612,0.13798828423023224,0.10792236328125,17.145848494768142,74,0.0002551229508196721,293.1666666666667,945.895323065976,6,-0.021752239578927402,17.337027910351754,0.19139015674591064,0.19437074661254883,0.16748648881912231,0.4467526376247406,281.73797392845154
762.775149069197,519.4279637332007,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,282.9913127422333
nan,nan,153600,0.04516070477766334,0.08935546875,0.11440429836511612,0.15444335341453552,0.17446288466453552,0.13316650390625,17.28697689175606,75,0.00025450819672131146,396.8333333333333,1274.8218850880685,6,-0.019057956925826146,11.214321492612362,0.18515218794345856,0.19013802707195282,0.16234076023101807,0.4623689353466034,286.9096577167511
nan,nan,155648,0.03395459064850002,0.05966796725988388,0.081298828125,0.11591796576976776,0.15292969346046448,0.10245361328125,17.155968105793,76,0.0002538934426229508,351.0,1122.3469195114365,6,-0.021312776725972073,15.647971673309803,0.18349449336528778,0.1854996532201767,0.16006173193454742,0.4709441661834717,291.3428747653961
nan,nan,157696,0.017331048738560638,0.01669921912252903,0.02875976637005806,0.05219726637005806,0.07915039360523224,0.04420166015625,17.029489201307296,77,0.0002532786885245901,257.0,831.9217885004049,7,-0.01610856561892433,143.81063089966773,0.18283355236053467,0.1848008781671524,0.16017983853816986,0.4721856713294983,295.19671869277954
nan,nan,159744,0.02902430307076429,0.05112304538488388,0.06435547024011612,0.08916015923023224,0.135498046875,0.0850341796875,17.04190491437912,78,0.00025266393442622946,280.125,909.9146054843841,8,-0.023997841709206113,23.891694928705693,0.1806791126728058,0.18227273225784302,0.1581985503435135,0.4788495898246765,299.0879878997803
