eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,145408,0.09087082540936535,0.21489258110523224,0.203857421875,0.23779296875,0.258544921875,0.27734375,0.2928222715854645,0.2939453125,0.29121094942092896,0.25880126953125,68.77096886634827,71,0.00025696721311475407,1000.0,-99.81672874337242,2,-0.04875054464500863,8.67546174377203,493.93073892593384
nan,nan,147456,0.0736468786970363,0.16611328721046448,0.17954102158546448,0.20009765028953552,0.2197265625,0.24814453721046448,0.24995116889476776,0.2555175721645355,0.26142579317092896,0.222564697265625,68.79988610744476,72,0.0002563524590163934,1000.0,-75.34344661205688,2,-0.05065570016449783,12.857454834878444,500.49714493751526
nan,nan,149504,0.08954907598526915,0.205810546875,0.21372070908546448,0.23125000298023224,0.26005858182907104,0.29057615995407104,0.2854980528354645,0.29340821504592896,0.275390625,0.256964111328125,68.99612076282502,73,0.00025573770491803277,1000.0,-74.41966170602674,2,-0.05666202463617083,10.93058130890131,506.1432960033417
nan,nan,151552,0.09903459724446292,0.22519531846046448,0.22172851860523224,0.24155274033546448,0.278564453125,0.3011230528354645,0.3014160096645355,0.30034178495407104,0.30615234375,0.27200927734375,68.67789876461029,74,0.0002551229508196721,1000.0,-54.02295812189152,2,-0.04561998947174288,7.855376228690147,514.4866120815277
-19.918295589344293,87.59042510840302,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,525.4374721050262
nan,nan,153600,0.1020169937008177,0.23105469346046448,0.23007813096046448,0.26171875,0.2939453125,0.3138183653354645,0.3140625059604645,0.3160644471645355,0.31147462129592896,0.284027099609375,69.06432945728302,75,0.00025450819672131146,1000.0,-99.56409813688583,2,-0.04704561232938431,6.824312931299209,532.1578898429871
nan,nan,155648,0.08277107134708786,0.21259765326976776,0.18955078721046448,0.218994140625,0.24165038764476776,0.26611328125,0.27753907442092896,0.27294921875,0.2750488221645355,0.244305419921875,68.95089316368103,76,0.0002538934426229508,1000.0,-51.30074644651548,2,-0.052128827970591374,9.950338417291642,538.055083990097
nan,nan,157696,0.07174808324525657,0.173583984375,0.17177733778953552,0.18354491889476776,0.22202149033546448,0.23476561903953552,0.25371092557907104,0.23749999701976776,0.2528320252895355,0.216217041015625,68.71944932937622,77,0.0002532786885245901,1000.0,-81.57558307901617,2,-0.0527050439879531,11.592205555737019,540.6215240955353
nan,nan,159744,0.09268487848312361,0.20659179985523224,0.21279296278953552,0.24208983778953552,0.2574218809604645,0.2779296934604645,0.2940917909145355,0.29218751192092896,0.2872558534145355,0.258795166015625,68.99047100543976,78,0.00025266393442622946,1000.0,-114.02378677475029,2,-0.049091907424735834,8.740683433413505,548.7653949260712
nan,nan,161792,0.1083730906524579,0.24277344346046448,0.24370117485523224,0.266845703125,0.2889648377895355,0.3238769471645355,0.3255371153354645,0.31586915254592896,0.330810546875,0.29229736328125,68.96144983768463,79,0.0002520491803278688,1000.0,-147.97174097663367,2,-0.04869422604097053,7.21180554702878,557.3768398761749
-9.721959672368211,114.79131012181351,161792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,573.2215650081635
nan,nan,163840,0.09187946718884632,0.20458984375,0.21552734076976776,0.23808594048023224,0.26274412870407104,0.27802735567092896,0.3001953065395355,0.290771484375,0.2822265625,0.25902099609375,68.77791194915771,80,0.00025143442622950816,1000.0,-46.433298315510385,2,-0.05094321616925299,7.043801978975535,575.957154750824
nan,nan,165888,0.07297862221021205,0.17495116591453552,0.17119140923023224,0.19624023139476776,0.22182616591453552,0.23896484076976776,0.25244140625,0.2528320252895355,0.245849609375,0.219287109375,68.642125082016,81,0.00025081967213114756,1000.0,-113.94910452650296,2,-0.0515246593800839,10.893816018104554,578.5109379291534
nan,nan,167936,0.07818132910397253,0.19819335639476776,0.18535156548023224,0.21035155653953552,0.22612304985523224,0.24213866889476776,0.262451171875,0.2523437440395355,0.26020509004592896,0.229644775390625,68.91953001022338,82,0.0002502049180327869,1000.0,-46.154251352266414,2,-0.04619953123037703,12.540999269485473,581.4521019458771
nan,nan,169984,0.09780967654623965,0.24155274033546448,0.23276367783546448,0.24448242783546448,0.27197265625,0.29545897245407104,0.30732423067092896,0.3062500059604645,0.3072753846645355,0.275885009765625,68.9121572971344,83,0.0002495901639344262,1000.0,-191.2085872155727,2,-0.04522002362937201,8.58851311057806,584.4286069869995
nan,nan,172032,0.06689951006846968,0.16230468451976776,0.162353515625,0.19521483778953552,0.20986327528953552,0.22895507514476776,0.22998046875,0.22216796875,0.22578124701976776,0.20457763671875,68.78980455398559,84,0.00024897540983606555,1000.0,-26.431387189049826,3,-0.05236236464115791,12.393356908857822,587.3454139232635
47.23924895910711,105.35763553985116,172032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,593.0043799877167
nan,nan,174080,0.05740991679704166,0.14531250298023224,0.14453125,0.15634766221046448,0.17988280951976776,0.20068359375,0.2060546875,0.19941405951976776,0.20000000298023224,0.1790283203125,68.67123682498932,85,0.0002483606557377049,1000.0,-101.35044237808046,2,-0.04833277265715878,20.55109210163355,595.6738269329071
nan,nan,176128,0.06724558573332615,0.15249022841453552,0.16259765625,0.18461914360523224,0.21533203125,0.22709961235523224,0.23154297471046448,0.21245117485523224,0.22246094048023224,0.20107421875,68.57995705604553,86,0.00024774590163934425,1000.0,-89.82466652380936,2,-0.05132590041030198,14.311040733754634,598.5000519752502
nan,nan,178176,0.09697973665570317,0.21005859971046448,0.21977539360523224,0.24506835639476776,0.2770019471645355,0.28413087129592896,0.2899414002895355,0.29570311307907104,0.294189453125,0.264483642578125,68.91065623760224,87,0.0002471311475409836,1000.0,-245.22305299818828,2,-0.04454661195341032,14.541638956964016,601.5510559082031
nan,nan,180224,0.05826580402317631,0.14838866889476776,0.13906249403953552,0.15961913764476776,0.19184570014476776,0.19414062798023224,0.20742186903953552,0.20624999701976776,0.216796875,0.182940673828125,68.46431677341461,88,0.00024651639344262295,1000.0,-34.043353269420265,2,-0.04844684806594159,20.53924714624882,604.562334060669
119.70279066302976,79.75434141792125,180224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,610.364000082016
nan,nan,182272,0.11639818214025581,0.257080078125,0.2515625059604645,0.2784179747104645,0.31206053495407104,0.33154296875,0.33452147245407104,0.3360351622104645,0.33696287870407104,0.30477294921875,69.1384062051773,89,0.0002459016393442623,1000.0,-150.04335010322058,2,-0.04342674248910043,10.269266563653947,613.3331608772278
nan,nan,184320,0.10364227761892834,0.23837891221046448,0.23686523735523224,0.26166993379592896,0.29716795682907104,0.3116699159145355,0.33125001192092896,0.315185546875,0.3082519471645355,0.287554931640625,68.88121881484986,90,0.00024528688524590164,1000.0,7.271587029376853,2,-0.0466764482378494,10.787994395196439,616.1026999950409
nan,nan,186368,0.09327158060696092,0.21787109971046448,0.22495117783546448,0.23749999701976776,0.27617186307907104,0.2958007752895355,0.30668944120407104,0.2919921875,0.29291993379592896,0.267987060546875,69.06457614898682,91,0.00024467213114754094,1000.0,-100.64575947120079,2,-0.05056153525947593,11.68150814473629,619.5851068496704
nan,nan,188416,0.11343635692901444,0.24985352158546448,0.25078123807907104,0.27338868379592896,0.3001464903354645,0.3218750059604645,0.3297363221645355,0.3229003846645355,0.32661134004592896,0.29691162109375,69.10603001117707,92,0.00024405737704918031,1000.0,-160.3915745120583,2,-0.051294833415886386,10.42377311885357,622.6392579078674
nan,nan,190464,0.09219290543696843,0.20620116591453552,0.206787109375,0.23984375596046448,0.27460938692092896,0.2933593690395355,0.302490234375,0.3011718690395355,0.2890625,0.264190673828125,68.88989319801331,93,0.00024344262295081966,1000.0,0.1458281312740084,2,-0.04929528824868612,12.144229908287524,625.7090258598328
86.60669638827994,58.78695256366535,190464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,631.5578660964966
nan,nan,192512,0.0874518435302889,0.213134765625,0.20073242485523224,0.2275390625,0.264892578125,0.28022462129592896,0.28496092557907104,0.2752929627895355,0.294677734375,0.255181884765625,68.82502110004425,94,0.000242827868852459,1000.0,-68.53784141526052,2,-0.053976674305158664,12.79848004579544,634.5728557109833
nan,nan,194560,0.1045923663124995,0.219970703125,0.23891600966453552,0.2601074278354645,0.2898925840854645,0.31157225370407104,0.31201171875,0.31635743379592896,0.316650390625,0.283184814453125,69.17233309745788,95,0.00024221311475409833,1000.0,-67.28967271904192,2,-0.04576569294004003,11.494362208247185,637.5429198741913
nan,nan,196608,0.10257687145931413,0.23276367783546448,0.23886719346046448,0.2586425840854645,0.29365235567092896,0.31464844942092896,0.3204101622104645,0.31132811307907104,0.3104003965854645,0.285089111328125,68.87701873779297,96,0.00024159836065573768,1000.0,-3.1898979433213324,2,-0.05135583134542685,10.60811651647091,640.5683510303497
nan,nan,198656,0.10041001516110555,0.23125000298023224,0.23959961533546448,0.26582032442092896,0.28974610567092896,0.30229490995407104,0.30683594942092896,0.3067871034145355,0.31157225370407104,0.28173828125,69.04263710975647,97,0.00024098360655737703,1000.0,22.440467178007545,2,-0.04855141994485166,9.767877376079559,643.5426020622253
nan,nan,200704,0.09160451636489597,0.19541016221046448,0.20888671278953552,0.24873046576976776,0.28081053495407104,0.28271484375,0.287841796875,0.2940917909145355,0.30903321504592896,0.26343994140625,68.98828122615814,98,0.00024036885245901638,1000.0,-58.97283523530254,2,-0.05108179902890697,11.879013216495514,646.5994770526886
98.6616544193459,26.15470496272355,200704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,652.4917330741882
nan,nan,202752,0.09709361335553694,0.21845702826976776,0.22836914658546448,0.26557618379592896,0.28691405057907104,0.30366212129592896,0.302001953125,0.30415040254592896,0.304931640625,0.2767578125,69.016841173172,99,0.00023975409836065573,1000.0,20.88081156771669,2,-0.05118647870549466,12.633298437297345,655.4451677799225
nan,nan,204800,0.1092194672790356,0.23974609375,0.25654298067092896,0.26850587129592896,0.30810546875,0.3216308653354645,0.332763671875,0.3270507752895355,0.32817381620407104,0.29781494140625,69.05603470802308,100,0.00023913934426229505,1000.0,-5.592917521505097,2,-0.050121928349835795,11.563498978316783,658.2644419670105
nan,nan,206848,0.09564053979265737,0.20297852158546448,0.222900390625,0.25200194120407104,0.27949219942092896,0.2939453125,0.30419921875,0.30610352754592896,0.30830079317092896,0.271240234375,68.92940711975098,101,0.0002385245901639344,1000.0,-14.6917096196387,2,-0.04741460403893143,12.658340607583522,661.4483740329742
nan,nan,208896,0.1028027393782395,0.22783203423023224,0.23588867485523224,0.24936524033546448,0.2918457090854645,0.309326171875,0.3130859434604645,0.3104492127895355,0.3216308653354645,0.282427978515625,69.01431307792663,102,0.00023790983606557375,1000.0,78.42588565711637,2,-0.05303401034325361,9.187228129804135,664.7545800209045
nan,nan,210944,0.11359840703298688,0.24531249701976776,0.25029295682907104,0.2806152403354645,0.3174804747104645,0.34418946504592896,0.33540040254592896,0.3446289002895355,0.33403319120407104,0.306494140625,69.09728767871857,103,0.00023729508196721307,1000.0,-13.78176074410767,2,-0.04909185064316261,11.311581493914128,668.324844121933
101.01288347747172,35.464972943668585,210944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,674.452250957489
nan,nan,212992,0.11680921588849742,0.24750976264476776,0.26030272245407104,0.30522459745407104,0.3182128965854645,0.32856446504592896,0.34052735567092896,0.341552734375,0.34077149629592896,0.310333251953125,69.01713421344758,104,0.00023668032786885242,1000.0,2.90208204255638,2,-0.046098218130646275,9.517001238465308,677.3236639499664
nan,nan,215040,0.08790070706163533,0.21044921875,0.20541992783546448,0.24394531548023224,0.2618164122104645,0.2721191346645355,0.28120118379592896,0.2809081971645355,0.28925782442092896,0.2556396484375,68.81243538856506,105,0.00023606557377049177,1000.0,6.393819827278871,3,-0.05324391862086486,12.31378202289343,681.726772069931
nan,nan,217088,0.11531440968683455,0.24116210639476776,0.25507813692092896,0.28515625,0.31318360567092896,0.33061522245407104,0.34565430879592896,0.3431640565395355,0.3353027403354645,0.30616455078125,69.17869391441346,106,0.00023545081967213112,1000.0,14.49926250297236,2,-0.0490554974792758,8.880219453573227,686.6769459247589
nan,nan,219136,0.08141078320913948,0.18520507216453552,0.19619140028953552,0.22324219346046448,0.24814453721046448,0.2626953125,0.27543944120407104,0.2677246034145355,0.26508790254592896,0.24046630859375,68.81109783649444,107,0.0002348360655737705,1000.0,-53.05513504981567,2,-0.05302760535851121,11.913112492859364,689.9151749610901
nan,nan,221184,0.09672632467736549,0.222412109375,0.22812500596046448,0.2572265565395355,0.2791992127895355,0.29741209745407104,0.30107420682907104,0.2975097596645355,0.302978515625,0.2732421875,69.14971499443054,108,0.00023422131147540984,1000.0,-20.64574921746137,2,-0.051913638427504336,10.490339794754982,692.9537191390991
39.61519047524771,106.96861415341712,221184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,698.8051059246063
nan,nan,223232,0.09307328581053298,0.21416015923023224,0.21684570610523224,0.24716797471046448,0.27387696504592896,0.2862304747104645,0.29326170682907104,0.2886718809604645,0.2848144471645355,0.263128662109375,68.67343978881836,109,0.00023360655737704916,1000.0,3.2029010797816824,2,-0.053972894075559455,9.150032666325568,701.6811678409576
nan,nan,225280,0.1068859571354551,0.23447266221046448,0.23945312201976776,0.26728516817092896,0.30058592557907104,0.32343751192092896,0.31718748807907104,0.31914061307907104,0.3212890625,0.2903564453125,68.93255693912506,110,0.0002329918032786885,1000.0,-26.30723947865544,2,-0.04909367868385743,7.987620332837105,704.5481510162354
nan,nan,227328,0.10048652279510861,0.23398438096046448,0.239990234375,0.26386719942092896,0.2869628965854645,0.304931640625,0.31718748807907104,0.3091796934604645,0.31635743379592896,0.2840576171875,69.11401171684265,111,0.00023237704918032786,1000.0,5.85234832260015,2,-0.0550942026078701,10.204088632762431,707.8987228870392
nan,nan,229376,0.09694013495900436,0.2138671875,0.22319336235523224,0.25556641817092896,0.28022462129592896,0.28632813692092896,0.2889648377895355,0.30058592557907104,0.2926269471645355,0.267669677734375,68.83137409687042,112,0.00023176229508196718,1000.0,2.7595007620914913,2,-0.04742319414799567,11.503566478192806,711.4056589603424
nan,nan,231424,0.07327986341333599,0.177978515625,0.18222656846046448,0.201171875,0.22836914658546448,0.24018554389476776,0.24042968451976776,0.24843749403953552,0.25297850370407104,0.22147216796875,68.78537583351135,113,0.00023114754098360653,1000.0,10.694529588131935,2,-0.05234356068540365,17.363741454482078,714.681058883667
11.88119763337968,181.35351980450426,231424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,720.5735948085785
nan,nan,233472,0.09342920744529692,0.21791991591453552,0.22441406548023224,0.25859373807907104,0.27119141817092896,0.29374998807907104,0.2884277403354645,0.2894043028354645,0.28496092557907104,0.266082763671875,68.95704324245453,114,0.00023053278688524588,1000.0,-38.80023752091403,2,-0.05768181444145739,10.180205115675927,723.4052498340607
nan,nan,235520,0.07670889431901742,0.17539063096046448,0.20107421278953552,0.22451171278953552,0.245361328125,0.24985352158546448,0.24467773735523224,0.24365234375,0.259033203125,0.2304443359375,68.84594559669495,115,0.00022991803278688523,1000.0,-59.378084579042,2,-0.05554304166289512,16.273133593797684,726.4602890014648
nan,nan,237568,0.09775463870028034,0.219482421875,0.23969726264476776,0.27226561307907104,0.2945800721645355,0.30009764432907104,0.3106933534145355,0.3014160096645355,0.30908203125,0.280914306640625,68.9644677400589,116,0.00022930327868852458,1000.0,-101.69198880660164,2,-0.05650845302734524,12.618010213971138,729.7990539073944
nan,nan,239616,0.08645073869229236,0.20756836235523224,0.20346680283546448,0.24082031846046448,0.2552246153354645,0.2708984315395355,0.26777344942092896,0.27666014432907104,0.28730469942092896,0.251214599609375,68.73215239048004,117,0.00022868852459016393,1000.0,-115.71299808663775,2,-0.06054266215651296,14.078248578310014,733.0705370903015
nan,nan,241664,0.12131648519753072,0.2578125,0.2569335997104645,0.3035644590854645,0.32905274629592896,0.33989256620407104,0.348388671875,0.3377441465854645,0.34619140625,0.314947509765625,69.05621099472046,118,0.00022807377049180325,1000.0,-72.12503313829798,2,-0.050760598191118333,9.99072951078415,736.2150189876556
99.3076770691765,77.55212750133973,241664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,742.1955769062042
nan,nan,243712,0.10414618228678592,0.24345703423023224,0.24370117485523224,0.26899415254592896,0.3026367127895355,0.3065429627895355,0.3091796934604645,0.31230467557907104,0.3075195252895355,0.2867919921875,68.94094316959381,119,0.0002274590163934426,1000.0,-1.4665925251639962,2,-0.05592671842314303,13.052583038806915,745.049397945404
nan,nan,245760,0.1075224493542919,0.231689453125,0.22998046875,0.28413087129592896,0.3023925721645355,0.30424803495407104,0.31743162870407104,0.30615234375,0.32329100370407104,0.28741455078125,69.11556513309479,120,0.00022684426229508195,1000.0,35.439294003742454,2,-0.05401474590034923,11.704064448177814,747.8725528717041
nan,nan,247808,0.10077546752872876,0.22866210341453552,0.239501953125,0.26249998807907104,0.29345703125,0.2998046875,0.3125976622104645,0.3062500059604645,0.30463868379592896,0.280926513671875,68.7843401670456,121,0.00022622950819672127,1000.0,-78.25885277828272,2,-0.05765996832633391,11.714863789081573,751.2969329357147
nan,nan,249856,0.12839028189700913,0.2542480528354645,0.27241212129592896,0.3091796934604645,0.3416503965854645,0.34770506620407104,0.34980469942092896,0.361328125,0.3587890565395355,0.3243896484375,69.17571041584014,122,0.00022561475409836062,1000.0,-15.951989732309329,2,-0.04946760120801628,9.319238813221455,754.6829788684845
nan,nan,251904,0.1198529281107767,0.24570313096046448,0.2674804627895355,0.2940429747104645,0.32255858182907104,0.33930665254592896,0.33940428495407104,0.34038084745407104,0.33906251192092896,0.310992431640625,69.0865163564682,123,0.000225,1000.0,1.2665154635140041,2,-0.05639866824494675,11.055331948399544,757.8442797660828
31.197019223569917,126.83834126173667,251904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,764.3735151290894
nan,nan,253952,0.10070953580398054,0.23569336533546448,0.22763672471046448,0.2674804627895355,0.2918945252895355,0.3043456971645355,0.3096679747104645,0.310302734375,0.30083006620407104,0.2809814453125,68.91570837497711,124,0.00022438524590163934,1000.0,-1.283491988753319,2,-0.05443178919376805,10.75611207485199,767.6684129238129
nan,nan,256000,0.07982063099552761,0.19008788466453552,0.19467774033546448,0.21816405653953552,0.24252930283546448,0.25537109375,0.2518554627895355,0.24467773735523224,0.25068360567092896,0.231005859375,68.80258898735046,125,0.0002237704918032787,1000.0,-17.27891648531683,3,-0.05557767518330366,16.423697508871555,770.7410991191864
nan,nan,258048,0.10274417151958914,0.22036132216453552,0.2373046875,0.2738281190395355,0.30029296875,0.3150390684604645,0.31298828125,0.3099121153354645,0.31489259004592896,0.285577392578125,68.86370663642883,126,0.00022315573770491804,1000.0,-24.91075003553626,2,-0.05827174173173262,12.380018879473209,774.0710737705231
nan,nan,260096,0.10430635558441281,0.22490234673023224,0.23564453423023224,0.27397459745407104,0.2978515625,0.31035155057907104,0.325439453125,0.31342774629592896,0.32524412870407104,0.2883544921875,69.29799122810364,127,0.00022254098360655736,1000.0,11.135108705855382,2,-0.05229293711308856,11.646954467892646,777.5410809516907
32.21237265619498,110.61702155048164,260096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,784.3689317703247
nan,nan,262144,0.11733284276051563,0.2314453125,0.2552734315395355,0.29643553495407104,0.32011717557907104,0.32280272245407104,0.3265624940395355,0.33500975370407104,0.32490235567092896,0.301568603515625,69.2535740852356,128,0.0002219262295081967,1000.0,-4.506972045967796,2,-0.053789363021496686,10.424885496497154,787.9150948524475
nan,nan,264192,0.13595190341002308,0.26665037870407104,0.290771484375,0.338134765625,0.34345704317092896,0.35302734375,0.35932618379592896,0.3677734434604645,0.3675293028354645,0.335833740234375,69.17549865245819,129,0.00022131147540983603,1000.0,70.85788827835734,2,-0.045798883814131844,7.223843295872212,823.2511479854584
nan,nan,266240,0.1262404001012328,0.2572265565395355,0.27202147245407104,0.31562501192092896,0.32768553495407104,0.32524412870407104,0.3388671875,0.3427734375,0.3524414002895355,0.316485595703125,69.24580800533295,130,0.00022069672131147538,1000.0,-37.323075927234285,2,-0.052483450059662574,10.633427487313748,826.4686946868896
nan,nan,268288,0.1043655750912876,0.23916015028953552,0.24155274033546448,0.27460938692092896,0.304443359375,0.3062988221645355,0.31547850370407104,0.31103515625,0.31816405057907104,0.2888427734375,68.91040799617767,131,0.00022008196721311473,1000.0,-15.701719465299263,2,-0.05631634769088123,9.711594636738301,830.2833738327026
nan,nan,270336,0.09596493242279394,0.21401366591453552,0.22026367485523224,0.25654298067092896,0.2852539122104645,0.2913574278354645,0.2972656190395355,0.29389649629592896,0.29511719942092896,0.2692138671875,68.68613226413727,132,0.00021946721311475408,1000.0,-50.48671852203519,2,-0.056854527107498144,10.013559307157994,834.3979840278625
65.98066318976419,120.0672921682335,270336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,839.860976934433
nan,nan,272384,0.06641754060183302,0.16396483778953552,0.17656250298023224,0.19277343153953552,0.21201172471046448,0.21616211533546448,0.22499999403953552,0.21630859375,0.23344726860523224,0.20452880859375,68.73300075531006,133,0.00021885245901639343,1000.0,-92.88346572577845,2,-0.0543733892031014,20.71182444691658,842.6558258533478
nan,nan,274432,0.07410478284655256,0.17548827826976776,0.1806640625,0.20854492485523224,0.23525390028953552,0.23579101264476776,0.23964843153953552,0.23369140923023224,0.23935547471046448,0.2185546875,68.67486045360565,134,0.00021823770491803278,1000.0,21.966277202823317,2,-0.05252624938002555,16.447569154202938,845.3347640037537
nan,nan,276480,0.1268213516450487,0.24960938096046448,0.28803712129592896,0.3128418028354645,0.3387695252895355,0.34062498807907104,0.3418945372104645,0.34843748807907104,0.3525390625,0.32159423828125,69.10569977760315,135,0.0002176229508196721,1000.0,5.598639596981872,2,-0.047840829100459815,7.602937884628773,848.2833108901978
nan,nan,278528,0.106287171022268,0.23564453423023224,0.244873046875,0.28227537870407104,0.31132811307907104,0.29780274629592896,0.3189941346645355,0.30888670682907104,0.31416016817092896,0.28924560546875,69.06724228858948,136,0.00021700819672131145,1000.0,-1.0336574688775855,2,-0.048690577856905295,9.432422956824302,851.3766219615936
nan,nan,280576,0.11370017764857039,0.24995116889476776,0.2706542909145355,0.3017578125,0.3182617127895355,0.3226562440395355,0.32148438692092896,0.33203125,0.33100587129592896,0.305975341796875,69.09914329051972,137,0.0002163934426229508,1000.0,-112.93346974729846,2,-0.050977354130009186,9.087932167947292,854.5889618396759
-7.866434228946299,90.9173554185974,280576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,860.3701808452606
nan,nan,282624,0.10294383398468199,0.21303710341453552,0.21333007514476776,0.2537597715854645,0.2728515565395355,0.28291016817092896,0.28339844942092896,0.27812498807907104,0.2813964784145355,0.25985107421875,68.89744961261749,138,0.00021577868852459012,1000.0,20.95962750773681,2,-0.05025925618247129,12.156361685693264,863.1851289272308
nan,nan,284672,0.08364740102551878,0.18735352158546448,0.20161132514476776,0.23090820014476776,0.25092774629592896,0.25312501192092896,0.2740234434604645,0.26738280057907104,0.2669921815395355,0.24154052734375,68.95704200267792,139,0.00021516393442622947,1000.0,12.331904370719176,2,-0.050994350347900765,13.795079931616783,865.939799785614
nan,nan,286720,0.096918731808546,0.22294922173023224,0.22246094048023224,0.256591796875,0.2906250059604645,0.29829102754592896,0.29985350370407104,0.29741209745407104,0.307373046875,0.274444580078125,68.9403799533844,140,0.00021454918032786884,1000.0,-78.57150569846743,2,-0.05608875729085412,14.467564982175826,894.2666790485382
nan,nan,288768,0.14009765191731277,0.24262695014476776,0.234375,0.27153319120407104,0.2787109315395355,0.2975097596645355,0.29658204317092896,0.29755860567092896,0.2903808653354645,0.27615966796875,69.27569434642791,141,0.0002139344262295082,1000.0,-95.17757318565123,2,-0.03569271347660106,22.828519555926324,897.1856830120087
nan,nan,290816,0.09757094918641088,0.23325195908546448,0.231689453125,0.2684570252895355,0.2821289002895355,0.2789062559604645,0.29780274629592896,0.2794433534145355,0.2890625,0.2700927734375,69.01152718067169,142,0.00021331967213114754,1000.0,-140.1440463754219,2,-0.05329376878216863,12.61645740121603,900.0177958011627
32.113356023757675,106.45041276602916,290816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,907.7694840431213
nan,nan,292864,0.1386792318095104,0.2620605528354645,0.2950683534145355,0.33354490995407104,0.3594726622104645,0.36015623807907104,0.3705078065395355,0.3670898377895355,0.3814453184604645,0.341168212890625,69.54442074298859,143,0.0002127049180327869,1000.0,55.93607134831162,2,-0.046724046510644254,9.661056572198868,910.3592960834503
nan,nan,294912,0.13685992132595856,0.285400390625,0.2909179627895355,0.3313964903354645,0.349853515625,0.3575683534145355,0.35297852754592896,0.34956055879592896,0.34477537870407104,0.332806396484375,69.36492509841919,144,0.0002120901639344262,1000.0,-5.3590746503872175,2,-0.05153264116670471,8.943015025556088,912.9915840625763
nan,nan,296960,0.11086053779508802,0.24838867783546448,0.24736328423023224,0.30224609375,0.3119140565395355,0.32255858182907104,0.3173828125,0.31000977754592896,0.32817381620407104,0.298504638671875,68.9719123840332,145,0.00021147540983606556,1000.0,-23.0490372416755,2,-0.05340177584439516,10.848557180166244,915.9898409843445
nan,nan,299008,0.11182562902577046,0.25776368379592896,0.25537109375,0.294189453125,0.31914061307907104,0.3296875059604645,0.31791990995407104,0.3219238221645355,0.3316406309604645,0.30345458984375,69.15536921024322,146,0.00021086065573770488,1000.0,4.573845150572637,3,-0.04907065228326246,10.94856124818325,918.9883258342743
nan,nan,301056,0.09644210848055082,0.20200195908546448,0.22626952826976776,0.25590819120407104,0.28471678495407104,0.3023437559604645,0.28754884004592896,0.27973634004592896,0.27519530057907104,0.264215087890625,68.91112020015717,147,0.00021024590163934423,1000.0,-65.4474458516031,2,-0.0556423217873089,15.978165248036385,921.7635600566864
62.79702672315351,60.1960316613883,301056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,927.4389188289642
nan,nan,303104,0.11217990171826386,0.231201171875,0.23749999701976776,0.2789062559604645,0.3116699159145355,0.32270509004592896,0.321044921875,0.328369140625,0.32177734375,0.294146728515625,69.00122697353363,148,0.00020963114754098358,1000.0,-68.22534784872079,2,-0.04713611044280697,12.748810350894928,930.3837549686432
nan,nan,305152,0.14883591467805674,0.3143554627895355,0.3064941465854645,0.35258787870407104,0.3666015565395355,0.3888183534145355,0.37773436307907104,0.3846679627895355,0.38334959745407104,0.359326171875,69.54852395057678,149,0.00020901639344262293,1000.0,38.46798540669325,2,-0.04368120520957745,8.519357396662235,933.0941278934479
nan,nan,307200,0.10872691768308869,0.221435546875,0.23789063096046448,0.27617186307907104,0.3050293028354645,0.30742186307907104,0.30908203125,0.29790037870407104,0.29960936307907104,0.281817626953125,69.13647766113282,150,0.00020840163934426228,1000.0,40.72991428956396,2,-0.05808731215656735,10.494866618514061,935.9548399448395
