eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,train/weight_step_0,train/weight_step_1,train/weight_step_10,train/weight_step_11,train/weight_step_12,train/weight_step_13,train/weight_step_14,train/weight_step_15,train/weight_step_2,train/weight_step_3,train/weight_step_4,train/weight_step_5,train/weight_step_6,train/weight_step_7,train/weight_step_8,train/weight_step_9,wall_time
nan,nan,258048,0.010444758081030158,0.01953125,0.02153320237994194,0.02006835862994194,0.01694335974752903,0.021484375,0.02763671800494194,0.02456054650247097,0.022705078125,0.02001953125,0.013916015625,0.013476562686264515,0.01611328125,0.02397460862994194,0.02363281324505806,0.02187499962747097,0.0166015625,0.0202545166015625,68.34420671463013,126,0.00022315573770491804,258.875,679.1097043507447,8,-0.005221765476744622,149.85907971858978,0.06677748262882233,0.0648837611079216,0.060439448803663254,0.06259813159704208,0.05454020947217941,0.07016707956790924,0.07640191912651062,0.059643931686878204,0.05663379654288292,0.05696478113532066,0.05195259302854538,0.05422221124172211,0.06369414925575256,0.07641468942165375,0.06948068737983704,0.05518510192632675,662.0605058670044
nan,nan,260096,0.014877206413621025,0.04624023288488388,0.04536132887005806,0.02285156212747097,0.02958984300494194,0.03598632663488388,0.04726562649011612,0.04604492336511612,0.03935546800494194,0.03422851487994194,0.02163085900247097,0.01840820349752903,0.02504882775247097,0.03754882887005806,0.04194336012005806,0.04023437574505806,0.02968749962747097,0.035089111328125,68.44437198638916,127,0.00022254098360655736,222.0,612.0207548365012,9,-0.00680692665046081,31.720605273544788,0.06804016977548599,0.06612327694892883,0.06009962782263756,0.062482088804244995,0.05464177206158638,0.06950961798429489,0.07589889317750931,0.05923886224627495,0.058286238461732864,0.05557786300778389,0.05162622779607773,0.054454296827316284,0.06370259076356888,0.0756804347038269,0.06845986098051071,0.05617819353938103,666.956316947937
213.69445815449225,174.64948116071992,260096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,668.1497640609741
nan,nan,262144,0.02366795216967148,0.05302734300494194,0.07792969048023224,0.05478515475988388,0.06098632887005806,0.06806640326976776,0.08359374850988388,0.08266601711511612,0.06972656399011612,0.05644531175494194,0.03950195387005806,0.04331054538488388,0.05551757663488388,0.07871093600988388,0.08803711086511612,0.08393554389476776,0.05693359300494194,0.0658233642578125,68.43475909233094,128,0.0002219262295081967,217.55555555555554,612.5707361848547,9,-0.006390976715192664,15.956249789893628,0.0677453875541687,0.0673164650797844,0.05926843360066414,0.06263159215450287,0.05410974472761154,0.0699044018983841,0.07536396384239197,0.058505814522504807,0.05858192220330238,0.055804647505283356,0.05209556221961975,0.055824361741542816,0.0628485381603241,0.07568664103746414,0.0681336373090744,0.05617896094918251,673.1240432262421
nan,nan,264192,0.01784685324128077,0.03134765475988388,0.04121093824505806,0.03554687649011612,0.03847656399011612,0.04780273512005806,0.05874023586511612,0.0576171875,0.05156249925494194,0.03642578050494194,0.02241211012005806,0.02827148512005806,0.03803711012005806,0.052490234375,0.05551757663488388,0.04731445387005806,0.0419921875,0.0427978515625,68.55401413440704,129,0.00022131147540983603,251.0,720.9129825906298,8,-0.005457985028624534,27.69612487703562,0.0674436092376709,0.067170649766922,0.05964287742972374,0.062100477516651154,0.05453260987997055,0.06960625946521759,0.07529911398887634,0.05829118192195892,0.058522917330265045,0.05649996176362038,0.052791595458984375,0.05530531331896782,0.0633411854505539,0.0755111426115036,0.06746967881917953,0.05647137761116028,677.9314699172974
nan,nan,266240,0.02010766573876026,0.04819335788488388,0.05361328274011612,0.04497070237994194,0.047119140625,0.06215820461511612,0.06777343899011612,0.070068359375,0.0673828125,0.04355468600988388,0.03305663913488388,0.02919921837747097,0.03696288913488388,0.05839843675494194,0.06899414211511612,0.06416015326976776,0.04833984375,0.05274658203125,68.38553411960602,130,0.00022069672131147538,257.5,743.467625450957,8,-0.007178852043580264,8.942111684381961,0.06659290939569473,0.06740747392177582,0.060176387429237366,0.06264559924602509,0.053516142070293427,0.0706150084733963,0.0748324766755104,0.05860694497823715,0.059133559465408325,0.056191183626651764,0.053304191678762436,0.054724764078855515,0.06256987154483795,0.07580020278692245,0.06780171394348145,0.056081533432006836,682.7883670330048
nan,nan,268288,0.009574722802790347,0.01132812537252903,0.013476562686264515,0.015429687686264515,0.019287109375,0.0224609375,0.02666015550494194,0.02695312537252903,0.02387695387005806,0.012011718936264515,0.00869140587747097,0.009033203125,0.012451171875,0.017333984375,0.02314453199505806,0.02265625074505806,0.01567382737994194,0.017529296875,68.29694817066192,131,0.00022008196721311473,273.75,771.8421771433478,8,-0.003304328946978785,89.11278802156448,0.06658969074487686,0.0674603059887886,0.06021256744861603,0.06281432509422302,0.05358872562646866,0.07045982033014297,0.07472402602434158,0.05832628160715103,0.059233158826828,0.05627776309847832,0.053331997245550156,0.05490046367049217,0.06273423880338669,0.07556883245706558,0.06781702488660812,0.05596080422401428,687.6899659633636
nan,nan,270336,0.01041080184877501,0.011425781063735485,0.01816406287252903,0.016845703125,0.02314453199505806,0.02412109449505806,0.037841796875,0.03627929836511612,0.03740234300494194,0.01596679724752903,0.01157226599752903,0.01352539099752903,0.017822265625,0.02763671800494194,0.03139648586511612,0.02739257737994194,0.01748046837747097,0.0230010986328125,68.30918807983399,132,0.00021946721311475408,234.0,650.3134841493563,9,-0.005025577312335372,163.2967686265707,0.06650447845458984,0.06743928790092468,0.06007392704486847,0.06284556537866592,0.05358877405524254,0.07046043872833252,0.0748959556221962,0.058256302028894424,0.05924530327320099,0.056259479373693466,0.053326305001974106,0.05497328191995621,0.06272869557142258,0.07556886225938797,0.06773839145898819,0.056094903498888016,692.5240941047668
720.1038455254538,530.112372580876,270336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,695.8874578475952
nan,nan,272384,0.010463465026077756,0.02255859412252903,0.022705078125,0.01425781287252903,0.01791992224752903,0.02670898474752903,0.03032226487994194,0.0322265625,0.03041992150247097,0.014843749813735485,0.01162109337747097,0.00942382775247097,0.014599609188735485,0.02358398400247097,0.02255859412252903,0.02236328087747097,0.01616210862994194,0.0207672119140625,68.35570213794708,133,0.00021885245901639343,265.0,756.0099048354348,7,-0.004104945811559446,60.41412656679749,0.06645620614290237,0.06781475245952606,0.06020567566156387,0.06283799558877945,0.05353088676929474,0.07042288780212402,0.07484666258096695,0.058379922062158585,0.05932743474841118,0.05626306310296059,0.053336575627326965,0.055024269968271255,0.06287074089050293,0.07526487112045288,0.06762272864580154,0.05579540878534317,700.9015009403229
nan,nan,274432,0.010458878763347456,0.00991210900247097,0.01108398474752903,0.01933593675494194,0.02460937574505806,0.03359375149011612,0.03388671949505806,0.04438476637005806,0.03452148288488388,0.011914062313735485,0.011279297061264515,0.009960937313735485,0.012744140811264515,0.0205078125,0.02529296837747097,0.02812499925494194,0.02060546912252903,0.02198486328125,68.1257559299469,134,0.00021823770491803278,263.375,750.4312039181109,8,-0.004640835084137507,180.43313146233558,0.06650913506746292,0.0676533654332161,0.06037828326225281,0.06272222846746445,0.05356970801949501,0.07041774690151215,0.07492411881685257,0.05826699733734131,0.05937986448407173,0.0563846193253994,0.053376659750938416,0.05482378974556923,0.0629328191280365,0.07510112971067429,0.06769948452711105,0.05586007982492447,705.9168391227722
nan,nan,276480,0.009407979244133457,0.0107421875,0.01279296912252903,0.013720703311264515,0.01914062537252903,0.01938476599752903,0.02431640587747097,0.02851562574505806,0.02182617224752903,0.013623046688735485,0.0064453124068677425,0.008496093563735485,0.015429687686264515,0.02138671837747097,0.02690429612994194,0.02373046800494194,0.01718750037252903,0.0177276611328125,68.19119915962219,135,0.0002176229508196721,267.25,762.7294992607776,8,-0.0053192127903457734,132.7126387745142,0.06659016013145447,0.06762763857841492,0.06055032089352608,0.06283250451087952,0.05358163267374039,0.07018635421991348,0.07494430989027023,0.05837269499897957,0.0591651014983654,0.05630138888955116,0.05338465794920921,0.05480054020881653,0.06285672634840012,0.07526512444019318,0.06774162501096725,0.055799148976802826,710.9138000011444
nan,nan,278528,0.013773998559190658,0.02060546912252903,0.02436523512005806,0.02392578125,0.03266601637005806,0.03945312649011612,0.04750976711511612,0.05234374850988388,0.04331054538488388,0.023193359375,0.01875000074505806,0.015380859375,0.02060546912252903,0.03110351599752903,0.04121093824505806,0.03779296949505806,0.02846679650247097,0.031292724609375,68.26923098564149,136,0.00021700819672131145,206.8,581.4367618339212,10,-0.006686653781798668,230.82511086463927,0.06594738364219666,0.06806977093219757,0.06064069643616676,0.0633639544248581,0.05334959924221039,0.07057451456785202,0.07505489885807037,0.058699965476989746,0.058791957795619965,0.056238289922475815,0.053493812680244446,0.054984625428915024,0.06245061382651329,0.07521676272153854,0.06746521592140198,0.05565790459513664,715.939110994339
nan,nan,280576,0.014630916891110245,0.02939453162252903,0.03208007663488388,0.02817382849752903,0.03828125074505806,0.04306640475988388,0.05405273288488388,0.047607421875,0.04580078274011612,0.02578124962747097,0.01777343824505806,0.015087890438735485,0.02802734449505806,0.04379882663488388,0.04692382737994194,0.04111327975988388,0.031005859375,0.035498046875,68.305380320549,137,0.0002163934426229508,256.85714285714283,743.9880846439498,7,-0.007601126885856502,130.3731880530715,0.06629901379346848,0.06830901652574539,0.06002160906791687,0.06334193050861359,0.05371091142296791,0.07093825191259384,0.07532457262277603,0.05939202383160591,0.05846858024597168,0.055601559579372406,0.05324345827102661,0.05450896546244621,0.06256653368473053,0.07514610886573792,0.06732643395662308,0.05580107495188713,720.9209251403809
767.9695547173607,357.23456553207245,280576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,724.2270538806915
nan,nan,282624,0.01857411686942214,0.04365234449505806,0.04628906399011612,0.03867187350988388,0.04243164137005806,0.04985351487994194,0.05576171725988388,0.05927734449505806,0.05327148362994194,0.044921875,0.03408203274011612,0.03217773512005806,0.04350585862994194,0.05068359524011612,0.05458984524011612,0.05083007737994194,0.04697265475988388,0.046685791015625,68.36863458156586,138,0.00021577868852459012,248.55555555555554,716.7852319134541,9,-0.0036400210927240552,79.41680134236813,0.06646121293306351,0.06842425465583801,0.059807658195495605,0.0629265308380127,0.05427863076329231,0.07125264406204224,0.07459204643964767,0.058967191725969315,0.05901755020022392,0.055660270154476166,0.053397152572870255,0.05451200157403946,0.06276904791593552,0.07437440007925034,0.06742946803569794,0.056130025535821915,729.1322882175446
nan,nan,284672,0.014173547791870078,0.03105468675494194,0.03652343899011612,0.02016601525247097,0.02358398400247097,0.03505859524011612,0.04472656175494194,0.04511718824505806,0.03999023512005806,0.02875976637005806,0.02104492112994194,0.02065429650247097,0.02553710900247097,0.03364257887005806,0.04653320461511612,0.03994140774011612,0.02607421949505806,0.0324005126953125,68.27840356826782,139,0.00021516393442622947,194.0909090909091,521.9043926643955,11,-0.007714638556353748,84.49427929520607,0.06672074645757675,0.06858876347541809,0.05992117151618004,0.06262935698032379,0.05426257476210594,0.07078801840543747,0.0748668760061264,0.05876779183745384,0.0590953603386879,0.0554535835981369,0.05330323055386543,0.054871752858161926,0.06258072704076767,0.07472171634435654,0.06717327982187271,0.056255146861076355,733.9645969867706
nan,nan,286720,0.013768987500588992,0.02875976637005806,0.03037109412252903,0.02802734449505806,0.02973632887005806,0.03349609300494194,0.04033203050494194,0.04145507887005806,0.04208984225988388,0.023681640625,0.02060546912252903,0.02060546912252903,0.02773437462747097,0.03022461012005806,0.03090820275247097,0.03349609300494194,0.03105468675494194,0.0307861328125,68.31016445159912,140,0.00021454918032786884,218.22222222222223,586.6853672611422,9,-0.008078905940055846,78.82867892384529,0.0658225268125534,0.06913955509662628,0.060336366295814514,0.06313374638557434,0.053629070520401,0.07006271928548813,0.07587277144193649,0.05992506444454193,0.05877652019262314,0.05463239923119545,0.05332019925117493,0.05460179224610329,0.06245965510606766,0.0747620165348053,0.06717737019062042,0.05634818598628044,738.9311940670013
nan,nan,288768,0.018436834593012465,0.04189453274011612,0.04658203199505806,0.033447265625,0.04194336012005806,0.04873047024011612,0.05239257961511612,0.0546875,0.05244140699505806,0.03457031399011612,0.02275390550494194,0.02592773362994194,0.03715820237994194,0.04887695237994194,0.052001953125,0.04936523362994194,0.03193359449505806,0.042169189453125,68.28345556259156,141,0.0002139344262295082,289.0,798.2055451614104,7,-0.007372828805819154,95.48986179232597,0.06516954302787781,0.06891842931509018,0.05996150150895119,0.06399201601743698,0.05363841727375984,0.06935565918684006,0.07667086273431778,0.061751361936330795,0.05767017975449562,0.05461491644382477,0.05307050049304962,0.0551435723900795,0.06274880468845367,0.07501295953989029,0.06670694053173065,0.05557436868548393,743.801335811615
nan,nan,290816,0.014395556711679091,0.01923828199505806,0.02426757849752903,0.029052734375,0.03007812425494194,0.0439453125,0.05043945461511612,0.04887695237994194,0.04311523586511612,0.02036132849752903,0.01528320275247097,0.02055663987994194,0.02729492262005806,0.03383789211511612,0.04130859300494194,0.03544921800494194,0.02968749962747097,0.032049560546875,68.22461032867432,142,0.00021331967213114754,379.6,1098.9829397889157,5,-0.006141447351546958,86.0794255822897,0.0643099918961525,0.0692242756485939,0.06003790348768234,0.06442179530858994,0.05326388403773308,0.06934570521116257,0.07727707922458649,0.06161932274699211,0.0576024129986763,0.05411592498421669,0.05281819775700569,0.05593222752213478,0.06327928602695465,0.0742645412683487,0.0665230005979538,0.05596446618437767,748.7665519714355
536.1756142551761,328.950870853923,290816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,751.5002720355988
nan,nan,292864,0.013749977402949299,0.026123046875,0.02670898474752903,0.01997070387005806,0.02597656287252903,0.033447265625,0.03608398512005806,0.034912109375,0.03823242336511612,0.02768554724752903,0.02402343787252903,0.02558593824505806,0.03164062649011612,0.03706054762005806,0.03876953199505806,0.032958984375,0.02309570275247097,0.0301422119140625,68.45853288173676,143,0.0002127049180327869,313.14285714285717,827.4580189404322,7,-0.005082758778007701,138.71104043126107,0.06404506415128708,0.06885333359241486,0.06006183102726936,0.06507351249456406,0.05339441075921059,0.0696365162730217,0.07650192081928253,0.06151898205280304,0.05758514627814293,0.05439886450767517,0.052779726684093475,0.05643969774246216,0.06382857263088226,0.07354508340358734,0.06635310500860214,0.05598418414592743,756.3948209285736
nan,nan,294912,0.02498695254416816,0.06406249850988388,0.06528320163488388,0.0595703125,0.06787109375,0.08183594048023224,0.08530273288488388,0.094482421875,0.08852539211511612,0.05649413913488388,0.04951171949505806,0.05332031100988388,0.060302734375,0.07895507663488388,0.07763671875,0.06635741889476776,0.0625,0.069500732421875,68.56886184215546,144,0.0002120901639344262,314.0,916.8102851661378,6,-0.008336293743923306,19.397719584405422,0.06361692398786545,0.0699906051158905,0.059544503688812256,0.0654880478978157,0.05283375829458237,0.0697370320558548,0.07594480365514755,0.06206841766834259,0.05781110003590584,0.054820623248815536,0.05195096507668495,0.05773982033133507,0.0640178769826889,0.0733751654624939,0.06537087261676788,0.05568946152925491,761.23534989357
nan,nan,296960,0.008398141910038247,0.012011718936264515,0.01186523400247097,0.011474609375,0.01010742224752903,0.014111327938735485,0.01762695237994194,0.01650390587747097,0.01567382737994194,0.01713867112994194,0.0126953125,0.008593750186264515,0.01235351525247097,0.01474609412252903,0.01606445387005806,0.01235351525247097,0.01303710974752903,0.0135223388671875,68.13491570949554,145,0.00021147540983606556,239.0,623.1976418409699,9,-0.004194483396713622,331.71986079216003,0.0637483224272728,0.07014324516057968,0.059361521154642105,0.06540195643901825,0.05298284813761711,0.06962636113166809,0.0759010836482048,0.062268245965242386,0.05774815380573273,0.05492766201496124,0.05189574137330055,0.05793982744216919,0.06392104923725128,0.07323857396841049,0.0651797503232956,0.0557156503200531,766.1107940673828
nan,nan,299008,0.012880846922416821,0.01796874962747097,0.02060546912252903,0.02666015550494194,0.03432617336511612,0.03793945163488388,0.04135742038488388,0.04667968675494194,0.042236328125,0.01938476599752903,0.01972656324505806,0.01630859449505806,0.019287109375,0.026123046875,0.03041992150247097,0.03427734225988388,0.02773437462747097,0.028814697265625,68.44140212535858,146,0.00021086065573770488,356.2,992.613727094388,5,-0.0049465351272374395,190.42376751899718,0.06347791105508804,0.07011839747428894,0.059399206191301346,0.06573396921157837,0.05302419513463974,0.06913888454437256,0.07581232488155365,0.06268179416656494,0.057722438126802444,0.054839301854372025,0.05214964970946312,0.05800333246588707,0.06404386460781097,0.07276815176010132,0.06554161757230759,0.05554501339793205,770.9952249526978
nan,nan,301056,0.012070222636975814,0.02578124962747097,0.03203124925494194,0.01767578162252903,0.01948242262005806,0.02626953087747097,0.02875976637005806,0.02744140662252903,0.024658203125,0.02211914025247097,0.01674804650247097,0.02167968824505806,0.0263671875,0.03500976413488388,0.03935546800494194,0.02333984337747097,0.01547851599752903,0.0251373291015625,68.2118212223053,147,0.00021024590163934423,484.8,1391.8142568318724,5,-0.005308469780720771,104.97177441716194,0.06302682310342789,0.07000761479139328,0.059055574238300323,0.06590040773153305,0.052937887609004974,0.06980464607477188,0.07561415433883667,0.06219197437167168,0.05794789269566536,0.055001020431518555,0.052251093089580536,0.058094535022974014,0.06408196687698364,0.07316439598798752,0.06516969949007034,0.05575023591518402,775.9120531082153
796.2550380753644,658.4620466878109,301056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,779.4745879173279
nan,nan,303104,0.01688858522065857,0.03608398512005806,0.04384765774011612,0.03642578050494194,0.03940429538488388,0.04331054538488388,0.04648437350988388,0.05244140699505806,0.05410156399011612,0.03691406175494194,0.03212890774011612,0.03261718899011612,0.04638671875,0.04624023288488388,0.05112304538488388,0.039306640625,0.03701172024011612,0.0421142578125,68.57322697639465,148,0.00020963114754098358,327.8333333333333,932.7449179167846,6,-0.006079373095417395,56.89617124795914,0.06266124546527863,0.07054181396961212,0.05832348391413689,0.0651906430721283,0.053001075983047485,0.06949283927679062,0.07655472308397293,0.06204799562692642,0.05803715065121651,0.055783942341804504,0.05205896124243736,0.057906243950128555,0.06445913016796112,0.07322654873132706,0.0651579275727272,0.05555619299411774,784.3941299915314
nan,nan,305152,0.01262150371549069,0.025390625,0.02265625074505806,0.02817382849752903,0.02631836012005806,0.03955078125,0.04453124850988388,0.04692382737994194,0.04624023288488388,0.02114257775247097,0.014941406436264515,0.01723632775247097,0.02167968824505806,0.03159179538488388,0.02983398362994194,0.02353515662252903,0.02739257737994194,0.0291961669921875,68.41126444339753,149,0.00020901639344262293,250.125,690.0198438156808,8,-0.005361669202102348,217.4426976442337,0.06289518624544144,0.07010946422815323,0.05793920159339905,0.06560005247592926,0.052733730524778366,0.0692179948091507,0.07655887305736542,0.062842957675457,0.05778082087635994,0.05603167414665222,0.05222555622458458,0.057920049875974655,0.06510558724403381,0.07285016030073166,0.06451466679573059,0.05567405745387077,789.4567830562592
nan,nan,307200,0.018400493065018963,0.03046875074505806,0.03530273586511612,0.04248046875,0.05166015774011612,0.06015624850988388,0.06845702975988388,0.06596679985523224,0.056396484375,0.03212890774011612,0.02641601487994194,0.02861328050494194,0.04057617112994194,0.04794921725988388,0.05141601711511612,0.04970703274011612,0.04643554612994194,0.0458831787109375,68.42299451828003,150,0.00020840163934426228,311.2857142857143,886.306996672352,7,-0.008401809088536539,21.469484812021257,0.0625542625784874,0.06881054490804672,0.057273659855127335,0.06539642065763474,0.05399902164936066,0.06963697075843811,0.0766085684299469,0.06268223375082016,0.05803681164979935,0.05638629570603371,0.05203778296709061,0.05841323360800743,0.06471359729766846,0.07291727513074875,0.06424684077501297,0.05628640204668045,794.5317029953003
nan,nan,309248,0.020452227277564815,0.053466796875,0.05698242038488388,0.04833984375,0.04975586012005806,0.05864257737994194,0.06743164360523224,0.07016601413488388,0.06123046949505806,0.05039062350988388,0.03823242336511612,0.04677734524011612,0.05107421800494194,0.06474609673023224,0.064453125,0.060546875,0.04311523586511612,0.05533447265625,68.5443608045578,151,0.00020778688524590163,360.0,1039.3569925273341,5,-0.007701947263558395,16.81908438503742,0.06241874769330025,0.06850762665271759,0.0579756423830986,0.06450192630290985,0.05506616830825806,0.07139961421489716,0.07678365707397461,0.062838114798069,0.05660130828619003,0.05678751319646835,0.05130157247185707,0.0583667978644371,0.06304715573787689,0.07281385362148285,0.06416868418455124,0.05742156505584717,799.6027369499207
nan,nan,311296,0.017934644326123815,0.03911132737994194,0.05141601711511612,0.03754882887005806,0.04252929612994194,0.061279296875,0.05712890625,0.05522460862994194,0.05029296875,0.04311523586511612,0.03486328199505806,0.03173828125,0.04082031175494194,0.05683593824505806,0.05390625074505806,0.04135742038488388,0.0390625,0.046014404296875,68.38251538276673,152,0.00020717213114754098,335.2857142857143,966.6712281673135,7,-0.008367812444339507,21.11625291854143,0.06201353296637535,0.06901664286851883,0.058088600635528564,0.06503110378980637,0.0547938235104084,0.07269417494535446,0.07566629350185394,0.06236473098397255,0.05656556412577629,0.05735013261437416,0.05125931277871132,0.05876168981194496,0.0632450208067894,0.07116550952196121,0.06426140666007996,0.05772244930267334,804.6973421573639
1020.3708040444857,559.0344217021815,311296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,809.4136669635773
nan,nan,313344,0.014207876098043925,0.01962890662252903,0.02490234375,0.03193359449505806,0.03647460788488388,0.03857421875,0.04853515699505806,0.04716796800494194,0.04267578199505806,0.018798828125,0.01850586012005806,0.02006835862994194,0.02836913987994194,0.03471679612994194,0.04296875,0.04111327975988388,0.02875976637005806,0.0326995849609375,68.35762741565705,153,0.0002065573770491803,314.0,843.6883190286038,5,-0.006319884420372545,51.149204182624814,0.06217637285590172,0.06902297586202621,0.05862201005220413,0.06478393822908401,0.05509847402572632,0.07260855287313461,0.07494307309389114,0.06224505975842476,0.05608757585287094,0.057720083743333817,0.05118938535451889,0.05918682739138603,0.06381132453680038,0.07130583375692368,0.06377387791872025,0.05742459371685982,814.4127140045166
nan,nan,315392,0.019062786962058452,0.04374999925494194,0.05083007737994194,0.04619140550494194,0.049072265625,0.05532226711511612,0.070556640625,0.0634765625,0.06430663913488388,0.04150390625,0.03696288913488388,0.031494140625,0.04194336012005806,0.05385742336511612,0.05976562574505806,0.05439453199505806,0.04497070237994194,0.05052490234375,68.39077925682068,154,0.00020594262295081965,362.0,1020.5780494509228,7,-0.007981363752332982,17.72350975871086,0.06375286728143692,0.06961855292320251,0.05823495611548424,0.06570929288864136,0.054653365164995193,0.07178686559200287,0.074587382376194,0.06253965198993683,0.057037901133298874,0.05806681141257286,0.05015439912676811,0.059033457189798355,0.06367737054824829,0.07161568105220795,0.06263316422700882,0.05689827352762222,819.4243149757385
nan,nan,317440,0.00957041716992535,0.013720703311264515,0.01611328125,0.01552734337747097,0.019287109375,0.02734375,0.03779296949505806,0.03876953199505806,0.03920898586511612,0.01108398474752903,0.0068359375,0.009472656063735485,0.01552734337747097,0.01567382737994194,0.02187499962747097,0.01621093787252903,0.01572265662252903,0.0200103759765625,68.1858950138092,155,0.00020532786885245897,337.8,935.3130152350255,5,-0.0048920797737082465,202.61450095772744,0.06374820321798325,0.06960057467222214,0.05816507339477539,0.06550300866365433,0.05467407405376434,0.07179653644561768,0.07474341988563538,0.06265760213136673,0.05712749809026718,0.05782700702548027,0.05014801397919655,0.05894548445940018,0.06371843814849854,0.07166751474142075,0.06266627460718155,0.05701123923063278,824.4546430110931
nan,nan,319488,0.016847718481949416,0.02973632887005806,0.03432617336511612,0.03266601637005806,0.04345703125,0.05546874925494194,0.06435547024011612,0.05854492262005806,0.05141601711511612,0.03183593600988388,0.02822265587747097,0.02924804762005806,0.03505859524011612,0.04062499850988388,0.04160156100988388,0.04033203050494194,0.03330077975988388,0.04063720703125,68.4729770898819,156,0.00020471311475409832,327.2857142857143,924.0735677967612,7,-0.006760562217095867,15.569488690793515,0.06385558843612671,0.06927815079689026,0.05766400322318077,0.06616316735744476,0.055532436817884445,0.07102888822555542,0.07478178292512894,0.06269607692956924,0.05669804662466049,0.0581757016479969,0.05048757418990135,0.05908887833356857,0.06459643691778183,0.07035496830940247,0.0631864070892334,0.056411851197481155,829.4675018787384
nan,nan,321536,0.011108643901934556,0.01816406287252903,0.02299804612994194,0.01665038987994194,0.01708984375,0.025146484375,0.03217773512005806,0.02978515625,0.02109375037252903,0.01455078087747097,0.012890624813735485,0.014697265811264515,0.02114257775247097,0.02480468712747097,0.028564453125,0.02363281324505806,0.01884765550494194,0.0213897705078125,68.26655814647674,157,0.0002040983606557377,289.85714285714283,793.87062622596,7,-0.005366122390842065,138.79469852745532,0.06373408436775208,0.06904499977827072,0.05783211067318916,0.06618727743625641,0.05560080334544182,0.07117174565792084,0.07483311742544174,0.0629756972193718,0.05683138221502304,0.058035992085933685,0.05042752996087074,0.058743707835674286,0.0647728219628334,0.07006614655256271,0.06338360905647278,0.05635899305343628,834.4764680862427
1437.1853173864204,414.08474208127905,321536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,840.6038119792938
nan,nan,323584,0.01472765885082481,0.02841796912252903,0.022705078125,0.02617187425494194,0.03427734225988388,0.04941406100988388,0.05019531399011612,0.04409179836511612,0.04487304762005806,0.02373046800494194,0.01933593675494194,0.01982421800494194,0.033935546875,0.04326171800494194,0.048095703125,0.037353515625,0.02841796912252903,0.03463134765625,68.31840651035309,158,0.00020348360655737704,271.125,755.1369387281745,8,-0.007250350152025931,17.06324128061533,0.06405232846736908,0.06840013712644577,0.05748160183429718,0.0667295828461647,0.05602044612169266,0.0702269971370697,0.07506224513053894,0.06347936391830444,0.05687172710895538,0.057047270238399506,0.049374159425497055,0.059108514338731766,0.06550280004739761,0.07075926661491394,0.06275447458028793,0.057129163295030594,845.6641569137573
