eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
,,2048,0.014724803873104975,0.20986328125,17.52900896072388,1,0.0003,1000.0,-361.2994394240508,2,-0.04222067144874018,21.39719361662865,2.091320037841797
,,4096,0.016160391582525337,0.23271484375,17.395469468832015,2,0.0002993852459016393,1024.0,-340.0248572159861,2,-0.05372371957055293,20.897324177622796,4.142899990081787
,,6144,0.02405777219682932,0.30771484375,17.36507186293602,3,0.00029877049180327867,1024.0,-293.5189299435639,2,-0.06020909075450618,13.931021304428578,6.182430028915405
,,8192,0.026608337395009583,0.333251953125,17.480129438638688,4,0.000298155737704918,1024.0,-321.9410143859773,2,-0.0645463629742153,15.561743721365929,8.309653043746948
,,10240,0.023523980999016203,0.30498046875,17.491265934705734,5,0.00029754098360655737,1024.0,-370.5642494653922,2,-0.06600463551294525,19.827817669510843,10.429871082305908
-246.81307297600256,45.08008168801531,10240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.004816055297852
nan,nan,12288,0.047640537790721284,0.4607421875,17.50725554227829,6,0.0002969262295081967,1024.0,-320.6619204281203,2,-0.06992775549879297,7.421811367571354,16.40302300453186
nan,nan,14336,0.04560543865663931,0.434130859375,17.594792783260345,7,0.00029631147540983607,1024.0,-261.81829203727455,2,-0.06813576883723726,8.32145164385438,18.66795015335083
nan,nan,16384,0.050581435367348604,0.46142578125,17.334055143594743,8,0.00029569672131147536,1024.0,-277.93906985104195,2,-0.07119192783138714,7.832959494739771,20.81749391555786
nan,nan,18432,0.030661584372865036,0.3724609375,17.447944366931914,9,0.0002950819672131147,1024.0,-270.5874366407926,2,-0.07555160718329716,12.364124969393014,22.8952739238739
nan,nan,20480,0.030417521190247498,0.36572265625,17.426473885774612,10,0.00029446721311475406,1024.0,-351.09767329055137,2,-0.06817408957285806,17.11893526613712,24.98887300491333
-254.03547717589055,58.51042765098753,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.426913022994995
nan,nan,22528,0.04906429530237801,0.44501953125,17.399137395620347,11,0.0002938524590163934,1024.0,-276.4439125530307,2,-0.07266658622538671,10.474587839841842,30.510587215423584
nan,nan,24576,0.0388036095246207,0.415185546875,17.485258769989013,12,0.00029323770491803276,1024.0,-280.1025734328623,2,-0.07242294614843559,13.895200398564338,32.63198518753052
nan,nan,26624,0.04584778042626567,0.438232421875,17.52544785141945,13,0.0002926229508196721,1024.0,-355.37463410191344,2,-0.07213136063073762,12.938102239370346,34.77100896835327
nan,nan,28672,0.04279218368756119,0.42958984375,17.404177379608154,14,0.00029200819672131145,1024.0,-343.0294780693233,2,-0.06779014448111412,14.767181195318699,36.874266147613525
nan,nan,30720,0.06736139907443431,0.511083984375,17.51737643480301,15,0.0002913934426229508,1024.0,-374.303169601347,2,-0.07005390208796598,12.580005294084549,39.00414204597473
-212.0601311284385,48.74086621083617,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.46192216873169
nan,nan,32768,0.08327576300653164,0.5423828125,17.37175077199936,16,0.00029077868852459015,1024.0,-354.0926507131494,2,-0.0711720557505032,9.767527590692044,44.56789803504944
nan,nan,34816,0.07866143333958461,0.5525390625,17.484576684236526,17,0.00029016393442622945,1024.0,-318.35547736197094,2,-0.07218379779660608,9.948035749793053,46.66363000869751
nan,nan,36864,0.04177940217778087,0.42431640625,17.63651783466339,18,0.00028954918032786885,1024.0,-350.8214634749852,2,-0.07662785523571074,17.904833801090717,48.752748012542725
nan,nan,38912,0.1444337719673058,0.62255859375,17.575808721780778,19,0.0002889344262295082,1024.0,-297.1344483034863,2,-0.05971906436025165,8.343633654713631,50.85358905792236
nan,nan,40960,0.047174827370326966,0.442138671875,17.48238365650177,20,0.00028831967213114755,1024.0,-394.54913969525467,2,-0.07242784158734139,16.283402045071124,52.92845582962036
-192.70596989077407,57.5929261308419,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56.427152156829834
nan,nan,43008,0.07095451397181023,0.518359375,17.426953262090684,21,0.00028770491803278684,1024.0,-301.57795795777326,2,-0.07438023308932315,10.397300073504448,58.48624300956726
nan,nan,45056,0.11164930390077643,0.61494140625,17.427218502759935,22,0.0002870901639344262,1024.0,-298.19880456386727,2,-0.06704156104242429,7.079623167961836,60.52729105949402
nan,nan,47104,0.04205366218229756,0.430615234375,17.472033014893533,23,0.00028647540983606554,1024.0,-216.90756847032054,2,-0.07950089919904713,13.411050887405873,62.58452820777893
nan,nan,49152,0.0639599805668695,0.508056640625,17.39415625333786,24,0.0002858606557377049,1024.0,-267.4685223112109,2,-0.07869402130017988,10.770087464153766,64.65144610404968
nan,nan,51200,0.0685204376175534,0.5123046875,17.44967166185379,25,0.00028524590163934424,1024.0,-255.86179301763548,2,-0.07355165190529078,10.028263096511363,66.74391508102417
-165.02445823423642,64.01965024134809,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.20212817192078
nan,nan,53248,0.04898552872473374,0.459423828125,17.432718628644942,26,0.0002846311475409836,1024.0,-301.7104903212306,2,-0.0750779930211138,14.710785992443562,72.33117699623108
nan,nan,55296,0.03964109953667503,0.421484375,17.421475106477736,27,0.00028401639344262294,1024.0,-289.72107341870185,2,-0.07730099858890753,20.08996944129467,74.46060013771057
nan,nan,57344,0.08037436435406561,0.551123046875,17.42197068929672,28,0.0002834016393442623,1024.0,-199.99142369250015,2,-0.07692816615162883,9.664378203451633,76.54703617095947
nan,nan,59392,0.08626178037084173,0.5638671875,17.542858731746673,29,0.00028278688524590163,1024.0,-334.38028717160773,2,-0.076011381126591,12.331820072233677,78.66828894615173
nan,nan,61440,0.12014053578022868,0.600634765625,17.498098075389862,30,0.00028217213114754093,1024.0,-243.3887658784509,2,-0.070804904391116,9.588368801772594,80.79841709136963
-156.46073785087546,39.874257582011914,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84.3089668750763
nan,nan,63488,0.16647409770812374,0.67275390625,17.786586350202562,31,0.0002815573770491803,1024.0,-245.20014395644347,2,-0.06290296764927916,6.722471214085817,86.43472504615784
nan,nan,65536,0.09418589415436145,0.565869140625,17.4283700466156,32,0.0002809426229508196,1024.0,-172.4092419737671,2,-0.07520387112163007,8.925075048953294,88.58520126342773
nan,nan,67584,0.07109456536127254,0.5318359375,17.392758053541183,33,0.00028032786885245903,1024.0,-224.8825344508719,2,-0.08503073277242948,11.046486912667751,90.68881511688232
nan,nan,69632,0.05356067374232225,0.489794921875,17.429053965210915,34,0.0002797131147540983,1024.0,-363.3388743552149,2,-0.081088898415328,15.763811865448952,92.79590916633606
nan,nan,71680,0.034342379271402025,0.40576171875,17.381854391098024,35,0.00027909836065573767,1024.0,-357.23413952579983,2,-0.08129996279458282,26.195416006445885,94.86563396453857
-111.5120129708276,40.86553609242235,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98.33474111557007
nan,nan,73728,0.08001451690797694,0.535693359375,17.555769234895706,36,0.000278483606557377,1024.0,-282.2253696360284,2,-0.07008566306030843,13.095744539797305,101.08189487457275
nan,nan,75776,0.14775530929036904,0.6306640625,17.652745306491852,37,0.00027786885245901637,1024.0,-231.13293332894466,2,-0.0650906625407515,9.805122794955969,103.8194420337677
nan,nan,77824,0.09898901109991129,0.587255859375,17.47407782673836,38,0.0002772540983606557,1024.0,-200.18085433227478,2,-0.07448542100610211,11.088055845350027,106.24904489517212
nan,nan,79872,0.09462901857914403,0.595458984375,17.426223826408386,39,0.00027663934426229507,1024.0,-229.18575044974543,2,-0.07659152534615714,12.647064401209354,108.58708715438843
nan,nan,81920,0.15479889271664432,0.6708984375,17.520755833387376,40,0.0002760245901639344,1024.0,-309.45106007011293,2,-0.06912559982738457,8.657932271063327,110.75224709510803
-129.90838267740477,46.343235948268294,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114.3594172000885
nan,nan,83968,0.09478068558964878,0.57861328125,17.54198585152626,41,0.00027540983606557377,1024.0,-199.37597445706749,2,-0.07956572335970122,10.373402227461337,116.51175022125244
nan,nan,86016,0.26233464377583005,0.72568359375,17.61223824620247,42,0.0002747950819672131,1024.0,-190.54598556786993,2,-0.05401298500073608,4.308513858169317,118.60542893409729
nan,nan,88064,0.045892802393063904,0.440966796875,17.35578410625458,43,0.0002741803278688524,1024.0,-280.70178197905926,2,-0.07029832874541171,15.523845422267915,120.72219896316528
nan,nan,90112,0.11871922002464999,0.6171875,17.406047135591507,44,0.00027356557377049176,1024.0,-252.7720998402441,2,-0.0771696737530874,7.555152101069689,122.81676006317139
-97.23038445922421,64.28033582579417,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126.24481296539307
nan,nan,92160,0.055757032067049295,0.483056640625,17.617648422718048,45,0.0002729508196721311,1024.0,-150.67842749678005,2,-0.07970611944183474,10.899971315264702,128.32100820541382
nan,nan,94208,0.046688957681180907,0.44794921875,17.49444924592972,46,0.00027233606557377046,1024.0,-296.51399461029877,2,-0.07572697548312135,14.493070252239704,130.42554903030396
nan,nan,96256,0.062051399875781496,0.489501953125,17.437031435966492,47,0.0002717213114754098,1024.0,-244.89796868803012,2,-0.07984946922806557,13.269767872989178,132.63479089736938
nan,nan,98304,0.16988258657802363,0.64384765625,17.484553521871568,48,0.00027110655737704915,1024.0,-195.08416884675114,2,-0.06744486094394234,6.746389102190733,134.813579082489
nan,nan,100352,0.0664390731632011,0.490380859375,17.42313120365143,49,0.0002704918032786885,1024.0,-207.2742243753898,2,-0.07283915424923179,11.994607317447663,136.85772490501404
