eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
-249.70537340283107,76.45628784359069,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56.16033577919006
nan,nan,32768,0.058410003316021177,0.19052734971046448,0.16420897841453552,0.16206054389476776,0.14658203721046448,0.15371093153953552,0.164794921875,0.16718749701976776,0.16948242485523224,0.1648193359375,68.57198939323425,16,0.00029077868852459015,1000.0,-348.73921794878265,2,-0.02024341335927602,15.86192442625761,58.86145281791687
nan,nan,34816,0.047136816988131616,0.16435547173023224,0.14897461235523224,0.126220703125,0.12700195610523224,0.12763671576976776,0.13115234673023224,0.12387695163488388,0.127685546875,0.134613037109375,68.53163199424743,17,0.00029016393442622945,1000.0,-235.8010882949747,2,-0.019782955979462714,18.82714854180813,61.470385789871216
nan,nan,36864,0.051484939344663874,0.17485351860523224,0.15585938096046448,0.13823242485523224,0.1279296875,0.12617187201976776,0.13505859673023224,0.14458008110523224,0.14423827826976776,0.143365478515625,68.46062276363372,18,0.00028954918032786885,1000.0,-212.41489694801993,2,-0.022428877511993052,20.734073767066,63.97784972190857
nan,nan,38912,0.05691265459245187,0.17724609375,0.171630859375,0.15561524033546448,0.15727539360523224,0.15786132216453552,0.161376953125,0.16469725966453552,0.16948242485523224,0.164398193359375,68.74393870830536,19,0.0002889344262295082,1000.0,-382.10149664267493,2,-0.019860163421253674,17.89347244799137,66.63212180137634
nan,nan,40960,0.1131881396035169,0.23833008110523224,0.22626952826976776,0.21416015923023224,0.21660156548023224,0.22177734971046448,0.217529296875,0.21865233778953552,0.21665039658546448,0.221246337890625,68.9643854856491,20,0.00028831967213114755,1000.0,-172.0282029939553,2,-0.018583725614007562,22.533819684386252,69.28750681877136
-53.935634587883,77.450983749729,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,75.6800708770752
nan,nan,43008,0.06326975300471531,0.20205077528953552,0.18403320014476776,0.17958983778953552,0.18984374403953552,0.17143554985523224,0.18818359076976776,0.17172852158546448,0.18784180283546448,0.18433837890625,68.63784685134888,21,0.00028770491803278684,1000.0,-290.4671437907679,3,-0.023326692287810147,19.271087914705276,78.52465891838074
nan,nan,45056,0.07486330066894879,0.21518555283546448,0.19331054389476776,0.18911132216453552,0.18852539360523224,0.18764647841453552,0.182861328125,0.19389648735523224,0.20039062201976776,0.193865966796875,68.6876604795456,22,0.0002870901639344262,1000.0,-229.41908048372306,2,-0.022529922320973127,17.484296265244485,81.24852895736694
nan,nan,47104,0.06031510333668848,0.18305663764476776,0.18891601264476776,0.17622070014476776,0.17402343451976776,0.17807617783546448,0.173828125,0.18125000596046448,0.18857422471046448,0.1804931640625,68.43497481346131,23,0.00028647540983606554,1000.0,-196.59730118137756,2,-0.02551306794921402,18.979421699047087,83.8673448562622
nan,nan,49152,0.08311878006679763,0.22392578423023224,0.208984375,0.20102539658546448,0.18735352158546448,0.19550780951976776,0.19658203423023224,0.19545897841453552,0.20454101264476776,0.20167236328125,68.77629959583282,24,0.0002858606557377049,1000.0,-245.10761875787648,2,-0.02393789859052049,20.38632185459137,86.52646088600159
nan,nan,51200,0.0668228217986325,0.20366211235523224,0.18540039658546448,0.18002930283546448,0.17856445908546448,0.17802734673023224,0.18852539360523224,0.19584961235523224,0.20302733778953552,0.1891357421875,68.7012353181839,25,0.00028524590163934424,1000.0,-152.3353434328418,2,-0.022498830227414147,19.842319536209107,89.24143075942993
-42.24307540818306,170.25080334031998,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95.45212173461914
nan,nan,53248,0.06100129839142028,0.18759766221046448,0.18071289360523224,0.16630859673023224,0.17250975966453552,0.18212890625,0.17519530653953552,0.19418945908546448,0.18515625596046448,0.180474853515625,68.56213614940643,26,0.0002846311475409836,1000.0,-233.82925445117993,2,-0.025288660792284645,21.528466594219207,98.23867082595825
nan,nan,55296,0.07865424416850146,0.21806640923023224,0.20327147841453552,0.18613281846046448,0.1806640625,0.191162109375,0.18964843451976776,0.20175781846046448,0.21210937201976776,0.1978515625,68.7167602300644,27,0.00028401639344262294,1000.0,-394.60750748729714,2,-0.02166179622290656,25.70082431733608,100.91395473480225
nan,nan,57344,2.757085108647152,0.653027355670929,0.6476074457168579,0.638964831829071,0.6510254144668579,0.647021472454071,0.6571289300918579,0.667529284954071,0.6605468988418579,0.6528564453125,97.97300415039062,28,0.0002834016393442623,1000.0,-164.48014772875302,2,0.02141838022507727,10.196745592355729,103.72620272636414
nan,nan,59392,0.6955773591180332,0.4427734315395355,0.41357421875,0.4129882752895355,0.40898436307907104,0.4144531190395355,0.41108399629592896,0.4212402403354645,0.422119140625,0.418402099609375,74.8816556930542,29,0.00028278688524590163,1000.0,-315.00012399676075,2,-0.010319914249703289,11.644425942003727,106.38900089263916
nan,nan,61440,0.07868392324162414,0.21621093153953552,0.19516602158546448,0.20068359375,0.20737305283546448,0.20595702528953552,0.21909180283546448,0.2294921875,0.23198242485523224,0.21324462890625,68.7078485250473,30,0.00028217213114754093,1000.0,-383.02981922799523,2,-0.021265267179114745,16.513847023248672,108.96813082695007
-238.942757203588,70.07529522287773,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115.13903903961182
nan,nan,63488,0.3409553258883534,0.3946289122104645,0.3751464784145355,0.37138670682907104,0.3753906190395355,0.38798826932907104,0.39384764432907104,0.407958984375,0.42182618379592896,0.391021728515625,70.96208338737488,31,0.0002815573770491803,1000.0,-287.74329359432994,2,-0.008433462638640777,11.737453657388688,117.90762090682983
nan,nan,65536,0.07861007014762436,0.24350586533546448,0.21645507216453552,0.20756836235523224,0.22709961235523224,0.20751953125,0.222412109375,0.21728515625,0.21708984673023224,0.219866943359375,68.63764178752899,32,0.0002809426229508196,1000.0,-326.6243945979163,2,-0.023588718671817333,14.541932699084281,120.60919570922852
nan,nan,67584,0.049821987389077546,0.15605469048023224,0.13466796278953552,0.13505859673023224,0.14462891221046448,0.14594726264476776,0.16015625,0.15615233778953552,0.16196289658546448,0.14932861328125,68.52781536579133,33,0.00028032786885245903,1000.0,-366.1402088288846,2,-0.023868849721475273,20.721652165055275,123.4616289138794
nan,nan,69632,0.09083292201248697,0.22470703721046448,0.21831054985523224,0.21547850966453552,0.21352538466453552,0.22377929091453552,0.23740234971046448,0.2421875,0.2520507872104645,0.22843017578125,68.84138736724853,34,0.0002797131147540983,1000.0,-450.222033111152,2,-0.022690929789678193,17.29397458732128,126.27177882194519
nan,nan,71680,2.074246176739689,0.553417980670929,0.5576171875,0.554150402545929,0.55712890625,0.5591796636581421,0.562792956829071,0.56982421875,0.5687011480331421,0.5603515625,98.21193861961365,35,0.00027909836065573767,1000.0,-317.9610593698429,2,0.014347355169593356,13.191208942234516,128.83464074134827
-428.10364309549806,135.76853782738542,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,134.931569814682
nan,nan,73728,1.0542679015969043,0.5418945550918579,0.5352538824081421,0.54248046875,0.536328136920929,0.54638671875,0.548291027545929,0.545849621295929,0.5543457269668579,0.543853759765625,77.91742477416992,36,0.000278483606557377,1000.0,-352.79562948831733,2,0.005499366181902587,12.975245310366153,137.71307682991028
nan,nan,75776,0.09698388954857365,0.230224609375,0.21240234375,0.20756836235523224,0.20893554389476776,0.21293945610523224,0.22939452528953552,0.223388671875,0.22265625,0.218438720703125,68.78511123657226,37,0.00027786885245901637,1000.0,-335.4161136812121,2,-0.023994355753529817,16.129122895002364,140.49699878692627
nan,nan,77824,0.05837790252189734,0.17499999701976776,0.15678711235523224,0.16171875596046448,0.17080077528953552,0.16743163764476776,0.16904297471046448,0.16635742783546448,0.16972656548023224,0.167108154296875,68.51904256343842,38,0.0002772540983606557,1000.0,-437.094895821759,2,-0.02279272988671437,18.160380420088767,143.33090686798096
nan,nan,79872,0.17931136466322642,0.33183592557907104,0.30986326932907104,0.31220704317092896,0.3238769471645355,0.3175292909145355,0.33281248807907104,0.3348632752895355,0.3427734375,0.32572021484375,69.48991158008576,39,0.00027663934426229507,1000.0,-431.66745741917225,2,-0.014795996705652214,12.476978942751884,146.12565684318542
nan,nan,81920,2.0758049627547734,0.6000000238418579,0.620849609375,0.617236316204071,0.6250976324081421,0.6270507574081421,0.638671875,0.6454101800918579,0.6334472894668579,0.625970458984375,89.94676830768586,40,0.0002760245901639344,1000.0,-439.6938466029915,2,0.007563081535045058,13.437627874314785,148.78003883361816
-405.2839086679107,85.24374341329884,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,154.95758390426636
nan,nan,83968,0.15206248934264294,0.30253905057907104,0.2804199159145355,0.29462891817092896,0.296630859375,0.30634766817092896,0.3060546815395355,0.3133300840854645,0.31640625,0.302044677734375,69.42877366542817,41,0.00027540983606557377,1000.0,-404.96443000643103,2,-0.01962872994481586,12.823823554813861,157.55239295959473
nan,nan,86016,0.9816974788744119,0.5929199457168579,0.5701659917831421,0.5531250238418579,0.5494629144668579,0.550244152545929,0.5521484613418579,0.560595691204071,0.560791015625,0.561181640625,75.92676305770874,42,0.0002747950819672131,1000.0,-377.9701877325067,3,0.0027275229775113987,10.622209494560957,160.38860702514648
nan,nan,88064,0.054858148909988816,0.173828125,0.142333984375,0.16411133110523224,0.15390625596046448,0.14897461235523224,0.15996094048023224,0.1708984375,0.17006835341453552,0.16051025390625,68.81300525665283,43,0.0002741803278688524,1000.0,-539.3957962476096,2,-0.02448464012995828,17.5163084179163,163.2633078098297
nan,nan,90112,0.0697320236115047,0.19282226264476776,0.17509765923023224,0.18710938096046448,0.18808594346046448,0.18857422471046448,0.20000000298023224,0.20668944716453552,0.20781250298023224,0.19327392578125,68.61530578136444,44,0.00027356557377049176,1000.0,-547.4884437612856,2,-0.024292043573223055,18.67137968838215,165.97313570976257
-390.11057911551507,122.96740817705941,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,172.25078082084656
nan,nan,92160,0.09193421085910813,0.2655273377895355,0.24702148139476776,0.24672850966453552,0.23491211235523224,0.24482421576976776,0.24399414658546448,0.24692383408546448,0.24277344346046448,0.246588134765625,68.79628696441651,45,0.0002729508196721311,1000.0,-430.48312269358087,2,-0.02127480344643118,12.754546689987183,174.8929407596588
nan,nan,94208,0.5285173413438315,0.48686522245407104,0.47021484375,0.48115235567092896,0.486572265625,0.494384765625,0.49077147245407104,0.5111328363418579,0.508056640625,0.491143798828125,71.9968193769455,46,0.00027233606557377046,1000.0,-364.33504733639654,2,-0.005770622869022191,10.140446585416793,177.56024503707886
nan,nan,96256,0.13639136807250907,0.28706055879592896,0.28398436307907104,0.27592772245407104,0.28173828125,0.29399412870407104,0.29570311307907104,0.3033203184604645,0.3033203184604645,0.290631103515625,69.35098278522491,47,0.0002717213114754098,1000.0,-380.41788856676874,2,-0.0236669155448908,12.81138523966074,180.29323768615723
nan,nan,98304,0.07781817790055356,0.2158203125,0.19448241591453552,0.200927734375,0.1953125,0.212890625,0.21708984673023224,0.21943359076976776,0.22138671576976776,0.20966796875,68.80722789764404,48,0.00027110655737704915,1000.0,-505.1052580927351,2,-0.026668800829793327,15.027456787228584,183.13623571395874
nan,nan,100352,0.07186490009698901,0.19775390625,0.18833008408546448,0.19140625,0.19624023139476776,0.201904296875,0.20717772841453552,0.20073242485523224,0.20771484076976776,0.198907470703125,68.75081441402435,49,0.0002704918032786885,1000.0,-497.04320719964335,2,-0.02074720825185068,16.139794497191907,185.8551938533783
-365.5239413313587,133.0346920654247,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192.11927771568298
nan,nan,102400,0.4122327080465766,0.40498048067092896,0.3907226622104645,0.3934570252895355,0.3866210877895355,0.39692384004592896,0.3929687440395355,0.3994140625,0.4103027284145355,0.396923828125,71.94002530574798,50,0.00026987704918032785,1000.0,-291.23762472957503,2,-0.014389698309241795,11.002590823173524,194.74358987808228
nan,nan,104448,3.010330189265369,0.6769043207168579,0.674609363079071,0.6727539300918579,0.665722668170929,0.678759753704071,0.675732433795929,0.6770995855331421,0.6865234375,0.67601318359375,96.48185493946076,51,0.00026926229508196715,1000.0,-245.95720912032243,2,0.02129966049687937,12.406968805193902,197.39344000816345
nan,nan,106496,1.0874742051732027,0.5123046636581421,0.5157226324081421,0.5243164300918579,0.530322253704071,0.5311034917831421,0.532910168170929,0.539306640625,0.5458984375,0.528985595703125,77.57267303466797,52,0.00026864754098360655,1000.0,-283.2372482534623,2,0.0033219996927073225,9.802837115526199,200.099956035614
nan,nan,108544,0.5979901621190947,0.510546863079071,0.4923339784145355,0.508544921875,0.513378918170929,0.5116211175918579,0.529003918170929,0.5406738519668579,0.5377441644668579,0.51798095703125,73.03789396286011,53,0.0002680327868852459,1000.0,-358.96275005528065,2,-0.007099166941770818,8.425452054291963,202.96687698364258
nan,nan,110592,0.2857004586563562,0.36723631620407104,0.3743652403354645,0.37910157442092896,0.385009765625,0.400146484375,0.39799803495407104,0.39960938692092896,0.41547852754592896,0.3898681640625,70.66613919734955,54,0.00026741803278688525,1000.0,-342.931929761253,2,-0.015678006215603092,9.698225693404675,205.71203780174255
-316.0680757529411,26.929420688071335,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,212.06771898269653
nan,nan,112640,0.334863420802867,0.34765625,0.35185545682907104,0.3749023377895355,0.3638671934604645,0.3816894590854645,0.375244140625,0.39042967557907104,0.405517578125,0.373895263671875,70.6871609210968,55,0.0002668032786885246,1000.0,-369.9483677049076,2,-0.017286892543779686,12.888151773810387,214.67938995361328
nan,nan,114688,2.905940659551561,0.6778320074081421,0.6917968988418579,0.695068359375,0.699658215045929,0.7078613042831421,0.722363293170929,0.724804699420929,0.724365234375,0.70546875,97.1073308467865,56,0.0002661885245901639,1000.0,-348.1108260178522,2,0.012079023304977454,9.325197590142489,217.43155884742737
nan,nan,116736,0.38716367081506176,0.40141600370407104,0.381591796875,0.3956054747104645,0.40874022245407104,0.41357421875,0.42597657442092896,0.43505859375,0.44282227754592896,0.41309814453125,71.32370841503143,57,0.00026557377049180324,1000.0,-372.91379396255934,2,-0.015020442301465663,11.3921218842268,220.11279487609863
nan,nan,118784,0.32858420632983326,0.34638673067092896,0.3349609375,0.33598631620407104,0.3290039002895355,0.33710938692092896,0.341796875,0.36186522245407104,0.3621582090854645,0.343658447265625,70.87487056255341,58,0.0002649590163934426,1000.0,-379.08191958332344,2,-0.023508619495260064,11.739913108944894,222.73847460746765
nan,nan,120832,2.18069716035061,0.503710925579071,0.512402355670929,0.5250488519668579,0.534472644329071,0.542285144329071,0.541796863079071,0.539355456829071,0.544873058795929,0.5304931640625,95.11758031845093,59,0.00026434426229508194,1000.0,-317.27858275575204,2,0.010861665781703778,10.403474997729063,225.6222038269043
-402.894289270231,44.009362572832714,120832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231.9188108444214
nan,nan,122880,2.280447108269436,0.615917980670929,0.6229492425918579,0.6253906488418579,0.646191418170929,0.6483398675918579,0.662890613079071,0.677685558795929,0.698193371295929,0.64969482421875,91.63218305110931,60,0.0002637295081967213,1000.0,-431.62613678769344,2,0.0008583381299104076,11.841618123650552,234.64153599739075
nan,nan,124928,0.3620732007180777,0.40400391817092896,0.38081055879592896,0.3943847715854645,0.38823240995407104,0.38818359375,0.416015625,0.4317871034145355,0.43535155057907104,0.40484619140625,71.06853141784669,61,0.00026311475409836063,1000.0,-357.5225884916165,2,-0.019720913885976188,13.059002581238747,237.39166688919067
nan,nan,126976,1.9902543918611628,0.646191418170929,0.6327148675918579,0.632568359375,0.634033203125,0.6388183832168579,0.63916015625,0.659375011920929,0.6705077886581421,0.644171142578125,85.73295872211456,62,0.0002625,1000.0,-417.2560846650264,2,-0.00197903958032839,12.118966421484947,240.17267084121704
nan,nan,129024,4.053895807669323,0.676562488079071,0.676708996295929,0.6871582269668579,0.687304675579071,0.6953125,0.696826159954071,0.705126941204071,0.704882800579071,0.6912353515625,121.44789197444916,63,0.00026188524590163933,1000.0,-388.588693793275,3,0.025949674118601253,13.651443226635456,242.72304892539978
nan,nan,131072,3.378343134267925,0.646728515625,0.6480468511581421,0.64697265625,0.658007800579071,0.661376953125,0.676220715045929,0.679003894329071,0.6895996332168579,0.66324462890625,111.13729605674743,64,0.0002612704918032787,1000.0,-427.3764779029125,2,0.017626423749607056,10.500643925368786,245.42462277412415
-383.47474668290124,67.86204443491157,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,251.7109477519989
nan,nan,133120,4.525920208117168,0.81591796875,0.8008788824081421,0.8042968511581421,0.8130859136581421,0.8089355230331421,0.8230956792831421,0.818798840045929,0.8272949457168579,0.8140380859375,114.50750970840454,65,0.000260655737704918,1000.0,-424.9357032900029,2,0.03222424453997519,12.278188854455948,254.59058690071106
nan,nan,135168,2.1389279145849285,0.51513671875,0.4969238340854645,0.4942871034145355,0.510205090045929,0.501660168170929,0.509765625,0.521484375,0.5331054925918579,0.510321044921875,93.09930052757264,66,0.0002600409836065573,1000.0,-401.18740126505077,2,-0.005962859618011862,10.298295913636684,257.3743679523468
nan,nan,137216,2.3668884973725652,0.582080066204071,0.565869152545929,0.5640624761581421,0.5765136480331421,0.574023425579071,0.5865234136581421,0.588134765625,0.600146472454071,0.579669189453125,97.50193316936493,67,0.00025942622950819673,1000.0,-336.3765162667952,2,0.005189911654451862,12.646937780082226,260.06247782707214
nan,nan,139264,0.35552667869778815,0.41279298067092896,0.4054199159145355,0.40869140625,0.4107421934604645,0.41850584745407104,0.423583984375,0.43828123807907104,0.46293944120407104,0.42261962890625,71.02125914096833,68,0.000258811475409836,1000.0,-451.4286819756157,2,-0.0140262311528204,17.933694653213024,262.8055338859558
nan,nan,141312,1.3306954538209539,0.5240722894668579,0.513867199420929,0.5166991949081421,0.531005859375,0.5384277105331421,0.543652355670929,0.555859386920929,0.5633300542831421,0.5358642578125,78.88416690826416,69,0.00025819672131147537,1000.0,-400.6973402596482,2,0.0007305757259018719,15.874359622597694,265.4943277835846
-394.6720169834541,43.687799699716706,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,271.70537662506104
nan,nan,143360,3.1976455958298176,0.7535156011581421,0.733593761920929,0.748583972454071,0.7496582269668579,0.7515624761581421,0.7588866949081421,0.76171875,0.768603503704071,0.753265380859375,95.25538566112519,70,0.0002575819672131147,1000.0,-381.85190620288097,2,0.030049748804594857,11.362542481720448,274.61117577552795
nan,nan,145408,2.1902839819915245,0.6136230230331421,0.59912109375,0.622314453125,0.6253417730331421,0.644726574420929,0.658740222454071,0.6690918207168579,0.675830066204071,0.6385986328125,89.62487530708313,71,0.00025696721311475407,1000.0,-335.1368300956381,2,0.016278590855654328,11.123534807562828,277.5276098251343
nan,nan,147456,4.482346718528424,0.6834472417831421,0.675048828125,0.69384765625,0.709423840045929,0.720507800579071,0.729785144329071,0.739697277545929,0.743945300579071,0.711962890625,141.3589872121811,72,0.0002563524590163934,1000.0,-358.654148130718,2,0.03868183480808511,11.992148579657078,280.1379179954529
nan,nan,149504,5.431963219004683,0.7811034917831421,0.778857409954071,0.79052734375,0.79931640625,0.807177722454071,0.810839831829071,0.824511706829071,0.830615222454071,0.80286865234375,135.41370697021483,73,0.00025573770491803277,1000.0,-385.4399375980021,2,0.03318340214173077,10.170731879770756,282.85075998306274
nan,nan,151552,2.1122902612241887,0.6839355230331421,0.6898437738418579,0.709033191204071,0.712841808795929,0.7220703363418579,0.737353503704071,0.7350097894668579,0.75537109375,0.718182373046875,86.54196534156799,74,0.0002551229508196721,1000.0,-402.76033245855024,2,0.02727320235571824,11.149399456381797,285.689092874527
-394.4607469732569,55.99352220347563,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,291.914363861084
nan,nan,153600,1.118540982248669,0.505615234375,0.48906248807907104,0.49853515625,0.5162109136581421,0.5210937261581421,0.537353515625,0.5376952886581421,0.554492175579071,0.52000732421875,77.68544309139251,75,0.00025450819672131146,1000.0,-424.3060469405523,2,-0.005703313674894161,13.798450785875321,294.8869409561157
nan,nan,155648,3.9219609986874273,0.678466796875,0.658007800579071,0.662109375,0.6686035394668579,0.6756836175918579,0.6770995855331421,0.691650390625,0.6932128667831421,0.675604248046875,122.86977901458741,76,0.0002538934426229508,1000.0,-391.89441880956826,2,0.034374676302832086,12.514289237558842,297.76910495758057
nan,nan,157696,4.5426099190008244,0.6956542730331421,0.696728527545929,0.7044433355331421,0.7264648675918579,0.7359374761581421,0.738232433795929,0.7454589605331421,0.756103515625,0.7248779296875,129.24817583560943,77,0.0002532786885245901,1000.0,-373.11577660100295,2,0.046815148412133564,13.30038367062807,300.41121101379395
nan,nan,159744,2.760608029271316,0.6473633050918579,0.6388183832168579,0.6600097417831421,0.662548840045929,0.670947253704071,0.685595691204071,0.696826159954071,0.70263671875,0.67059326171875,92.8234935760498,78,0.00025266393442622946,1000.0,-512.7147204398952,2,0.027207572416227777,13.145672668516635,303.12984561920166
nan,nan,161792,8.36121759644593,0.7078613042831421,0.7061523199081421,0.72119140625,0.7381347417831421,0.753857433795929,0.768505871295929,0.7774902582168579,0.786816418170929,0.745001220703125,205.39138164520264,79,0.0002520491803278688,1000.0,-460.0290105542154,2,0.03651839523226954,7.222309640422464,305.9131519794464
-402.49737972380586,27.819370214275114,161792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,312.0879487991333
