eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,train/weight_step_0,train/weight_step_1,train/weight_step_2,train/weight_step_3,train/weight_step_4,train/weight_step_5,train/weight_step_6,train/weight_step_7,wall_time
nan,nan,20480,0.03299361164936272,0.09077148139476776,0.09130859375,0.09697265923023224,0.103271484375,0.10346679389476776,0.10214843600988388,0.11210937798023224,0.114501953125,0.10181884765625,68.51207458972931,10,0.00029446721311475406,1000.0,-536.1758512692326,2,-0.030352746817516162,19.37196469604969,0.1212153434753418,0.12049522995948792,0.11057887226343155,0.12671789526939392,0.1223413497209549,0.1394028216600418,0.1254296749830246,0.1338188648223877,54.88171577453613
-388.2891912048388,155.65128539834777,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64.80936789512634
nan,nan,22528,0.038749907858800725,0.10463867336511612,0.11503906548023224,0.11655273288488388,0.12197265774011612,0.12202148139476776,0.126708984375,0.14047852158546448,0.132568359375,0.12249755859375,68.47815990447998,11,0.0002938524590163934,1000.0,-525.5879896167597,2,-0.03128086521173827,14.176701331138611,0.11982392519712448,0.1200026199221611,0.10770117491483688,0.12711042165756226,0.12232416868209839,0.13947364687919617,0.1252596378326416,0.13830438256263733,68.50426387786865
nan,nan,24576,0.04008628819065052,0.11166992038488388,0.11733398586511612,0.12001953274011612,0.132080078125,0.129150390625,0.13764648139476776,0.12739257514476776,0.13906249403953552,0.12679443359375,68.40262174606323,12,0.00029323770491803276,1000.0,-449.44003708888835,2,-0.030927748561953194,12.981352007389068,0.11696024239063263,0.11997689306735992,0.10580625385046005,0.12666292488574982,0.12417086213827133,0.14188271760940552,0.12543252110481262,0.13910755515098572,72.4741427898407
nan,nan,26624,0.045590442560933295,0.13344725966453552,0.13295897841453552,0.13300780951976776,0.13564452528953552,0.141845703125,0.15625,0.15434570610523224,0.15834960341453552,0.143231201171875,68.48386931419373,13,0.0002926229508196721,1000.0,-377.04115410728343,2,-0.03443168117373716,15.336324435472488,0.11648961156606674,0.12129679322242737,0.10341291129589081,0.12396951019763947,0.12513606250286102,0.141889289021492,0.1248495802283287,0.1429561972618103,77.38674187660217
nan,nan,28672,0.045374978549443765,0.12045898288488388,0.12880858778953552,0.13525390625,0.14067383110523224,0.14067383110523224,0.14643554389476776,0.15297850966453552,0.17026367783546448,0.141943359375,68.3429249048233,14,0.00029200819672131145,1000.0,-481.1336081637343,2,-0.0374414457808598,14.930905102193355,0.11388827860355377,0.12206863611936569,0.100830078125,0.12146671861410141,0.12293752282857895,0.1439962536096573,0.12657438218593597,0.1482381373643875,82.13917994499207
nan,nan,30720,0.035374622645394996,0.09506835788488388,0.0986328125,0.10634765774011612,0.1064453125,0.11391601711511612,0.11640624701976776,0.11572265625,0.13237304985523224,0.110614013671875,68.3597422361374,15,0.0002913934426229508,1000.0,-359.45319972216487,2,-0.032732262118952346,18.526650030910968,0.11095975339412689,0.12067447602748871,0.09920487552881241,0.12051140516996384,0.12283467501401901,0.1481846421957016,0.12663565576076508,0.1509944498538971,86.40677189826965
-313.0036829748502,63.164028217449825,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95.90464568138123
nan,nan,32768,0.03298053445068945,0.08891601860523224,0.095458984375,0.09628906100988388,0.09858398139476776,0.10268554836511612,0.10976562649011612,0.109375,0.11552734673023224,0.1020751953125,68.33119304180146,16,0.00029077868852459015,1000.0,-492.09652632099227,2,-0.030797203883412293,19.04227139055729,0.10990073531866074,0.1192677691578865,0.09832746535539627,0.12057570368051529,0.12113023549318314,0.14949215948581696,0.12629689276218414,0.15500898659229279,99.81446480751038
nan,nan,34816,0.05680744929886714,0.15756836533546448,0.16103515028953552,0.17495116591453552,0.18056640028953552,0.17324218153953552,0.18032225966453552,0.19057616591453552,0.19785156846046448,0.17701416015625,68.6338678598404,17,0.00029016393442622945,1000.0,-378.9131229047002,2,-0.03643446947680786,13.243788532167674,0.10477083176374435,0.1179003119468689,0.09522127360105515,0.11988221108913422,0.12144428491592407,0.15331415832042694,0.12727299332618713,0.16019397974014282,105.54036402702332
nan,nan,36864,0.05212284465778794,0.14760741591453552,0.15107421576976776,0.1572265625,0.15751953423023224,0.1689453125,0.17377929389476776,0.177978515625,0.19082030653953552,0.165618896484375,68.50982723236083,18,0.00028954918032786885,1000.0,-404.57133181026734,2,-0.0356068484383286,12.629730013012885,0.10325583070516586,0.11745616793632507,0.0908161923289299,0.11866969615221024,0.11747123301029205,0.1586485654115677,0.12846507132053375,0.16521725058555603,110.02677774429321
nan,nan,38912,0.04070208073680988,0.11054687201976776,0.11772461235523224,0.11684570461511612,0.12216796725988388,0.12167968600988388,0.13134765625,0.14409179985523224,0.14301757514476776,0.125927734375,68.623992228508,19,0.0002889344262295082,1000.0,-352.3333664335072,2,-0.035857505924650465,21.09035596549511,0.10218429565429688,0.11785167455673218,0.09003609418869019,0.115999236702919,0.11658395081758499,0.1588076800107956,0.1304498314857483,0.16808725893497467,114.52502775192261
nan,nan,40960,0.046710619993609724,0.13271483778953552,0.14179687201976776,0.14042969048023224,0.14677734673023224,0.14033202826976776,0.16313476860523224,0.157958984375,0.15771484375,0.147607421875,68.4089528799057,20,0.00028831967213114755,1000.0,-499.15719488905233,2,-0.03781940740154823,15.180219227075577,0.09786328673362732,0.11492211371660233,0.08724040538072586,0.11448389291763306,0.11408399045467377,0.16621889173984528,0.13057371973991394,0.17461363971233368,119.6040198802948
-282.5554791078608,90.9671284015618,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127.48552966117859
nan,nan,43008,0.05304242521488049,0.15517577528953552,0.16171875596046448,0.15673828125,0.16245117783546448,0.157470703125,0.17397460341453552,0.17475585639476776,0.18891601264476776,0.166400146484375,68.59972975254058,21,0.00028770491803278684,1000.0,-364.8236095194879,3,-0.03572187918616691,16.693839639425278,0.09651259332895279,0.11211329698562622,0.08480332791805267,0.11112850904464722,0.11257685720920563,0.16859807074069977,0.12803983688354492,0.18622754514217377,131.02445101737976
nan,nan,45056,0.046989747483894465,0.13300780951976776,0.13671875,0.144775390625,0.14121094346046448,0.14785155653953552,0.1533203125,0.16767577826976776,0.17207030951976776,0.149578857421875,68.46501958370209,22,0.0002870901639344262,1000.0,-405.5866405329926,2,-0.03881010377081111,15.813277105987073,0.09400048851966858,0.10930922627449036,0.08365500718355179,0.10961554199457169,0.11039133369922638,0.17326542735099792,0.12744955718517303,0.1923135221004486,134.78983187675476
nan,nan,47104,0.04740425248419342,0.13496093451976776,0.13427734375,0.14033202826976776,0.14311523735523224,0.15024414658546448,0.15957030653953552,0.169921875,0.17690429091453552,0.151165771484375,68.31348538398743,23,0.00028647540983606554,1000.0,-370.9294402951574,2,-0.041537543170852585,18.8600925847888,0.09333567321300507,0.10730388015508652,0.08151111751794815,0.10713638365268707,0.11018466204404831,0.176100954413414,0.12544740736484528,0.198979914188385,138.2258927822113
nan,nan,49152,0.053014814969719735,0.153076171875,0.154052734375,0.15976563096046448,0.16064453125,0.16611328721046448,0.179443359375,0.17851562798023224,0.18745116889476776,0.1673828125,68.58731343746186,24,0.0002858606557377049,1000.0,-372.9356875630312,2,-0.0389893161773216,15.122660979628563,0.09048517793416977,0.10463910549879074,0.07969995588064194,0.10563329607248306,0.10816634446382523,0.1805950254201889,0.1229439377784729,0.20783713459968567,141.54565978050232
nan,nan,51200,0.06472002716182032,0.17524413764476776,0.17475585639476776,0.17910155653953552,0.18730469048023224,0.19858399033546448,0.220947265625,0.21611328423023224,0.23159179091453552,0.197955322265625,68.73146855831146,25,0.00028524590163934424,1000.0,-305.97597640183403,2,-0.03958460323920008,11.385936352610589,0.08564502745866776,0.10144474357366562,0.07355114817619324,0.102126844227314,0.10427774488925934,0.18861837685108185,0.1193331703543663,0.22500303387641907,144.85089468955994
-238.39885248147624,73.86881244466223,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,152.67967581748962
nan,nan,53248,0.07716889594994428,0.20737305283546448,0.20551757514476776,0.206298828125,0.22314453125,0.22749023139476776,0.2559570372104645,0.25922852754592896,0.2679687440395355,0.231622314453125,68.74125878810882,26,0.0002846311475409836,1000.0,-305.7237918848308,2,-0.03842663442337653,9.284550277143717,0.0799427479505539,0.09636888653039932,0.06851265579462051,0.09529867023229599,0.09916781634092331,0.19651520252227783,0.11620549857616425,0.2479885071516037,156.0073049068451
nan,nan,55296,0.05463668065858655,0.159423828125,0.15571288764476776,0.14633789658546448,0.15341797471046448,0.18149414658546448,0.19541016221046448,0.19184570014476776,0.19990234076976776,0.172943115234375,68.52266383171082,27,0.00028401639344262294,1000.0,-325.0177625716667,2,-0.04290761779411696,10.717783078551292,0.0770353302359581,0.0918995812535286,0.06482143700122833,0.09078828245401382,0.09426507353782654,0.20888611674308777,0.1125299260020256,0.25977423787117004,159.4676148891449
nan,nan,57344,0.07804278731528029,0.20537109673023224,0.20786133408546448,0.206298828125,0.223388671875,0.24140624701976776,0.2611328065395355,0.26542967557907104,0.2782226502895355,0.236138916015625,68.7961520910263,28,0.0002834016393442623,1000.0,-286.7738874313417,2,-0.039512535094399934,7.675209487229585,0.0711032822728157,0.0859346017241478,0.06038733199238777,0.08579423278570175,0.08647001534700394,0.2227076292037964,0.10427705198526382,0.28332585096359253,163.20544362068176
nan,nan,59392,0.07110149063810241,0.19746093451976776,0.19721679389476776,0.19448241591453552,0.21108397841453552,0.20688477158546448,0.22744140028953552,0.23291015625,0.24248047173023224,0.2137451171875,68.87391123771667,29,0.00028278688524590163,1000.0,-271.0856041267968,2,-0.044981218362227085,8.714770478010177,0.06698768585920334,0.08063541352748871,0.05635106936097145,0.08031126111745834,0.08165237307548523,0.2320067286491394,0.0972055122256279,0.3048500120639801,166.7288670539856
nan,nan,61440,0.04275185627011524,0.110595703125,0.11845703423023224,0.12314452975988388,0.12031249701976776,0.12631836533546448,0.15200194716453552,0.15346679091453552,0.17983397841453552,0.135516357421875,68.35312695503235,30,0.00028217213114754093,1000.0,-361.4833668338322,2,-0.0498867643167614,15.344316893815995,0.06522782146930695,0.07715164124965668,0.05440985783934593,0.07770263403654099,0.07914122939109802,0.2368445247411728,0.09356135129928589,0.31596094369888306,170.0085780620575
-231.70705867022758,91.13816686629087,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,178.04811692237854
nan,nan,63488,0.06477603733292199,0.159423828125,0.170654296875,0.17548827826976776,0.17543944716453552,0.19057616591453552,0.22099609673023224,0.24072265625,0.25849610567092896,0.198974609375,68.70111150741577,31,0.0002815573770491803,1000.0,-246.28634437537488,2,-0.05313465963990893,11.255821044743062,0.061829209327697754,0.07237221300601959,0.05053839087486267,0.07367034256458282,0.07422595471143723,0.23967251181602478,0.08902658522129059,0.33866479992866516,181.4576759338379
nan,nan,65536,0.0680540751953231,0.17304687201976776,0.178955078125,0.19277343153953552,0.20224609971046448,0.19960936903953552,0.23237304389476776,0.240966796875,0.267822265625,0.21097412109375,68.56060898303986,32,0.0002809426229508196,1000.0,-325.1841607305671,2,-0.052663570537697525,9.71763672530651,0.05754243955016136,0.06737799197435379,0.04659736156463623,0.06915612518787384,0.06900399178266525,0.24442824721336365,0.08289088308811188,0.3630029261112213,186.151447057724
nan,nan,67584,0.058454952131069146,0.14638671278953552,0.14555664360523224,0.15488281846046448,0.16552734375,0.17744140326976776,0.20839843153953552,0.20966796576976776,0.23393554985523224,0.180224609375,68.6332459449768,33,0.00028032786885245903,1000.0,-287.8444173037726,2,-0.05375760838505812,11.42437851279974,0.054759521037340164,0.0644712895154953,0.04449203610420227,0.06528694182634354,0.06578368693590164,0.24540774524211884,0.07867704331874847,0.3811217248439789,190.16609573364258
nan,nan,69632,0.05496596827251778,0.12592773139476776,0.15629883110523224,0.15463867783546448,0.15195313096046448,0.17246094346046448,0.18886718153953552,0.19965820014476776,0.22797851264476776,0.172222900390625,68.55664222240448,34,0.0002797131147540983,1000.0,-408.60238359368304,2,-0.056702644750475886,14.840706336498261,0.05260125547647476,0.06202102079987526,0.04265053570270538,0.06266718357801437,0.06264029443264008,0.24560022354125977,0.07603779435157776,0.3957817256450653,195.00324773788452
nan,nan,71680,0.06844820236146916,0.17426757514476776,0.18266601860523224,0.17875976860523224,0.19316406548023224,0.19970703125,0.23588867485523224,0.23247070610523224,0.2744140625,0.208917236328125,68.6502827167511,35,0.00027909836065573767,1000.0,-262.0430596708992,2,-0.05509531103016343,12.317736919224263,0.049297723919153214,0.0578596405684948,0.04031601920723915,0.0587531216442585,0.05878084525465965,0.24133199453353882,0.07122810184955597,0.422432541847229,199.0948588848114
-217.1970644977983,50.32025701034723,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,209.3039698600769
nan,nan,73728,0.08543878257696633,0.20634765923023224,0.21547850966453552,0.22465820610523224,0.223388671875,0.23598632216453552,0.273681640625,0.2813476622104645,0.334716796875,0.24945068359375,68.84006233215332,36,0.000278483606557377,1000.0,-266.8734955066185,2,-0.059003644611220804,9.366534066200256,0.04564327001571655,0.05366933345794678,0.0378386415541172,0.05419411510229111,0.053768809884786606,0.23335154354572296,0.06527765095233917,0.4562566578388214,214.03210186958313
nan,nan,75776,0.08212047161614464,0.20390625298023224,0.21435546875,0.21044921875,0.21352538466453552,0.23115234076976776,0.26469725370407104,0.2654785215854645,0.3053222596645355,0.23861083984375,68.70072593688965,37,0.00027786885245901637,1000.0,-309.78376288740037,2,-0.06005070845130831,9.661798770725728,0.04223576560616493,0.049783866852521896,0.03542352840304375,0.05021210387349129,0.049584101885557175,0.22498264908790588,0.05959126725792885,0.488186776638031,218.27955770492554
nan,nan,77824,0.08332405409018975,0.20869140326976776,0.2119140625,0.21699218451976776,0.20781250298023224,0.22446289658546448,0.2657226622104645,0.2708984315395355,0.3155273497104645,0.240252685546875,68.69342346191407,38,0.0002772540983606557,1000.0,-347.73083129272004,2,-0.061789365907316096,11.767920384556055,0.03909485042095184,0.04605541378259659,0.03307738155126572,0.04708109050989151,0.04626613110303879,0.21431151032447815,0.05502677336335182,0.5190868973731995,222.69680786132812
nan,nan,79872,0.051824489268256,0.12861327826976776,0.14130859076976776,0.13105468451976776,0.14892578125,0.15664061903953552,0.18442383408546448,0.18354491889476776,0.21347656846046448,0.16099853515625,68.41553530693054,39,0.00027663934426229507,1000.0,-252.0138863408083,2,-0.06599290211088374,20.593244707584383,0.03785752132534981,0.04442709684371948,0.031912077218294144,0.045402128249406815,0.04469674080610275,0.20804229378700256,0.05311374366283417,0.5345483422279358,227.77116799354553
nan,nan,81920,0.13820472243096446,0.28662109375,0.29638671875,0.29389649629592896,0.2979492247104645,0.32416993379592896,0.3426269590854645,0.3734374940395355,0.4046874940395355,0.327471923828125,69.32265117168427,40,0.0002760245901639344,1000.0,-260.68343945677316,2,-0.05351615703839343,9.759882294386625,0.034662649035453796,0.040932852774858475,0.029128706082701683,0.04121715947985649,0.040843039751052856,0.18906068801879883,0.04824354499578476,0.5759113430976868,232.65877175331116
-117.841168017093,59.5261305000993,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,241.66048789024353
nan,nan,83968,0.08873441631840251,0.21108397841453552,0.21904297173023224,0.22866210341453552,0.2275390625,0.24404296278953552,0.2705078125,0.2899414002895355,0.3456054627895355,0.25455322265625,68.88702552318573,41,0.00027540983606557377,1000.0,-235.54228051811606,2,-0.07981259871157817,11.411392052471637,0.031873732805252075,0.03801354393362999,0.026724528521299362,0.03783295676112175,0.03781475871801376,0.17320208251476288,0.04442960396409035,0.6101088523864746,246.46744585037231
nan,nan,86016,0.0863634920311597,0.20576171576976776,0.216552734375,0.21206054091453552,0.22275391221046448,0.23486328125,0.2706542909145355,0.29345703125,0.3436035215854645,0.24996337890625,68.73651969432831,42,0.0002747950819672131,1000.0,-263.41353763494936,3,-0.0781170092523098,14.414426071941852,0.02987811341881752,0.035483039915561676,0.02486659400165081,0.03547319024801254,0.035323768854141235,0.15988898277282715,0.04140588268637657,0.6376802921295166,250.13618302345276
nan,nan,88064,0.07912178265542025,0.19384765625,0.197265625,0.21547850966453552,0.20937499403953552,0.21938475966453552,0.24580077826976776,0.26958006620407104,0.3223632872104645,0.234136962890625,68.99582862854004,43,0.0002741803278688524,1000.0,-212.45380195674417,2,-0.08038093537325039,13.73205024600029,0.028267918154597282,0.03336486965417862,0.02349984645843506,0.033628858625888824,0.03345075622200966,0.14938300848007202,0.03890329226851463,0.6595014333724976,256.07065081596375
nan,nan,90112,0.1095369613620278,0.24711914360523224,0.2584472596645355,0.258544921875,0.26811522245407104,0.26997071504592896,0.30488282442092896,0.3340820372104645,0.39306640625,0.291778564453125,68.92211339473724,44,0.00027356557377049176,1000.0,-224.48890258754068,2,-0.07771543853741605,10.756797856092453,0.02590724639594555,0.03046654537320137,0.021256519481539726,0.030717790126800537,0.030523691326379776,0.13447634875774384,0.03553785756230354,0.6911139488220215,261.7879738807678
-157.21745042525203,88.57322621407175,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.8198857307434
nan,nan,92160,0.10502994602247781,0.23662109673023224,0.24921874701976776,0.2500976622104645,0.25810545682907104,0.265869140625,0.29741209745407104,0.3304687440395355,0.385498046875,0.284161376953125,68.90760083198548,45,0.0002729508196721311,1000.0,-209.3081561784095,2,-0.08584717722551431,9.682074464857578,0.02323804423213005,0.02726149745285511,0.019260160624980927,0.027793681249022484,0.027598576620221138,0.11879672855138779,0.031967468559741974,0.7240838408470154,275.47279691696167
nan,nan,94208,0.11117839768812701,0.25566405057907104,0.26318359375,0.259521484375,0.2654785215854645,0.283203125,0.30205076932907104,0.3443847596645355,0.3914550840854645,0.29561767578125,69.04341127872468,46,0.00027233606557377046,1000.0,-227.2382962897405,2,-0.08197229910292662,10.878306812793017,0.021481087431311607,0.025183068588376045,0.01773006282746792,0.025535842403769493,0.025273967534303665,0.1085299476981163,0.02915894240140915,0.7471070289611816,280.8495419025421
nan,nan,96256,0.11294716140801028,0.2500976622104645,0.2691894471645355,0.26372069120407104,0.2737793028354645,0.2867675721645355,0.30620115995407104,0.3426269590854645,0.39580076932907104,0.29852294921875,69.22729213237763,47,0.0002717213114754098,1000.0,-234.0018682525859,2,-0.08360936356766616,10.208489882946015,0.01963609829545021,0.023128429427742958,0.0161944217979908,0.023268084973096848,0.023137783631682396,0.09836503118276596,0.026567310094833374,0.7697028517723083,286.02824878692627
nan,nan,98304,0.12169782343626138,0.26176756620407104,0.27099609375,0.26362305879592896,0.2679687440395355,0.292236328125,0.322509765625,0.3519531190395355,0.3858886659145355,0.302117919921875,69.09119029045105,48,0.00027110655737704915,1000.0,-190.36074812490816,2,-0.07959840102703311,11.918427243828773,0.018269123509526253,0.021357065066695213,0.015068446286022663,0.02170550264418125,0.021260228008031845,0.09038516134023666,0.024554282426834106,0.7874001264572144,291.18958377838135
nan,nan,100352,0.10386716847860952,0.24272461235523224,0.25214844942092896,0.2564453184604645,0.2550292909145355,0.27460938692092896,0.3009277284145355,0.3158203065395355,0.39018553495407104,0.285986328125,69.03041024208069,49,0.0002704918032786885,1000.0,-294.29906420546524,2,-0.09383458477386739,10.886241589486598,0.016843115910887718,0.01957898586988449,0.013922279700636864,0.01979699730873108,0.019456546753644943,0.08188257366418839,0.02255065180361271,0.8059688210487366,295.375638961792
-58.6962394851984,62.875081139567364,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,304.918025970459
nan,nan,102400,0.15442345215487877,0.30859375,0.324462890625,0.3245605528354645,0.31791990995407104,0.33476561307907104,0.37187498807907104,0.3980468809604645,0.46000975370407104,0.355029296875,69.67163970470429,50,0.00026987704918032785,1000.0,-250.03427801479836,2,-0.0844900102703832,7.8856984540820125,0.015120637603104115,0.017559310421347618,0.012661985121667385,0.01790606416761875,0.01748121902346611,0.07268356531858444,0.02029893733561039,0.8262882232666016,310.79920196533203
nan,nan,104448,0.11422542989348586,0.2598632872104645,0.27885740995407104,0.281005859375,0.26093751192092896,0.28461915254592896,0.31108397245407104,0.34672850370407104,0.40522462129592896,0.3035400390625,69.16447854042053,51,0.00026926229508196715,1000.0,-194.80613879732184,2,-0.10240006062667817,8.874915604293346,0.013697147369384766,0.01580287329852581,0.011339593678712845,0.016082068905234337,0.015719350427389145,0.0652228519320488,0.018268395215272903,0.8438677191734314,316.8147737979889
nan,nan,106496,0.08361311303924594,0.20346680283546448,0.22260741889476776,0.20703125,0.21298828721046448,0.24057617783546448,0.254150390625,0.29643553495407104,0.3448730409145355,0.24776611328125,68.77210853099822,52,0.00026864754098360655,1000.0,-238.86745483368554,2,-0.09701317957951687,12.74572809189558,0.012907406315207481,0.014873500913381577,0.010660377331078053,0.015119515359401703,0.014764814637601376,0.06096670776605606,0.01724373549222946,0.8534640073776245,322.5357780456543
nan,nan,108544,0.18805920270388016,0.359375,0.38041990995407104,0.3642578125,0.3570312559604645,0.38349610567092896,0.42011719942092896,0.454833984375,0.4949707090854645,0.401812744140625,69.84245805740356,53,0.0002680327868852459,1000.0,-187.39237984205033,2,-0.08970323515823111,7.700859349966049,0.011089292354881763,0.01287788338959217,0.009214417077600956,0.013017598539590836,0.01281758863478899,0.05217362567782402,0.014899699948728085,0.8739098906517029,326.9967589378357
nan,nan,110592,0.11983366594213293,0.2679199278354645,0.277099609375,0.2618164122104645,0.27094727754592896,0.293212890625,0.3248046934604645,0.356201171875,0.4205078184604645,0.309063720703125,69.21296355724334,54,0.00026741803278688525,1000.0,-161.9486252791798,2,-0.10321987055067439,7.315899512171745,0.010051339864730835,0.011655377224087715,0.008347026072442532,0.011804762296378613,0.011647149920463562,0.04674232751131058,0.013340863399207592,0.886411190032959,331.3548400402069
-100.92409896870011,64.18268907008795,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,340.6961419582367
