eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
,,2048,0.011897305364254863,0.176611328125,68.20125827789306,1,0.0003,16.647540983606557,12.49284755525814,122,-0.023097498696006368,12.446588961780071,5.771882057189941
,,4096,0.017859990714350717,0.272265625,68.07667739391327,2,0.0002993852459016393,19.40566037735849,15.14742842818439,106,-0.035086681236862205,21.14755710065365,11.686053037643433
,,6144,0.013032402854878455,0.1876953125,68.05593011379241,3,0.00029877049180327867,30.134328358208954,38.34855274273035,67,-0.030575732659781352,73.87001543045044,17.71221923828125
,,8192,0.013137210501008667,0.191796875,68.13277871608734,4,0.000298155737704918,34.25,49.22020097864394,60,-0.03338180783030111,102.3866888999939,23.807262897491455
,,10240,0.010624264599755406,0.144873046875,67.99332897663116,5,0.00029754098360655737,50.875,84.01513563036565,40,-0.027479348314227537,114.23685219287873,29.86567211151123
75.79742797489482,11.648396250914319,10240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.3916232585907
nan,nan,12288,0.00948845995881129,0.133349609375,67.86220877170562,6,0.0002969262295081967,58.857142857142854,106.4172713385153,35,-0.02607662907394115,104.22155774831772,36.45643901824951
nan,nan,14336,0.010913009557407349,0.149609375,68.15571851730347,7,0.00029631147540983607,63.34375,120.37186064148565,32,-0.028447301738196984,126.12308497428894,42.560487270355225
nan,nan,16384,0.010508938625571318,0.144482421875,68.1278376340866,8,0.00029569672131147536,78.8076923076923,156.30964320275893,26,-0.02588324086391367,87.59539448022842,48.61274433135986
nan,nan,18432,0.009487765151425265,0.1376953125,68.27192189693451,9,0.0002950819672131147,80.26923076923077,163.46944860584148,26,-0.0244334408416762,97.87575931549073,54.622411012649536
nan,nan,20480,0.011722906137583778,0.157958984375,68.06015048027038,10,0.00029446721311475406,86.95652173913044,178.02279376703163,23,-0.02715920003829524,79.78158174753189,61.03044414520264
213.04180592155768,4.235228744670338,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62.25892615318298
