eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,45056,0.1592612134394585,0.5667480230331421,0.567675769329071,0.14760741591453552,0.10888671875,0.09965820610523224,0.08979491889476776,0.09038086235523224,0.10395507514476776,0.561767578125,0.539111316204071,0.5386718511581421,0.48627930879592896,0.4161621034145355,0.3616699278354645,0.263427734375,0.20673827826976776,0.321783447265625,0.5616508228704333,12.34066132903099,1.0,138.7381956577301,22,0.0002870901639344262,1000.0,-658.944615327973,2,-0.49363370835781095,18.45829357355833,173.6978998184204
nan,nan,47104,0.1415168824220018,0.56201171875,0.537548840045929,0.15717773139476776,0.13593749701976776,0.13017578423023224,0.13847656548023224,0.14829102158546448,0.18125000596046448,0.557812511920929,0.552050769329071,0.5074707269668579,0.4903808534145355,0.427490234375,0.3427734375,0.2529296875,0.19160155951976776,0.332086181640625,0.4608972407877445,15.672007040679455,1.0,138.25172290802,23,0.00028647540983606554,1000.0,-638.7365922020559,2,-0.4396888067480177,14.341467399150133,179.37624287605286
nan,nan,49152,0.14951924717861403,0.576904296875,0.5675293207168579,0.15605469048023224,0.147216796875,0.14589843153953552,0.15366211533546448,0.17055663466453552,0.20810547471046448,0.553906261920929,0.542187511920929,0.5337890386581421,0.47578126192092896,0.4314941465854645,0.3453125059604645,0.22490234673023224,0.18232421576976776,0.3384765625,0.47520850459113717,11.885966464877129,1.0,138.36091690063478,24,0.0002858606557377049,1000.0,-658.7700297005472,2,-0.44841574458405375,17.87479716539383,185.16773772239685
nan,nan,51200,0.19455801285803317,0.6692870855331421,0.646923840045929,0.15253905951976776,0.14013671875,0.124755859375,0.13100585341453552,0.14350585639476776,0.16953125596046448,0.6298828125,0.599560558795929,0.591748058795929,0.5650879144668579,0.4784179627895355,0.36176759004592896,0.248046875,0.18320313096046448,0.3647125244140625,0.5162897150032222,15.570412576198578,1.0,139.1050916194916,25,0.00028524590163934424,1000.0,-427.2016297714123,2,-0.5076625436544419,10.134285558760165,190.98342776298523
-602.1786414819773,12.679569890986008,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,202.6320459842682
nan,nan,53248,0.1533605055636144,0.589062511920929,0.5799804925918579,0.13457031548023224,0.12851563096046448,0.12783202528953552,0.134521484375,0.15644530951976776,0.19091796875,0.5704590082168579,0.5716797113418579,0.560742199420929,0.548876941204071,0.4603515565395355,0.344970703125,0.22802734375,0.1611328125,0.34300537109375,0.4941004660911858,17.696429228782655,1.0,138.8112542629242,26,0.0002846311475409836,1000.0,-636.8730907237853,2,-0.47852991153486074,11.100157053768635,208.24172687530518
nan,nan,55296,0.16412138252635486,0.5692383050918579,0.6023925542831421,0.14628906548023224,0.12885741889476776,0.12954100966453552,0.14272460341453552,0.17607422173023224,0.20527343451976776,0.586962878704071,0.580615222454071,0.561474621295929,0.513476550579071,0.4365234375,0.3284668028354645,0.24604491889476776,0.18911132216453552,0.346441650390625,0.5036366104148329,20.83133310973644,1.0,138.55159673690795,27,0.00028401639344262294,1000.0,-645.4981761629008,2,-0.4930576244369149,12.05363730750978,213.85317397117615
nan,nan,57344,0.15168062385637313,0.549609363079071,0.599853515625,0.14018554985523224,0.11567382514476776,0.11459960788488388,0.123046875,0.15654297173023224,0.21000976860523224,0.602343738079071,0.5796874761581421,0.5589843988418579,0.512158215045929,0.4300293028354645,0.34282225370407104,0.2579101622104645,0.18583984673023224,0.3424560546875,0.5438580427318811,28.28951470553875,1.0,138.5522168636322,28,0.0002834016393442623,1000.0,-617.5795693625189,2,-0.5329678168520331,11.080637222994119,219.60019183158875
nan,nan,59392,0.16209646752104162,0.599853515625,0.6009765863418579,0.15751953423023224,0.12119140475988388,0.11689452826976776,0.12285156548023224,0.14697265625,0.17241211235523224,0.6197265386581421,0.602587878704071,0.579296886920929,0.5228515863418579,0.43583983182907104,0.34062498807907104,0.2557617127895355,0.19252929091453552,0.3492431640625,0.5396959342062473,21.93456999361515,1.0,139.0498064994812,29,0.00028278688524590163,1000.0,-596.1074777456329,2,-0.5607250213623047,11.523948564287275,225.3659257888794
nan,nan,61440,0.17648817932786187,0.5931152105331421,0.6124511957168579,0.1669921875,0.143798828125,0.13789062201976776,0.1376953125,0.16684570908546448,0.20644530653953552,0.6039062738418579,0.609570324420929,0.5775390863418579,0.5376952886581421,0.47294920682907104,0.3602539002895355,0.25175780057907104,0.18906250596046448,0.360498046875,0.5278070894069969,26.85176937878132,1.0,139.40138754844665,30,0.00028217213114754093,1000.0,-573.3161411108267,2,-0.5366771408356726,11.451369629241526,231.1665699481964
-529.2130988922065,4.810137902505236,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,242.80401873588562
nan,nan,63488,0.18660901397233828,0.582763671875,0.611376941204071,0.15971679985523224,0.13100585341453552,0.11821289360523224,0.12978515028953552,0.14960937201976776,0.17202147841453552,0.622607409954071,0.6300293207168579,0.6053222417831421,0.5665038824081421,0.498291015625,0.36640626192092896,0.2779296934604645,0.20908203721046448,0.36441650390625,0.5604356408119202,27.437449327111246,1.0,139.17108268737792,31,0.0002815573770491803,1000.0,-545.3811203023624,2,-0.5330665270797909,11.303454239107669,248.48805594444275
nan,nan,65536,0.1697686764819082,0.6575683355331421,0.644824206829071,0.16445311903953552,0.12890625,0.10288085788488388,0.10166015475988388,0.111572265625,0.142333984375,0.62890625,0.600341796875,0.556884765625,0.5087890625,0.43647462129592896,0.33549803495407104,0.24692383408546448,0.17836913466453552,0.346649169921875,0.5509748189710081,27.726510995626448,1.0,138.94864168167115,32,0.0002809426229508196,1000.0,-581.0571984685316,2,-0.5374108730815351,11.694385482929647,254.31595587730408
nan,nan,67584,0.3218446018101531,0.6817382574081421,0.669189453125,0.15253905951976776,0.12368164211511612,0.10502929985523224,0.0810546875,0.087158203125,0.09902343899011612,0.6332031488418579,0.600878894329071,0.585742175579071,0.5272461175918579,0.44580078125,0.3577636778354645,0.24697265028953552,0.185546875,0.3489105224609375,0.5565830162726343,22.19868821799755,1.0,141.6503704547882,33,0.00028032786885245903,1000.0,-721.2448672821945,2,-0.5595741515047848,14.157015312090516,260.07054376602173
nan,nan,69632,0.1556587598983242,0.6353515386581421,0.614550769329071,0.14780274033546448,0.13408203423023224,0.11411132663488388,0.0908203125,0.09248046576976776,0.09877929836511612,0.599658191204071,0.5652831792831421,0.5376952886581421,0.499267578125,0.39384764432907104,0.3006347715854645,0.22758789360523224,0.16914062201976776,0.326318359375,0.5255099344067276,19.51518622338772,1.0,138.44788880348204,34,0.0002797131147540983,1000.0,-576.8960496436587,2,-0.5504969682544469,12.894604208320379,265.9204258918762
nan,nan,71680,0.2269333011832714,0.712890625,0.700927734375,0.12192382663488388,0.11489257961511612,0.10322265326976776,0.10078124701976776,0.10004882514476776,0.10991211235523224,0.658935546875,0.602978527545929,0.5423828363418579,0.47075194120407104,0.3562988340854645,0.23295898735523224,0.16416016221046448,0.13642577826976776,0.32684326171875,0.5304683830589056,14.313720840215684,1.0,139.6866940975189,35,0.00027909836065573767,1000.0,-546.8775188328104,2,-0.5394947420340032,20.428303901851177,271.7114999294281
-555.2688372996126,6.600489519539902,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,283.32854866981506
nan,nan,73728,0.17834084758760582,0.6475585699081421,0.671093761920929,0.12885741889476776,0.11874999850988388,0.09902343899011612,0.08964844048023224,0.08974609524011612,0.10703124850988388,0.611083984375,0.563281238079071,0.5181640386581421,0.473388671875,0.40424805879592896,0.32060545682907104,0.21772460639476776,0.15107421576976776,0.3257049560546875,0.5049736365675926,17.99014499783516,1.0,139.06808733940125,36,0.000278483606557377,1000.0,-652.2289978732617,2,-0.47685262020677327,15.005838221311569,289.26864981651306
nan,nan,75776,0.2100527719496313,0.7647460699081421,0.736865222454071,0.12617187201976776,0.11464843899011612,0.090087890625,0.080322265625,0.08076171576976776,0.10415039211511612,0.6559082269668579,0.5741211175918579,0.5293945074081421,0.4754394590854645,0.389892578125,0.2891601622104645,0.21538086235523224,0.16191406548023224,0.336810302734375,0.5217558536678553,28.042668014764786,1.0,139.4985577583313,37,0.00027786885245901637,1000.0,-595.9498767868356,2,-0.5345685007050633,13.72511143926531,295.1494379043579
nan,nan,77824,0.21828823147516233,0.712695300579071,0.6736816167831421,0.15883788466453552,0.12763671576976776,0.09736327826976776,0.09184570610523224,0.09956054389476776,0.12685546278953552,0.6012207269668579,0.5775390863418579,0.557373046875,0.531494140625,0.4598632752895355,0.3404296934604645,0.255859375,0.20698241889476776,0.351202392578125,0.49889800054952504,27.14572079181671,1.0,139.80981030464173,38,0.0002772540983606557,1000.0,-589.5236317387166,2,-0.48585680723190305,13.648329370189458,301.0011887550354
nan,nan,79872,0.1212268434890575,0.5906738042831421,0.5138183832168579,0.15156249701976776,0.11674804985523224,0.11113281548023224,0.10708007961511612,0.11762695014476776,0.14165039360523224,0.470703125,0.4701171815395355,0.4716796875,0.49116212129592896,0.4571289122104645,0.36967772245407104,0.2711425721645355,0.1953125,0.3154510498046875,0.4988276854157448,26.367581418156625,1.0,138.06442608833314,39,0.00027663934426229507,1000.0,-587.3281174666809,2,-0.46878832038491963,13.209769378509373,306.8112847805023
nan,nan,81920,0.1508634079942567,0.5752929449081421,0.5550292730331421,0.14912109076976776,0.10664062201976776,0.08989258110523224,0.088623046875,0.091796875,0.11469726264476776,0.5662597417831421,0.563037097454071,0.585009753704071,0.563916027545929,0.4915527403354645,0.389892578125,0.2647460997104645,0.1904296875,0.33662109375,0.5485335011966527,29.63180908560753,1.0,138.75218181610109,40,0.0002760245901639344,1000.0,-595.7894404131182,2,-0.5401108715683222,13.079005512595177,312.35798382759094
-596.0671732580929,1.7975571879805303,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,323.9487588405609
nan,nan,83968,0.1434177096292842,0.58544921875,0.547900378704071,0.13041992485523224,0.09785155951976776,0.08505859225988388,0.08193359524011612,0.10161133110523224,0.12744140625,0.550097644329071,0.554248034954071,0.55859375,0.543408215045929,0.4736328125,0.38579100370407104,0.28129881620407104,0.20180663466453552,0.331658935546875,0.5464118737727404,29.020158126950264,1.0,138.59394545555114,41,0.00027540983606557377,1000.0,-596.3319635418294,2,-0.5107130853459239,12.945478522218764,329.92024970054626
nan,nan,86016,0.14237776107038372,0.57080078125,0.527636706829071,0.13203124701976776,0.11757812649011612,0.1083984375,0.11240234225988388,0.12729492783546448,0.16215820610523224,0.526123046875,0.517578125,0.564648449420929,0.5459960699081421,0.47260743379592896,0.3773437440395355,0.2607421875,0.17412109673023224,0.33109130859375,0.5104052129201591,22.962678225338458,1.0,138.09230093955995,42,0.0002747950819672131,1000.0,-596.8302228630213,3,-0.46749092591926455,18.703307113610208,335.81093192100525
nan,nan,88064,0.15611039320938289,0.574755847454071,0.5652831792831421,0.15107421576976776,0.10024414211511612,0.09072265774011612,0.10141601413488388,0.13491210341453552,0.17348632216453552,0.564208984375,0.5975097417831421,0.604687511920929,0.5860840082168579,0.479248046875,0.36328125,0.26508790254592896,0.19296875596046448,0.3465606689453125,0.5315947932191193,28.335443618893624,1.0,138.78715176582335,43,0.0002741803278688524,1000.0,-623.3577978618343,2,-0.5255758223123849,13.025845579989255,341.59737277030945
nan,nan,90112,0.1785671760815603,0.5650390386581421,0.577832043170929,0.15668945014476776,0.12924805283546448,0.11606445163488388,0.12968750298023224,0.15166015923023224,0.190185546875,0.603271484375,0.613085925579071,0.61962890625,0.5643066167831421,0.4571777284145355,0.323974609375,0.23574218153953552,0.19887694716453552,0.3520294189453125,0.5268013493157924,20.511634039878846,1.0,139.30488533973693,44,0.00027356557377049176,1000.0,-849.9442475476553,2,-0.4735975687392056,16.717113947495818,347.1733717918396
-524.7499145280761,10.634088791856227,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,358.9168028831482
nan,nan,92160,0.17287550445380476,0.581494152545929,0.573681652545929,0.13120117783546448,0.10366211086511612,0.101806640625,0.12998047471046448,0.1435546875,0.17973633110523224,0.5780273675918579,0.5966796875,0.6146484613418579,0.566699206829071,0.4883789122104645,0.3494628965854645,0.217529296875,0.16411133110523224,0.3450408935546875,0.5091633854433895,14.691983467340469,1.0,139.110400390625,45,0.0002729508196721311,1000.0,-530.7325943888058,2,-0.44740802943706515,16.518296349048615,364.8739159107208
nan,nan,94208,0.18746122102456866,0.577441394329071,0.5569823980331421,0.12910155951976776,0.10854492336511612,0.10312499850988388,0.11245117336511612,0.1337890625,0.16157226264476776,0.593798816204071,0.607226550579071,0.628662109375,0.620361328125,0.520214855670929,0.36748045682907104,0.23823241889476776,0.16669921576976776,0.351605224609375,0.5380198473110795,17.358325573801995,1.0,139.44043097496032,46,0.00027233606557377046,1000.0,-514.4704290318518,2,-0.47209301656112074,12.647010653465987,370.86610770225525
nan,nan,96256,0.1856135996757075,0.596923828125,0.6075195074081421,0.13134765625,0.13295897841453552,0.13950195908546448,0.16079100966453552,0.19819335639476776,0.23681640625,0.603271484375,0.615527331829071,0.6258300542831421,0.5867675542831421,0.45781248807907104,0.3365722596645355,0.22314453125,0.15556640923023224,0.3630340576171875,0.4933052511885762,19.684849181771277,1.0,139.16265473365783,47,0.0002717213114754098,1000.0,-609.7626827292515,2,-0.48375864773988725,12.296993320062757,376.7432208061218
nan,nan,98304,0.21851592724997318,0.6187988519668579,0.655029296875,0.126220703125,0.1337890625,0.15937499701976776,0.19697265326976776,0.23378905653953552,0.28105467557907104,0.6458984613418579,0.657421886920929,0.593457043170929,0.547900378704071,0.4337402284145355,0.3040527403354645,0.18745116889476776,0.14067383110523224,0.3697265625,0.4570279036648571,12.690732534229756,1.0,139.73866472244262,48,0.00027110655737704915,1000.0,-957.5866678764596,2,-0.41134703503921627,24.750195555388927,382.56465196609497
nan,nan,100352,0.16464699424395804,0.5406738519668579,0.543652355670929,0.15419921278953552,0.13706055283546448,0.15571288764476776,0.16240234673023224,0.19765624403953552,0.22602538764476776,0.5672363042831421,0.563183605670929,0.5499023199081421,0.505908191204071,0.4161621034145355,0.32001954317092896,0.23969726264476776,0.18076172471046448,0.341265869140625,0.435237723775208,9.845845375955104,1.0,138.78396120071412,49,0.0002704918032786885,1000.0,-741.0588216784093,2,-0.36214206358417866,37.623497647047046,388.1587378978729
-359.22569852897834,29.515746321619638,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,399.89539790153503
nan,nan,102400,0.18936732062757072,0.551953136920929,0.566845715045929,0.18217773735523224,0.16191406548023224,0.17963866889476776,0.185546875,0.21723632514476776,0.2513671815395355,0.58251953125,0.5838867425918579,0.57177734375,0.4996093809604645,0.42182618379592896,0.31245118379592896,0.2528320252895355,0.2060546875,0.357977294921875,0.45146602457389234,11.139552494883537,1.0,139.16090683937074,50,0.00026987704918032785,1000.0,-264.9135112222457,2,-0.3556736062746495,18.412496660649776,405.96379590034485
