eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
,,2048,0.024880760943779022,0.07329101860523224,0.07294921576976776,0.07236327975988388,0.07436523586511612,0.0732421875,34.14650897979736,0.473443799931556,1,0.0003,1000.0,-454.52685886150084,2,-0.03119706989527913,12.30894314199686,5.080745220184326
,,4096,0.0174128430604469,0.03676757961511612,0.04379882663488388,0.04423828050494194,0.044677734375,0.04237060546875,34.10104808807373,0.4894836885854602,2,0.00023999999999999998,1000.0,-470.7301870172307,2,-0.05198615121771581,21.513543060421945,10.506439208984375
-272.78502249625524,59.755462468117464,4096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.05924391746521
nan,nan,6144,0.020013022192870267,0.054443359375,0.05722656100988388,0.057861328125,0.05800781399011612,0.056884765625,34.13176190853119,0.49683929667808113,3,0.00017999999999999998,1000.0,-391.9579492772434,2,-0.0776927273866022,26.88395929336548,20.00059413909912
nan,nan,8192,0.018089097378833685,0.04433593899011612,0.05336914211511612,0.04609375074505806,0.04477538913488388,0.0471435546875,34.265867030620576,0.5025832053273916,4,0.00011999999999999999,1000.0,-444.44393761150434,2,-0.05473698408313794,26.917011630535125,25.11780023574829
-321.3223115549943,58.98144123773199,8192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.92369818687439
nan,nan,10240,0.013565984107117401,0.02792968787252903,0.0341796875,0.02846679650247097,0.02607421949505806,0.02916259765625,34.05353136062622,0.4993204377125949,5,5.999999999999998e-05,1000.0,-437.6520025754026,2,-0.04856490966194542,24.97151761651039,35.71107196807861
