eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
,,2048,0.1344190604839241,0.0917724609375,34.282395124435425,1,0.0003,1000.0,-473.0056137991439,2,-0.06073381923342822,16.96305511891842,2.2037110328674316
,,4096,0.235091657115845,0.15599365234375,34.26640642881394,2,0.0002993852459016393,1000.0,-414.7645357270127,2,-0.0876169636117993,11.144380368292332,4.192353963851929
,,6144,0.14887262921838557,0.1103759765625,34.12154504060745,3,0.00029877049180327867,1000.0,-368.5186738158289,2,-0.08626592068612808,16.755250862240793,6.072541236877441
,,8192,0.20818791629571934,0.15050048828125,34.30673040151596,4,0.000298155737704918,1000.0,-413.14328567122914,2,-0.09574607210670365,24.20384550690651,8.010240077972412
,,10240,0.49065662690845785,0.2748779296875,34.60255705118179,5,0.00029754098360655737,1000.0,-435.5774893489312,2,-0.09449213826155756,12.74466501325369,10.02749514579773
-334.9106458336486,37.23919999970539,10240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.648162126541138
nan,nan,12288,0.272708677398623,0.2080810546875,34.3533148765564,6,0.0002969262295081967,1000.0,-440.32662770018345,2,-0.11293343869328965,17.34562437236309,15.441509008407593
nan,nan,14336,0.34832014913263265,0.23187255859375,34.52302782535553,7,0.00029631147540983607,1000.0,-413.96906315074534,2,-0.12350623027014081,15.992687645554543,17.375737190246582
nan,nan,16384,0.26575387450284327,0.18447265625,34.19332044124603,8,0.00029569672131147536,1000.0,-272.8163133860778,2,-0.11456384359917138,19.812657117843628,19.28895115852356
nan,nan,18432,0.7164246286643902,0.35938720703125,34.78023257255554,9,0.0002950819672131147,1000.0,-452.04465739922784,2,-0.12873654538416304,10.941576163470746,21.32220697402954
nan,nan,20480,0.4415710094181122,0.27403564453125,34.49784244298935,10,0.00029446721311475406,1000.0,-435.21941253355317,2,-0.11319435155164684,14.292109902203084,23.359596967697144
-280.9892987671377,136.78008810153588,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.13974404335022
nan,nan,22528,0.23306431435921696,0.1674072265625,34.208357095718384,11,0.0002938524590163934,1000.0,-478.18991576344007,2,-0.11026485824986594,34.303953936696054,29.026594161987305
nan,nan,24576,0.41534018937381917,0.2588134765625,34.502521622180936,12,0.00029323770491803276,1000.0,-511.04633841674854,2,-0.13937301810947247,16.82833060324192,30.86113214492798
nan,nan,26624,0.41131098722398746,0.25799560546875,34.532493758201596,13,0.0002926229508196721,1000.0,-528.6987914485453,2,-0.1299398749280954,16.99737016558647,32.71855115890503
nan,nan,28672,0.5021186443103943,0.30499267578125,34.50677448511124,14,0.00029200819672131145,1000.0,-528.2828688305344,2,-0.14852696971211116,16.21766360104084,34.74464797973633
nan,nan,30720,0.5602806633833097,0.3236572265625,34.63203905820846,15,0.0002913934426229508,1000.0,-418.8246455400067,2,-0.140743015629414,18.701700139045716,36.83706712722778
-319.19503241345683,65.31079245073273,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.61514902114868
nan,nan,32768,0.4894556742045097,0.2995849609375,34.45123089551926,16,0.00029077868852459015,1000.0,-324.7975409314977,2,-0.12235618554404937,19.803640879690647,42.560630083084106
nan,nan,34816,1.5037071203405503,0.495263671875,35.55828759670258,17,0.00029016393442622945,1000.0,-323.64395995053826,2,-0.08994700822950108,12.875013826787471,44.5885009765625
nan,nan,36864,0.569309669744689,0.29783935546875,34.76010265350342,18,0.00028954918032786885,1000.0,-434.4619183054198,2,-0.12051084052509395,16.57075564712286,46.450929164886475
nan,nan,38912,0.5635802987351781,0.3304931640625,34.6488196849823,19,0.0002889344262295082,1000.0,-343.7655485187732,2,-0.1463478431367548,15.355030998587608,48.293753147125244
nan,nan,40960,0.7525573173013982,0.35166015625,34.84234989881516,20,0.00028831967213114755,1000.0,-424.810734482185,2,-0.11941471585887484,17.923748236894607,50.35227704048157
-218.14062105012914,41.53748290684288,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.172420024871826
nan,nan,43008,0.4422046435647644,0.29229736328125,34.428227603435516,21,0.00028770491803278684,1000.0,-358.8603571495924,3,-0.16209553279040848,18.623751036822796,56.1369891166687
nan,nan,45056,0.5525158038275549,0.315234375,34.445703172683714,22,0.0002870901639344262,1000.0,-419.41315147082713,2,-0.16253021807642654,20.52889641225338,58.17886996269226
nan,nan,47104,0.7534944908489706,0.368115234375,34.7974332690239,23,0.00028647540983606554,1000.0,-362.87857650861025,2,-0.13443600131286076,15.44198322147131,60.24171996116638
nan,nan,49152,0.5234247133601457,0.29854736328125,34.50835809707642,24,0.0002858606557377049,1000.0,-363.35894726646114,2,-0.1412106174757355,20.99687729328871,62.10940217971802
nan,nan,51200,2.7330371750489575,0.54256591796875,36.90110541582108,25,0.00028524590163934424,1000.0,-403.1860130176518,2,-0.05210249047668185,13.419396004080772,63.94640302658081
-213.88589667030337,73.3536914845725,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67.76425385475159
nan,nan,53248,2.9862188828439686,0.56732177734375,37.193459486961366,26,0.0002846311475409836,1000.0,-360.45851656942017,2,-0.0838859215436969,11.467930968105794,69.76024127006531
nan,nan,55296,0.7606069133849814,0.34110107421875,34.66590924263001,27,0.00028401639344262294,1000.0,-335.86467072870767,2,-0.1521633476309944,14.862531852722167,71.82065296173096
nan,nan,57344,0.648531836582697,0.34373779296875,34.60258725881577,28,0.0002834016393442623,1000.0,-317.68005062469234,2,-0.14747682517627253,18.04595631659031,73.89097714424133
nan,nan,59392,1.223182669634116,0.42301025390625,35.38408262729645,29,0.00028278688524590163,1000.0,-418.16949121869897,2,-0.11510878892731853,14.20314169973135,75.93269610404968
nan,nan,61440,1.6680006325710566,0.52313232421875,35.742268204689026,30,0.00028217213114754093,1000.0,-284.7960624764909,2,-0.10228093131590868,11.042148149013519,77.81642007827759
-343.75693069211087,46.28479832026797,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81.48900294303894
nan,nan,63488,0.9499942192516755,0.4196044921875,35.153566634655,31,0.0002815573770491803,1000.0,-419.3422520086845,2,-0.1418179483836866,11.02447712123394,83.46596813201904
nan,nan,65536,0.680852286395384,0.3459716796875,34.54830929040909,32,0.0002809426229508196,1000.0,-353.69538186985335,2,-0.1612043620843906,14.72140135616064,85.53481698036194
nan,nan,67584,1.013954204408219,0.4243896484375,34.949577271938324,33,0.00028032786885245903,1000.0,-385.7566241666536,2,-0.12336434270982863,12.121077642589807,87.60861206054688
nan,nan,69632,0.6466426119557582,0.328857421875,34.60927964448929,34,0.0002797131147540983,1000.0,-412.4892021940676,2,-0.15198352560400963,19.042524281144143,89.62910008430481
nan,nan,71680,0.7475101294956403,0.38486328125,34.69874056577682,35,0.00027909836065573767,1000.0,-318.5934321996024,2,-0.15286360535828863,12.812297528982162,91.60893201828003
-281.42275170981003,47.391787573518506,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95.39406299591064
nan,nan,73728,1.2596294565068091,0.49271240234375,35.45310088396072,36,0.000278483606557377,1000.0,-345.74223186905397,2,-0.12162648424564396,11.920503456145525,97.25483703613281
nan,nan,75776,0.7198167301568901,0.363427734375,34.76248070001602,37,0.00027786885245901637,1000.0,-369.70510962145136,2,-0.16136978515860392,16.01707956045866,99.29430198669434
nan,nan,77824,0.6683472876000451,0.335888671875,34.6271271109581,38,0.0002772540983606557,1000.0,-317.84310497278955,2,-0.1550842291297158,15.573985382914543,101.40708303451538
nan,nan,79872,2.3321050709928386,0.52398681640625,36.26590716838837,39,0.00027663934426229507,1000.0,-501.68558583402955,2,-0.07751056707202224,11.172822892665863,103.4516921043396
nan,nan,81920,1.024922882815008,0.4513916015625,35.04891494512558,40,0.0002760245901639344,1000.0,-343.5654046352048,2,-0.11812270238588099,12.735685735940933,105.5014169216156
-314.03399694812606,35.450854807249826,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109.34099507331848
nan,nan,83968,1.6945780868933071,0.54658203125,35.90823310613632,41,0.00027540983606557377,1000.0,-398.1045666233721,2,-0.12042547019082121,12.678681726753712,111.20121002197266
nan,nan,86016,1.2719379109417788,0.48311767578125,35.31747671365738,42,0.0002747950819672131,1000.0,-379.4463245488921,3,-0.13105475680786186,15.493776760995388,113.04175305366516
nan,nan,88064,3.8761096932488726,0.5873046875,37.9822939991951,43,0.0002741803278688524,1000.0,-493.1715146910725,2,-0.15178038446902065,7.846288324519992,115.12497091293335
nan,nan,90112,0.8725945730257081,0.416552734375,34.76768575906753,44,0.00027356557377049176,1000.0,-436.8711646025626,2,-0.15581764123344327,13.62213493809104,117.1853449344635
-296.4774137586732,60.353460744744936,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121.04855489730835
nan,nan,92160,0.523732424445916,0.30870361328125,34.6773338675499,45,0.0002729508196721311,1000.0,-344.2595904632096,2,-0.17063688413472847,18.07190310359001,123.06030702590942
nan,nan,94208,0.6551634258095873,0.35284423828125,34.73351898193359,46,0.00027233606557377046,1000.0,-392.3860713520443,2,-0.16074655809497926,18.586752681434156,125.11447215080261
nan,nan,96256,0.7104596101184143,0.3455810546875,34.63219214677811,47,0.0002717213114754098,1000.0,-474.74203878280764,2,-0.16019267314695754,18.794054889678954,127.00101923942566
nan,nan,98304,1.0289502073312178,0.422607421875,34.897356832027434,48,0.00027110655737704915,1000.0,-435.9385351473776,2,-0.16529218926734757,18.238640519976617,128.8437020778656
nan,nan,100352,2.3165462424512953,0.59195556640625,36.45158904790878,49,0.0002704918032786885,1000.0,-404.46489792695525,2,-0.08826474447560032,13.21926552951336,130.87159299850464
-289.9741146397891,29.190444098202473,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,134.71946501731873
nan,nan,102400,1.1791731631266884,0.45787353515625,35.14017351865768,50,0.00026987704918032785,1000.0,-305.3073079640219,2,-0.13797642745630584,13.78089202195406,136.72963500022888
nan,nan,104448,5.254144701940822,0.633447265625,39.5038379073143,51,0.00026926229508196715,1000.0,-483.2430281311762,2,-0.12535078808141406,9.459530541300774,138.79421305656433
nan,nan,106496,0.5197148135834141,0.3016357421875,34.62235826253891,52,0.00026864754098360655,1000.0,-319.19318430595507,2,-0.16454127996694295,22.407233488559722,140.65942406654358
