eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,36864,11.511176107032224,0.836669921875,0.8470214605331421,0.855712890625,0.8661133050918579,0.866650402545929,0.8671875,0.869384765625,0.870556652545929,0.843310534954071,0.840869128704071,0.8424316644668579,0.8467773199081421,0.8545898199081421,0.8573242425918579,0.8563476800918579,0.861279308795929,0.85513916015625,3712.3764778614045,18,0.00028954918032786885,1000.0,-407.7259546609127,2,0.07156982195738237,6.96124899610877,118.87643384933472
nan,nan,38912,17.970919454231627,0.975048840045929,0.974560558795929,0.9754394292831421,0.975292980670929,0.975048840045929,0.9751952886581421,0.9751952886581421,0.9757324457168579,0.973388671875,0.974902331829071,0.97412109375,0.9736328125,0.9742676019668579,0.974609375,0.973828136920929,0.9737793207168579,0.974627685546875,5672.040057420731,19,0.0002889344262295082,1000.0,-411.23543374019755,2,0.09843147798092104,5.887517683021724,123.58813214302063
nan,nan,40960,18.17677148298826,0.976513683795929,0.9769531488418579,0.979785144329071,0.9803222417831421,0.9793456792831421,0.9798339605331421,0.9803222417831421,0.9801269769668579,0.9769042730331421,0.9771484136581421,0.9771484136581421,0.978564441204071,0.9769042730331421,0.9791504144668579,0.9798828363418579,0.9810546636581421,0.97874755859375,2581.0765981197355,20,0.00028831967213114755,1000.0,-400.88364477253947,2,0.09753140620305203,5.859223766042851,128.4547679424286
-137.62610050355187,36.93768346510721,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,140.58846378326416
nan,nan,43008,15.34390221859503,0.8759765625,0.8758300542831421,0.887890636920929,0.889843761920929,0.8929687738418579,0.890332043170929,0.8956054449081421,0.896679699420929,0.883007824420929,0.8775390386581421,0.876708984375,0.879199206829071,0.8807128667831421,0.8802245855331421,0.88330078125,0.887011706829071,0.884552001953125,4133.6244882106785,21,0.00028770491803278684,1000.0,-156.82208850133284,3,0.15144320662511745,11.960648319125175,145.46510910987854
nan,nan,45056,17.54752830909565,0.959228515625,0.9593261480331421,0.969970703125,0.97119140625,0.972949206829071,0.971972644329071,0.973339855670929,0.974853515625,0.959423840045929,0.961132824420929,0.961376965045929,0.964550793170929,0.9652343988418579,0.9664062261581421,0.968457043170929,0.968554675579071,0.966748046875,5384.097832584381,22,0.0002870901639344262,1000.0,-707.6381987707207,2,0.2081079065799713,19.341543708741664,150.3599500656128
nan,nan,47104,17.9107277724077,0.968310534954071,0.9679199457168579,0.9776366949081421,0.9791015386581421,0.979687511920929,0.981005847454071,0.980664074420929,0.983203113079071,0.9681640863418579,0.967968761920929,0.970410168170929,0.970410168170929,0.9730468988418579,0.973925769329071,0.975830078125,0.977099597454071,0.9746490478515625,4097.287230491638,23,0.00028647540983606554,1000.0,-771.4291682903304,2,0.1956550483359024,18.888576214015483,154.88250494003296
nan,nan,49152,17.943632498133958,0.966552734375,0.967333972454071,0.974902331829071,0.974902331829071,0.975830078125,0.9761718511581421,0.976855456829071,0.9776366949081421,0.968017578125,0.9679199457168579,0.96923828125,0.96923828125,0.9703613519668579,0.971142590045929,0.971972644329071,0.974365234375,0.972027587890625,6275.151268959045,24,0.0002858606557377049,1000.0,-784.1684890977854,2,0.1809418582066428,17.938907285034656,159.42553901672363
nan,nan,51200,9.548975432931911,0.7952636480331421,0.7679198980331421,0.742919921875,0.748046875,0.7540038824081421,0.756103515625,0.7669433355331421,0.7660156488418579,0.7374511957168579,0.737988293170929,0.737060546875,0.726611316204071,0.7364746332168579,0.735058605670929,0.737841784954071,0.7413574457168579,0.7491912841796875,5603.429233026504,25,0.00028524590163934424,1000.0,-435.4469339774494,2,-0.011105976840190124,9.590301665640435,164.16934514045715
-587.0444145894124,45.976694484345295,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.32442998886108
