eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,20480,0.024698009588973946,0.05478515475988388,0.0576171875,0.07675781100988388,0.07905273139476776,0.07998047024011612,0.08212890475988388,0.08291015774011612,0.07783202826976776,0.05576171725988388,0.06987304985523224,0.07089843600988388,0.06386718899011612,0.06611327826976776,0.06645508110523224,0.07353515923023224,0.0732421875,0.0706756591796875,136.61253519058226,10,0.00029446721311475406,1000.0,-398.7146940963851,2,-0.01621519525797339,14.853249652683735,58.00717091560364
-298.9158887690404,73.29384254741822,20480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69.62456393241882
nan,nan,22528,0.027221600520897483,0.06928710639476776,0.06806640326976776,0.08295898139476776,0.08305664360523224,0.08549804985523224,0.08383788913488388,0.09140624850988388,0.09248046576976776,0.07382812350988388,0.075439453125,0.07158203423023224,0.07319335639476776,0.07338867336511612,0.08012695610523224,0.07587890326976776,0.09091796725988388,0.0794342041015625,136.8769278049469,11,0.0002938524590163934,1000.0,-460.2648490719332,2,-0.017521288251737134,15.984248748421669,74.36509609222412
nan,nan,24576,0.02961141441901418,0.07744140923023224,0.07387695461511612,0.09648437798023224,0.09746094048023224,0.09619140625,0.09233398735523224,0.105224609375,0.10483398288488388,0.079345703125,0.08159179985523224,0.082275390625,0.08696289360523224,0.08203125,0.08452148735523224,0.08828125149011612,0.09194336086511612,0.088800048828125,136.73043103218077,12,0.00029323770491803276,1000.0,-465.37360769294173,2,-0.018932927571586333,12.847153778374196,78.93630385398865
nan,nan,26624,0.02841831790028664,0.06191406399011612,0.07626952975988388,0.09233398735523224,0.09262695163488388,0.09360351413488388,0.09760741889476776,0.09707031399011612,0.09184570610523224,0.075439453125,0.07841797173023224,0.07480468600988388,0.07749023288488388,0.07558593899011612,0.08203125,0.08364257961511612,0.08881835639476776,0.0837188720703125,136.386376619339,13,0.0002926229508196721,1000.0,-445.1354574411115,2,-0.01886539489933057,17.489396233856677,83.42569303512573
nan,nan,28672,0.03169629851618083,0.079833984375,0.08974609524011612,0.10078124701976776,0.09335937350988388,0.10268554836511612,0.100830078125,0.10478515923023224,0.11923827975988388,0.08740234375,0.08740234375,0.08876953274011612,0.09555663913488388,0.091796875,0.091796875,0.08984375,0.09775390475988388,0.095098876953125,136.7890308856964,14,0.00029200819672131145,1000.0,-400.4361972648226,2,-0.01959086075075902,15.002448831498622,87.9564299583435
nan,nan,30720,0.026198120440130878,0.05361328274011612,0.05463867262005806,0.093017578125,0.08525390923023224,0.08012695610523224,0.08554687350988388,0.08749999850988388,0.08974609524011612,0.05527343600988388,0.07036133110523224,0.07504882663488388,0.06787109375,0.07021484524011612,0.08369140326976776,0.08461914211511612,0.08730468899011612,0.0764892578125,136.2950005531311,15,0.0002913934426229508,1000.0,-410.827774747591,2,-0.01924497893487569,17.551491339504718,92.4944109916687
-242.421873340842,79.26355281550867,30720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104.03796601295471
nan,nan,32768,0.03380002220765164,0.07426758110523224,0.07900390774011612,0.10458984225988388,0.11752929538488388,0.10981445014476776,0.1240234375,0.125244140625,0.127685546875,0.08369140326976776,0.08930663764476776,0.09648437798023224,0.10048828274011612,0.09970702975988388,0.10361327975988388,0.10239257663488388,0.111083984375,0.103057861328125,136.74544019699096,16,0.00029077868852459015,1000.0,-438.0176307186054,2,-0.02011076144990511,14.54776522666216,108.88110494613647
nan,nan,34816,0.0358949829285848,0.07636718451976776,0.08295898139476776,0.12114258110523224,0.12495116889476776,0.12143554538488388,0.12788085639476776,0.127197265625,0.12646484375,0.09306640923023224,0.0986328125,0.10000000149011612,0.09648437798023224,0.09970702975988388,0.11098632961511612,0.11411132663488388,0.12016601860523224,0.1088470458984375,137.15892643928527,17,0.00029016393442622945,1000.0,-374.9099509541219,2,-0.01869370002532378,13.249059638381004,113.6243269443512
nan,nan,36864,0.03391660232209688,0.08359374850988388,0.08193359524011612,0.11249999701976776,0.11171875149011612,0.11557617038488388,0.11064453423023224,0.12368164211511612,0.12021484225988388,0.08544921875,0.10019531100988388,0.10146484524011612,0.08823242038488388,0.10385742038488388,0.10371093451976776,0.10136719048023224,0.11040039360523224,0.1034088134765625,136.73407621383666,18,0.00028954918032786885,1000.0,-387.1995820649391,2,-0.021556281797529664,12.050818602740765,118.24590802192688
nan,nan,38912,0.03344744798778265,0.07504882663488388,0.08095703274011612,0.10947265475988388,0.10708007961511612,0.11806640774011612,0.11582031100988388,0.12436523288488388,0.12763671576976776,0.08486328274011612,0.0869140625,0.09760741889476776,0.10209961235523224,0.09848632663488388,0.10200195014476776,0.10732422024011612,0.110595703125,0.103021240234375,136.85283346176146,19,0.0002889344262295082,1000.0,-312.7291221295761,2,-0.021188524553144815,12.814750242233277,122.90097284317017
nan,nan,40960,0.0313917702598701,0.07822265475988388,0.08144531399011612,0.10039062798023224,0.10112304985523224,0.10151366889476776,0.10444335639476776,0.10751952975988388,0.10493163764476776,0.085693359375,0.09379883110523224,0.08481445163488388,0.08876953274011612,0.09580077975988388,0.09619140625,0.09560547024011612,0.10073242336511612,0.095062255859375,136.612970495224,20,0.00028831967213114755,1000.0,-316.31070838705034,2,-0.019135483613354154,16.292299714684486,127.42411613464355
-189.6355238249107,102.05830405838944,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,139.10211992263794
nan,nan,43008,0.03208397301441437,0.08173827826976776,0.079833984375,0.10053710639476776,0.10585937649011612,0.109130859375,0.11093749850988388,0.10854492336511612,0.11005859076976776,0.08061523735523224,0.08603515475988388,0.09072265774011612,0.08808593451976776,0.09521484375,0.10136719048023224,0.0908203125,0.101806640625,0.096331787109375,136.62322769165038,21,0.00028770491803278684,1000.0,-354.7923537112595,3,-0.020299915711802896,15.571546617150307,143.94664692878723
nan,nan,45056,0.02839060478290776,0.06538085639476776,0.07094726711511612,0.08413086086511612,0.090087890625,0.09003905951976776,0.09892578423023224,0.09516601264476776,0.0927734375,0.07851562649011612,0.08002929389476776,0.07368163764476776,0.07373046875,0.07841797173023224,0.08139648288488388,0.09086914360523224,0.088623046875,0.083294677734375,136.6419801235199,22,0.0002870901639344262,1000.0,-346.97305416362286,2,-0.021024656476220115,19.038378030061722,148.68202710151672
nan,nan,47104,0.027939695894201578,0.06425781548023224,0.06264648586511612,0.10048828274011612,0.09174804389476776,0.08237304538488388,0.08920898288488388,0.09150390326976776,0.09238281100988388,0.06889648735523224,0.07514648139476776,0.08110351860523224,0.08291015774011612,0.07597656548023224,0.083740234375,0.08784179389476776,0.08701171725988388,0.0823272705078125,136.67076144218444,23,0.00028647540983606554,1000.0,-340.755922836511,2,-0.019893198099453002,21.792528066039086,153.39785194396973
nan,nan,49152,0.037185544080603,0.10146484524011612,0.10302734375,0.13203124701976776,0.115478515625,0.12319336086511612,0.121826171875,0.12050781399011612,0.12143554538488388,0.10268554836511612,0.11152343451976776,0.11396484076976776,0.11411132663488388,0.11318359524011612,0.11806640774011612,0.12172851711511612,0.12363281100988388,0.1161163330078125,136.9741457939148,24,0.0002858606557377049,1000.0,-345.30356520436624,2,-0.023165352674550378,15.501552030444145,158.01836800575256
nan,nan,51200,0.029665330613534026,0.06499023735523224,0.06210937350988388,0.10122070461511612,0.10019531100988388,0.09711913764476776,0.10297851264476776,0.10854492336511612,0.09829101711511612,0.07436523586511612,0.07866211235523224,0.08461914211511612,0.08544921875,0.08623047173023224,0.08066406100988388,0.08564452826976776,0.088623046875,0.087481689453125,136.4875750541687,25,0.00028524590163934424,1000.0,-250.06762064896412,2,-0.022588236327283084,21.83930617570877,162.51131081581116
-202.50838683861485,77.41465859944702,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,173.9770519733429
nan,nan,53248,0.04199340930408653,0.105224609375,0.10454101860523224,0.133544921875,0.13974609971046448,0.143310546875,0.143310546875,0.14291992783546448,0.14809569716453552,0.121337890625,0.127197265625,0.12265624850988388,0.126953125,0.126953125,0.12924805283546448,0.141357421875,0.138916015625,0.13095703125,136.94553389549256,26,0.0002846311475409836,1000.0,-291.0882453117419,2,-0.023913325640023686,12.423181721568108,178.66555404663086
nan,nan,55296,0.03234704530732415,0.08110351860523224,0.0859375,0.11469726264476776,0.10556640475988388,0.11030273139476776,0.10166015475988388,0.11455078423023224,0.107666015625,0.08583984524011612,0.09853515774011612,0.08940429985523224,0.09580077975988388,0.09409179538488388,0.09819336235523224,0.09711913764476776,0.09702148288488388,0.0985931396484375,136.81483945846557,27,0.00028401639344262294,1000.0,-251.06788920383678,2,-0.022865701036062093,15.78082786500454,183.22702598571777
nan,nan,57344,0.03239903404501092,0.07167968899011612,0.07890625298023224,0.1103515625,0.11660156399011612,0.112548828125,0.11567382514476776,0.10703124850988388,0.10000000149011612,0.0849609375,0.09067382663488388,0.09077148139476776,0.09116210788488388,0.10053710639476776,0.10312499850988388,0.11176757514476776,0.10781250149011612,0.0996002197265625,137.0205481529236,28,0.0002834016393442623,1000.0,-270.402812295488,2,-0.022480731026735156,16.08573773801327,187.76724696159363
nan,nan,59392,0.03714985801052535,0.0927734375,0.09550781548023224,0.12338867038488388,0.13032226264476776,0.11948242038488388,0.11835937201976776,0.12924805283546448,0.12382812798023224,0.10678710788488388,0.10634765774011612,0.11479492485523224,0.111572265625,0.115234375,0.12880858778953552,0.12543945014476776,0.12661132216453552,0.1167816162109375,136.9917266368866,29,0.00028278688524590163,1000.0,-340.0268809777356,2,-0.025082534900866447,19.06458797752857,192.29963302612305
nan,nan,61440,0.026378747076159927,0.05351562425494194,0.06474609673023224,0.0849609375,0.08662109076976776,0.0830078125,0.08217773586511612,0.08876953274011612,0.0888671875,0.06635741889476776,0.07114257663488388,0.07221679389476776,0.07270507514476776,0.07841797173023224,0.07363281399011612,0.0859375,0.08793945610523224,0.0775634765625,136.82251648902894,30,0.00028217213114754093,1000.0,-305.28041801806194,2,-0.02119221574102994,26.965995940566064,196.72050595283508
-109.98151039065615,81.98537414672808,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,208.44949316978455
nan,nan,63488,0.03634535147157294,0.088134765625,0.09379883110523224,0.117919921875,0.12260742485523224,0.11586914211511612,0.12451171875,0.12080077826976776,0.128662109375,0.09418945014476776,0.10639648139476776,0.10263671725988388,0.10263671725988388,0.10097656399011612,0.11518554389476776,0.11513672024011612,0.11479492485523224,0.11026611328125,137.15929007530212,31,0.0002815573770491803,1000.0,-339.2652136665537,2,-0.022444766532862558,19.108379554748534,213.20244598388672
nan,nan,65536,0.033133660356907055,0.06743164360523224,0.07700195163488388,0.10786132514476776,0.11416015774011612,0.11079101264476776,0.11049804836511612,0.10942383110523224,0.12041015923023224,0.085205078125,0.09091796725988388,0.09145507961511612,0.09331054985523224,0.104736328125,0.10551758110523224,0.10786132514476776,0.113525390625,0.1006317138671875,136.69855046272278,32,0.0002809426229508196,1000.0,-393.2205630895409,2,-0.022658165177563205,23.356556797027586,217.8910629749298
nan,nan,67584,0.05276279096669896,0.12783202528953552,0.13251952826976776,0.17368164658546448,0.17714843153953552,0.17714843153953552,0.178955078125,0.17890624701976776,0.17758789658546448,0.146484375,0.14926758408546448,0.159423828125,0.14755859971046448,0.15898437798023224,0.16303710639476776,0.16362304985523224,0.16831055283546448,0.161279296875,137.229261302948,33,0.00028032786885245903,1000.0,-159.62261054028323,2,-0.018804073976934888,15.456041094660758,222.49791073799133
nan,nan,69632,0.047006568530923686,0.122314453125,0.12807616591453552,0.15219727158546448,0.16147461533546448,0.15986327826976776,0.16318359971046448,0.15424804389476776,0.1572265625,0.13134765625,0.13369140028953552,0.12749023735523224,0.13642577826976776,0.14755859971046448,0.15517577528953552,0.15292969346046448,0.16118164360523224,0.1465240478515625,137.00408082008363,34,0.0002797131147540983,1000.0,-132.55925699378946,2,-0.02355587492347695,13.888629637658596,227.02800011634827
nan,nan,71680,0.027880959017056738,0.05917968600988388,0.06123046949505806,0.09648437798023224,0.09453125298023224,0.08852539211511612,0.09184570610523224,0.09384765475988388,0.09521484375,0.0673828125,0.072998046875,0.07792969048023224,0.07807616889476776,0.08647461235523224,0.08476562798023224,0.08676757663488388,0.08803711086511612,0.0827056884765625,136.7218421459198,35,0.00027909836065573767,1000.0,-296.8123349828981,2,-0.021346816536970438,26.64775438606739,231.51844310760498
-17.93074458431226,113.00243701933424,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,243.0657880306244
nan,nan,73728,0.04406746519453009,0.10463867336511612,0.11152343451976776,0.15834960341453552,0.14804688096046448,0.14414063096046448,0.15517577528953552,0.16049805283546448,0.152099609375,0.11704101413488388,0.11982421576976776,0.1240234375,0.13486328721046448,0.13129882514476776,0.14438477158546448,0.14926758408546448,0.143798828125,0.1374359130859375,136.95760416984558,36,0.000278483606557377,1000.0,-268.6587020522363,2,-0.02350376947724726,15.376309891045093,247.87636590003967
nan,nan,75776,0.06919729591536453,0.17006835341453552,0.16440430283546448,0.22963866591453552,0.21723632514476776,0.217041015625,0.22495117783546448,0.22490234673023224,0.21889647841453552,0.17802734673023224,0.19145508110523224,0.19272461533546448,0.19804687798023224,0.203125,0.20888671278953552,0.2158203125,0.21059569716453552,0.20411376953125,137.34941439628602,37,0.00027786885245901637,1000.0,-196.68775701497856,2,-0.020496424424345606,13.500272247195245,252.63885188102722
nan,nan,77824,0.0441410392857506,0.10795898735523224,0.11376953125,0.15190429985523224,0.16030272841453552,0.15249022841453552,0.1513671875,0.157958984375,0.156982421875,0.11669921875,0.12177734076976776,0.13979491591453552,0.12934570014476776,0.12905272841453552,0.13876953721046448,0.13881835341453552,0.15219727158546448,0.1386993408203125,137.27259516716003,38,0.0002772540983606557,1000.0,-112.79482978491055,2,-0.021803085817373356,13.399107448756695,257.33341097831726
nan,nan,79872,0.053981674856731846,0.129150390625,0.13691405951976776,0.17827148735523224,0.18852539360523224,0.18217773735523224,0.18403320014476776,0.18325194716453552,0.18339844048023224,0.146728515625,0.15288086235523224,0.16567382216453552,0.15961913764476776,0.16474609076976776,0.16713866591453552,0.17822265625,0.17617186903953552,0.1673065185546875,136.91560525894164,39,0.00027663934426229507,1000.0,-65.13541481008815,2,-0.023875875733210705,11.183340762555599,261.7417109012604
nan,nan,81920,0.037846269054716684,0.09140624850988388,0.09072265774011612,0.12338867038488388,0.13344725966453552,0.12451171875,0.12270507961511612,0.13027343153953552,0.12910155951976776,0.09951172024011612,0.10444335639476776,0.11127929389476776,0.1162109375,0.11464843899011612,0.11831054836511612,0.12470702826976776,0.132568359375,0.1167022705078125,136.54299087524413,40,0.0002760245901639344,1000.0,-257.40523633613327,2,-0.02418909963016631,16.934151050448417,266.2716109752655
-474.7255506893499,169.74346724376696,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,277.85097789764404
nan,nan,83968,0.04308483068143687,0.08662109076976776,0.10283203423023224,0.14272460341453552,0.13925781846046448,0.139404296875,0.15000000596046448,0.15229491889476776,0.150146484375,0.11054687201976776,0.12456054985523224,0.12739257514476776,0.12783202528953552,0.13120117783546448,0.13486328721046448,0.14267578721046448,0.14584961533546448,0.1317626953125,137.0245927810669,41,0.00027540983606557377,1000.0,-209.73922666593688,2,-0.027367368128034288,15.84812738597393,282.6077070236206
nan,nan,86016,0.03210444413016376,0.06772460788488388,0.07207031548023224,0.10991211235523224,0.11074218899011612,0.10151366889476776,0.11416015774011612,0.105224609375,0.11289062350988388,0.08232422173023224,0.09018554538488388,0.09355469048023224,0.10190429538488388,0.09501953423023224,0.09775390475988388,0.10727538913488388,0.11249999701976776,0.0984222412109375,136.82516093254088,42,0.0002747950819672131,1000.0,-252.80610749810376,3,-0.024462275886617136,19.27253302335739,287.2892198562622
nan,nan,88064,0.03681778918489727,0.07509765774011612,0.07749023288488388,0.13120117783546448,0.13002929091453552,0.12905272841453552,0.13168945908546448,0.126708984375,0.13334961235523224,0.09340820461511612,0.10244140774011612,0.10532226413488388,0.11123047024011612,0.11508788913488388,0.11386718600988388,0.12495116889476776,0.13124999403953552,0.1145111083984375,136.93729395866393,43,0.0002741803278688524,1000.0,-281.33202311923645,2,-0.02506493927212432,14.767584729194642,291.7238609790802
nan,nan,90112,0.04906527942966932,0.10263671725988388,0.12661132216453552,0.16718749701976776,0.16796875,0.17387695610523224,0.16542968153953552,0.16533203423023224,0.17548827826976776,0.13798828423023224,0.14384765923023224,0.14521484076976776,0.14780274033546448,0.14838866889476776,0.15087890625,0.1630859375,0.16132812201976776,0.152691650390625,137.18404955863951,44,0.00027356557377049176,1000.0,-284.2637764871729,2,-0.022686389776936267,13.225514358282089,296.1846978664398
-237.90459441063726,156.47306678352894,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.9264290332794
nan,nan,92160,0.04084458375436952,0.091064453125,0.10048828274011612,0.13569335639476776,0.13994140923023224,0.13847656548023224,0.13764648139476776,0.13725586235523224,0.150634765625,0.11049804836511612,0.113525390625,0.12534180283546448,0.12104491889476776,0.12470702826976776,0.13217774033546448,0.13593749701976776,0.14326171576976776,0.12735595703125,136.8318723678589,45,0.0002729508196721311,1000.0,-180.7346080160184,2,-0.024121168578858487,12.856623028218745,312.5816810131073
nan,nan,94208,0.04605596635810798,0.10117187350988388,0.10693359375,0.160400390625,0.15556640923023224,0.15571288764476776,0.15449218451976776,0.16367188096046448,0.15668945014476776,0.12846679985523224,0.13017578423023224,0.13173827528953552,0.13911132514476776,0.14052733778953552,0.13823242485523224,0.15205077826976776,0.16313476860523224,0.1423797607421875,136.8726813316345,46,0.00027233606557377046,1000.0,-165.3685807741379,2,-0.025545084016630425,13.83486266732216,317.1738369464874
nan,nan,96256,0.04665509878741432,0.10654296725988388,0.10971679538488388,0.15639647841453552,0.16396483778953552,0.15668945014476776,0.15737304091453552,0.15815429389476776,0.16572265326976776,0.12143554538488388,0.13579101860523224,0.14145508408546448,0.13383789360523224,0.14028319716453552,0.15390625596046448,0.15761718153953552,0.15693359076976776,0.14473876953125,137.02356553077698,47,0.0002717213114754098,1000.0,-212.80844578879876,2,-0.024530395696638153,13.738989761471748,321.69833493232727
nan,nan,98304,0.07624929894300295,0.172607421875,0.19570311903953552,0.24125976860523224,0.24692383408546448,0.238037109375,0.2503906190395355,0.24638672173023224,0.24624022841453552,0.19541016221046448,0.20361328125,0.21137695014476776,0.21635742485523224,0.21044921875,0.22651366889476776,0.239990234375,0.24174804985523224,0.22393798828125,137.30562028884887,48,0.00027110655737704915,1000.0,-222.7927848173472,2,-0.02262733086827211,9.707027462124824,326.15601110458374
nan,nan,100352,0.039892446644807934,0.088134765625,0.09858398139476776,0.13627929985523224,0.141845703125,0.13750000298023224,0.13510742783546448,0.14199218153953552,0.145751953125,0.10346679389476776,0.11215820163488388,0.11699219048023224,0.11640624701976776,0.12709960341453552,0.12832030653953552,0.139404296875,0.14384765923023224,0.1258056640625,137.18616995811462,49,0.0002704918032786885,1000.0,-154.22329109371336,2,-0.023569445314933546,13.117108593881131,330.7730450630188
-172.15234331177308,181.89373783417136,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,342.3750469684601
nan,nan,102400,0.06422421465777006,0.11972656100988388,0.12065429985523224,0.17617186903953552,0.17587891221046448,0.17475585639476776,0.18413086235523224,0.18525390326976776,0.18911132216453552,0.12939453125,0.14047852158546448,0.15688475966453552,0.15961913764476776,0.15834960341453552,0.16176757216453552,0.18310546875,0.18198242783546448,0.1623291015625,137.1498827457428,50,0.00026987704918032785,1000.0,-194.97744378176242,2,-0.02079627664061263,11.227312982082367,347.0984468460083
nan,nan,104448,0.04949370570011524,0.1044921875,0.11972656100988388,0.15463867783546448,0.17304687201976776,0.16499023139476776,0.16494140028953552,0.16401366889476776,0.17060546576976776,0.12778320908546448,0.13623046875,0.13901367783546448,0.14907225966453552,0.14389649033546448,0.15625,0.16240234673023224,0.164306640625,0.149713134765625,136.98697295188904,51,0.00026926229508196715,1000.0,-115.99576016578723,2,-0.026009338206495158,9.529737773537637,351.72925186157227
nan,nan,106496,0.03648387229059154,0.078369140625,0.082763671875,0.12202148139476776,0.13393554091453552,0.12871094048023224,0.12534180283546448,0.13217774033546448,0.12841796875,0.08876953274011612,0.10209961235523224,0.10903320461511612,0.09892578423023224,0.11103515326976776,0.12021484225988388,0.12895508110523224,0.12656250596046448,0.1135833740234375,136.85716285705567,52,0.00026864754098360655,1000.0,-245.37390004687745,2,-0.025755902138189412,15.541304025053979,356.2219989299774
nan,nan,108544,0.034389180061771184,0.06430663913488388,0.07436523586511612,0.12163086235523224,0.11684570461511612,0.11699219048023224,0.12407226860523224,0.12939453125,0.11967773735523224,0.083984375,0.09443359076976776,0.09516601264476776,0.100341796875,0.10126952826976776,0.10957030951976776,0.11733398586511612,0.11748047173023224,0.1054290771484375,136.61814947128295,53,0.0002680327868852459,1000.0,-222.1182883057155,2,-0.024029633728787303,22.334388443827628,360.66506600379944
nan,nan,110592,0.04827847748674685,0.09775390475988388,0.11337890475988388,0.159912109375,0.16987304389476776,0.16860350966453552,0.166259765625,0.16796875,0.17099609971046448,0.12353515625,0.13066406548023224,0.14077147841453552,0.141845703125,0.14580078423023224,0.15166015923023224,0.1650390625,0.16621093451976776,0.14876708984375,137.07692723274232,54,0.00026741803278688525,1000.0,-94.25136173790509,2,-0.022023974484181964,12.379250514507294,365.1743428707123
-15.148627919738374,97.26578400830766,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,376.9491069316864
