eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,36864,0.028756457488634625,0.06440429389476776,0.06533203274011612,0.09614257514476776,0.09794922173023224,0.10332031548023224,0.107177734375,0.101318359375,0.11435546725988388,0.06474609673023224,0.07080078125,0.07119140774011612,0.07036133110523224,0.08413086086511612,0.08286132663488388,0.08515624701976776,0.08769531548023224,0.0854339599609375,136.62311773300172,18,0.00028954918032786885,1000.0,-404.00239848825584,2,-0.02136556004115846,13.772504933178425,176.95917510986328
nan,nan,38912,0.030639695929312438,0.07851562649011612,0.072265625,0.099853515625,0.10737304389476776,0.10537109524011612,0.11083984375,0.11572265625,0.11074218899011612,0.07695312798023224,0.07695312798023224,0.07915039360523224,0.08515624701976776,0.091796875,0.09736327826976776,0.09516601264476776,0.09423828125,0.09359130859375,136.80703825950621,19,0.0002889344262295082,1000.0,-356.49349674851885,2,-0.02291342021053424,13.353620700538158,183.6655352115631
nan,nan,40960,0.02783377373671101,0.06494140625,0.06938476860523224,0.09677734225988388,0.08925781399011612,0.09296874701976776,0.09746094048023224,0.09433593600988388,0.09511718899011612,0.06440429389476776,0.07041015475988388,0.07207031548023224,0.08046875149011612,0.08310546725988388,0.08574219048023224,0.08344726264476776,0.084716796875,0.0827880859375,136.5397693157196,20,0.00028831967213114755,1000.0,-335.3041771822427,2,-0.023312729445751756,14.432620024681091,190.91739797592163
-281.2787914245444,103.18716565160473,40960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,208.57541298866272
nan,nan,43008,0.022172725638847625,0.04262695461511612,0.04423828050494194,0.05825195461511612,0.07558593899011612,0.07167968899011612,0.07143554836511612,0.07290039211511612,0.06699218600988388,0.04477538913488388,0.04755859449505806,0.04965820163488388,0.05756836012005806,0.062255859375,0.05878906324505806,0.06455077975988388,0.06977538764476776,0.0599151611328125,136.47881898880004,21,0.00028770491803278684,1000.0,-305.337483037284,3,-0.0175401476706611,20.913595882058143,215.68065929412842
nan,nan,45056,0.0282714226636017,0.05644531175494194,0.06391601264476776,0.09208984673023224,0.09721679985523224,0.09614257514476776,0.10361327975988388,0.09624023735523224,0.100341796875,0.06547851860523224,0.07260742038488388,0.07309570163488388,0.07871093600988388,0.08271484076976776,0.08920898288488388,0.09282226860523224,0.08515624701976776,0.084112548828125,136.66024069786073,22,0.0002870901639344262,1000.0,-288.9022474290387,2,-0.022904802799166644,13.312393084168434,222.34738087654114
nan,nan,47104,0.028728320984737366,0.06767578423023224,0.06381835788488388,0.095703125,0.08710937201976776,0.10107421875,0.10136719048023224,0.10288085788488388,0.09453125298023224,0.07148437201976776,0.07792969048023224,0.072998046875,0.08247070014476776,0.090087890625,0.08994140475988388,0.09199218451976776,0.090576171875,0.0863525390625,136.73383936882018,23,0.00028647540983606554,1000.0,-274.78954369018703,2,-0.021591249499761034,16.1032923579216,229.22384309768677
nan,nan,49152,0.03404543734577601,0.09033203125,0.09072265774011612,0.11508788913488388,0.11762695014476776,0.1162109375,0.11713866889476776,0.112548828125,0.11542968451976776,0.088623046875,0.08940429985523224,0.09970702975988388,0.10097656399011612,0.10273437201976776,0.11069335788488388,0.10893554985523224,0.11015625298023224,0.1053955078125,136.92708520889283,24,0.0002858606557377049,1000.0,-207.41784791186558,2,-0.02342991278273985,13.410812370479107,235.80973315238953
nan,nan,51200,0.028963262881370612,0.07636718451976776,0.07441405951976776,0.09184570610523224,0.09438476711511612,0.08994140475988388,0.09375,0.08920898288488388,0.09238281100988388,0.06967773288488388,0.07045898586511612,0.08208008110523224,0.08510742336511612,0.09038086235523224,0.09882812201976776,0.09091796725988388,0.09096679836511612,0.0862945556640625,136.45301241874694,25,0.00028524590163934424,1000.0,-284.62511864039413,2,-0.021716875306447038,17.108146810531615,242.49999618530273
-39.83581332057582,101.32038349771385,51200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260.2143039703369
nan,nan,53248,0.034200799835707583,0.07622070610523224,0.08046875149011612,0.11411132663488388,0.12636718153953552,0.12197265774011612,0.123779296875,0.11445312201976776,0.10952148586511612,0.08266601711511612,0.08857421576976776,0.09360351413488388,0.10195312649011612,0.105712890625,0.109619140625,0.11337890475988388,0.10834960639476776,0.1044219970703125,136.8028281211853,26,0.0002846311475409836,1000.0,-179.1027406069056,2,-0.02148154437309131,13.436870035529136,267.09366512298584
nan,nan,55296,0.03378354758024216,0.08515624701976776,0.083984375,0.11289062350988388,0.11416015774011612,0.116943359375,0.11752929538488388,0.125244140625,0.11308594048023224,0.08124999701976776,0.08979491889476776,0.08452148735523224,0.10166015475988388,0.10844726860523224,0.10434570163488388,0.103759765625,0.10502929985523224,0.1029876708984375,136.9246479988098,27,0.00028401639344262294,1000.0,-220.3415160286345,2,-0.022089905773464126,13.364349089562893,273.7270300388336
nan,nan,57344,0.03763470058802341,0.09389648586511612,0.09702148288488388,0.13046875596046448,0.13178710639476776,0.13710936903953552,0.13603515923023224,0.13222655653953552,0.12563475966453552,0.102783203125,0.10024414211511612,0.09916992485523224,0.10576172173023224,0.11782226711511612,0.12412109225988388,0.12226562201976776,0.12861327826976776,0.11781005859375,137.14416661262513,28,0.0002834016393442623,1000.0,-159.09035231388992,2,-0.022091156517853962,12.252835837006568,280.83524799346924
nan,nan,59392,0.02996407732298394,0.06845702975988388,0.07333984225988388,0.09589843451976776,0.09980468451976776,0.09580077975988388,0.10170898586511612,0.09843750298023224,0.098388671875,0.07797851413488388,0.07919921725988388,0.08432617038488388,0.08906249701976776,0.08310546725988388,0.096435546875,0.09921874850988388,0.09511718899011612,0.0897674560546875,136.89076619148256,29,0.00028278688524590163,1000.0,-167.91070083897418,2,-0.02125470576575026,16.428284087777136,287.86418414115906
nan,nan,61440,0.037927613500505684,0.08847656100988388,0.08964844048023224,0.124755859375,0.13154296576976776,0.12944336235523224,0.12773437798023224,0.13852539658546448,0.13129882514476776,0.10190429538488388,0.10595703125,0.10634765774011612,0.11977539211511612,0.11860351264476776,0.12856444716453552,0.13188476860523224,0.13232421875,0.1191741943359375,137.08503499031067,30,0.00028217213114754093,1000.0,-219.16663572139697,2,-0.021156816731672735,12.479733273386955,294.24487805366516
-27.376243833298133,59.66516862350068,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,311.76944518089294
nan,nan,63488,0.04068076809853664,0.11098632961511612,0.114990234375,0.13588866591453552,0.14228515326976776,0.14409179985523224,0.14423827826976776,0.14404296875,0.13149413466453552,0.110595703125,0.11528320610523224,0.11323241889476776,0.12143554538488388,0.12373046576976776,0.13686522841453552,0.12509766221046448,0.12836913764476776,0.1276641845703125,137.21197891235352,31,0.0002815573770491803,1000.0,-149.3035839352835,2,-0.022442027245415375,10.002086210250855,318.58460807800293
nan,nan,65536,0.041512631194200365,0.09560547024011612,0.10009765625,0.13857421278953552,0.14926758408546448,0.14692382514476776,0.15341797471046448,0.146728515625,0.14960937201976776,0.11284179985523224,0.11289062350988388,0.11733398586511612,0.12763671576976776,0.14023438096046448,0.13774414360523224,0.14262695610523224,0.13457031548023224,0.1316314697265625,136.83422207832336,32,0.0002809426229508196,1000.0,-136.42263658121146,2,-0.02481339559017215,9.29795894920826,325.61467003822327
nan,nan,67584,0.035279032061225735,0.08940429985523224,0.09404297173023224,0.11845703423023224,0.11982421576976776,0.12226562201976776,0.129638671875,0.12509766221046448,0.12568359076976776,0.09423828125,0.09609375149011612,0.09843750298023224,0.09130859375,0.10932616889476776,0.11103515326976776,0.114501953125,0.1181640625,0.109844970703125,136.89911942481996,33,0.00028032786885245903,1000.0,-60.614181093274276,2,-0.022320364203187636,11.972117193043232,332.6444411277771
