eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
,,2048,0.1015134306398977,0.3882812559604645,0.35200196504592896,0.20913085341453552,0.13149413466453552,0.27022705078125,0.18147011018045306,0.9789569590277096,34.449803018569945,1,0.0003,1000.0,-454.52685886150084,2,-0.07474382959480863,12.30940801203251,2.117011308670044
,,4096,0.13965723175788297,0.513623058795929,0.440673828125,0.2823730409145355,0.14594726264476776,0.345654296875,0.22411897303536535,1.2047996221110224,34.634365105628966,2,0.00023999999999999998,1000.0,-419.57993510858864,2,-0.08441284190048463,8.415138113498688,4.132049322128296
-414.06043188445346,43.44425112225171,4096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.564315319061279
nan,nan,6144,0.11381859857792734,0.49165040254592896,0.4061523377895355,0.22524413466453552,0.10371093451976776,0.306689453125,0.2146811055485159,1.436165102571249,34.484872221946716,3,0.00017999999999999998,1000.0,-481.7853201347591,2,-0.07085399220231921,13.131500406563282,9.51633620262146
nan,nan,8192,0.10731339846097399,0.4757324159145355,0.4166503846645355,0.240478515625,0.10073242336511612,0.3083984375,0.21578718894161283,1.4605541894212366,34.62231808900833,4,0.00011999999999999999,1000.0,-577.8927028054634,2,-0.07136403741315007,15.674495214223862,11.247820138931274
-569.8176039650724,36.757000155928125,8192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.57276701927185
nan,nan,10240,0.06981345631065779,0.32451170682907104,0.3016113340854645,0.18564453721046448,0.10009765625,0.22796630859375,0.2097802511882037,1.0667547708377243,34.27145447731018,5,5.999999999999998e-05,1000.0,-568.7943153529756,2,-0.04514197707176208,36.4331362336874,16.363150119781494
